unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1627344000000,2021-07-27 00:00:00,ADA/USDT,1.25490000,1.31580000,1.21360000,1.27990000,233094192.34000000,293884771.12140900,549510
1627257600000,2021-07-26 00:00:00,ADA/USDT,1.22830000,1.39910000,1.22210000,1.25510000,415073283.88000000,547924739.59752900,975146
1627171200000,2021-07-25 00:00:00,ADA/USDT,1.23320000,1.23880000,1.19000000,1.22840000,107934124.51000000,131208367.06511900,218902
1627084800000,2021-07-24 00:00:00,ADA/USDT,1.20750000,1.24870000,1.19640000,1.23270000,142716783.01000000,173727524.71436400,293673
1626998400000,2021-07-23 00:00:00,ADA/USDT,1.18570000,1.20890000,1.14650000,1.20770000,131335875.06000000,154913279.78928400,310334
1626912000000,2021-07-22 00:00:00,ADA/USDT,1.17110000,1.20810000,1.14920000,1.18560000,158912321.76000000,187077128.52968000,303957
1626825600000,2021-07-21 00:00:00,ADA/USDT,1.05410000,1.22220000,1.03660000,1.17110000,287296624.78000000,329529795.80385100,484015
1626739200000,2021-07-20 00:00:00,ADA/USDT,1.12260000,1.13620000,1.02020000,1.05390000,283618751.18000000,300482457.34393400,416093
1626652800000,2021-07-19 00:00:00,ADA/USDT,1.18140000,1.19210000,1.11560000,1.12250000,138646747.17000000,158333071.38908300,216380
1626566400000,2021-07-18 00:00:00,ADA/USDT,1.17210000,1.21860000,1.16660000,1.18130000,108584207.61000000,129455682.08151000,193407
1626480000000,2021-07-17 00:00:00,ADA/USDT,1.17050000,1.19480000,1.14970000,1.17210000,124485807.10000000,145637408.24285200,225449
1626393600000,2021-07-16 00:00:00,ADA/USDT,1.22580000,1.24500000,1.16550000,1.17080000,159173625.74000000,190852629.77568100,290705
1626307200000,2021-07-15 00:00:00,ADA/USDT,1.26340000,1.29000000,1.20500000,1.22580000,133685795.15000000,165010923.47238700,261230
1626220800000,2021-07-14 00:00:00,ADA/USDT,1.26490000,1.28940000,1.19800000,1.26350000,165466902.33000000,205613918.95876400,323301
1626134400000,2021-07-13 00:00:00,ADA/USDT,1.31260000,1.32160000,1.25000000,1.26500000,125015668.98000000,160715456.02004100,248079
1626048000000,2021-07-12 00:00:00,ADA/USDT,1.34850000,1.37360000,1.29160000,1.31260000,112067630.51000000,149660876.22463100,238866
1625961600000,2021-07-11 00:00:00,ADA/USDT,1.33560000,1.36690000,1.32310000,1.34850000,71704260.26000000,96252011.61656400,172388
1625875200000,2021-07-10 00:00:00,ADA/USDT,1.35040000,1.36600000,1.31580000,1.33560000,93476664.31000000,124946490.52755100,242605
1625788800000,2021-07-09 00:00:00,ADA/USDT,1.32680000,1.37460000,1.28590000,1.35040000,160293985.20000000,213730318.84310400,375438
1625702400000,2021-07-08 00:00:00,ADA/USDT,1.40400000,1.40650000,1.31940000,1.32700000,175680408.72000000,239803654.94029700,348315
1625616000000,2021-07-07 00:00:00,ADA/USDT,1.41560000,1.44160000,1.40000000,1.40400000,125167776.95000000,178159850.13474400,254242
1625529600000,2021-07-06 00:00:00,ADA/USDT,1.40390000,1.45780000,1.38880000,1.41570000,173402604.28000000,246828693.18517700,474377
1625443200000,2021-07-05 00:00:00,ADA/USDT,1.46150000,1.46160000,1.37640000,1.40390000,210256310.91000000,297312194.31989900,433806
1625356800000,2021-07-04 00:00:00,ADA/USDT,1.40450000,1.49550000,1.38150000,1.46150000,185325977.32000000,267332413.15222200,469893
1625270400000,2021-07-03 00:00:00,ADA/USDT,1.39470000,1.44440000,1.35790000,1.40450000,197443853.76000000,277572501.53661700,641233
1625184000000,2021-07-02 00:00:00,ADA/USDT,1.33120000,1.39590000,1.28500000,1.39460000,235621261.45000000,315348818.27643400,716140
1625097600000,2021-07-01 00:00:00,ADA/USDT,1.38530000,1.38620000,1.30200000,1.33130000,196824530.30000000,262447755.02064300,468032
1625011200000,2021-06-30 00:00:00,ADA/USDT,1.37310000,1.39930000,1.28250000,1.38530000,263769140.47000000,354446349.12081900,550586
1624924800000,2021-06-29 00:00:00,ADA/USDT,1.32610000,1.42000000,1.31900000,1.37300000,287571860.20000000,394907812.31520000,571006
1624838400000,2021-06-28 00:00:00,ADA/USDT,1.33790000,1.35060000,1.30420000,1.32600000,220547816.19000000,292756074.24837600,607034
1624752000000,2021-06-27 00:00:00,ADA/USDT,1.25200000,1.34990000,1.24100000,1.33800000,242097878.29000000,310315583.60367900,445825
1624665600000,2021-06-26 00:00:00,ADA/USDT,1.25200000,1.29230000,1.19680000,1.25210000,307404658.42000000,380549653.18480000,557818
1624579200000,2021-06-25 00:00:00,ADA/USDT,1.36040000,1.39710000,1.24310000,1.25210000,548380704.22000000,722838979.19173100,1112696
1624492800000,2021-06-24 00:00:00,ADA/USDT,1.25130000,1.39980000,1.20060000,1.36040000,427028527.81000000,568197037.84065200,1036438
1624406400000,2021-06-23 00:00:00,ADA/USDT,1.15630000,1.31000000,1.10800000,1.25120000,490479573.30000000,607806302.67524400,776745
1624320000000,2021-06-22 00:00:00,ADA/USDT,1.17380000,1.26340000,1.00010000,1.15670000,907361654.28000000,1030804095.18176200,1461174
1624233600000,2021-06-21 00:00:00,ADA/USDT,1.42620000,1.43710000,1.16720000,1.17400000,512064782.95000000,661793161.74010400,982646
1624147200000,2021-06-20 00:00:00,ADA/USDT,1.38400000,1.46000000,1.30600000,1.42630000,269372753.54000000,373024182.41986400,718096
1624060800000,2021-06-19 00:00:00,ADA/USDT,1.41640000,1.44110000,1.38340000,1.38390000,145492869.00000000,206002750.66439400,405822
1623974400000,2021-06-18 00:00:00,ADA/USDT,1.48250000,1.49270000,1.37400000,1.41630000,220933715.72000000,316537834.82389100,460555
1623888000000,2021-06-17 00:00:00,ADA/USDT,1.48510000,1.53880000,1.45680000,1.48260000,165078770.77000000,247086065.75776700,443396
1623801600000,2021-06-16 00:00:00,ADA/USDT,1.55500000,1.57540000,1.47400000,1.48510000,203580536.01000000,309694677.49405900,499540
1623715200000,2021-06-15 00:00:00,ADA/USDT,1.57690000,1.61090000,1.54410000,1.55520000,216159062.78000000,340383009.23460800,486601
1623628800000,2021-06-14 00:00:00,ADA/USDT,1.55630000,1.59500000,1.50560000,1.57690000,280791163.74000000,435453250.96621000,595345
1623542400000,2021-06-13 00:00:00,ADA/USDT,1.47890000,1.58000000,1.40010000,1.55660000,330722303.94000000,490536333.04058400,941882
1623456000000,2021-06-12 00:00:00,ADA/USDT,1.43680000,1.49340000,1.35620000,1.47890000,362965214.53000000,517749782.78785300,731362
1623369600000,2021-06-11 00:00:00,ADA/USDT,1.53280000,1.54740000,1.41920000,1.43710000,323101330.00000000,482059658.00754000,570406
1623283200000,2021-06-10 00:00:00,ADA/USDT,1.62820000,1.63780000,1.50640000,1.53280000,312406121.42000000,488331366.50816200,604598
1623196800000,2021-06-09 00:00:00,ADA/USDT,1.58180000,1.63500000,1.48270000,1.62790000,471664344.33000000,738213512.45641000,1039122
1623110400000,2021-06-08 00:00:00,ADA/USDT,1.56590000,1.59660000,1.40000000,1.58190000,612223590.99000000,926353837.47530400,1115207
1623024000000,2021-06-07 00:00:00,ADA/USDT,1.67710000,1.74140000,1.55000000,1.56590000,341267094.73000000,568701714.62711100,763147
1622937600000,2021-06-06 00:00:00,ADA/USDT,1.65550000,1.70770000,1.64510000,1.67710000,191999153.68000000,321777694.70292700,410877
1622851200000,2021-06-05 00:00:00,ADA/USDT,1.70800000,1.78230000,1.61000000,1.65510000,369328430.60000000,627802619.93586600,924743
1622764800000,2021-06-04 00:00:00,ADA/USDT,1.84540000,1.84800000,1.60800000,1.70770000,596433033.05000000,1016313544.25717800,1453396
1622678400000,2021-06-03 00:00:00,ADA/USDT,1.75340000,1.88970000,1.71340000,1.84530000,417400945.02000000,758107289.09490300,1023322
1622592000000,2021-06-02 00:00:00,ADA/USDT,1.73620000,1.80420000,1.71730000,1.75340000,431644801.42000000,763167515.81342100,986804
1622505600000,2021-06-01 00:00:00,ADA/USDT,1.73760000,1.77960000,1.65310000,1.73630000,530252586.94000000,912156549.51821800,1214297
1622419200000,2021-05-31 00:00:00,ADA/USDT,1.57510000,1.75000000,1.52490000,1.73730000,600116070.88000000,975900758.70213900,1460887
1622332800000,2021-05-30 00:00:00,ADA/USDT,1.40350000,1.70000000,1.34570000,1.57510000,764079031.67000000,1205767972.90871100,1702526
1622246400000,2021-05-29 00:00:00,ADA/USDT,1.51330000,1.56240000,1.33500000,1.40290000,576104659.27000000,831031429.59733400,1181284
1622160000000,2021-05-28 00:00:00,ADA/USDT,1.65520000,1.67800000,1.45000000,1.51330000,817239543.16000000,1262486208.23907600,1626406
1622073600000,2021-05-27 00:00:00,ADA/USDT,1.77880000,1.78850000,1.60770000,1.65520000,590119092.56000000,998105646.13212700,1445249
1621987200000,2021-05-26 00:00:00,ADA/USDT,1.55250000,1.83200000,1.55200000,1.77910000,857080518.13000000,1472382792.51447800,2010480
1621900800000,2021-05-25 00:00:00,ADA/USDT,1.54970000,1.64990000,1.43540000,1.55320000,807717267.52000000,1239076344.28471000,1776216
1621814400000,2021-05-24 00:00:00,ADA/USDT,1.31350000,1.59740000,1.24760000,1.55000000,1034255631.11000000,1503761177.41083900,2078079
1621728000000,2021-05-23 00:00:00,ADA/USDT,1.46360000,1.53970000,1.05100000,1.31390000,1461270087.31000000,1839005520.81646900,2445334
1621641600000,2021-05-22 00:00:00,ADA/USDT,1.54930000,1.60200000,1.36610000,1.46290000,800713185.45000000,1195051726.84074700,1593249
1621555200000,2021-05-21 00:00:00,ADA/USDT,1.80020000,1.87000000,1.32000000,1.54930000,1158826530.96000000,1851576033.77843800,2368984
1621468800000,2021-05-20 00:00:00,ADA/USDT,1.46760000,1.94870000,1.32180000,1.80060000,1331716279.01000000,2253383023.85136300,2679300
1621382400000,2021-05-19 00:00:00,ADA/USDT,2.00360000,2.03170000,1.01000000,1.46630000,2261842102.36000000,3616451442.95899300,3500994
1621296000000,2021-05-18 00:00:00,ADA/USDT,2.03010000,2.14920000,1.97120000,2.00360000,612259916.93000000,1258577627.76608000,1431670
1621209600000,2021-05-17 00:00:00,ADA/USDT,2.30020000,2.32900000,1.91590000,2.03070000,1137971306.33000000,2387549270.07503700,2394748
1621123200000,2021-05-16 00:00:00,ADA/USDT,2.17540000,2.47000000,2.01040000,2.30020000,1190745903.78000000,2680581605.66352300,2799042
1621036800000,2021-05-15 00:00:00,ADA/USDT,2.00730000,2.37890000,1.96280000,2.17440000,1376815760.83000000,3028162677.85756100,3130966
1620950400000,2021-05-14 00:00:00,ADA/USDT,1.92890000,2.04300000,1.81120000,2.00690000,695033070.96000000,1330783387.91631200,1650812
1620864000000,2021-05-13 00:00:00,ADA/USDT,1.56690000,1.97190000,1.50000000,1.92960000,1567655289.16000000,2830787027.32820300,2971018
1620777600000,2021-05-12 00:00:00,ADA/USDT,1.76330000,1.82100000,1.54620000,1.56940000,599710080.80000000,1034165276.43195100,1305448
1620691200000,2021-05-11 00:00:00,ADA/USDT,1.64180000,1.77910000,1.59540000,1.76320000,524326718.11000000,888681876.91392100,1065832
1620604800000,2021-05-10 00:00:00,ADA/USDT,1.76620000,1.82430000,1.51700000,1.64230000,712304913.86000000,1220328155.18519200,1624887
1620518400000,2021-05-09 00:00:00,ADA/USDT,1.62060000,1.83300000,1.57260000,1.76630000,883091328.46000000,1536088014.64972100,1884477
1620432000000,2021-05-08 00:00:00,ADA/USDT,1.65290000,1.65430000,1.56110000,1.62110000,393498897.98000000,633842537.10449000,872816
1620345600000,2021-05-07 00:00:00,ADA/USDT,1.64910000,1.74780000,1.52600000,1.65300000,789059200.98000000,1301803083.51220000,1468918
1620259200000,2021-05-06 00:00:00,ADA/USDT,1.47990000,1.70000000,1.42880000,1.64910000,1342973403.72000000,2120775489.36973100,2264654
1620172800000,2021-05-05 00:00:00,ADA/USDT,1.26990000,1.49700000,1.25980000,1.47980000,579064616.22000000,809182895.29661900,1020356
1620086400000,2021-05-04 00:00:00,ADA/USDT,1.36270000,1.36730000,1.25570000,1.26980000,421500877.62000000,549879320.53417400,693784
1620000000000,2021-05-03 00:00:00,ADA/USDT,1.32670000,1.38000000,1.32080000,1.36220000,271187623.29000000,367143914.77338400,465569
1619913600000,2021-05-02 00:00:00,ADA/USDT,1.35160000,1.35560000,1.29410000,1.32670000,218990273.64000000,290399347.53604500,369059
1619827200000,2021-05-01 00:00:00,ADA/USDT,1.35300000,1.36780000,1.31280000,1.35160000,208656399.38000000,279891124.59557500,379435
1619740800000,2021-04-30 00:00:00,ADA/USDT,1.30660000,1.37090000,1.28550000,1.35320000,308696257.77000000,413990419.81015600,605811
1619654400000,2021-04-29 00:00:00,ADA/USDT,1.33730000,1.41170000,1.26610000,1.30630000,578529650.82000000,777246168.05842700,1273495
1619568000000,2021-04-28 00:00:00,ADA/USDT,1.30630000,1.34880000,1.23260000,1.33790000,388598645.07000000,505426307.53277500,690474
1619481600000,2021-04-27 00:00:00,ADA/USDT,1.23770000,1.33330000,1.22320000,1.30630000,392979049.07000000,504918084.18420200,760259
1619395200000,2021-04-26 00:00:00,ADA/USDT,1.09100000,1.25090000,1.07930000,1.23750000,473369883.13000000,568714660.97052500,773997
1619308800000,2021-04-25 00:00:00,ADA/USDT,1.10300000,1.14678000,1.01830000,1.09130000,305075283.55000000,333834052.87689050,490000
1619222400000,2021-04-24 00:00:00,ADA/USDT,1.15872000,1.19800000,1.09270000,1.10287000,434215610.40000000,494679064.79040100,737205
1619136000000,2021-04-23 00:00:00,ADA/USDT,1.14443000,1.16895000,0.92000000,1.15866000,989280841.90000000,1054521883.39240300,1402192
1619049600000,2021-04-22 00:00:00,ADA/USDT,1.20312000,1.27984000,1.11380000,1.14400000,522618869.40000000,628558727.83462200,840300
1618963200000,2021-04-21 00:00:00,ADA/USDT,1.26665000,1.29000000,1.19704000,1.20358000,404434984.00000000,504722890.00897300,716832
1618876800000,2021-04-20 00:00:00,ADA/USDT,1.19451000,1.28241000,1.12685000,1.26689000,470266399.20000000,564969805.94758900,795662
1618790400000,2021-04-19 00:00:00,ADA/USDT,1.27655000,1.32443000,1.17122000,1.19450000,477279604.90000000,594173873.63740200,862505
1618704000000,2021-04-18 00:00:00,ADA/USDT,1.36861000,1.38654000,1.07204000,1.27693000,804838502.10000000,984038054.80923900,1427081
1618617600000,2021-04-17 00:00:00,ADA/USDT,1.40989000,1.45805000,1.35501000,1.36802000,323840975.10000000,456752579.92140000,658242
1618531200000,2021-04-16 00:00:00,ADA/USDT,1.47845000,1.51915000,1.33400000,1.40989000,562141264.20000000,797336703.01528000,1069902
1618444800000,2021-04-15 00:00:00,ADA/USDT,1.45140000,1.49539000,1.41023000,1.47820000,413204000.60000000,603652219.00169300,913680
1618358400000,2021-04-14 00:00:00,ADA/USDT,1.41246000,1.55845000,1.34800000,1.45092000,1053166777.60000000,1535013338.69421300,1840346
1618272000000,2021-04-13 00:00:00,ADA/USDT,1.31452000,1.43780000,1.28138000,1.41246000,605026285.00000000,827121787.85767600,1026705
1618185600000,2021-04-12 00:00:00,ADA/USDT,1.26376000,1.34800000,1.26330000,1.31431000,559487897.90000000,730491709.39532100,952211
1618099200000,2021-04-11 00:00:00,ADA/USDT,1.21753000,1.28989000,1.19900000,1.26355000,451246041.80000000,563044444.40365100,714512
1618012800000,2021-04-10 00:00:00,ADA/USDT,1.20201000,1.25199000,1.19157000,1.21747000,290774078.00000000,355203232.32693300,475261
1617926400000,2021-04-09 00:00:00,ADA/USDT,1.21896000,1.22907000,1.19134000,1.20201000,156767192.20000000,189628515.59186500,297343
1617840000000,2021-04-08 00:00:00,ADA/USDT,1.17356000,1.22502000,1.16999000,1.21926000,215242842.90000000,258822131.02497800,390054
1617753600000,2021-04-07 00:00:00,ADA/USDT,1.25217000,1.29000000,1.15880000,1.17359000,405313990.00000000,493054710.48034900,771894
1617667200000,2021-04-06 00:00:00,ADA/USDT,1.21172000,1.34359000,1.19010000,1.25200000,726926008.50000000,913715698.97997200,1195328
1617580800000,2021-04-05 00:00:00,ADA/USDT,1.18205000,1.22647000,1.16222000,1.21180000,318801564.50000000,379800451.56857600,555351
1617494400000,2021-04-04 00:00:00,ADA/USDT,1.16245000,1.19300000,1.15200000,1.18206000,204575492.20000000,240843734.86757400,384032
1617408000000,2021-04-03 00:00:00,ADA/USDT,1.18998000,1.24078000,1.15977000,1.16238000,313837978.90000000,379294245.01418300,558820
1617321600000,2021-04-02 00:00:00,ADA/USDT,1.18330000,1.24796000,1.18026000,1.18998000,314062254.40000000,379078109.52366200,492559
1617235200000,2021-04-01 00:00:00,ADA/USDT,1.19172000,1.20772000,1.17171000,1.18377000,212963382.60000000,253654449.28214700,366545
1617148800000,2021-03-31 00:00:00,ADA/USDT,1.21200000,1.21273000,1.15100000,1.19191000,302818874.60000000,360032787.85860700,493282
1617062400000,2021-03-30 00:00:00,ADA/USDT,1.20240000,1.23555000,1.18909000,1.21189000,257460678.60000000,312766027.23829300,406409
1616976000000,2021-03-29 00:00:00,ADA/USDT,1.18983000,1.22979000,1.17800000,1.20239000,263071765.20000000,316725719.73974000,330171
1616889600000,2021-03-28 00:00:00,ADA/USDT,1.17646000,1.22000000,1.16650000,1.18983000,199736804.60000000,237375345.95458100,287241
1616803200000,2021-03-27 00:00:00,ADA/USDT,1.21419000,1.23890000,1.15623000,1.17678000,270954337.70000000,322586528.66491900,435612
1616716800000,2021-03-26 00:00:00,ADA/USDT,1.09596000,1.28755000,1.09426000,1.21420000,671982901.00000000,808936818.20321700,1057420
1616630400000,2021-03-25 00:00:00,ADA/USDT,1.06879000,1.15350000,1.04584000,1.09560000,527623538.80000000,583470178.63332600,738550
1616544000000,2021-03-24 00:00:00,ADA/USDT,1.11563000,1.16390000,1.03800000,1.06902000,354915791.20000000,396335857.03527500,631067
1616457600000,2021-03-23 00:00:00,ADA/USDT,1.10150000,1.17390000,1.08145000,1.11639000,371967713.80000000,421114122.16396700,637868
1616371200000,2021-03-22 00:00:00,ADA/USDT,1.18561000,1.20782000,1.06700000,1.10150000,384255570.10000000,444196527.44626000,552717
1616284800000,2021-03-21 00:00:00,ADA/USDT,1.20048000,1.24139000,1.16000000,1.18561000,305630409.80000000,367461613.30599800,422247
1616198400000,2021-03-20 00:00:00,ADA/USDT,1.29499000,1.30974000,1.19978000,1.20046000,401638128.10000000,505497684.76571400,731665
1616112000000,2021-03-19 00:00:00,ADA/USDT,1.22966000,1.34286000,1.18003000,1.29474000,812311179.70000000,1032218858.17299100,1278982
1616025600000,2021-03-18 00:00:00,ADA/USDT,1.37750000,1.47299000,1.22154000,1.22925000,1446280469.10000000,1975037678.43161000,2144826
1615939200000,2021-03-17 00:00:00,ADA/USDT,1.24974000,1.43000000,1.20353000,1.37700000,1094860557.70000000,1409057696.60329500,1700157
1615852800000,2021-03-16 00:00:00,ADA/USDT,1.03071000,1.28000000,1.00000000,1.24924000,1248716359.10000000,1458646287.62706500,1590786
1615766400000,2021-03-15 00:00:00,ADA/USDT,1.05241000,1.07078000,1.00001000,1.03103000,400978353.10000000,415080286.21487300,485996
1615680000000,2021-03-14 00:00:00,ADA/USDT,1.10016000,1.10265000,1.05190000,1.05243000,304362465.70000000,328663726.91666200,388068
1615593600000,2021-03-13 00:00:00,ADA/USDT,1.03207000,1.19300000,0.98500000,1.10000000,643811025.40000000,707355593.96600000,778819
1615507200000,2021-03-12 00:00:00,ADA/USDT,1.12417000,1.12800000,1.02000000,1.03207000,423021914.40000000,453536801.75149200,535644
1615420800000,2021-03-11 00:00:00,ADA/USDT,1.13226000,1.14000000,1.10750000,1.12430000,301611714.10000000,338688320.67977900,376289
1615334400000,2021-03-10 00:00:00,ADA/USDT,1.19734000,1.20800000,1.11500000,1.13261000,384497300.90000000,446671691.44993500,514521
1615248000000,2021-03-09 00:00:00,ADA/USDT,1.11836000,1.22000000,1.11083000,1.19720000,616039069.30000000,718499784.32359100,731610
1615161600000,2021-03-08 00:00:00,ADA/USDT,1.13073000,1.17835000,1.10500000,1.11848000,398514643.50000000,450421643.82780300,455437
1615075200000,2021-03-07 00:00:00,ADA/USDT,1.12901000,1.14500000,1.10562000,1.13042000,324367538.90000000,365845333.63541200,381768
1614988800000,2021-03-06 00:00:00,ADA/USDT,1.15907000,1.18300000,1.08493000,1.12900000,394799528.80000000,442918849.66938900,671557
1614902400000,2021-03-05 00:00:00,ADA/USDT,1.11261000,1.19720000,1.03374000,1.15908000,830654685.10000000,934727653.73102900,1132387
1614816000000,2021-03-04 00:00:00,ADA/USDT,1.21315000,1.23052000,1.06695000,1.11239000,748035034.30000000,859720613.29792500,882082
1614729600000,2021-03-03 00:00:00,ADA/USDT,1.22281000,1.26636000,1.20865000,1.21311000,454913445.30000000,563382389.44014900,529175
1614643200000,2021-03-02 00:00:00,ADA/USDT,1.29678000,1.29998000,1.18000000,1.22280000,753904502.90000000,923673564.29113300,993914
1614556800000,2021-03-01 00:00:00,ADA/USDT,1.31279000,1.34800000,1.23131000,1.29627000,984011920.20000000,1262620102.61669100,1302837
1614470400000,2021-02-28 00:00:00,ADA/USDT,1.31400000,1.35950000,1.15400000,1.31203000,1599172340.30000000,2000892510.56634300,1836152
1614384000000,2021-02-27 00:00:00,ADA/USDT,1.24353000,1.48800000,1.22710000,1.31402000,1994359638.50000000,2726382795.36457250,2344043
1614297600000,2021-02-26 00:00:00,ADA/USDT,1.07688000,1.29800000,0.99000000,1.24303000,1805727721.50000000,2078674172.96550500,1842500
1614211200000,2021-02-25 00:00:00,ADA/USDT,1.04883000,1.17700000,1.01200000,1.07691000,961855836.20000000,1053858750.54246900,1065150
1614124800000,2021-02-24 00:00:00,ADA/USDT,0.96136000,1.07700000,0.89780000,1.04902000,946049063.30000000,959472420.87160500,986749
1614038400000,2021-02-23 00:00:00,ADA/USDT,1.09728000,1.14200000,0.81000000,0.96197000,1625220448.70000000,1563316092.76000800,1748705
1613952000000,2021-02-22 00:00:00,ADA/USDT,1.09955000,1.14600000,0.83100000,1.09703000,1333970209.10000000,1356545593.49131700,1291551
1613865600000,2021-02-21 00:00:00,ADA/USDT,1.11560000,1.15172000,1.06750000,1.09894000,636265765.20000000,708941857.79005800,804446
1613779200000,2021-02-20 00:00:00,ADA/USDT,0.92597000,1.20000000,0.91329000,1.11568000,1480541916.53000000,1605889356.97680920,1562187
1613692800000,2021-02-19 00:00:00,ADA/USDT,0.91433000,0.94560000,0.87851000,0.92581000,547803715.80000000,503644913.65466100,534053
1613606400000,2021-02-18 00:00:00,ADA/USDT,0.89206000,0.95780000,0.89202000,0.91442000,580074009.40000000,536478522.56653400,645125
1613520000000,2021-02-17 00:00:00,ADA/USDT,0.86990000,0.89745000,0.82150000,0.89206000,460328636.10000000,397664271.25875100,571034
1613433600000,2021-02-16 00:00:00,ADA/USDT,0.86128000,0.90591000,0.83334000,0.87000000,526075390.60000000,460384874.04045900,559396
1613347200000,2021-02-15 00:00:00,ADA/USDT,0.84288000,0.91100000,0.68560000,0.86143000,932826536.90000000,773675700.77952900,1016723
1613260800000,2021-02-14 00:00:00,ADA/USDT,0.91303000,0.91900000,0.80666000,0.84364000,539495015.40000000,464156537.89327000,481065
1613174400000,2021-02-13 00:00:00,ADA/USDT,0.92418000,0.95053000,0.82000000,0.91299000,586878561.30000000,527921465.84935500,566194
1613088000000,2021-02-12 00:00:00,ADA/USDT,0.92810000,0.94825000,0.86600000,0.92426000,649547803.80000000,593210760.20074700,660663
1613001600000,2021-02-11 00:00:00,ADA/USDT,0.94041000,0.98000000,0.86513000,0.92796000,975100368.22000000,903411072.75331220,1176112
1612915200000,2021-02-10 00:00:00,ADA/USDT,0.70562000,0.95306000,0.70555000,0.93966000,1693219939.33000000,1404210349.29857910,1481690
1612828800000,2021-02-09 00:00:00,ADA/USDT,0.67674000,0.71206000,0.66240000,0.70562000,590482327.70000000,405545405.29600700,641568
1612742400000,2021-02-08 00:00:00,ADA/USDT,0.66109000,0.72380000,0.63191000,0.67638000,1008667679.66000000,687200350.05474900,834316
1612656000000,2021-02-07 00:00:00,ADA/USDT,0.63444000,0.70888000,0.58000000,0.66109000,1596532267.50000000,1031252551.24831640,1258967
1612569600000,2021-02-06 00:00:00,ADA/USDT,0.53874000,0.66706000,0.51901000,0.63444000,1255504052.74000000,735618983.12586810,1012355
1612483200000,2021-02-05 00:00:00,ADA/USDT,0.43903000,0.56000000,0.43638000,0.53917000,1277155737.26000000,647988571.37299050,1006967
1612396800000,2021-02-04 00:00:00,ADA/USDT,0.44213000,0.45000000,0.41003000,0.43934000,536142412.30000000,231296073.09673400,356573
1612310400000,2021-02-03 00:00:00,ADA/USDT,0.42500000,0.44961000,0.41509000,0.44189000,541252929.40000000,233609024.22533700,382672
1612224000000,2021-02-02 00:00:00,ADA/USDT,0.40882000,0.45590000,0.38868000,0.42498000,1501769862.49000000,635347397.56463510,959565
1612137600000,2021-02-01 00:00:00,ADA/USDT,0.34464000,0.42411000,0.33214000,0.40876000,844822325.13000000,315517729.23644680,424028
1612051200000,2021-01-31 00:00:00,ADA/USDT,0.36395000,0.37752000,0.33800000,0.34475000,399794774.90000000,141712986.45482200,322422
1611964800000,2021-01-30 00:00:00,ADA/USDT,0.34764000,0.37694000,0.33700000,0.36400000,510716622.40000000,181305666.29353200,329408
1611878400000,2021-01-29 00:00:00,ADA/USDT,0.34409000,0.36836000,0.33050000,0.34752000,666472809.50000000,235094446.38598800,438205
1611792000000,2021-01-28 00:00:00,ADA/USDT,0.31142000,0.35575000,0.30431000,0.34409000,487709261.20000000,163965629.11007400,309801
1611705600000,2021-01-27 00:00:00,ADA/USDT,0.34342000,0.34396000,0.30404000,0.31144000,422544056.10000000,135320113.26221600,235043
1611619200000,2021-01-26 00:00:00,ADA/USDT,0.34284000,0.35111000,0.32404000,0.34330000,354428194.00000000,120457217.74356200,202859
1611532800000,2021-01-25 00:00:00,ADA/USDT,0.35346000,0.36415000,0.34034000,0.34308000,407390809.50000000,144604820.56265500,222342
1611446400000,2021-01-24 00:00:00,ADA/USDT,0.34575000,0.36926000,0.33613000,0.35345000,458536220.60000000,161447140.08689800,234964
1611360000000,2021-01-23 00:00:00,ADA/USDT,0.34842000,0.35763000,0.33541000,0.34583000,418300948.70000000,145267535.31274000,240273
1611273600000,2021-01-22 00:00:00,ADA/USDT,0.30786000,0.35980000,0.28000000,0.34867000,898752288.00000000,290516408.41913100,465828
1611187200000,2021-01-21 00:00:00,ADA/USDT,0.37548000,0.37945000,0.30000000,0.30785000,785029729.80000000,267771231.78866400,404103
1611100800000,2021-01-20 00:00:00,ADA/USDT,0.36720000,0.37690000,0.33033000,0.37532000,656351514.50000000,232444042.01294800,346650
1611014400000,2021-01-19 00:00:00,ADA/USDT,0.37132000,0.39001000,0.36200000,0.36720000,606641543.00000000,226285256.53648900,370018
1610928000000,2021-01-18 00:00:00,ADA/USDT,0.38077000,0.39724000,0.36413000,0.37123000,636785470.40000000,239548962.44815900,345702
1610841600000,2021-01-17 00:00:00,ADA/USDT,0.35057000,0.39740000,0.34076000,0.38081000,1422650839.29000000,529806343.19037530,738575
1610755200000,2021-01-16 00:00:00,ADA/USDT,0.30189000,0.36696000,0.30186000,0.35071000,1219589043.23000000,416047249.20754950,551624
1610668800000,2021-01-15 00:00:00,ADA/USDT,0.31203000,0.33225000,0.27739000,0.30188000,853517402.80000000,264651790.30499400,383114
1610582400000,2021-01-14 00:00:00,ADA/USDT,0.31246000,0.32455000,0.29646000,0.31201000,656502674.00000000,204581244.13670000,292444
1610496000000,2021-01-13 00:00:00,ADA/USDT,0.28875000,0.31587000,0.27000000,0.31230000,715473111.90000000,208192713.90953000,296349
1610409600000,2021-01-12 00:00:00,ADA/USDT,0.27563000,0.31442000,0.26280000,0.28888000,1059013244.80000000,303626067.85841900,422638
