unix,date,symbol,open,high,low,close,Volume TRX,Volume USDT,tradecount
1626998400000,2021-07-23 00:00:00,TRX/USDT,0.05526000,0.05627000,0.05370000,0.05600000,653342503.90000000,36023276.90025000,94579
1626912000000,2021-07-22 00:00:00,TRX/USDT,0.05389000,0.05536000,0.05295000,0.05526000,658326956.70000000,35723219.94598000,92343
1626825600000,2021-07-21 00:00:00,TRX/USDT,0.05046000,0.05522000,0.04972000,0.05388000,920047639.10000000,48900880.51167100,114862
1626739200000,2021-07-20 00:00:00,TRX/USDT,0.05345000,0.05427000,0.04911000,0.05045000,899249240.20000000,45638267.73828700,104350
1626652800000,2021-07-19 00:00:00,TRX/USDT,0.05592000,0.05628000,0.05332000,0.05345000,558102555.80000000,30449069.78514800,79247
1626566400000,2021-07-18 00:00:00,TRX/USDT,0.05597000,0.05749000,0.05526000,0.05592000,492290876.20000000,27771578.27251200,72205
1626480000000,2021-07-17 00:00:00,TRX/USDT,0.05563000,0.05668000,0.05475000,0.05597000,604229757.80000000,33687393.46794300,77716
1626393600000,2021-07-16 00:00:00,TRX/USDT,0.05784000,0.05880000,0.05557000,0.05562000,650507474.80000000,37179764.18647700,89812
1626307200000,2021-07-15 00:00:00,TRX/USDT,0.05988000,0.06074000,0.05701000,0.05784000,653716628.30000000,38268289.68716600,94135
1626220800000,2021-07-14 00:00:00,TRX/USDT,0.05938000,0.06030000,0.05679000,0.05989000,723351904.50000000,42445446.24276300,104897
1626134400000,2021-07-13 00:00:00,TRX/USDT,0.06004000,0.06069000,0.05865000,0.05937000,537060039.50000000,32109932.35689800,85425
1626048000000,2021-07-12 00:00:00,TRX/USDT,0.06185000,0.06286000,0.05952000,0.06004000,567140927.90000000,34732984.49678200,96771
1625961600000,2021-07-11 00:00:00,TRX/USDT,0.06142000,0.06254000,0.06062000,0.06184000,404870599.70000000,24933747.00565900,80013
1625875200000,2021-07-10 00:00:00,TRX/USDT,0.06220000,0.06305000,0.06057000,0.06142000,579097215.40000000,35787979.03481300,95592
1625788800000,2021-07-09 00:00:00,TRX/USDT,0.06107000,0.06259000,0.05911000,0.06219000,686797199.90000000,41924760.52302100,120923
1625702400000,2021-07-08 00:00:00,TRX/USDT,0.06433000,0.06447000,0.06019000,0.06106000,957989405.20000000,59290016.31509400,221874
1625616000000,2021-07-07 00:00:00,TRX/USDT,0.06494000,0.06598000,0.06419000,0.06433000,564592652.80000000,36869702.26189100,100994
1625529600000,2021-07-06 00:00:00,TRX/USDT,0.06450000,0.06643000,0.06389000,0.06494000,667142894.80000000,43481665.88263100,108391
1625443200000,2021-07-05 00:00:00,TRX/USDT,0.06734000,0.06752000,0.06358000,0.06448000,852515713.10000000,55645686.17458300,126605
1625356800000,2021-07-04 00:00:00,TRX/USDT,0.06682000,0.06832000,0.06510000,0.06736000,712233253.40000000,47827810.19058200,123990
1625270400000,2021-07-03 00:00:00,TRX/USDT,0.06657000,0.06745000,0.06518000,0.06683000,618974852.60000000,41192134.24756600,105862
1625184000000,2021-07-02 00:00:00,TRX/USDT,0.06471000,0.06663000,0.06325000,0.06657000,666629034.30000000,42994295.62546800,103889
1625097600000,2021-07-01 00:00:00,TRX/USDT,0.06828000,0.06832000,0.06369000,0.06471000,853300477.50000000,55592873.17064700,127003
1625011200000,2021-06-30 00:00:00,TRX/USDT,0.06796000,0.06875000,0.06382000,0.06828000,1159985523.10000000,76647241.87180100,167910
1624924800000,2021-06-29 00:00:00,TRX/USDT,0.06532000,0.06983000,0.06512000,0.06793000,1205854194.30000000,82115877.72673900,188084
1624838400000,2021-06-28 00:00:00,TRX/USDT,0.06479000,0.06662000,0.06422000,0.06532000,831948907.00000000,54314957.55701600,141439
1624752000000,2021-06-27 00:00:00,TRX/USDT,0.06274000,0.06495000,0.06100000,0.06479000,919688504.20000000,57535880.06738700,131028
1624665600000,2021-06-26 00:00:00,TRX/USDT,0.06138000,0.06301000,0.05887000,0.06274000,1338670190.60000000,81748211.30416400,156213
1624579200000,2021-06-25 00:00:00,TRX/USDT,0.06612000,0.06883000,0.06010000,0.06139000,2311058707.90000000,146307720.33154500,265618
1624492800000,2021-06-24 00:00:00,TRX/USDT,0.05799000,0.06800000,0.05778000,0.06611000,2936638267.90000000,190354442.03339700,394717
1624406400000,2021-06-23 00:00:00,TRX/USDT,0.05102000,0.05998000,0.04934000,0.05797000,1843081604.10000000,101149835.05833100,204836
1624320000000,2021-06-22 00:00:00,TRX/USDT,0.05350000,0.05638000,0.04637000,0.05103000,2709781337.30000000,138568605.24286100,281740
1624233600000,2021-06-21 00:00:00,TRX/USDT,0.06768000,0.06802000,0.05332000,0.05351000,1979710761.20000000,118736756.98864700,235954
1624147200000,2021-06-20 00:00:00,TRX/USDT,0.06828000,0.06867000,0.06323000,0.06768000,859277539.30000000,56872201.54762600,133251
1624060800000,2021-06-19 00:00:00,TRX/USDT,0.06962000,0.07020000,0.06817000,0.06827000,688166387.80000000,47706195.82459200,118038
1623974400000,2021-06-18 00:00:00,TRX/USDT,0.07391000,0.07478000,0.06815000,0.06962000,1355249976.30000000,97294597.60600600,211082
1623888000000,2021-06-17 00:00:00,TRX/USDT,0.06897000,0.07397000,0.06871000,0.07390000,862172732.50000000,61646771.63929700,157488
1623801600000,2021-06-16 00:00:00,TRX/USDT,0.07174000,0.07276000,0.06848000,0.06895000,924759262.40000000,65271337.36796900,153651
1623715200000,2021-06-15 00:00:00,TRX/USDT,0.07203000,0.07314000,0.07080000,0.07174000,741417996.60000000,53323053.26815200,135750
1623628800000,2021-06-14 00:00:00,TRX/USDT,0.07154000,0.07278000,0.06998000,0.07203000,839035849.60000000,59809900.48603200,147559
1623542400000,2021-06-13 00:00:00,TRX/USDT,0.06807000,0.07189000,0.06657000,0.07153000,777633562.60000000,53445218.75604700,128235
1623456000000,2021-06-12 00:00:00,TRX/USDT,0.06918000,0.06920000,0.06572000,0.06804000,932757766.10000000,63012115.38188000,134100
1623369600000,2021-06-11 00:00:00,TRX/USDT,0.07258000,0.07335000,0.06846000,0.06919000,962656532.90000000,68836859.61089500,153383
1623283200000,2021-06-10 00:00:00,TRX/USDT,0.07537000,0.07712000,0.07134000,0.07257000,1538790347.00000000,114401852.42970100,210179
1623196800000,2021-06-09 00:00:00,TRX/USDT,0.07243000,0.07539000,0.07000000,0.07536000,1407602132.30000000,102491974.91424900,212303
1623110400000,2021-06-08 00:00:00,TRX/USDT,0.07171000,0.07324000,0.06724000,0.07242000,1687434458.10000000,118691253.68182400,236840
1623024000000,2021-06-07 00:00:00,TRX/USDT,0.07745000,0.07860000,0.07106000,0.07170000,1155295909.70000000,87968895.07102900,229207
1622937600000,2021-06-06 00:00:00,TRX/USDT,0.07550000,0.07748000,0.07531000,0.07745000,843868329.60000000,64766208.94800800,205970
1622851200000,2021-06-05 00:00:00,TRX/USDT,0.07713000,0.07976000,0.07416000,0.07552000,1418137185.30000000,109058755.42210300,236808
1622764800000,2021-06-04 00:00:00,TRX/USDT,0.08224000,0.08290000,0.07374000,0.07714000,1825460923.10000000,140429165.57674400,338330
1622678400000,2021-06-03 00:00:00,TRX/USDT,0.07803000,0.08248000,0.07708000,0.08223000,1300403075.80000000,104021546.27767000,246682
1622592000000,2021-06-02 00:00:00,TRX/USDT,0.07615000,0.07958000,0.07453000,0.07804000,1296196132.50000000,100139758.89136000,226683
1622505600000,2021-06-01 00:00:00,TRX/USDT,0.07679000,0.07748000,0.07353000,0.07614000,1266668007.20000000,95542466.54623600,196327
1622419200000,2021-05-31 00:00:00,TRX/USDT,0.07196000,0.07691000,0.06977000,0.07679000,1533214077.30000000,113059353.08235900,235193
1622332800000,2021-05-30 00:00:00,TRX/USDT,0.06876000,0.07328000,0.06646000,0.07196000,1261818810.70000000,89569598.61217200,198580
1622246400000,2021-05-29 00:00:00,TRX/USDT,0.07206000,0.07446000,0.06708000,0.06877000,1557276393.90000000,110205752.36043500,221997
1622160000000,2021-05-28 00:00:00,TRX/USDT,0.07949000,0.08006000,0.07022000,0.07204000,2143341067.70000000,158457863.67767800,305243
1622073600000,2021-05-27 00:00:00,TRX/USDT,0.08312000,0.08320000,0.07654000,0.07949000,1593057264.90000000,127296740.71885600,270228
1621987200000,2021-05-26 00:00:00,TRX/USDT,0.07713000,0.08440000,0.07588000,0.08312000,2475111379.10000000,200285197.27406100,410240
1621900800000,2021-05-25 00:00:00,TRX/USDT,0.07698000,0.08107000,0.07139000,0.07714000,2860330783.80000000,216127943.41977400,378717
1621814400000,2021-05-24 00:00:00,TRX/USDT,0.06282000,0.07697000,0.06178000,0.07696000,3478463693.90000000,241297169.19650000,479657
1621728000000,2021-05-23 00:00:00,TRX/USDT,0.07535000,0.07706000,0.05563000,0.06285000,4205360890.90000000,268515235.76357700,509051
1621641600000,2021-05-22 00:00:00,TRX/USDT,0.07789000,0.07951000,0.07080000,0.07534000,2525699424.20000000,190647262.59567800,358184
1621555200000,2021-05-21 00:00:00,TRX/USDT,0.08924000,0.09320000,0.07108000,0.07790000,3553563417.20000000,295036481.23233000,501795
1621468800000,2021-05-20 00:00:00,TRX/USDT,0.07888000,0.09324000,0.07343000,0.08928000,3945843015.70000000,333726619.39235000,563187
1621382400000,2021-05-19 00:00:00,TRX/USDT,0.11630000,0.11794000,0.06250000,0.07881000,7366575431.80000000,651001483.28989900,973200
1621296000000,2021-05-18 00:00:00,TRX/USDT,0.11278000,0.11986000,0.11172000,0.11627000,1988023899.00000000,230784202.67425700,379030
1621209600000,2021-05-17 00:00:00,TRX/USDT,0.11963000,0.11991000,0.10846000,0.11279000,2616574676.30000000,299162277.59979500,485045
1621123200000,2021-05-16 00:00:00,TRX/USDT,0.12062000,0.13124000,0.11355000,0.11964000,2852198160.70000000,351774695.76991900,575570
1621036800000,2021-05-15 00:00:00,TRX/USDT,0.12474000,0.12723000,0.11792000,0.12059000,2311307991.60000000,282532944.22394800,463028
1620950400000,2021-05-14 00:00:00,TRX/USDT,0.12157000,0.12831000,0.11921000,0.12473000,2106093423.30000000,261586743.91515000,459169
1620864000000,2021-05-13 00:00:00,TRX/USDT,0.11918000,0.12667000,0.10700000,0.12159000,4081655125.10000000,485967570.04854700,749550
1620777600000,2021-05-12 00:00:00,TRX/USDT,0.13894000,0.14723000,0.11761000,0.11918000,3708047950.80000000,503161046.39017800,790450
1620691200000,2021-05-11 00:00:00,TRX/USDT,0.12711000,0.13941000,0.12124000,0.13893000,2702223976.90000000,353715737.94991700,602311
1620604800000,2021-05-10 00:00:00,TRX/USDT,0.14293000,0.14817000,0.12000000,0.12716000,3016312450.70000000,414357272.53766200,730669
1620518400000,2021-05-09 00:00:00,TRX/USDT,0.14300000,0.14575000,0.13500000,0.14295000,2107209878.30000000,296250498.22926400,498400
1620432000000,2021-05-08 00:00:00,TRX/USDT,0.14763000,0.15300000,0.14120000,0.14301000,2702677967.40000000,398108492.85741200,593015
1620345600000,2021-05-07 00:00:00,TRX/USDT,0.15203000,0.17000000,0.13951000,0.14763000,5897879264.60000000,929114214.22204600,1208537
1620259200000,2021-05-06 00:00:00,TRX/USDT,0.14654000,0.15818000,0.13728000,0.15216000,5577225772.00000000,823199348.69224700,1105092
1620172800000,2021-05-05 00:00:00,TRX/USDT,0.11913000,0.14665000,0.11762000,0.14654000,4279611398.50000000,570131171.38237100,858259
1620086400000,2021-05-04 00:00:00,TRX/USDT,0.13159000,0.13181000,0.11784000,0.11917000,2423311528.50000000,301515772.21838600,457991
1620000000000,2021-05-03 00:00:00,TRX/USDT,0.12757000,0.13657000,0.12740000,0.13159000,1991222392.10000000,263701308.04784400,441633
1619913600000,2021-05-02 00:00:00,TRX/USDT,0.13111000,0.13219000,0.12505000,0.12759000,1176973681.70000000,150878441.31997300,267832
1619827200000,2021-05-01 00:00:00,TRX/USDT,0.13228000,0.13350000,0.12739000,0.13112000,1383198265.70000000,180415891.92836800,349378
1619740800000,2021-04-30 00:00:00,TRX/USDT,0.12122000,0.13300000,0.11886000,0.13223000,2183125282.80000000,277206578.62728100,466737
1619654400000,2021-04-29 00:00:00,TRX/USDT,0.12266000,0.12525000,0.11764000,0.12123000,1483178594.90000000,180415593.00582900,328234
1619568000000,2021-04-28 00:00:00,TRX/USDT,0.12599000,0.12977000,0.11616000,0.12266000,2169880462.90000000,265218430.16622400,477525
1619481600000,2021-04-27 00:00:00,TRX/USDT,0.11730000,0.12884000,0.11550000,0.12594000,2449405558.30000000,302416610.34078900,610700
1619395200000,2021-04-26 00:00:00,TRX/USDT,0.10176000,0.11745000,0.10010000,0.11732000,2893484725.80000000,323418724.94597000,500941
1619308800000,2021-04-25 00:00:00,TRX/USDT,0.10260000,0.11006000,0.09650000,0.10176000,1959940346.40000000,204137306.70249100,419736
1619222400000,2021-04-24 00:00:00,TRX/USDT,0.10914000,0.11438000,0.10204000,0.10249000,3378231187.00000000,363912300.58925300,685434
1619136000000,2021-04-23 00:00:00,TRX/USDT,0.11000000,0.11261000,0.09010000,0.10915000,5876617740.90000000,584689156.40220300,921825
1619049600000,2021-04-22 00:00:00,TRX/USDT,0.12271000,0.12969000,0.10891000,0.11001000,3301812977.60000000,398399168.77160000,576444
1618963200000,2021-04-21 00:00:00,TRX/USDT,0.13278000,0.13561000,0.12090000,0.12273000,2244954543.60000000,291489321.98609500,510133
1618876800000,2021-04-20 00:00:00,TRX/USDT,0.12989000,0.13490000,0.11678000,0.13279000,3116150665.00000000,395112298.16920200,670803
1618790400000,2021-04-19 00:00:00,TRX/USDT,0.14302000,0.14799000,0.12951000,0.12993000,3094361723.20000000,428372510.62480900,701954
1618704000000,2021-04-18 00:00:00,TRX/USDT,0.15536000,0.15698000,0.12200000,0.14302000,4773186573.50000000,660799437.80085700,958288
1618617600000,2021-04-17 00:00:00,TRX/USDT,0.16091000,0.18000000,0.15278000,0.15535000,4516595321.30000000,751453811.62536700,1229357
1618531200000,2021-04-16 00:00:00,TRX/USDT,0.16421000,0.17800000,0.13500000,0.16091000,6725692463.30000000,1055706411.53320900,1680016
1618444800000,2021-04-15 00:00:00,TRX/USDT,0.14039000,0.16899000,0.13600000,0.16421000,5137733985.60000000,788437038.38788300,1156954
1618358400000,2021-04-14 00:00:00,TRX/USDT,0.14620000,0.15628000,0.13300000,0.14040000,4796784411.70000000,687975222.05482900,1134096
1618272000000,2021-04-13 00:00:00,TRX/USDT,0.12874000,0.15540000,0.12800000,0.14622000,6284763382.00000000,888868515.18958300,1120103
1618185600000,2021-04-12 00:00:00,TRX/USDT,0.12212000,0.13739000,0.12154000,0.12874000,4811133581.90000000,630912431.29344200,933211
1618099200000,2021-04-11 00:00:00,TRX/USDT,0.12640000,0.12685000,0.11792000,0.12214000,2206490981.50000000,267694454.49956800,434030
1618012800000,2021-04-10 00:00:00,TRX/USDT,0.11584000,0.12758000,0.11241000,0.12630000,3257594697.40000000,391379269.78356300,606746
1617926400000,2021-04-09 00:00:00,TRX/USDT,0.12349000,0.12514000,0.11432000,0.11584000,2309522635.30000000,275392851.35440100,566807
1617840000000,2021-04-08 00:00:00,TRX/USDT,0.11032000,0.12615000,0.10971000,0.12349000,3443498300.50000000,411565515.35590600,845214
1617753600000,2021-04-07 00:00:00,TRX/USDT,0.12397000,0.12578000,0.10350000,0.11045000,5108680620.00000000,577241666.13344200,841397
1617667200000,2021-04-06 00:00:00,TRX/USDT,0.13652000,0.13880000,0.11100000,0.12401000,6254159263.20000000,782891946.18754700,1163998
1617580800000,2021-04-05 00:00:00,TRX/USDT,0.12760000,0.14927000,0.12576000,0.13655000,7842044888.60000000,1074396159.60813800,1653928
1617494400000,2021-04-04 00:00:00,TRX/USDT,0.10145000,0.12851000,0.09976000,0.12761000,7398771026.90000000,849184870.60006600,1341095
1617408000000,2021-04-03 00:00:00,TRX/USDT,0.09235000,0.11118000,0.08789000,0.10143000,7464330743.10000000,751017823.02805400,1152124
1617321600000,2021-04-02 00:00:00,TRX/USDT,0.08542000,0.09268000,0.08423000,0.09232000,3558201740.20000000,313965573.68651500,611524
1617235200000,2021-04-01 00:00:00,TRX/USDT,0.09301000,0.09471000,0.08220000,0.08543000,5624820649.00000000,494621757.61634500,930124
1617148800000,2021-03-31 00:00:00,TRX/USDT,0.06598000,0.09766000,0.06553000,0.09296000,10236274771.40000000,837718758.30898300,1376604
1617062400000,2021-03-30 00:00:00,TRX/USDT,0.06474000,0.06672000,0.06421000,0.06598000,1516852370.80000000,99420685.33902000,227377
1616976000000,2021-03-29 00:00:00,TRX/USDT,0.06363000,0.06586000,0.06322000,0.06475000,1271156262.50000000,82299822.89133000,198529
1616889600000,2021-03-28 00:00:00,TRX/USDT,0.06360000,0.06467000,0.06187000,0.06362000,1161041795.80000000,73795261.69197500,216136
1616803200000,2021-03-27 00:00:00,TRX/USDT,0.06464000,0.06762000,0.06273000,0.06360000,2569935519.70000000,166786519.56813600,329877
1616716800000,2021-03-26 00:00:00,TRX/USDT,0.05528000,0.06638000,0.05523000,0.06464000,3151659053.80000000,196151257.30077200,453316
1616630400000,2021-03-25 00:00:00,TRX/USDT,0.05565000,0.05630000,0.05273000,0.05528000,1760149123.50000000,96371044.12848500,170255
1616544000000,2021-03-24 00:00:00,TRX/USDT,0.05853000,0.06228000,0.05432000,0.05568000,2020874385.30000000,119435075.46669900,243338
1616457600000,2021-03-23 00:00:00,TRX/USDT,0.05928000,0.06171000,0.05746000,0.05852000,1924170090.20000000,114446395.14398200,294139
1616371200000,2021-03-22 00:00:00,TRX/USDT,0.06337000,0.06626000,0.05876000,0.05927000,2716901314.10000000,171497074.74556000,476415
1616284800000,2021-03-21 00:00:00,TRX/USDT,0.06089000,0.06449000,0.05864000,0.06337000,3005393639.80000000,184694078.47010200,431411
1616198400000,2021-03-20 00:00:00,TRX/USDT,0.05862000,0.06850000,0.05858000,0.06090000,6465754072.00000000,415183898.79736000,746498
1616112000000,2021-03-19 00:00:00,TRX/USDT,0.05328000,0.05955000,0.05213000,0.05862000,2412204385.70000000,135313236.15809700,243328
1616025600000,2021-03-18 00:00:00,TRX/USDT,0.05484000,0.05524000,0.05292000,0.05329000,1276163995.90000000,68820255.71727900,152612
1615939200000,2021-03-17 00:00:00,TRX/USDT,0.05237000,0.05589000,0.05196000,0.05483000,2706797539.20000000,145656246.02844400,256756
1615852800000,2021-03-16 00:00:00,TRX/USDT,0.05069000,0.05315000,0.04904000,0.05237000,1838243342.70000000,94688008.55948000,169625
1615766400000,2021-03-15 00:00:00,TRX/USDT,0.05106000,0.05220000,0.04820000,0.05069000,1776122719.60000000,89308301.59767800,166312
1615680000000,2021-03-14 00:00:00,TRX/USDT,0.05293000,0.05384000,0.05099000,0.05105000,1355377117.00000000,70851270.23197200,151535
1615593600000,2021-03-13 00:00:00,TRX/USDT,0.04995000,0.05417000,0.04883000,0.05291000,1799821567.50000000,93371917.91589500,181608
1615507200000,2021-03-12 00:00:00,TRX/USDT,0.05151000,0.05174000,0.04861000,0.04997000,1323392816.60000000,66617400.44720800,132861
1615420800000,2021-03-11 00:00:00,TRX/USDT,0.05142000,0.05184000,0.04967000,0.05151000,1451223707.50000000,73878010.71536700,134364
1615334400000,2021-03-10 00:00:00,TRX/USDT,0.05320000,0.05339000,0.05038000,0.05142000,1821590711.40000000,95059522.14251600,164786
1615248000000,2021-03-09 00:00:00,TRX/USDT,0.05306000,0.05358000,0.05203000,0.05320000,1353471935.80000000,71467912.06452400,146144
1615161600000,2021-03-08 00:00:00,TRX/USDT,0.05174000,0.05329000,0.05019000,0.05307000,1515827169.10000000,78729968.17084800,153483
1615075200000,2021-03-07 00:00:00,TRX/USDT,0.05015000,0.05185000,0.04998000,0.05173000,1066844034.40000000,54326724.06153800,106751
1614988800000,2021-03-06 00:00:00,TRX/USDT,0.05019000,0.05076000,0.04864000,0.05015000,1047091814.20000000,52232099.27074800,102341
1614902400000,2021-03-05 00:00:00,TRX/USDT,0.05143000,0.05148000,0.04845000,0.05019000,1470004199.60000000,73173605.25418200,144381
1614816000000,2021-03-04 00:00:00,TRX/USDT,0.04885000,0.05340000,0.04839000,0.05142000,3217266141.60000000,164161180.57479700,280660
1614729600000,2021-03-03 00:00:00,TRX/USDT,0.04685000,0.04965000,0.04651000,0.04883000,1370831333.10000000,66561107.11207600,138523
1614643200000,2021-03-02 00:00:00,TRX/USDT,0.04784000,0.04891000,0.04545000,0.04687000,1378993621.90000000,65073077.92218500,127827
1614556800000,2021-03-01 00:00:00,TRX/USDT,0.04560000,0.04820000,0.04494000,0.04784000,1591481988.50000000,74012629.38086400,132385
1614470400000,2021-02-28 00:00:00,TRX/USDT,0.04651000,0.04681000,0.04300000,0.04562000,1562798229.00000000,69808328.98203700,139009
1614384000000,2021-02-27 00:00:00,TRX/USDT,0.04519000,0.04845000,0.04512000,0.04652000,1649942643.40000000,77349253.29415600,142797
1614297600000,2021-02-26 00:00:00,TRX/USDT,0.04521000,0.04684000,0.04233000,0.04517000,1576432724.30000000,70641686.16876100,142690
1614211200000,2021-02-25 00:00:00,TRX/USDT,0.04800000,0.05005000,0.04492000,0.04520000,1774250210.30000000,85509993.63693300,176731
1614124800000,2021-02-24 00:00:00,TRX/USDT,0.04496000,0.05005000,0.04324000,0.04800000,2396568102.70000000,113588615.60396500,203140
1614038400000,2021-02-23 00:00:00,TRX/USDT,0.05423000,0.05463000,0.03800000,0.04501000,4596214425.40000000,208354195.31768200,384669
1613952000000,2021-02-22 00:00:00,TRX/USDT,0.05935000,0.05960000,0.04757000,0.05425000,3394984565.60000000,184670785.05085700,297244
1613865600000,2021-02-21 00:00:00,TRX/USDT,0.05773000,0.06136000,0.05634000,0.05935000,2049672560.80000000,121671231.35998700,248070
1613779200000,2021-02-20 00:00:00,TRX/USDT,0.06070000,0.06368000,0.05506000,0.05773000,3441845049.20000000,207797302.95863100,382504
1613692800000,2021-02-19 00:00:00,TRX/USDT,0.05491000,0.06449000,0.05400000,0.06073000,4529927537.00000000,271775486.35778700,399592
1613606400000,2021-02-18 00:00:00,TRX/USDT,0.05258000,0.05565000,0.05210000,0.05492000,2080844398.70000000,112379700.19506700,179318
1613520000000,2021-02-17 00:00:00,TRX/USDT,0.05202000,0.05394000,0.04874000,0.05256000,2324982014.20000000,120500378.14636000,187461
1613433600000,2021-02-16 00:00:00,TRX/USDT,0.05079000,0.05520000,0.04917000,0.05202000,2518117109.30000000,131421436.16889400,202280
1613347200000,2021-02-15 00:00:00,TRX/USDT,0.05519000,0.05627000,0.04509000,0.05079000,4334549054.90000000,221331895.52121300,334079
1613260800000,2021-02-14 00:00:00,TRX/USDT,0.05993000,0.06020000,0.05223000,0.05519000,3273279004.00000000,184316074.93244600,272347
1613174400000,2021-02-13 00:00:00,TRX/USDT,0.05516000,0.06122000,0.05150000,0.05995000,4513205809.50000000,257000493.26360300,425120
1613088000000,2021-02-12 00:00:00,TRX/USDT,0.05683000,0.05786000,0.05158000,0.05515000,4610107562.90000000,252542696.37343000,417210
1613001600000,2021-02-11 00:00:00,TRX/USDT,0.04629000,0.05910000,0.04443000,0.05681000,4404275814.10000000,220799091.57397300,342529
1612915200000,2021-02-10 00:00:00,TRX/USDT,0.04608000,0.04977000,0.04150000,0.04629000,4894593793.40000000,224952553.93179200,415644
1612828800000,2021-02-09 00:00:00,TRX/USDT,0.04042000,0.05097000,0.04031000,0.04608000,7588746716.30000000,348044611.95136100,573806
1612742400000,2021-02-08 00:00:00,TRX/USDT,0.03597000,0.04183000,0.03526000,0.04042000,4084547193.10000000,157886067.76622600,309649
1612656000000,2021-02-07 00:00:00,TRX/USDT,0.03506000,0.03734000,0.03402000,0.03597000,3243193308.10000000,115326089.63134800,224704
1612569600000,2021-02-06 00:00:00,TRX/USDT,0.03624000,0.03648000,0.03347000,0.03507000,2224935328.00000000,77637236.76803800,166414
1612483200000,2021-02-05 00:00:00,TRX/USDT,0.03311000,0.03662000,0.03300000,0.03624000,3253853066.20000000,114082704.74189600,221236
1612396800000,2021-02-04 00:00:00,TRX/USDT,0.03451000,0.03472000,0.03211000,0.03310000,2284283699.20000000,76401489.09576400,160129
1612310400000,2021-02-03 00:00:00,TRX/USDT,0.03317000,0.03525000,0.03316000,0.03452000,2185136843.00000000,74521659.56482600,153141
1612224000000,2021-02-02 00:00:00,TRX/USDT,0.03295000,0.03352000,0.03200000,0.03317000,1771167774.70000000,58415738.50185100,125512
1612137600000,2021-02-01 00:00:00,TRX/USDT,0.03154000,0.03493000,0.03117000,0.03295000,3869231172.50000000,127648113.85214000,262883
1612051200000,2021-01-31 00:00:00,TRX/USDT,0.03216000,0.03489000,0.03088000,0.03154000,4176884195.60000000,135625629.61377400,267893
1611964800000,2021-01-30 00:00:00,TRX/USDT,0.03333000,0.03362000,0.03058000,0.03216000,4329078092.20000000,137847539.43401800,278528
1611878400000,2021-01-29 00:00:00,TRX/USDT,0.02954000,0.04439000,0.02935000,0.03335000,14514073978.00000000,517066442.88335000,799414
1611792000000,2021-01-28 00:00:00,TRX/USDT,0.02823000,0.02996000,0.02790000,0.02955000,910735526.30000000,26604450.73910900,74826
1611705600000,2021-01-27 00:00:00,TRX/USDT,0.02951000,0.02951000,0.02754000,0.02823000,1103407126.50000000,31350096.12196100,74851
1611619200000,2021-01-26 00:00:00,TRX/USDT,0.02949000,0.02996000,0.02843000,0.02949000,1024100538.80000000,29917072.51177900,70467
1611532800000,2021-01-25 00:00:00,TRX/USDT,0.03000000,0.03270000,0.02942000,0.02949000,2759431099.50000000,85543598.34874300,154902
1611446400000,2021-01-24 00:00:00,TRX/USDT,0.02925000,0.03069000,0.02899000,0.02999000,1309374467.00000000,39177309.99784400,93008
1611360000000,2021-01-23 00:00:00,TRX/USDT,0.02855000,0.02946000,0.02806000,0.02925000,1013788694.90000000,29201731.14089500,71974
1611273600000,2021-01-22 00:00:00,TRX/USDT,0.02761000,0.02896000,0.02636000,0.02857000,1464665680.40000000,40668988.75963400,103406
1611187200000,2021-01-21 00:00:00,TRX/USDT,0.03048000,0.03057000,0.02756000,0.02762000,1793834935.60000000,51987223.87464200,112211
1611100800000,2021-01-20 00:00:00,TRX/USDT,0.03061000,0.03137000,0.02916000,0.03046000,1749865640.60000000,52877977.35312300,106368
1611014400000,2021-01-19 00:00:00,TRX/USDT,0.03164000,0.03248000,0.03061000,0.03063000,1898785824.00000000,59988234.56099700,131373
1610928000000,2021-01-18 00:00:00,TRX/USDT,0.03020000,0.03230000,0.02962000,0.03164000,1831502514.00000000,56755838.83276600,116810
1610841600000,2021-01-17 00:00:00,TRX/USDT,0.03009000,0.03077000,0.02912000,0.03020000,1482981263.30000000,44519577.77462200,91891
1610755200000,2021-01-16 00:00:00,TRX/USDT,0.02973000,0.03130000,0.02945000,0.03008000,2018029935.10000000,61614568.57631700,126647
1610668800000,2021-01-15 00:00:00,TRX/USDT,0.03015000,0.03146000,0.02830000,0.02972000,2693255797.20000000,80879817.72514000,149542
1610582400000,2021-01-14 00:00:00,TRX/USDT,0.03079000,0.03186000,0.02908000,0.03014000,2407147625.00000000,72670768.24911900,136502
1610496000000,2021-01-13 00:00:00,TRX/USDT,0.02864000,0.03090000,0.02775000,0.03079000,1767066265.40000000,51796677.25688000,113029
1610409600000,2021-01-12 00:00:00,TRX/USDT,0.02897000,0.03038000,0.02789000,0.02865000,1883041867.60000000,54705738.16950900,122817
1610323200000,2021-01-11 00:00:00,TRX/USDT,0.03274000,0.03280000,0.02694000,0.02897000,4706959975.60000000,137374536.02688700,261719
1610236800000,2021-01-10 00:00:00,TRX/USDT,0.03382000,0.03674000,0.03105000,0.03275000,5258909192.30000000,178327129.20821000,326320
1610150400000,2021-01-09 00:00:00,TRX/USDT,0.03041000,0.03554000,0.02956000,0.03382000,4324171400.00000000,143163145.59597700,281005
