unix,date,symbol,open,high,low,close,Volume ZEC,Volume USDT,tradecount
1641168000000,2022-01-03 00:00:00,ZEC/USDT,153.00000000,154.20000000,146.80000000,150.50000000,82365.79300000,12406466.53800000,40473
1641081600000,2022-01-02 00:00:00,ZEC/USDT,150.30000000,155.60000000,147.20000000,153.00000000,113366.19800000,17130521.00420000,42663
1640995200000,2022-01-01 00:00:00,ZEC/USDT,146.50000000,151.00000000,145.60000000,150.30000000,84406.95300000,12487244.82250000,36487
1640908800000,2021-12-31 00:00:00,ZEC/USDT,153.70000000,157.20000000,143.20000000,146.50000000,162571.66500000,24618613.96450000,61802
1640822400000,2021-12-30 00:00:00,ZEC/USDT,146.60000000,154.00000000,143.70000000,153.70000000,208241.03500000,31296963.60430000,74161
1640736000000,2021-12-29 00:00:00,ZEC/USDT,149.70000000,151.50000000,140.90000000,146.60000000,251112.55600000,36879918.38720000,82010
1640649600000,2021-12-28 00:00:00,ZEC/USDT,169.60000000,170.60000000,148.40000000,149.70000000,265409.00500000,41824447.02710000,116685
1640563200000,2021-12-27 00:00:00,ZEC/USDT,167.60000000,173.60000000,166.30000000,169.50000000,140517.55600000,23822040.67020000,70069
1640476800000,2021-12-26 00:00:00,ZEC/USDT,169.50000000,172.30000000,163.40000000,167.50000000,149916.03300000,25002119.14450000,59543
1640390400000,2021-12-25 00:00:00,ZEC/USDT,165.10000000,172.60000000,164.10000000,169.50000000,170570.16400000,28781362.19370000,68171
1640304000000,2021-12-24 00:00:00,ZEC/USDT,167.60000000,171.00000000,162.50000000,165.00000000,183206.88100000,30637580.79870000,86296
1640217600000,2021-12-23 00:00:00,ZEC/USDT,165.50000000,170.00000000,156.60000000,167.60000000,207711.62800000,33894616.81360000,91515
1640131200000,2021-12-22 00:00:00,ZEC/USDT,162.30000000,169.00000000,160.20000000,165.50000000,194542.62700000,31969906.77310000,82907
1640044800000,2021-12-21 00:00:00,ZEC/USDT,156.70000000,162.80000000,155.70000000,162.20000000,149048.73200000,23722370.58660000,60676
1639958400000,2021-12-20 00:00:00,ZEC/USDT,157.70000000,164.40000000,149.20000000,156.70000000,278122.89500000,43351089.02860000,108186
1639872000000,2021-12-19 00:00:00,ZEC/USDT,157.60000000,167.10000000,155.40000000,157.80000000,192280.57200000,31120289.72590000,91221
1639785600000,2021-12-18 00:00:00,ZEC/USDT,149.90000000,165.30000000,149.20000000,157.60000000,216533.31100000,34341065.44020000,113292
1639699200000,2021-12-17 00:00:00,ZEC/USDT,152.20000000,154.20000000,145.10000000,149.90000000,203427.11700000,30526677.70000000,107157
1639612800000,2021-12-16 00:00:00,ZEC/USDT,159.60000000,166.90000000,151.20000000,152.30000000,231841.42500000,36812266.78810000,109672
1639526400000,2021-12-15 00:00:00,ZEC/USDT,151.50000000,162.50000000,143.30000000,159.50000000,328395.04100000,49823239.65470000,133237
1639440000000,2021-12-14 00:00:00,ZEC/USDT,147.90000000,155.90000000,143.50000000,151.60000000,320545.66900000,47767430.10400000,142634
1639353600000,2021-12-13 00:00:00,ZEC/USDT,169.60000000,172.30000000,145.80000000,147.90000000,376739.07900000,59976962.82040000,172365
1639267200000,2021-12-12 00:00:00,ZEC/USDT,168.30000000,173.00000000,160.90000000,169.60000000,187948.39700000,31320832.24030000,92556
1639180800000,2021-12-11 00:00:00,ZEC/USDT,159.50000000,171.50000000,155.60000000,168.30000000,292791.54200000,48267062.05050000,125577
1639094400000,2021-12-10 00:00:00,ZEC/USDT,164.00000000,174.10000000,158.70000000,159.40000000,344026.28600000,57871261.58210000,147994
1639008000000,2021-12-09 00:00:00,ZEC/USDT,178.90000000,186.90000000,161.40000000,164.10000000,462024.16300000,80437346.74240000,182780
1638921600000,2021-12-08 00:00:00,ZEC/USDT,174.10000000,182.50000000,166.20000000,178.80000000,429752.75100000,75094450.78000000,167836
1638835200000,2021-12-07 00:00:00,ZEC/USDT,179.80000000,186.00000000,171.50000000,174.10000000,405269.05500000,72578292.16320000,165824
1638748800000,2021-12-06 00:00:00,ZEC/USDT,182.70000000,184.80000000,160.00000000,179.80000000,657163.00900000,113873754.51630000,269873
1638662400000,2021-12-05 00:00:00,ZEC/USDT,187.60000000,194.60000000,170.00000000,182.60000000,690909.68900000,124658314.60680000,306334
1638576000000,2021-12-04 00:00:00,ZEC/USDT,206.10000000,206.60000000,141.90000000,187.60000000,944752.78700000,166947329.84140000,385931
1638489600000,2021-12-03 00:00:00,ZEC/USDT,225.40000000,238.10000000,200.00000000,206.20000000,475160.31300000,105180718.63550000,236615
1638403200000,2021-12-02 00:00:00,ZEC/USDT,229.80000000,230.20000000,213.60000000,225.40000000,334159.79800000,73938037.84400000,192224
1638316800000,2021-12-01 00:00:00,ZEC/USDT,220.30000000,248.50000000,215.80000000,229.80000000,612042.63300000,142521707.94690000,337099
1638230400000,2021-11-30 00:00:00,ZEC/USDT,246.60000000,247.60000000,213.90000000,220.20000000,618916.02500000,140181534.62050000,293832
1638144000000,2021-11-29 00:00:00,ZEC/USDT,241.10000000,254.90000000,237.70000000,246.70000000,384722.02000000,94393882.19540000,226364
1638057600000,2021-11-28 00:00:00,ZEC/USDT,243.40000000,243.60000000,215.00000000,241.20000000,519604.58400000,120174726.27310000,237188
1637971200000,2021-11-27 00:00:00,ZEC/USDT,246.50000000,272.40000000,239.60000000,243.50000000,437329.63300000,112795010.56080000,228206
1637884800000,2021-11-26 00:00:00,ZEC/USDT,294.50000000,296.50000000,241.30000000,246.60000000,774688.72300000,202178682.81130000,434757
1637798400000,2021-11-25 00:00:00,ZEC/USDT,260.90000000,305.00000000,252.00000000,294.50000000,768448.99849000,212607113.41878030,570625
1637712000000,2021-11-24 00:00:00,ZEC/USDT,218.80000000,275.70000000,217.20000000,260.80000000,1375025.16361000,349281238.30713040,902972
1637625600000,2021-11-23 00:00:00,ZEC/USDT,205.90000000,221.00000000,195.30000000,218.70000000,550768.11400000,116312587.41060000,284060
1637539200000,2021-11-22 00:00:00,ZEC/USDT,229.60000000,237.60000000,197.60000000,206.00000000,895291.27640000,192351296.95303500,462706
1637452800000,2021-11-21 00:00:00,ZEC/USDT,179.40000000,234.20000000,176.80000000,229.40000000,1179779.00710000,246625232.84181720,579961
1637366400000,2021-11-20 00:00:00,ZEC/USDT,158.80000000,188.80000000,158.70000000,179.30000000,954070.58900000,170692206.53690000,333305
1637280000000,2021-11-19 00:00:00,ZEC/USDT,148.20000000,164.30000000,146.20000000,158.80000000,415595.85800000,65251578.67220000,149530
1637193600000,2021-11-18 00:00:00,ZEC/USDT,159.20000000,162.20000000,141.20000000,148.20000000,596382.80000000,90080006.36310000,217195
1637107200000,2021-11-17 00:00:00,ZEC/USDT,165.70000000,167.80000000,153.00000000,159.30000000,494976.79900000,78847632.23190000,199098
1637020800000,2021-11-16 00:00:00,ZEC/USDT,195.50000000,195.60000000,163.00000000,165.70000000,595208.02100000,104865486.10040000,262404
1636934400000,2021-11-15 00:00:00,ZEC/USDT,201.80000000,204.40000000,192.30000000,195.50000000,287638.90800000,57239894.49320000,136591
1636848000000,2021-11-14 00:00:00,ZEC/USDT,199.10000000,202.40000000,192.20000000,201.80000000,196305.60700000,38738837.70010000,79318
1636761600000,2021-11-13 00:00:00,ZEC/USDT,202.20000000,213.30000000,198.80000000,199.10000000,373436.22800000,76954480.59200000,165554
1636675200000,2021-11-12 00:00:00,ZEC/USDT,204.40000000,210.50000000,190.60000000,202.10000000,360287.46900000,71961116.64680000,173414
1636588800000,2021-11-11 00:00:00,ZEC/USDT,179.80000000,219.90000000,176.70000000,204.50000000,842362.80415000,172865277.99858580,516966
1636502400000,2021-11-10 00:00:00,ZEC/USDT,200.10000000,205.50000000,171.50000000,179.80000000,634279.40422000,121709064.19212390,325569
1636416000000,2021-11-09 00:00:00,ZEC/USDT,170.70000000,200.50000000,169.40000000,200.10000000,585980.61718000,108246473.60811040,351222
1636329600000,2021-11-08 00:00:00,ZEC/USDT,164.10000000,171.90000000,163.50000000,170.80000000,156338.34600000,26097259.48340000,78839
1636243200000,2021-11-07 00:00:00,ZEC/USDT,159.60000000,165.00000000,158.20000000,164.10000000,123865.54800000,19912024.67200000,56187
1636156800000,2021-11-06 00:00:00,ZEC/USDT,162.70000000,166.40000000,155.30000000,159.60000000,155760.44500000,24950994.38880000,68676
1636070400000,2021-11-05 00:00:00,ZEC/USDT,163.70000000,169.60000000,160.50000000,162.80000000,172392.92000000,28305409.08840000,84295
1635984000000,2021-11-04 00:00:00,ZEC/USDT,168.40000000,171.90000000,160.10000000,163.70000000,195359.43000000,32336587.43360000,91237
1635897600000,2021-11-03 00:00:00,ZEC/USDT,171.70000000,172.20000000,160.20000000,168.30000000,289080.39800000,48010368.45440000,120792
1635811200000,2021-11-02 00:00:00,ZEC/USDT,169.60000000,180.00000000,167.30000000,171.80000000,255842.13900000,44642663.88170000,118334
1635724800000,2021-11-01 00:00:00,ZEC/USDT,167.20000000,173.20000000,161.30000000,169.70000000,234847.16800000,39434101.64210000,115215
1635638400000,2021-10-31 00:00:00,ZEC/USDT,153.30000000,188.00000000,151.70000000,167.00000000,761309.55300000,131476799.83820000,400873
1635552000000,2021-10-30 00:00:00,ZEC/USDT,162.60000000,162.70000000,149.60000000,153.30000000,159466.47900000,24871500.21980000,65944
1635465600000,2021-10-29 00:00:00,ZEC/USDT,159.10000000,163.70000000,156.60000000,162.60000000,184005.51900000,29473717.88650000,73380
1635379200000,2021-10-28 00:00:00,ZEC/USDT,147.20000000,160.50000000,143.70000000,159.00000000,315566.30400000,47902277.37140000,112913
1635292800000,2021-10-27 00:00:00,ZEC/USDT,161.10000000,162.80000000,142.30000000,147.10000000,346037.03900000,52574665.54790000,135789
1635206400000,2021-10-26 00:00:00,ZEC/USDT,170.20000000,171.60000000,158.40000000,161.10000000,219980.51400000,36422621.27330000,98180
1635120000000,2021-10-25 00:00:00,ZEC/USDT,172.90000000,177.30000000,169.20000000,170.10000000,244404.60000000,42326268.56540000,112815
1635033600000,2021-10-24 00:00:00,ZEC/USDT,173.60000000,190.40000000,170.60000000,173.00000000,750418.16164000,135657618.60040190,295724
1634947200000,2021-10-23 00:00:00,ZEC/USDT,165.00000000,174.50000000,164.00000000,173.60000000,358501.35900000,61130846.51130000,159283
1634860800000,2021-10-22 00:00:00,ZEC/USDT,155.00000000,166.40000000,154.90000000,165.00000000,364209.17000000,58697640.59120000,149049
1634774400000,2021-10-21 00:00:00,ZEC/USDT,149.90000000,159.00000000,145.70000000,155.00000000,453431.88700000,69031287.61270000,168355
1634688000000,2021-10-20 00:00:00,ZEC/USDT,144.10000000,151.30000000,144.00000000,149.90000000,233756.88100000,34568819.28960000,86586
1634601600000,2021-10-19 00:00:00,ZEC/USDT,140.70000000,147.60000000,139.80000000,144.10000000,262495.27300000,37570178.02040000,89309
1634515200000,2021-10-18 00:00:00,ZEC/USDT,137.80000000,146.50000000,135.10000000,140.70000000,427373.85800000,59530326.07010000,137011
1634428800000,2021-10-17 00:00:00,ZEC/USDT,126.10000000,141.00000000,124.20000000,137.70000000,368826.67700000,49047838.22510000,128156
1634342400000,2021-10-16 00:00:00,ZEC/USDT,126.30000000,128.10000000,123.50000000,126.10000000,129237.27100000,16261680.42610000,36518
1634256000000,2021-10-15 00:00:00,ZEC/USDT,121.80000000,127.00000000,119.10000000,126.20000000,209043.77400000,25760286.43870000,57583
1634169600000,2021-10-14 00:00:00,ZEC/USDT,119.40000000,122.60000000,119.00000000,121.80000000,112376.18000000,13599206.72220000,32062
1634083200000,2021-10-13 00:00:00,ZEC/USDT,116.20000000,119.70000000,113.10000000,119.40000000,221619.16900000,25794822.64280000,49513
1633996800000,2021-10-12 00:00:00,ZEC/USDT,119.60000000,119.70000000,111.40000000,116.30000000,193955.45500000,22313954.47350000,44952
1633910400000,2021-10-11 00:00:00,ZEC/USDT,119.40000000,125.80000000,116.40000000,119.70000000,160844.06900000,19487449.26440000,39214
1633824000000,2021-10-10 00:00:00,ZEC/USDT,127.60000000,127.90000000,119.20000000,119.50000000,154673.89400000,19267147.05490000,44255
1633737600000,2021-10-09 00:00:00,ZEC/USDT,123.50000000,128.30000000,122.10000000,127.60000000,121075.18800000,15254152.91560000,36963
1633651200000,2021-10-08 00:00:00,ZEC/USDT,125.30000000,127.80000000,122.80000000,123.40000000,167571.27700000,21063767.93760000,44676
1633564800000,2021-10-07 00:00:00,ZEC/USDT,125.30000000,129.60000000,121.50000000,125.30000000,282987.95800000,35592954.48570000,73674
1633478400000,2021-10-06 00:00:00,ZEC/USDT,123.10000000,127.10000000,114.70000000,125.40000000,293703.63500000,35958971.67260000,74089
1633392000000,2021-10-05 00:00:00,ZEC/USDT,116.90000000,124.20000000,115.40000000,123.10000000,183523.33200000,21977293.07840000,57737
1633305600000,2021-10-04 00:00:00,ZEC/USDT,118.70000000,119.10000000,112.50000000,116.80000000,166118.99100000,19229079.00310000,53316
1633219200000,2021-10-03 00:00:00,ZEC/USDT,114.10000000,119.40000000,112.40000000,118.70000000,163700.13700000,19029279.37330000,47141
1633132800000,2021-10-02 00:00:00,ZEC/USDT,114.90000000,117.40000000,111.90000000,114.20000000,146296.86400000,16767190.46530000,40627
1633046400000,2021-10-01 00:00:00,ZEC/USDT,107.10000000,115.00000000,106.30000000,114.90000000,288995.11700000,32381078.58080000,60582
1632960000000,2021-09-30 00:00:00,ZEC/USDT,103.60000000,108.00000000,103.00000000,107.10000000,156947.66600000,16635988.79090000,34008
1632873600000,2021-09-29 00:00:00,ZEC/USDT,100.70000000,108.40000000,100.40000000,103.70000000,182700.17700000,19180289.44380000,37570
1632787200000,2021-09-28 00:00:00,ZEC/USDT,104.60000000,107.80000000,100.20000000,100.80000000,169388.75988000,17676724.02487400,39778
1632700800000,2021-09-27 00:00:00,ZEC/USDT,111.10000000,113.80000000,104.40000000,104.50000000,177027.46000000,19417189.70710000,43221
1632614400000,2021-09-26 00:00:00,ZEC/USDT,110.70000000,113.10000000,101.90000000,111.20000000,326590.92197000,35461292.53926510,69154
1632528000000,2021-09-25 00:00:00,ZEC/USDT,110.60000000,112.90000000,106.80000000,110.70000000,205594.13500000,22640420.20160000,51841
1632441600000,2021-09-24 00:00:00,ZEC/USDT,122.60000000,123.40000000,105.00000000,110.60000000,362428.10803000,40473742.02233910,80338
1632355200000,2021-09-23 00:00:00,ZEC/USDT,121.40000000,123.50000000,118.00000000,122.60000000,140746.05300000,17062737.65770000,45021
1632268800000,2021-09-22 00:00:00,ZEC/USDT,111.70000000,121.70000000,110.50000000,121.30000000,163718.02000000,19137249.37330000,53940
1632182400000,2021-09-21 00:00:00,ZEC/USDT,119.10000000,120.90000000,108.10000000,111.70000000,273891.47633000,31655262.67967600,86845
1632096000000,2021-09-20 00:00:00,ZEC/USDT,133.60000000,134.00000000,115.00000000,119.10000000,377454.76797000,46249423.28069900,112845
1632009600000,2021-09-19 00:00:00,ZEC/USDT,138.50000000,141.50000000,132.00000000,133.60000000,132657.85600000,18203777.27700000,47466
1631923200000,2021-09-18 00:00:00,ZEC/USDT,134.50000000,144.00000000,132.70000000,138.60000000,161972.55300000,22657520.70870000,55034
1631836800000,2021-09-17 00:00:00,ZEC/USDT,137.80000000,140.30000000,132.00000000,134.50000000,152262.86400000,20704772.64550000,52740
1631750400000,2021-09-16 00:00:00,ZEC/USDT,139.90000000,146.60000000,133.70000000,137.90000000,296179.36000000,41742030.30080000,100785
1631664000000,2021-09-15 00:00:00,ZEC/USDT,133.80000000,140.10000000,130.80000000,139.80000000,165013.49600000,22152583.14550000,60271
1631577600000,2021-09-14 00:00:00,ZEC/USDT,127.80000000,133.90000000,126.30000000,133.80000000,146854.21900000,19022587.73400000,54570
1631491200000,2021-09-13 00:00:00,ZEC/USDT,131.30000000,132.60000000,120.80000000,127.80000000,307059.50900000,38641515.31200000,98232
1631404800000,2021-09-12 00:00:00,ZEC/USDT,128.50000000,133.70000000,126.10000000,131.30000000,177614.84700000,23135710.51380000,58156
1631318400000,2021-09-11 00:00:00,ZEC/USDT,128.10000000,134.40000000,126.60000000,128.50000000,206744.83700000,27052492.47240000,64251
1631232000000,2021-09-10 00:00:00,ZEC/USDT,137.70000000,142.60000000,124.80000000,128.20000000,240179.67200000,31715480.09120000,82777
1631145600000,2021-09-09 00:00:00,ZEC/USDT,135.50000000,143.40000000,131.70000000,137.60000000,322562.94500000,44606753.31060000,98215
1631059200000,2021-09-08 00:00:00,ZEC/USDT,136.40000000,139.40000000,120.40000000,135.40000000,462686.70000000,61259835.81240000,143972
1630972800000,2021-09-07 00:00:00,ZEC/USDT,171.00000000,171.70000000,117.90000000,136.40000000,626530.10005000,90991460.71866780,214262
1630886400000,2021-09-06 00:00:00,ZEC/USDT,172.90000000,175.90000000,163.90000000,171.10000000,245614.00000000,42057742.39240420,103454
1630800000000,2021-09-05 00:00:00,ZEC/USDT,160.20000000,175.80000000,159.10000000,172.80000000,275756.13532000,46342234.18854730,140594
1630713600000,2021-09-04 00:00:00,ZEC/USDT,156.50000000,162.30000000,154.90000000,160.10000000,177625.54575000,28162323.40698630,90179
1630627200000,2021-09-03 00:00:00,ZEC/USDT,150.60000000,159.90000000,146.80000000,156.40000000,296944.81134000,45264659.01604910,117596
1630540800000,2021-09-02 00:00:00,ZEC/USDT,151.70000000,155.00000000,150.00000000,150.70000000,127991.63400000,19509632.02192950,52435
1630454400000,2021-09-01 00:00:00,ZEC/USDT,143.80000000,151.90000000,140.70000000,151.70000000,157409.30700000,23101976.07920000,55464
1630368000000,2021-08-31 00:00:00,ZEC/USDT,141.10000000,148.30000000,138.99000000,143.80000000,147967.13775000,21293776.40420760,56876
1630281600000,2021-08-30 00:00:00,ZEC/USDT,148.40000000,149.10000000,140.40000000,141.20000000,132285.85400000,19177379.53270000,45821
1630195200000,2021-08-29 00:00:00,ZEC/USDT,150.60000000,154.20000000,146.00000000,148.30000000,127014.03800000,18978596.63330000,46885
1630108800000,2021-08-28 00:00:00,ZEC/USDT,152.30000000,152.60000000,146.80000000,150.50000000,95439.14500000,14258950.47250000,40135
1630022400000,2021-08-27 00:00:00,ZEC/USDT,144.00000000,152.40000000,139.70000000,152.30000000,253575.81502000,36937179.87506620,82271
1629936000000,2021-08-26 00:00:00,ZEC/USDT,163.78000000,165.12000000,143.20000000,144.00000000,314148.88651000,47224116.46878620,126895
1629849600000,2021-08-25 00:00:00,ZEC/USDT,155.29000000,164.55000000,150.59000000,163.80000000,201249.92326000,31737824.46236870,113849
1629763200000,2021-08-24 00:00:00,ZEC/USDT,165.10000000,170.99000000,152.35000000,155.30000000,296157.86355000,48242684.23365360,143242
1629676800000,2021-08-23 00:00:00,ZEC/USDT,160.55000000,168.68000000,159.60000000,165.12000000,254311.89325000,41704243.18108630,133836
1629590400000,2021-08-22 00:00:00,ZEC/USDT,155.92000000,161.60000000,152.61000000,160.54000000,215732.30740000,34002786.65636280,109042
1629504000000,2021-08-21 00:00:00,ZEC/USDT,153.75000000,157.86000000,147.88000000,155.89000000,235913.54181000,36171960.97158290,116734
1629417600000,2021-08-20 00:00:00,ZEC/USDT,147.35000000,156.00000000,146.08000000,153.75000000,180134.32841000,27118037.09533960,89345
1629331200000,2021-08-19 00:00:00,ZEC/USDT,140.79000000,147.82000000,137.59000000,147.37000000,237583.70421000,33678951.49666650,96919
1629244800000,2021-08-18 00:00:00,ZEC/USDT,141.46000000,144.97000000,134.97000000,140.76000000,274300.86124000,38643796.80432830,112015
1629158400000,2021-08-17 00:00:00,ZEC/USDT,150.10000000,159.85000000,140.70000000,141.45000000,297791.41626000,45075675.04592970,145310
1629072000000,2021-08-16 00:00:00,ZEC/USDT,154.82000000,157.92000000,148.45000000,150.12000000,229233.50003000,35181275.52675620,111560
1628985600000,2021-08-15 00:00:00,ZEC/USDT,144.91000000,156.34000000,140.62000000,154.82000000,248447.96693000,36588850.38963690,133921
1628899200000,2021-08-14 00:00:00,ZEC/USDT,144.94000000,147.72000000,137.22000000,144.89000000,214549.33964000,30490373.65521950,119780
1628812800000,2021-08-13 00:00:00,ZEC/USDT,133.59000000,145.23000000,132.67000000,144.93000000,156955.29546000,21867805.02226630,89801
1628726400000,2021-08-12 00:00:00,ZEC/USDT,137.17000000,142.89000000,130.37000000,133.60000000,218301.28116000,29608533.29685860,118478
1628640000000,2021-08-11 00:00:00,ZEC/USDT,131.88000000,142.64000000,131.63000000,137.18000000,211598.26419000,28995398.14981530,121643
1628553600000,2021-08-10 00:00:00,ZEC/USDT,130.65000000,134.39000000,127.96000000,131.87000000,166806.11996000,21861803.42215040,91330
1628467200000,2021-08-09 00:00:00,ZEC/USDT,123.46000000,132.40000000,118.68000000,130.65000000,226925.45876000,28755574.27667690,101613
1628380800000,2021-08-08 00:00:00,ZEC/USDT,134.16000000,136.30000000,121.50000000,123.48000000,219997.74515000,28270585.79750980,91810
1628294400000,2021-08-07 00:00:00,ZEC/USDT,126.93000000,134.92000000,125.42000000,134.17000000,280856.00982000,36537641.37672890,121787
1628208000000,2021-08-06 00:00:00,ZEC/USDT,119.05000000,128.67000000,117.46000000,126.93000000,181179.95018000,22103465.53691600,84974
1628121600000,2021-08-05 00:00:00,ZEC/USDT,118.07000000,120.85000000,114.20000000,119.03000000,197031.33494000,23201553.31313220,73515
1628035200000,2021-08-04 00:00:00,ZEC/USDT,114.08000000,120.74000000,112.62000000,118.08000000,160311.67036000,18669282.01259750,69146
1627948800000,2021-08-03 00:00:00,ZEC/USDT,115.26000000,116.82000000,109.26000000,114.05000000,165543.90288000,18638935.39491300,72048
1627862400000,2021-08-02 00:00:00,ZEC/USDT,115.54000000,119.99000000,113.22000000,115.26000000,177191.75191000,20715984.80057420,69054
1627776000000,2021-08-01 00:00:00,ZEC/USDT,111.15000000,123.54000000,110.39000000,115.53000000,298309.00645000,35287525.26308270,138846
1627689600000,2021-07-31 00:00:00,ZEC/USDT,109.89000000,112.56000000,108.81000000,111.15000000,150685.75869000,16704302.60466350,62021
1627603200000,2021-07-30 00:00:00,ZEC/USDT,107.83000000,110.11000000,102.84000000,109.91000000,203720.49417000,21666032.79821640,80134
1627516800000,2021-07-29 00:00:00,ZEC/USDT,105.90000000,108.85000000,104.30000000,107.84000000,180321.90472000,19175865.99196670,73508
1627430400000,2021-07-28 00:00:00,ZEC/USDT,102.83000000,106.04000000,101.48000000,105.88000000,208672.87730000,21642806.93794080,81580
1627344000000,2021-07-27 00:00:00,ZEC/USDT,101.39000000,103.64000000,97.99000000,102.85000000,198183.52290000,19904999.79378440,88650
1627257600000,2021-07-26 00:00:00,ZEC/USDT,100.42000000,109.68000000,100.07000000,101.33000000,369624.18262000,38849312.84804180,154460
1627171200000,2021-07-25 00:00:00,ZEC/USDT,99.24000000,100.60000000,95.64000000,100.44000000,163229.60128000,15983625.70483640,57871
1627084800000,2021-07-24 00:00:00,ZEC/USDT,97.76000000,102.69000000,97.01000000,99.26000000,167070.27543000,16622002.66126280,61768
1626998400000,2021-07-23 00:00:00,ZEC/USDT,97.60000000,99.10000000,92.10000000,97.73000000,176082.87558000,16904691.70246300,63278
1626912000000,2021-07-22 00:00:00,ZEC/USDT,95.21000000,97.96000000,91.41000000,97.60000000,181032.74394000,17110890.56647870,61429
1626825600000,2021-07-21 00:00:00,ZEC/USDT,85.65000000,95.58000000,84.20000000,95.18000000,275778.08049000,25114075.90658070,79092
1626739200000,2021-07-20 00:00:00,ZEC/USDT,89.29000000,91.80000000,83.02000000,85.65000000,308430.92608000,26622978.74812860,90589
1626652800000,2021-07-19 00:00:00,ZEC/USDT,93.94000000,100.75000000,88.88000000,89.25000000,517063.83908000,48392326.71415480,115389
1626566400000,2021-07-18 00:00:00,ZEC/USDT,93.18000000,99.64000000,92.36000000,93.95000000,202755.62653000,19417070.34498620,74618
1626480000000,2021-07-17 00:00:00,ZEC/USDT,93.07000000,95.84000000,91.84000000,93.16000000,172564.40149000,16209547.68091970,69159
1626393600000,2021-07-16 00:00:00,ZEC/USDT,100.17000000,102.45000000,92.54000000,93.06000000,224639.58441000,21630887.05527660,90951
1626307200000,2021-07-15 00:00:00,ZEC/USDT,104.52000000,106.16000000,97.92000000,100.17000000,243951.08162000,24604223.81298080,85372
1626220800000,2021-07-14 00:00:00,ZEC/USDT,104.10000000,105.88000000,97.47000000,104.55000000,235639.53525000,23969826.57720410,92243
1626134400000,2021-07-13 00:00:00,ZEC/USDT,107.68000000,108.61000000,101.83000000,104.10000000,165862.04556000,17513786.08138600,67489
1626048000000,2021-07-12 00:00:00,ZEC/USDT,110.86000000,112.99000000,104.67000000,107.68000000,172514.91370000,18752846.58269150,65441
1625961600000,2021-07-11 00:00:00,ZEC/USDT,108.14000000,112.54000000,106.08000000,110.84000000,106991.48231000,11727171.86911470,30958
1625875200000,2021-07-10 00:00:00,ZEC/USDT,111.01000000,113.21000000,106.32000000,108.12000000,127833.95163000,13980497.57804330,36721
1625788800000,2021-07-09 00:00:00,ZEC/USDT,109.45000000,112.96000000,105.14000000,111.01000000,195088.76356000,21323249.21996640,53516
1625702400000,2021-07-08 00:00:00,ZEC/USDT,118.56000000,118.73000000,107.04000000,109.46000000,220517.50271000,24902502.24491940,60619
1625616000000,2021-07-07 00:00:00,ZEC/USDT,117.47000000,122.20000000,115.41000000,118.55000000,190721.93942000,22703218.52351430,63614
1625529600000,2021-07-06 00:00:00,ZEC/USDT,111.17000000,119.05000000,110.83000000,117.51000000,228450.82023000,26269894.11766980,75501
1625443200000,2021-07-05 00:00:00,ZEC/USDT,120.28000000,120.30000000,110.28000000,111.17000000,188195.55782000,21565979.22435790,63516
1625356800000,2021-07-04 00:00:00,ZEC/USDT,116.23000000,125.68000000,113.25000000,120.25000000,224472.68692000,26823149.28689330,99601
1625270400000,2021-07-03 00:00:00,ZEC/USDT,118.49000000,118.96000000,113.02000000,116.22000000,139816.44933000,16289181.31408400,62285
1625184000000,2021-07-02 00:00:00,ZEC/USDT,120.15000000,121.66000000,112.43000000,118.50000000,227303.31830000,26275533.15705190,101680
1625097600000,2021-07-01 00:00:00,ZEC/USDT,130.92000000,130.94000000,118.51000000,120.17000000,191998.97839000,23522970.07897230,109455
1625011200000,2021-06-30 00:00:00,ZEC/USDT,126.50000000,133.22000000,122.05000000,130.91000000,382664.62464000,48656756.31391090,174789
1624924800000,2021-06-29 00:00:00,ZEC/USDT,118.00000000,129.67000000,116.10000000,126.49000000,280397.06541000,34304264.48637810,137524
1624838400000,2021-06-28 00:00:00,ZEC/USDT,107.71000000,118.00000000,104.58000000,118.00000000,239341.47209000,26279808.40544410,108736
1624752000000,2021-06-27 00:00:00,ZEC/USDT,103.59000000,107.81000000,98.74000000,107.71000000,207999.95086000,21284361.96688230,64793
1624665600000,2021-06-26 00:00:00,ZEC/USDT,100.10000000,103.61000000,96.57000000,103.61000000,239913.74256000,24111303.68674360,83944
1624579200000,2021-06-25 00:00:00,ZEC/USDT,112.85000000,116.67000000,99.77000000,100.08000000,363911.86603000,39104459.77898940,105016
1624492800000,2021-06-24 00:00:00,ZEC/USDT,111.79000000,116.80000000,106.75000000,112.82000000,205422.32703000,23185484.37781660,67994
1624406400000,2021-06-23 00:00:00,ZEC/USDT,106.50000000,117.61000000,102.56000000,111.79000000,354525.20617000,39465783.22178340,107129
1624320000000,2021-06-22 00:00:00,ZEC/USDT,101.26000000,110.50000000,86.27000000,106.50000000,683577.57724000,67758528.85979960,180111
1624233600000,2021-06-21 00:00:00,ZEC/USDT,131.82000000,133.18000000,100.90000000,101.30000000,505453.55752000,57025188.77813290,157856
1624147200000,2021-06-20 00:00:00,ZEC/USDT,127.90000000,132.33000000,119.47000000,131.81000000,175407.89630000,22108640.67878470,108777
1624060800000,2021-06-19 00:00:00,ZEC/USDT,132.87000000,134.89000000,127.11000000,127.90000000,128056.31155000,16776095.24564680,92820
