unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1622160000000,2021-05-28 00:00:00,LTC/USDT,194.31000000,198.88000000,165.50000000,177.33000000,2118247.13851000,378817824.80821020,621180
1622073600000,2021-05-27 00:00:00,LTC/USDT,198.92000000,209.00000000,180.39000000,194.32000000,1457775.38448000,283796099.33296860,500482
1621987200000,2021-05-26 00:00:00,LTC/USDT,183.89000000,204.13000000,179.42000000,198.91000000,1540975.47323000,299472154.83617390,516747
1621900800000,2021-05-25 00:00:00,LTC/USDT,185.32000000,194.61000000,167.15000000,183.76000000,1974384.43463000,352461818.37737900,574966
1621814400000,2021-05-24 00:00:00,LTC/USDT,142.52000000,185.37000000,139.54000000,185.32000000,2491240.93285000,404399573.70826260,647402
1621728000000,2021-05-23 00:00:00,LTC/USDT,169.30000000,176.26000000,118.03000000,142.39000000,3854006.12408000,548343321.08720380,846183
1621641600000,2021-05-22 00:00:00,LTC/USDT,179.97000000,184.44000000,161.61000000,169.32000000,1983438.52337000,345969489.80721260,503784
1621555200000,2021-05-21 00:00:00,LTC/USDT,210.66000000,219.12000000,156.56000000,179.97000000,2998819.79591000,567897537.02029270,801082
1621468800000,2021-05-20 00:00:00,LTC/USDT,186.31000000,225.00000000,166.45000000,210.74000000,4269465.92695000,857612372.38714210,1027162
1621382400000,2021-05-19 00:00:00,LTC/USDT,293.98000000,300.31000000,147.00000000,185.93000000,6731555.34383000,1486762183.64972800,1602000
1621296000000,2021-05-18 00:00:00,LTC/USDT,281.38000000,317.97000000,278.32000000,293.98000000,2558765.69804000,770914140.97824320,1070794
1621209600000,2021-05-17 00:00:00,LTC/USDT,295.89000000,296.34000000,261.27000000,281.53000000,2079261.84526000,581793612.05452120,660117
1621123200000,2021-05-16 00:00:00,LTC/USDT,300.22000000,323.95000000,279.66000000,295.89000000,1693568.12752000,510240764.03318640,547969
1621036800000,2021-05-15 00:00:00,LTC/USDT,326.24000000,332.00000000,296.17000000,300.30000000,1486176.50537000,464489234.47244340,520785
1620950400000,2021-05-14 00:00:00,LTC/USDT,317.95000000,338.85000000,307.96000000,326.23000000,1482325.51445000,479155547.23975750,552625
1620864000000,2021-05-13 00:00:00,LTC/USDT,310.40000000,332.73000000,291.00000000,317.95000000,2979065.55728000,939891706.79567190,941387
1620777600000,2021-05-12 00:00:00,LTC/USDT,377.80000000,394.37000000,301.00000000,310.40000000,2537826.91562000,909685569.02433730,927202
1620691200000,2021-05-11 00:00:00,LTC/USDT,358.93000000,379.72000000,345.00000000,377.60000000,2031121.35038000,731791805.44268080,794827
1620604800000,2021-05-10 00:00:00,LTC/USDT,387.77000000,413.49000000,333.68000000,358.89000000,3830553.73813000,1474442115.44516500,1832583
1620518400000,2021-05-09 00:00:00,LTC/USDT,347.17000000,389.00000000,333.51000000,387.80000000,2292100.05852000,824990298.57028290,1067219
1620432000000,2021-05-08 00:00:00,LTC/USDT,344.89000000,356.68000000,334.00000000,347.10000000,1327716.19070000,458585347.67560400,559015
1620345600000,2021-05-07 00:00:00,LTC/USDT,354.52000000,374.50000000,333.33000000,344.89000000,2822668.46597000,1005644474.31054650,1164243
1620259200000,2021-05-06 00:00:00,LTC/USDT,356.03000000,364.93000000,318.00000000,354.67000000,2752093.00755000,941466204.16390980,1185399
1620172800000,2021-05-05 00:00:00,LTC/USDT,305.24000000,360.00000000,300.52000000,356.04000000,3748897.98686000,1271930983.03431820,1614035
1620086400000,2021-05-04 00:00:00,LTC/USDT,294.73000000,327.68000000,270.00000000,305.23000000,3939316.56899000,1195932190.83950180,1508821
1620000000000,2021-05-03 00:00:00,LTC/USDT,268.83000000,299.72000000,268.44000000,294.87000000,1427253.57143000,406345333.74404910,551451
1619913600000,2021-05-02 00:00:00,LTC/USDT,276.77000000,277.47000000,264.70000000,268.88000000,656429.21428000,177326870.52538420,240118
1619827200000,2021-05-01 00:00:00,LTC/USDT,271.14000000,278.58000000,265.90000000,276.78000000,759685.23196000,206313142.37866570,298804
1619740800000,2021-04-30 00:00:00,LTC/USDT,255.31000000,273.58000000,252.61000000,271.13000000,1037748.69625000,274406726.43029060,378415
1619654400000,2021-04-29 00:00:00,LTC/USDT,258.50000000,262.89000000,248.16000000,255.31000000,877558.78530000,223881131.70674780,301941
1619568000000,2021-04-28 00:00:00,LTC/USDT,259.77000000,266.94000000,247.58000000,258.51000000,1014038.43734000,259424641.25487440,373054
1619481600000,2021-04-27 00:00:00,LTC/USDT,247.40000000,263.15000000,243.63000000,259.77000000,1114182.69248000,283202344.99581800,440412
1619395200000,2021-04-26 00:00:00,LTC/USDT,223.90000000,248.20000000,221.24000000,247.42000000,1236470.27391000,297406460.01642860,444245
1619308800000,2021-04-25 00:00:00,LTC/USDT,224.76000000,235.80000000,210.73000000,223.88000000,928460.21980000,209320711.90608280,370148
1619222400000,2021-04-24 00:00:00,LTC/USDT,241.31000000,241.41000000,220.34000000,224.75000000,1152968.01885000,264865552.23020620,395280
1619136000000,2021-04-23 00:00:00,LTC/USDT,252.60000000,257.15000000,206.89000000,241.31000000,2866031.89172000,665705477.38049590,1017903
1619049600000,2021-04-22 00:00:00,LTC/USDT,257.63000000,289.61000000,239.00000000,252.50000000,2858792.51437000,768476292.53736070,1210366
1618963200000,2021-04-21 00:00:00,LTC/USDT,260.73000000,277.00000000,250.75000000,257.69000000,1841080.20554000,486078239.63091110,770239
1618876800000,2021-04-20 00:00:00,LTC/USDT,261.47000000,272.80000000,234.31000000,260.68000000,2111225.32553000,539480456.62286660,807636
1618790400000,2021-04-19 00:00:00,LTC/USDT,273.35000000,284.39000000,250.21000000,261.38000000,1973511.87573000,526834098.15997010,752375
1618704000000,2021-04-18 00:00:00,LTC/USDT,300.87000000,304.83000000,231.10000000,273.36000000,3346589.56812000,892238974.66476130,1132078
1618617600000,2021-04-17 00:00:00,LTC/USDT,308.39000000,335.69000000,296.75000000,300.86000000,2574519.63550000,817941072.73635170,1228519
1618531200000,2021-04-16 00:00:00,LTC/USDT,285.64000000,317.09000000,265.50000000,308.43000000,3150447.99928000,924239206.05511810,1289085
1618444800000,2021-04-15 00:00:00,LTC/USDT,278.80000000,290.90000000,266.00000000,285.63000000,1409760.53776000,392118228.68401590,685535
1618358400000,2021-04-14 00:00:00,LTC/USDT,267.61000000,283.00000000,255.00000000,278.86000000,1989435.79148000,539680828.95160290,748320
1618272000000,2021-04-13 00:00:00,LTC/USDT,244.44000000,273.54000000,244.36000000,267.59000000,1931888.55344000,506855226.96925550,767892
1618185600000,2021-04-12 00:00:00,LTC/USDT,252.35000000,259.94000000,240.01000000,244.42000000,1370860.16310000,341852773.15015150,467982
1618099200000,2021-04-11 00:00:00,LTC/USDT,256.55000000,263.62000000,244.77000000,252.31000000,1890765.80129000,480319111.43279310,872731
1618012800000,2021-04-10 00:00:00,LTC/USDT,221.13000000,257.00000000,219.16000000,256.34000000,1859281.88304000,441762890.57776680,649633
1617926400000,2021-04-09 00:00:00,LTC/USDT,226.17000000,228.99000000,218.72000000,221.12000000,688918.82150000,154922336.45739250,339204
1617840000000,2021-04-08 00:00:00,LTC/USDT,219.22000000,228.21000000,216.89000000,226.11000000,1074942.89645000,239958597.00822180,443718
1617753600000,2021-04-07 00:00:00,LTC/USDT,236.96000000,242.99000000,210.77000000,219.05000000,2263475.46520000,510345556.65848190,906049
1617667200000,2021-04-06 00:00:00,LTC/USDT,221.48000000,244.59000000,212.97000000,237.04000000,2444849.53403000,562645677.67363840,999550
1617580800000,2021-04-05 00:00:00,LTC/USDT,202.24000000,225.47000000,198.07000000,221.48000000,1329743.76130000,281341829.94907690,578386
1617494400000,2021-04-04 00:00:00,LTC/USDT,195.17000000,204.92000000,192.22000000,202.21000000,565154.10714000,113374291.83226120,279997
1617408000000,2021-04-03 00:00:00,LTC/USDT,211.44000000,217.97000000,194.85000000,195.23000000,956126.60492000,199480758.09639090,454454
1617321600000,2021-04-02 00:00:00,LTC/USDT,202.87000000,213.77000000,200.78000000,211.46000000,942970.73038000,194551967.42075160,417200
1617235200000,2021-04-01 00:00:00,LTC/USDT,196.69000000,205.00000000,194.00000000,202.86000000,876741.40869000,174997120.95383920,376746
1617148800000,2021-03-31 00:00:00,LTC/USDT,195.71000000,198.99000000,187.00000000,196.70000000,698229.63786000,135030259.12443610,333698
1617062400000,2021-03-30 00:00:00,LTC/USDT,193.73000000,200.09000000,190.34000000,195.74000000,932290.64980000,181705740.05520250,422614
1616976000000,2021-03-29 00:00:00,LTC/USDT,184.22000000,197.60000000,182.45000000,193.73000000,904774.30423000,174709382.24257770,617887
1616889600000,2021-03-28 00:00:00,LTC/USDT,184.06000000,187.29000000,180.00000000,184.24000000,380545.16211000,70082688.39183180,185442
1616803200000,2021-03-27 00:00:00,LTC/USDT,183.44000000,186.12000000,177.75000000,184.06000000,475886.83873000,86757743.80726390,215335
1616716800000,2021-03-26 00:00:00,LTC/USDT,171.53000000,183.82000000,171.44000000,183.45000000,721838.20194000,128689980.69564080,294780
1616630400000,2021-03-25 00:00:00,LTC/USDT,176.05000000,179.03000000,167.86000000,171.53000000,956666.86464000,166128051.96272710,360595
1616544000000,2021-03-24 00:00:00,LTC/USDT,185.82000000,197.17000000,172.00000000,176.05000000,1189902.97985000,224797613.39403940,759498
1616457600000,2021-03-23 00:00:00,LTC/USDT,185.69000000,189.44000000,181.12000000,185.83000000,638849.27686000,118859058.10841630,294177
1616371200000,2021-03-22 00:00:00,LTC/USDT,195.33000000,199.00000000,184.42000000,185.67000000,725506.72916000,139983277.96370570,392568
1616284800000,2021-03-21 00:00:00,LTC/USDT,200.16000000,202.00000000,192.00000000,195.31000000,581731.80679000,114260221.42387090,242743
1616198400000,2021-03-20 00:00:00,LTC/USDT,199.96000000,206.10000000,198.82000000,200.17000000,473637.43878000,96021040.47430020,215400
1616112000000,2021-03-19 00:00:00,LTC/USDT,199.72000000,205.00000000,195.81000000,199.96000000,536877.41275000,108136182.16199880,252495
1616025600000,2021-03-18 00:00:00,LTC/USDT,205.96000000,208.25000000,199.13000000,199.70000000,774419.42586000,158187015.59039250,321685
1615939200000,2021-03-17 00:00:00,LTC/USDT,201.61000000,206.94000000,194.13000000,205.98000000,885644.66746000,177676188.78158600,377115
1615852800000,2021-03-16 00:00:00,LTC/USDT,200.59000000,205.53000000,191.15000000,201.60000000,1063051.80222000,211789426.17654140,673355
1615766400000,2021-03-15 00:00:00,LTC/USDT,214.00000000,222.58000000,197.56000000,200.59000000,1413381.72445000,291674163.58328460,664599
1615680000000,2021-03-14 00:00:00,LTC/USDT,226.08000000,228.12000000,213.84000000,213.94000000,806542.74173000,177641500.66546790,544634
1615593600000,2021-03-13 00:00:00,LTC/USDT,220.80000000,230.23000000,212.70000000,226.06000000,1330663.68103000,296844070.67501210,628460
1615507200000,2021-03-12 00:00:00,LTC/USDT,201.37000000,224.23000000,198.41000000,220.84000000,2081683.73697000,438911699.79576790,917834
1615420800000,2021-03-11 00:00:00,LTC/USDT,200.29000000,203.54000000,191.03000000,201.36000000,981380.12090000,194448681.75772490,462332
1615334400000,2021-03-10 00:00:00,LTC/USDT,203.80000000,208.00000000,191.47000000,200.29000000,1422079.58464000,285300116.82579080,530224
1615248000000,2021-03-09 00:00:00,LTC/USDT,191.86000000,205.00000000,188.92000000,203.81000000,1279698.49896000,253719098.46101130,522687
1615161600000,2021-03-08 00:00:00,LTC/USDT,190.75000000,195.28000000,179.58000000,191.85000000,1171979.04352000,218298243.74947130,505799
1615075200000,2021-03-07 00:00:00,LTC/USDT,182.86000000,192.24000000,182.25000000,190.75000000,820418.23901000,153066685.71137090,315993
1614988800000,2021-03-06 00:00:00,LTC/USDT,180.21000000,184.67000000,174.68000000,182.85000000,935959.96790000,169045674.01508680,441332
1614902400000,2021-03-05 00:00:00,LTC/USDT,180.66000000,183.57000000,168.50000000,180.23000000,1182501.69882000,206736683.42664490,410149
1614816000000,2021-03-04 00:00:00,LTC/USDT,187.70000000,194.40000000,176.83000000,180.67000000,1485337.09208000,275358427.62702170,595968
1614729600000,2021-03-03 00:00:00,LTC/USDT,179.06000000,196.49000000,176.79000000,187.64000000,1873295.01116000,356756304.15106600,875356
1614643200000,2021-03-02 00:00:00,LTC/USDT,175.90000000,185.32000000,170.69000000,179.08000000,1441741.00235000,255346162.55104910,431134
1614556800000,2021-03-01 00:00:00,LTC/USDT,165.27000000,176.46000000,163.30000000,175.89000000,1216268.49518000,206763547.48994870,379963
1614470400000,2021-02-28 00:00:00,LTC/USDT,171.75000000,173.42000000,152.88000000,165.22000000,1682228.22219000,270779244.86199550,505205
1614384000000,2021-02-27 00:00:00,LTC/USDT,170.20000000,180.48000000,167.13000000,171.76000000,1113606.44010000,194721552.36965730,399095
1614297600000,2021-02-26 00:00:00,LTC/USDT,179.36000000,182.86000000,162.74000000,170.25000000,2180233.25143000,376896603.42819400,787789
1614211200000,2021-02-25 00:00:00,LTC/USDT,181.43000000,205.21000000,175.00000000,179.36000000,1961972.04220000,374933085.95019480,702585
1614124800000,2021-02-24 00:00:00,LTC/USDT,177.35000000,189.46000000,169.08000000,181.43000000,1827554.60176000,331667058.02782560,551322
1614038400000,2021-02-23 00:00:00,LTC/USDT,208.10000000,208.80000000,157.29000000,177.34000000,3669737.32689000,656297107.87391790,879269
1613952000000,2021-02-22 00:00:00,LTC/USDT,227.17000000,227.39000000,180.00000000,208.32000000,2556958.22160000,530466837.05542020,722624
1613865600000,2021-02-21 00:00:00,LTC/USDT,226.77000000,233.78000000,220.06000000,227.13000000,1268407.03046000,288545534.88444690,547213
1613779200000,2021-02-20 00:00:00,LTC/USDT,236.45000000,247.04000000,214.02000000,226.65000000,1701950.27455000,401705947.58883950,694031
1613692800000,2021-02-19 00:00:00,LTC/USDT,226.58000000,241.92000000,220.06000000,236.50000000,1402427.87852000,325090696.92357710,572472
1613606400000,2021-02-18 00:00:00,LTC/USDT,237.39000000,239.18000000,221.00000000,226.59000000,1580820.71000000,362511271.60783230,703424
1613520000000,2021-02-17 00:00:00,LTC/USDT,210.23000000,237.75000000,203.37000000,237.49000000,1839179.97093000,409828549.42424460,741367
1613433600000,2021-02-16 00:00:00,LTC/USDT,208.03000000,222.48000000,200.10000000,210.26000000,1660812.39786000,351273131.92534750,582957
1613347200000,2021-02-15 00:00:00,LTC/USDT,213.47000000,219.99000000,185.31000000,207.83000000,2173405.17958000,447239834.95548890,683757
1613260800000,2021-02-14 00:00:00,LTC/USDT,225.77000000,230.77000000,208.11000000,213.49000000,1765475.48101000,387593416.69748830,796054
1613174400000,2021-02-13 00:00:00,LTC/USDT,196.71000000,229.07000000,191.45000000,225.76000000,2843517.28691000,594221999.90048800,857965
1613088000000,2021-02-12 00:00:00,LTC/USDT,183.62000000,199.84000000,176.75000000,196.69000000,1946870.34253000,364142891.78315250,593794
1613001600000,2021-02-11 00:00:00,LTC/USDT,181.59000000,193.59000000,175.72000000,183.62000000,1664189.08770000,309306444.73788820,505129
1612915200000,2021-02-10 00:00:00,LTC/USDT,181.52000000,195.17000000,169.57000000,181.56000000,2781973.96254000,511568659.87450640,921888
1612828800000,2021-02-09 00:00:00,LTC/USDT,167.28000000,184.49000000,164.22000000,181.49000000,1981149.12366000,339741920.43175130,602539
1612742400000,2021-02-08 00:00:00,LTC/USDT,150.76000000,169.38000000,147.76000000,167.28000000,1894490.90608000,301611530.01698200,517962
1612656000000,2021-02-07 00:00:00,LTC/USDT,155.57000000,157.29000000,145.23000000,150.76000000,1259975.92894000,190631760.74434170,393232
1612569600000,2021-02-06 00:00:00,LTC/USDT,155.05000000,164.27000000,149.82000000,155.57000000,1879526.24312000,298721059.75690770,508088
1612483200000,2021-02-05 00:00:00,LTC/USDT,145.05000000,156.93000000,143.45000000,155.05000000,1572009.29596000,239251271.38727440,373144
1612396800000,2021-02-04 00:00:00,LTC/USDT,155.94000000,158.68000000,141.03000000,145.07000000,1766938.56965000,263741634.94941890,476673
1612310400000,2021-02-03 00:00:00,LTC/USDT,141.96000000,156.70000000,141.92000000,155.93000000,1820822.28924000,276355784.68062930,506675
1612224000000,2021-02-02 00:00:00,LTC/USDT,131.99000000,145.82000000,131.87000000,141.98000000,1884558.49538000,265593003.27596420,497429
1612137600000,2021-02-01 00:00:00,LTC/USDT,129.37000000,136.63000000,125.95000000,132.00000000,1167609.37029000,153549752.23816480,318786
1612051200000,2021-01-31 00:00:00,LTC/USDT,133.35000000,135.06000000,125.67000000,129.36000000,917993.35191000,119233545.98228610,274128
1611964800000,2021-01-30 00:00:00,LTC/USDT,134.67000000,136.23000000,128.02000000,133.36000000,1215569.95596000,160309617.01478010,384066
1611878400000,2021-01-29 00:00:00,LTC/USDT,133.25000000,145.50000000,131.44000000,134.65000000,2193040.38440000,302900712.68772330,675138
1611792000000,2021-01-28 00:00:00,LTC/USDT,122.45000000,135.84000000,120.74000000,133.27000000,1074760.50528000,139123165.54044950,388459
1611705600000,2021-01-27 00:00:00,LTC/USDT,134.69000000,134.96000000,118.13000000,122.44000000,1240323.68178000,155421717.59061670,438691
1611619200000,2021-01-26 00:00:00,LTC/USDT,137.07000000,139.76000000,127.85000000,134.67000000,1093141.08136000,146658904.32979730,348427
1611532800000,2021-01-25 00:00:00,LTC/USDT,141.01000000,147.87000000,136.62000000,137.07000000,1380902.39350000,197598742.36257960,410581
1611446400000,2021-01-24 00:00:00,LTC/USDT,137.66000000,142.65000000,133.73000000,141.01000000,917459.85058000,127591959.12300120,278269
1611360000000,2021-01-23 00:00:00,LTC/USDT,137.65000000,143.52000000,135.05000000,137.67000000,969988.56158000,134724709.09932060,364548
1611273600000,2021-01-22 00:00:00,LTC/USDT,129.70000000,141.85000000,122.70000000,137.66000000,1979078.00560000,267423454.47647860,686050
1611187200000,2021-01-21 00:00:00,LTC/USDT,149.67000000,150.25000000,125.64000000,129.72000000,2114912.93172000,288136729.75040450,614839
1611100800000,2021-01-20 00:00:00,LTC/USDT,151.85000000,156.15000000,138.40000000,149.69000000,2037654.31965000,300191114.56867930,621515
1611014400000,2021-01-19 00:00:00,LTC/USDT,151.97000000,166.02000000,150.18000000,151.86000000,2288798.47777000,364329170.43716040,772775
1610928000000,2021-01-18 00:00:00,LTC/USDT,142.78000000,154.99000000,138.44000000,151.96000000,1644947.14813000,242255237.74433520,458723
1610841600000,2021-01-17 00:00:00,LTC/USDT,143.52000000,147.00000000,136.22000000,142.80000000,1379082.37920000,195777669.99104870,431558
1610755200000,2021-01-16 00:00:00,LTC/USDT,143.66000000,152.59000000,139.28000000,143.52000000,1784053.82975000,260477969.60666860,540898
1610668800000,2021-01-15 00:00:00,LTC/USDT,152.46000000,155.74000000,130.00000000,143.65000000,2104225.51210000,304793400.39795030,651698
1610582400000,2021-01-14 00:00:00,LTC/USDT,147.39000000,156.89000000,143.55000000,152.50000000,2033762.60027000,304472230.40606090,558995
1610496000000,2021-01-13 00:00:00,LTC/USDT,133.44000000,148.46000000,125.90000000,147.38000000,2153426.27798000,294745960.68489740,591714
1610409600000,2021-01-12 00:00:00,LTC/USDT,138.88000000,146.86000000,128.00000000,133.42000000,2825579.61257000,388334448.47173540,705629
1610323200000,2021-01-11 00:00:00,LTC/USDT,170.06000000,170.74000000,112.70000000,138.87000000,4989528.65149000,676718971.80544480,1330771
1610236800000,2021-01-10 00:00:00,LTC/USDT,177.27000000,185.83000000,161.86000000,170.07000000,2269705.04460000,397700165.56037810,758526
1610150400000,2021-01-09 00:00:00,LTC/USDT,172.28000000,178.80000000,163.30000000,177.26000000,1749781.84973000,299170389.28691810,627933
1610064000000,2021-01-08 00:00:00,LTC/USDT,169.35000000,181.92000000,150.00000000,172.19000000,2843159.70340000,479867965.46564610,920205
1609977600000,2021-01-07 00:00:00,LTC/USDT,168.96000000,181.22000000,161.18000000,169.35000000,2493533.99480000,424745168.46115310,821999
1609891200000,2021-01-06 00:00:00,LTC/USDT,158.46000000,169.72000000,154.95000000,168.92000000,1857831.43166000,302208185.27993690,538480
1609804800000,2021-01-05 00:00:00,LTC/USDT,155.33000000,162.80000000,146.52000000,158.43000000,1998205.92425000,308980342.19901610,477603
1609718400000,2021-01-04 00:00:00,LTC/USDT,161.23000000,173.66000000,139.31000000,155.34000000,3530422.20392000,551040498.87548890,869279
1609632000000,2021-01-03 00:00:00,LTC/USDT,136.94000000,164.70000000,135.30000000,161.24000000,3813834.07669000,568621276.83870680,861814
1609545600000,2021-01-02 00:00:00,LTC/USDT,126.20000000,142.00000000,123.15000000,136.96000000,2442266.76500000,323461384.15540430,569576
1609459200000,2021-01-01 00:00:00,LTC/USDT,124.22000000,133.97000000,122.89000000,126.24000000,1539801.80815000,197556175.35603690,349403
1609372800000,2020-12-31 00:00:00,LTC/USDT,130.06000000,130.35000000,121.98000000,124.21000000,1248723.03424000,156991311.03482110,276558
1609286400000,2020-12-30 00:00:00,LTC/USDT,128.80000000,133.11000000,122.63000000,130.05000000,1727676.64100000,220908109.43469750,433275
1609200000000,2020-12-29 00:00:00,LTC/USDT,129.84000000,130.90000000,120.00000000,128.80000000,1732248.38409000,218608845.40846340,395856
1609113600000,2020-12-28 00:00:00,LTC/USDT,127.83000000,137.41000000,126.37000000,129.83000000,2349842.95502000,309678082.06320830,441642
1609027200000,2020-12-27 00:00:00,LTC/USDT,129.61000000,139.47000000,121.88000000,127.88000000,3743173.13001000,494840941.24771680,620934
1608940800000,2020-12-26 00:00:00,LTC/USDT,127.74000000,135.19000000,124.94000000,129.61000000,3461075.64730000,449830180.98402050,532001
1608854400000,2020-12-25 00:00:00,LTC/USDT,111.13000000,128.63000000,108.18000000,127.78000000,3117913.94898000,370546271.46844690,517497
1608768000000,2020-12-24 00:00:00,LTC/USDT,102.46000000,112.32000000,98.55000000,111.13000000,2696980.51697000,282469396.37839040,439395
1608681600000,2020-12-23 00:00:00,LTC/USDT,114.31000000,117.29000000,95.23000000,102.45000000,3923591.07434000,424020893.51979370,666325
1608595200000,2020-12-22 00:00:00,LTC/USDT,104.48000000,114.63000000,98.35000000,114.32000000,3210319.32528000,342738420.00107190,479898
1608508800000,2020-12-21 00:00:00,LTC/USDT,114.59000000,118.65000000,100.31000000,104.45000000,2599527.81365000,283146069.81855130,401306
1608422400000,2020-12-20 00:00:00,LTC/USDT,119.85000000,123.21000000,109.76000000,114.58000000,2671305.32839000,313367367.83265300,513158
1608336000000,2020-12-19 00:00:00,LTC/USDT,109.34000000,124.24000000,105.31000000,119.85000000,2753360.19971000,316850965.36465900,489308
1608249600000,2020-12-18 00:00:00,LTC/USDT,100.99000000,112.88000000,99.24000000,109.34000000,3141671.53609000,337670222.20905700,569257
1608163200000,2020-12-17 00:00:00,LTC/USDT,92.94000000,109.80000000,90.00000000,101.01000000,4161454.89253000,414585850.69950550,605965
1608076800000,2020-12-16 00:00:00,LTC/USDT,81.36000000,93.44000000,78.31000000,92.94000000,2349124.19924000,201924000.21168020,299842
1607990400000,2020-12-15 00:00:00,LTC/USDT,82.38000000,84.93000000,80.39000000,81.32000000,1348469.20889000,110776073.60655390,228718
1607904000000,2020-12-14 00:00:00,LTC/USDT,82.27000000,82.98000000,79.11000000,82.35000000,1102081.73026000,89440711.00028510,174704
1607817600000,2020-12-13 00:00:00,LTC/USDT,76.64000000,84.38000000,75.52000000,82.28000000,1278882.98328000,102688853.34340670,188999
1607731200000,2020-12-12 00:00:00,LTC/USDT,72.20000000,77.58000000,71.97000000,76.67000000,872394.12884000,65737747.08033730,127433
1607644800000,2020-12-11 00:00:00,LTC/USDT,74.77000000,75.09000000,69.87000000,72.20000000,1484095.85234000,106519712.19561320,171384
1607558400000,2020-12-10 00:00:00,LTC/USDT,77.41000000,77.66000000,72.51000000,74.70000000,900570.55820000,67806633.69941120,107088
1607472000000,2020-12-09 00:00:00,LTC/USDT,76.75000000,78.14000000,72.13000000,77.41000000,1378314.59353000,104645905.65622710,184970
1607385600000,2020-12-08 00:00:00,LTC/USDT,83.37000000,84.83000000,75.41000000,76.76000000,1230953.86975000,98587741.41994290,217078
1607299200000,2020-12-07 00:00:00,LTC/USDT,83.54000000,86.87000000,81.73000000,83.37000000,1145446.47407000,96166838.18654230,194711
1607212800000,2020-12-06 00:00:00,LTC/USDT,83.11000000,85.19000000,80.31000000,83.55000000,921046.75996000,76405873.32399230,139936
1607126400000,2020-12-05 00:00:00,LTC/USDT,79.52000000,84.28000000,78.61000000,83.14000000,1278363.44579000,104622408.56423110,183040
1607040000000,2020-12-04 00:00:00,LTC/USDT,89.01000000,89.84000000,77.80000000,79.52000000,1701697.85317000,144315548.66815000,233567
1606953600000,2020-12-03 00:00:00,LTC/USDT,88.89000000,91.50000000,85.46000000,89.00000000,1690248.45885000,149648537.47962460,299422
1606867200000,2020-12-02 00:00:00,LTC/USDT,85.07000000,90.63000000,82.61000000,88.90000000,2135078.47937000,185587960.28621110,348663
1606780800000,2020-12-01 00:00:00,LTC/USDT,87.66000000,93.01000000,79.56000000,85.08000000,3600461.26285000,316329074.08037720,538823
1606694400000,2020-11-30 00:00:00,LTC/USDT,78.89000000,88.46000000,76.63000000,87.65000000,2118965.66781000,176439147.75400770,301333
1606608000000,2020-11-29 00:00:00,LTC/USDT,72.68000000,81.07000000,71.51000000,78.91000000,1514540.21111000,115532599.72874420,229427
1606521600000,2020-11-28 00:00:00,LTC/USDT,69.18000000,74.97000000,68.26000000,72.70000000,1483068.35897000,106171116.74075720,181396
1606435200000,2020-11-27 00:00:00,LTC/USDT,70.99000000,73.50000000,65.30000000,69.15000000,1707521.50402000,118203288.93025820,213682
1606348800000,2020-11-26 00:00:00,LTC/USDT,81.75000000,83.29000000,64.45000000,71.00000000,3435959.29518000,251435782.40591920,422548
1606262400000,2020-11-25 00:00:00,LTC/USDT,89.27000000,90.76000000,78.05000000,81.75000000,1631940.24087000,141140495.30034310,212329
1606176000000,2020-11-24 00:00:00,LTC/USDT,89.04000000,94.02000000,84.60000000,89.25000000,2621715.64303000,235080123.59422530,353058
1606089600000,2020-11-23 00:00:00,LTC/USDT,82.87000000,90.93000000,80.80000000,89.03000000,2535636.06789000,220072734.19002820,289664
1606003200000,2020-11-22 00:00:00,LTC/USDT,87.09000000,87.92000000,77.30000000,82.87000000,2048304.58082000,171408076.02708960,238468
1605916800000,2020-11-21 00:00:00,LTC/USDT,82.55000000,88.50000000,80.10000000,87.14000000,2521719.40828000,212594343.03374600,297869
1605830400000,2020-11-20 00:00:00,LTC/USDT,81.54000000,85.63000000,79.99000000,82.53000000,2386175.15236000,196229165.30655740,331704
1605744000000,2020-11-19 00:00:00,LTC/USDT,73.41000000,83.40000000,71.47000000,81.53000000,2773824.05583000,216138873.57441060,385582
1605657600000,2020-11-18 00:00:00,LTC/USDT,76.32000000,77.13000000,67.77000000,73.42000000,2653342.04102000,193749896.69494280,286533
1605571200000,2020-11-17 00:00:00,LTC/USDT,73.83000000,77.00000000,71.36000000,76.32000000,2844994.89879000,210321473.62892260,366969
1605484800000,2020-11-16 00:00:00,LTC/USDT,62.29000000,74.62000000,62.08000000,73.84000000,2526207.15962000,174408345.83858920,291414
1605398400000,2020-11-15 00:00:00,LTC/USDT,63.83000000,64.43000000,61.08000000,62.28000000,685249.75502000,42937719.07819670,87860
1605312000000,2020-11-14 00:00:00,LTC/USDT,65.96000000,66.32000000,61.63000000,63.85000000,1017826.05829000,64664038.17161870,163536
1605225600000,2020-11-13 00:00:00,LTC/USDT,60.72000000,66.66000000,60.14000000,65.96000000,1974381.67036000,125824947.00145050,257296
1605139200000,2020-11-12 00:00:00,LTC/USDT,59.28000000,60.82000000,57.60000000,60.72000000,830578.26228000,48949867.85248480,87671
1605052800000,2020-11-11 00:00:00,LTC/USDT,57.94000000,60.53000000,57.80000000,59.27000000,824536.88147000,49135913.09168620,83030
