unix,date,symbol,open,high,low,close,Volume AVAX,Volume USDT,tradecount
1641513600000,2022-01-07 00:00:00,AVAX/USDT,95.10000000,95.54000000,85.00000000,86.74000000,2602084.56000000,231122016.72060000,485254
1641427200000,2022-01-06 00:00:00,AVAX/USDT,97.42000000,97.97000000,91.04000000,95.11000000,1633034.05000000,154100385.59460000,335865
1641340800000,2022-01-05 00:00:00,AVAX/USDT,103.33000000,106.66000000,90.40000000,97.42000000,2277529.75000000,229006153.21460000,432956
1641254400000,2022-01-04 00:00:00,AVAX/USDT,108.11000000,109.28000000,102.78000000,103.33000000,1646729.79000000,174879133.65800000,328774
1641168000000,2022-01-03 00:00:00,AVAX/USDT,113.02000000,114.13000000,106.01000000,108.11000000,1518111.91000000,167515698.02320000,345835
1641081600000,2022-01-02 00:00:00,AVAX/USDT,114.12000000,117.53000000,112.00000000,113.03000000,1157325.57000000,133181297.43190000,349691
1640995200000,2022-01-01 00:00:00,AVAX/USDT,109.43000000,114.50000000,108.42000000,114.13000000,1211127.98000000,134625293.11490000,330579
1640908800000,2021-12-31 00:00:00,AVAX/USDT,101.75000000,111.99000000,100.13000000,109.43000000,2472910.64000000,262031150.63830000,514427
1640822400000,2021-12-30 00:00:00,AVAX/USDT,103.10000000,105.40000000,98.25000000,101.75000000,1935135.51000000,198166564.19760000,352551
1640736000000,2021-12-29 00:00:00,AVAX/USDT,107.05000000,110.55000000,102.30000000,103.10000000,1941041.10000000,206638050.67160000,452725
1640649600000,2021-12-28 00:00:00,AVAX/USDT,113.85000000,116.73000000,104.33000000,107.06000000,2819996.86000000,313337643.15280000,644930
1640563200000,2021-12-27 00:00:00,AVAX/USDT,115.06000000,120.96000000,113.23000000,113.85000000,1737856.35000000,203440204.53690000,404764
1640476800000,2021-12-26 00:00:00,AVAX/USDT,114.99000000,118.00000000,109.28000000,115.02000000,1883628.30000000,213934618.15050000,414687
1640390400000,2021-12-25 00:00:00,AVAX/USDT,114.95000000,116.93000000,112.00000000,115.01000000,1699906.82000000,195445144.15150000,341094
1640304000000,2021-12-24 00:00:00,AVAX/USDT,121.45000000,124.57000000,113.19000000,114.94000000,2103167.74000000,253576727.47570000,506250
1640217600000,2021-12-23 00:00:00,AVAX/USDT,116.68000000,125.06000000,116.22000000,121.40000000,2526919.70000000,305123263.31180000,631183
1640131200000,2021-12-22 00:00:00,AVAX/USDT,123.23000000,127.32000000,115.55000000,116.69000000,2949493.16000000,361612835.43840000,681019
1640044800000,2021-12-21 00:00:00,AVAX/USDT,113.52000000,123.97000000,110.59000000,123.24000000,3711910.20000000,436728554.53180000,870925
1639958400000,2021-12-20 00:00:00,AVAX/USDT,107.61000000,116.33000000,100.96000000,113.55000000,4463038.26000000,479899741.23110000,871353
1639872000000,2021-12-19 00:00:00,AVAX/USDT,115.91000000,116.69000000,106.66000000,107.61000000,2140304.15000000,238953714.02420000,450765
1639785600000,2021-12-18 00:00:00,AVAX/USDT,110.82000000,117.39000000,105.51000000,115.90000000,3442233.16000000,387451666.14960000,759562
1639699200000,2021-12-17 00:00:00,AVAX/USDT,98.23000000,116.10000000,98.14000000,110.81000000,6159186.26000000,661735819.12040000,1279729
1639612800000,2021-12-16 00:00:00,AVAX/USDT,101.28000000,110.00000000,98.00000000,98.21000000,4989316.02000000,521108640.62920000,953252
1639526400000,2021-12-15 00:00:00,AVAX/USDT,87.16000000,105.77000000,86.10000000,101.24000000,6449158.02000000,608721178.01810000,1177681
1639440000000,2021-12-14 00:00:00,AVAX/USDT,79.05000000,87.46000000,76.31000000,87.17000000,2973253.39000000,240732813.45880000,437573
1639353600000,2021-12-13 00:00:00,AVAX/USDT,88.01000000,89.92000000,75.50000000,79.05000000,3604282.51000000,297920347.43610000,529020
1639267200000,2021-12-12 00:00:00,AVAX/USDT,86.55000000,88.97000000,82.94000000,88.00000000,1544788.55000000,132574718.75870000,259733
1639180800000,2021-12-11 00:00:00,AVAX/USDT,80.57000000,87.07000000,78.32000000,86.55000000,2324989.97000000,192503522.11000000,343696
1639094400000,2021-12-10 00:00:00,AVAX/USDT,85.41000000,91.78000000,80.22000000,80.61000000,3342367.08000000,288264849.11250000,481767
1639008000000,2021-12-09 00:00:00,AVAX/USDT,93.20000000,94.57000000,83.28000000,85.46000000,2603024.55000000,231828745.65260000,423503
1638921600000,2021-12-08 00:00:00,AVAX/USDT,89.54000000,93.22000000,86.00000000,93.19000000,1976726.13000000,177886851.22760000,353013
1638835200000,2021-12-07 00:00:00,AVAX/USDT,92.93000000,96.62000000,88.00000000,89.57000000,2882225.85000000,268707936.50060000,526949
1638748800000,2021-12-06 00:00:00,AVAX/USDT,86.34000000,94.90000000,77.00000000,92.97000000,5155977.54000000,439819665.48660000,756721
1638662400000,2021-12-05 00:00:00,AVAX/USDT,93.02000000,95.50000000,82.55000000,86.35000000,3562051.48000000,314125316.67570000,569060
1638576000000,2021-12-04 00:00:00,AVAX/USDT,108.36000000,108.81000000,76.57000000,93.05000000,6768729.16000000,621549884.96840000,1056013
1638489600000,2021-12-03 00:00:00,AVAX/USDT,107.79000000,113.23000000,100.00000000,108.32000000,3316203.87000000,355634559.86070000,720092
1638403200000,2021-12-02 00:00:00,AVAX/USDT,119.64000000,119.75000000,106.88000000,107.78000000,2475877.81000000,283945869.40380000,572711
1638316800000,2021-12-01 00:00:00,AVAX/USDT,120.42000000,127.41000000,117.25000000,119.65000000,3007063.68000000,371842650.49370000,870375
1638230400000,2021-11-30 00:00:00,AVAX/USDT,120.39000000,124.80000000,114.00000000,120.41000000,3625461.85000000,435034335.80150000,995002
1638144000000,2021-11-29 00:00:00,AVAX/USDT,110.42000000,120.41000000,109.03000000,120.39000000,2516574.06000000,286230167.45300000,602880
1638057600000,2021-11-28 00:00:00,AVAX/USDT,113.55000000,113.97000000,100.57000000,110.42000000,3365794.57000000,362016044.42400000,769419
1637971200000,2021-11-27 00:00:00,AVAX/USDT,104.30000000,118.00000000,103.22000000,113.52000000,2842064.96000000,316173642.02570000,674302
1637884800000,2021-11-26 00:00:00,AVAX/USDT,119.25000000,119.87000000,101.31000000,104.27000000,4575826.59000000,500649893.40650000,936325
1637798400000,2021-11-25 00:00:00,AVAX/USDT,115.25000000,130.00000000,114.22000000,119.27000000,4680745.85000000,577389587.16070000,1275487
1637712000000,2021-11-24 00:00:00,AVAX/USDT,123.83000000,124.68000000,112.64000000,115.24000000,4577775.34000000,541093685.69770000,954280
1637625600000,2021-11-23 00:00:00,AVAX/USDT,134.84000000,136.49000000,121.75000000,123.83000000,4209995.63000000,545312344.83530000,1053367
1637539200000,2021-11-22 00:00:00,AVAX/USDT,128.52000000,145.00000000,125.76000000,134.84000000,6564376.00000000,894863160.33350000,1934452
1637452800000,2021-11-21 00:00:00,AVAX/USDT,125.86000000,147.00000000,123.23000000,128.47000000,7608661.93400000,1024944849.48095400,2377963
1637366400000,2021-11-20 00:00:00,AVAX/USDT,111.91000000,129.94000000,111.57000000,125.83000000,5546998.32000000,669094804.75214600,1742540
1637280000000,2021-11-19 00:00:00,AVAX/USDT,100.54000000,112.35000000,95.89000000,111.93000000,4039089.13000000,426489727.93466000,1021316
1637193600000,2021-11-18 00:00:00,AVAX/USDT,107.62000000,110.41000000,92.00000000,100.63000000,5656362.44700000,574610818.88914400,1132789
1637107200000,2021-11-17 00:00:00,AVAX/USDT,97.80000000,110.00000000,91.50000000,107.63000000,7144221.09800000,724754711.62441500,1664007
1637020800000,2021-11-16 00:00:00,AVAX/USDT,93.86000000,101.82000000,83.50000000,97.84000000,5618799.05000000,519762762.96340000,1185528
1636934400000,2021-11-15 00:00:00,AVAX/USDT,95.40000000,101.70000000,92.00000000,93.90000000,3770997.00400000,367311805.62845000,825655
1636848000000,2021-11-14 00:00:00,AVAX/USDT,97.56000000,99.90000000,91.65000000,95.40000000,3548704.67900000,339169506.43396000,742996
1636761600000,2021-11-13 00:00:00,AVAX/USDT,84.81000000,98.69000000,84.79000000,97.54000000,3519352.27800000,326031351.04907600,956436
1636675200000,2021-11-12 00:00:00,AVAX/USDT,87.86000000,89.88000000,81.11000000,84.78000000,2247279.59000000,190900107.50210000,438268
1636588800000,2021-11-11 00:00:00,AVAX/USDT,85.19000000,89.56000000,83.73000000,87.88000000,2085731.80000000,182214801.01880000,397496
1636502400000,2021-11-10 00:00:00,AVAX/USDT,88.35000000,94.00000000,78.31000000,85.23000000,4363326.07000000,387688057.05910000,846206
1636416000000,2021-11-09 00:00:00,AVAX/USDT,91.18000000,91.49000000,87.00000000,88.33000000,2716240.59000000,242197974.23580000,531304
1636329600000,2021-11-08 00:00:00,AVAX/USDT,87.56000000,96.92000000,83.61000000,91.18000000,6890764.66100000,630273009.14791900,1487957
1636243200000,2021-11-07 00:00:00,AVAX/USDT,78.70000000,88.88000000,78.00000000,87.57000000,4847020.51600000,409094905.98662200,1142243
1636156800000,2021-11-06 00:00:00,AVAX/USDT,74.19000000,78.72000000,72.32000000,78.72000000,1708791.07000000,128788048.03460000,324528
1636070400000,2021-11-05 00:00:00,AVAX/USDT,78.96000000,81.00000000,72.13000000,74.19000000,2367154.90000000,181860826.72750000,429939
1635984000000,2021-11-04 00:00:00,AVAX/USDT,75.56000000,80.91000000,73.91000000,78.97000000,4700338.46500000,365119419.93295600,922503
1635897600000,2021-11-03 00:00:00,AVAX/USDT,67.75000000,75.57000000,67.09000000,75.55000000,4504183.21000000,323636741.72450000,873404
1635811200000,2021-11-02 00:00:00,AVAX/USDT,64.94000000,68.04000000,64.26000000,67.74000000,1746644.56000000,115527073.87850000,276001
1635724800000,2021-11-01 00:00:00,AVAX/USDT,64.50000000,66.85000000,62.19000000,64.93000000,2515107.85000000,163029154.03460000,349757
1635638400000,2021-10-31 00:00:00,AVAX/USDT,62.33000000,64.50000000,60.09000000,64.50000000,1531085.26000000,95846366.22330000,203026
1635552000000,2021-10-30 00:00:00,AVAX/USDT,64.87000000,64.96000000,60.89000000,62.35000000,1483432.23000000,93282368.99570000,163046
1635465600000,2021-10-29 00:00:00,AVAX/USDT,64.34000000,66.19000000,63.43000000,64.87000000,1513107.96000000,98234754.84590000,191656
1635379200000,2021-10-28 00:00:00,AVAX/USDT,61.58000000,64.98000000,61.44000000,64.34000000,2484514.38000000,157045788.64420000,295480
1635292800000,2021-10-27 00:00:00,AVAX/USDT,68.68000000,69.82000000,57.02000000,61.57000000,4273308.61000000,270961725.08280000,521106
1635206400000,2021-10-26 00:00:00,AVAX/USDT,69.74000000,73.01000000,67.61000000,68.66000000,3840473.40000000,271666008.60710000,600928
1635120000000,2021-10-25 00:00:00,AVAX/USDT,64.53000000,69.90000000,64.35000000,69.73000000,2270486.65000000,151807987.95150000,350486
1635033600000,2021-10-24 00:00:00,AVAX/USDT,65.39000000,67.61000000,61.94000000,64.53000000,2184761.84000000,141733731.86930000,269881
1634947200000,2021-10-23 00:00:00,AVAX/USDT,65.54000000,69.18000000,64.51000000,65.38000000,2978489.66000000,197843936.32950000,400236
1634860800000,2021-10-22 00:00:00,AVAX/USDT,61.48000000,68.83000000,61.36000000,65.54000000,5522607.50000000,362476810.84800000,791026
1634774400000,2021-10-21 00:00:00,AVAX/USDT,59.66000000,64.35000000,58.78000000,61.48000000,3959021.69000000,243518064.39920000,541923
1634688000000,2021-10-20 00:00:00,AVAX/USDT,56.81000000,61.64000000,56.70000000,59.66000000,2707834.23000000,158948106.68340000,316839
1634601600000,2021-10-19 00:00:00,AVAX/USDT,55.47000000,58.10000000,55.12000000,56.80000000,1873629.97000000,106037197.78970000,181723
1634515200000,2021-10-18 00:00:00,AVAX/USDT,56.11000000,56.46000000,54.05000000,55.48000000,1553173.47000000,85853005.20040000,136860
1634428800000,2021-10-17 00:00:00,AVAX/USDT,57.62000000,58.55000000,53.27000000,56.10000000,2134508.30000000,120837657.88910000,201480
1634342400000,2021-10-16 00:00:00,AVAX/USDT,56.33000000,62.11000000,55.68000000,57.61000000,3914987.29000000,231345309.94840000,432902
1634256000000,2021-10-15 00:00:00,AVAX/USDT,56.18000000,57.61000000,54.44000000,56.36000000,2963326.33000000,165216496.13700000,270204
1634169600000,2021-10-14 00:00:00,AVAX/USDT,55.00000000,58.46000000,54.92000000,56.18000000,3000941.32000000,170145411.60330000,279737
1634083200000,2021-10-13 00:00:00,AVAX/USDT,54.33000000,57.09000000,53.23000000,55.01000000,3632007.14000000,200467343.62120000,308283
1633996800000,2021-10-12 00:00:00,AVAX/USDT,55.30000000,55.31000000,51.04000000,54.34000000,4070051.40000000,216938819.82220000,329753
1633910400000,2021-10-11 00:00:00,AVAX/USDT,56.50000000,59.23000000,53.76000000,55.30000000,3407191.20000000,192868511.75750000,278824
1633824000000,2021-10-10 00:00:00,AVAX/USDT,60.63000000,61.01000000,55.39000000,56.51000000,2515959.37000000,148339876.36370000,266235
1633737600000,2021-10-09 00:00:00,AVAX/USDT,60.52000000,62.04000000,59.70000000,60.63000000,1985268.84000000,120928905.54060000,188297
1633651200000,2021-10-08 00:00:00,AVAX/USDT,61.53000000,64.94000000,59.76000000,60.51000000,4392451.39000000,275489109.80780000,477094
1633564800000,2021-10-07 00:00:00,AVAX/USDT,60.00000000,62.29000000,57.39000000,61.52000000,4761648.55000000,284932245.83320000,507118
1633478400000,2021-10-06 00:00:00,AVAX/USDT,64.60000000,65.76000000,58.16000000,60.01000000,5068720.14000000,311318968.63290000,502430
1633392000000,2021-10-05 00:00:00,AVAX/USDT,65.26000000,66.78000000,62.70000000,64.60000000,3831519.71000000,248341576.13260000,404791
1633305600000,2021-10-04 00:00:00,AVAX/USDT,68.69000000,68.76000000,63.30000000,65.29000000,4826593.69000000,319552435.77660000,524920
1633219200000,2021-10-03 00:00:00,AVAX/USDT,69.09000000,71.61000000,67.55000000,68.69000000,4467356.39000000,312043278.01750000,505721
1633132800000,2021-10-02 00:00:00,AVAX/USDT,67.66000000,73.41000000,65.80000000,69.08000000,6536616.52000000,453535406.45390000,762679
1633046400000,2021-10-01 00:00:00,AVAX/USDT,66.64000000,69.58000000,63.12000000,67.67000000,6973676.03000000,466411655.79060000,704231
1632960000000,2021-09-30 00:00:00,AVAX/USDT,65.46000000,68.91000000,64.28000000,66.63000000,5085384.45000000,336103596.20540000,449522
1632873600000,2021-09-29 00:00:00,AVAX/USDT,61.51000000,69.50000000,61.26000000,65.46000000,6780246.71000000,440348766.53830000,653135
1632787200000,2021-09-28 00:00:00,AVAX/USDT,66.34000000,69.44000000,61.11000000,61.51000000,4765761.77000000,312378413.10310000,441886
1632700800000,2021-09-27 00:00:00,AVAX/USDT,66.77000000,72.69000000,65.31000000,66.33000000,5974772.52000000,414345004.83900000,662188
1632614400000,2021-09-26 00:00:00,AVAX/USDT,68.28000000,71.44000000,61.59000000,66.77000000,6395395.40000000,425416235.94970000,612229
1632528000000,2021-09-25 00:00:00,AVAX/USDT,72.30000000,72.60000000,67.50000000,68.28000000,4943069.71000000,346671054.99570000,515569
1632441600000,2021-09-24 00:00:00,AVAX/USDT,76.43000000,78.86000000,66.59000000,72.31000000,11472906.45000000,825634622.99750000,1166292
1632355200000,2021-09-23 00:00:00,AVAX/USDT,74.04000000,79.80000000,72.76000000,76.44000000,11366707.86000000,861656035.00866700,1371889
1632268800000,2021-09-22 00:00:00,AVAX/USDT,59.00000000,74.69000000,57.72000000,74.07000000,13033656.10000000,855939922.62080000,1239279
1632182400000,2021-09-21 00:00:00,AVAX/USDT,57.34000000,66.24000000,52.55000000,58.98000000,15940591.44000000,963082835.44610000,1236028
1632096000000,2021-09-20 00:00:00,AVAX/USDT,70.06000000,70.45000000,55.00000000,57.33000000,15410116.45000000,955076944.96070000,1249381
1632009600000,2021-09-19 00:00:00,AVAX/USDT,69.02000000,76.27000000,66.42000000,70.07000000,9524488.55100000,682471352.19935700,1041226
1631923200000,2021-09-18 00:00:00,AVAX/USDT,70.15000000,75.59000000,67.16000000,69.02000000,10521283.48800000,751508106.45512000,1147215
1631836800000,2021-09-17 00:00:00,AVAX/USDT,67.59000000,70.90000000,60.36000000,70.11000000,10905615.52500000,714550797.02138900,1144809
1631750400000,2021-09-16 00:00:00,AVAX/USDT,57.83000000,68.33000000,57.17000000,67.56000000,15000080.37400000,944283890.77511400,1767106
1631664000000,2021-09-15 00:00:00,AVAX/USDT,51.51000000,58.18000000,50.30000000,57.84000000,6756093.54000000,363330100.73970000,616300
1631577600000,2021-09-14 00:00:00,AVAX/USDT,53.14000000,57.63000000,48.80000000,51.50000000,8170590.05000000,433586433.93010000,650142
1631491200000,2021-09-13 00:00:00,AVAX/USDT,59.21000000,60.92000000,47.66000000,53.15000000,17195092.80000000,916467701.79160000,1318399
1631404800000,2021-09-12 00:00:00,AVAX/USDT,57.02000000,64.90000000,53.59000000,59.22000000,16140497.30900000,975563399.09736500,1544605
1631318400000,2021-09-11 00:00:00,AVAX/USDT,49.33000000,59.25000000,48.11000000,57.02000000,16295853.41600000,855169399.89139500,1666314
1631232000000,2021-09-10 00:00:00,AVAX/USDT,40.75000000,49.70000000,40.38000000,49.30000000,17253541.93000000,796849170.94610000,1550272
1631145600000,2021-09-09 00:00:00,AVAX/USDT,37.03000000,44.60000000,36.21000000,40.77000000,10152448.67400000,423030611.97267800,815604
1631059200000,2021-09-08 00:00:00,AVAX/USDT,37.97000000,39.50000000,33.08000000,37.00000000,7464147.83000000,270862112.86930000,516669
1630972800000,2021-09-07 00:00:00,AVAX/USDT,47.11000000,47.20000000,32.23000000,37.93000000,12849059.61700000,517373750.96837500,937571
1630886400000,2021-09-06 00:00:00,AVAX/USDT,48.14000000,51.36000000,42.45000000,47.10000000,7931732.22000000,378046443.81920000,705606
1630800000000,2021-09-05 00:00:00,AVAX/USDT,47.19000000,49.40000000,45.44000000,48.15000000,5904540.19000000,279244419.51750000,468959
1630713600000,2021-09-04 00:00:00,AVAX/USDT,45.90000000,49.88000000,44.07000000,47.15000000,6077749.28000000,285561090.48840000,567762
1630627200000,2021-09-03 00:00:00,AVAX/USDT,47.60000000,51.66000000,44.45000000,45.89000000,9097559.66000000,438178527.62420000,877686
1630540800000,2021-09-02 00:00:00,AVAX/USDT,42.50000000,47.98000000,41.00000000,47.58000000,6481497.68000000,285384060.93920200,523633
1630454400000,2021-09-01 00:00:00,AVAX/USDT,39.51000000,45.71000000,38.55000000,42.47000000,7820541.21700000,337278992.78760800,538884
1630368000000,2021-08-31 00:00:00,AVAX/USDT,41.42000000,44.22000000,38.17000000,39.50000000,6855430.91600000,285271157.08256600,497201
1630281600000,2021-08-30 00:00:00,AVAX/USDT,47.43000000,48.33000000,41.00000000,41.44000000,6827433.15000000,302290628.14560000,475847
1630195200000,2021-08-29 00:00:00,AVAX/USDT,50.20000000,52.40000000,46.66000000,47.39000000,5176181.90100000,254017057.60815300,403399
1630108800000,2021-08-28 00:00:00,AVAX/USDT,50.12000000,51.79000000,46.12000000,50.20000000,7177328.36400000,349338313.78982300,521462
1630022400000,2021-08-27 00:00:00,AVAX/USDT,41.32000000,50.47000000,40.30000000,50.14000000,10990447.09800000,499580728.29196200,706713
1629936000000,2021-08-26 00:00:00,AVAX/USDT,46.21100000,48.46300000,41.20000000,41.32000000,9280721.69600000,411045221.73969700,627615
1629849600000,2021-08-25 00:00:00,AVAX/USDT,55.47500000,57.58400000,45.65000000,46.20800000,11480697.36900000,580655281.69301700,918410
1629763200000,2021-08-24 00:00:00,AVAX/USDT,46.40700000,58.97700000,44.15100000,55.47400000,13474170.15600000,688067868.65039100,1264512
1629676800000,2021-08-23 00:00:00,AVAX/USDT,43.68200000,53.62300000,43.61400000,46.45100000,11058622.43600000,538289839.35215600,922963
1629590400000,2021-08-22 00:00:00,AVAX/USDT,43.69300000,45.03000000,40.53700000,43.66300000,8717113.46000000,373450451.66882800,656362
1629504000000,2021-08-21 00:00:00,AVAX/USDT,39.14800000,50.27000000,37.67600000,43.67600000,13275218.25300000,603282807.71899800,1244473
1629417600000,2021-08-20 00:00:00,AVAX/USDT,30.65300000,39.22900000,29.94300000,39.15500000,8246852.13700000,292804357.41178300,676833
1629331200000,2021-08-19 00:00:00,AVAX/USDT,29.99200000,33.75500000,28.71400000,30.65300000,11884539.98900000,367827425.34607100,725134
1629244800000,2021-08-18 00:00:00,AVAX/USDT,23.45200000,30.88500000,21.45400000,29.99300000,12872464.95300000,329590346.41597400,711659
1629158400000,2021-08-17 00:00:00,AVAX/USDT,19.07100000,25.46000000,18.41800000,23.44600000,10172036.37400000,232692122.49374900,511785
1629072000000,2021-08-16 00:00:00,AVAX/USDT,18.76200000,21.13000000,18.44100000,19.07100000,3800908.89000000,75257840.61299500,184536
1628985600000,2021-08-15 00:00:00,AVAX/USDT,18.09000000,18.85500000,17.05800000,18.76200000,1404168.53300000,24987998.01130000,63538
1628899200000,2021-08-14 00:00:00,AVAX/USDT,18.04400000,18.43300000,17.16900000,18.09300000,1428803.97100000,25525639.09653300,61967
1628812800000,2021-08-13 00:00:00,AVAX/USDT,16.57400000,18.29100000,16.38900000,18.03100000,1519296.77700000,26964549.42389400,75881
1628726400000,2021-08-12 00:00:00,AVAX/USDT,16.67400000,17.53800000,15.42900000,16.57500000,1704787.84100000,27961277.71387400,65337
1628640000000,2021-08-11 00:00:00,AVAX/USDT,16.43000000,17.54700000,16.37800000,16.68800000,1849892.04500000,31656313.72536700,82229
1628553600000,2021-08-10 00:00:00,AVAX/USDT,16.16700000,17.18400000,15.80100000,16.42000000,2076458.19800000,34191887.71139300,87917
1628467200000,2021-08-09 00:00:00,AVAX/USDT,14.83000000,16.75900000,14.42400000,16.16900000,2569371.61400000,40344963.22669700,101119
1628380800000,2021-08-08 00:00:00,AVAX/USDT,15.85000000,16.10000000,14.55700000,14.82600000,1318372.02700000,20289977.62886000,51900
1628294400000,2021-08-07 00:00:00,AVAX/USDT,14.77400000,15.95200000,14.61200000,15.83400000,2346816.42200000,35897227.53200900,94332
1628208000000,2021-08-06 00:00:00,AVAX/USDT,13.83400000,15.08000000,13.38800000,14.77000000,2108094.94900000,29965356.38663100,72992
1628121600000,2021-08-05 00:00:00,AVAX/USDT,13.69600000,14.00000000,12.84900000,13.83400000,1372439.96700000,18478805.54198800,54152
1628035200000,2021-08-04 00:00:00,AVAX/USDT,12.56800000,13.78000000,12.41000000,13.69600000,1246721.96400000,16255550.76616500,45201
1627948800000,2021-08-03 00:00:00,AVAX/USDT,12.99200000,13.52200000,12.32500000,12.55700000,1198368.48400000,15258298.67764500,39397
1627862400000,2021-08-02 00:00:00,AVAX/USDT,12.84600000,13.37400000,12.61600000,12.99300000,928801.98900000,12133849.91965800,37628
1627776000000,2021-08-01 00:00:00,AVAX/USDT,13.53500000,14.07700000,12.61700000,12.85300000,1860616.43800000,25152192.02907400,65591
1627689600000,2021-07-31 00:00:00,AVAX/USDT,12.97800000,13.63000000,12.58500000,13.52500000,1248768.22100000,16272148.75360300,47007
1627603200000,2021-07-30 00:00:00,AVAX/USDT,12.43300000,13.00000000,11.93000000,12.97800000,1572248.75600000,19599467.04265600,50237
1627516800000,2021-07-29 00:00:00,AVAX/USDT,12.33100000,12.65000000,11.98000000,12.43300000,1634174.61000000,20162756.48491500,51288
1627430400000,2021-07-28 00:00:00,AVAX/USDT,11.92100000,12.48500000,11.69100000,12.32000000,1510307.38400000,18422159.01294100,51346
1627344000000,2021-07-27 00:00:00,AVAX/USDT,11.45500000,12.35200000,11.17500000,11.91700000,977794.90100000,11458152.58263800,37861
1627257600000,2021-07-26 00:00:00,AVAX/USDT,11.24700000,12.70000000,11.21300000,11.46000000,2057987.32500000,24821128.42290100,81027
1627171200000,2021-07-25 00:00:00,AVAX/USDT,11.14200000,11.33900000,10.76500000,11.24700000,601383.14900000,6648354.32815000,23214
1627084800000,2021-07-24 00:00:00,AVAX/USDT,11.09200000,11.44700000,10.95400000,11.14200000,839109.69100000,9397797.98906400,30075
1626998400000,2021-07-23 00:00:00,AVAX/USDT,10.84000000,11.17400000,10.53000000,11.08600000,695996.73200000,7538887.71093300,24854
1626912000000,2021-07-22 00:00:00,AVAX/USDT,10.44000000,10.96000000,10.23800000,10.83300000,879782.50300000,9345434.27226600,31615
1626825600000,2021-07-21 00:00:00,AVAX/USDT,9.64700000,10.75200000,9.47300000,10.42500000,994914.75500000,10267860.30323300,35835
1626739200000,2021-07-20 00:00:00,AVAX/USDT,10.18600000,10.36600000,9.32700000,9.63900000,784232.56600000,7538086.81733700,28856
1626652800000,2021-07-19 00:00:00,AVAX/USDT,10.69000000,10.75700000,10.01000000,10.18300000,613091.68900000,6325661.84891000,22340
1626566400000,2021-07-18 00:00:00,AVAX/USDT,10.95600000,11.27500000,10.65000000,10.69000000,669471.27800000,7325338.19870100,18543
1626480000000,2021-07-17 00:00:00,AVAX/USDT,10.81600000,11.14400000,10.71600000,10.95800000,588168.81000000,6416594.54344100,19891
1626393600000,2021-07-16 00:00:00,AVAX/USDT,11.39100000,11.82000000,10.80000000,10.81400000,869808.84700000,9833877.12302100,31933
1626307200000,2021-07-15 00:00:00,AVAX/USDT,11.79100000,12.10200000,11.12800000,11.39100000,799151.21700000,9211057.89878900,27111
1626220800000,2021-07-14 00:00:00,AVAX/USDT,11.91600000,12.11000000,11.11100000,11.79300000,916149.50400000,10660796.48320800,31786
1626134400000,2021-07-13 00:00:00,AVAX/USDT,12.16200000,12.43400000,11.74400000,11.91000000,937209.08100000,11351440.84070100,30668
1626048000000,2021-07-12 00:00:00,AVAX/USDT,12.43700000,12.84100000,11.70000000,12.15700000,1105226.31200000,13650203.06066400,33430
1625961600000,2021-07-11 00:00:00,AVAX/USDT,12.02300000,12.49000000,11.91200000,12.43300000,574831.74000000,7017301.60589300,21481
1625875200000,2021-07-10 00:00:00,AVAX/USDT,12.55900000,12.85100000,11.83800000,12.01500000,729693.40300000,8962435.35984700,30824
1625788800000,2021-07-09 00:00:00,AVAX/USDT,12.09300000,12.88000000,11.63900000,12.55200000,1365886.91300000,16789649.40947200,44074
1625702400000,2021-07-08 00:00:00,AVAX/USDT,13.09100000,13.11800000,11.83800000,12.09800000,1467700.32200000,18101804.61805000,52512
1625616000000,2021-07-07 00:00:00,AVAX/USDT,13.36900000,14.20000000,13.04000000,13.10500000,2048553.78800000,27867267.41859000,67875
1625529600000,2021-07-06 00:00:00,AVAX/USDT,12.04100000,14.22600000,12.02600000,13.38400000,2391422.13300000,32055829.00677500,76797
1625443200000,2021-07-05 00:00:00,AVAX/USDT,12.34200000,12.44000000,11.51900000,12.04200000,1408712.78800000,17011192.52485500,43689
1625356800000,2021-07-04 00:00:00,AVAX/USDT,11.49900000,12.90000000,11.21000000,12.34500000,1361790.03300000,16615785.97994200,42459
1625270400000,2021-07-03 00:00:00,AVAX/USDT,11.11700000,11.67600000,10.87800000,11.50900000,737397.36800000,8372964.61025400,23470
1625184000000,2021-07-02 00:00:00,AVAX/USDT,11.19000000,11.35500000,10.57200000,11.11200000,979100.75500000,10654044.47094800,26843
1625097600000,2021-07-01 00:00:00,AVAX/USDT,11.94000000,12.08000000,11.00000000,11.18100000,717086.76700000,8116281.30165400,22868
1625011200000,2021-06-30 00:00:00,AVAX/USDT,11.92100000,12.16600000,11.03500000,11.94900000,1137246.75100000,13240407.45750800,36422
1624924800000,2021-06-29 00:00:00,AVAX/USDT,11.33300000,12.34800000,11.07700000,11.92000000,1388415.12300000,16385766.89055400,42564
1624838400000,2021-06-28 00:00:00,AVAX/USDT,10.95300000,11.46900000,10.69400000,11.32200000,1022964.87400000,11386590.08131600,30175
1624752000000,2021-06-27 00:00:00,AVAX/USDT,10.31700000,10.98000000,10.08700000,10.94100000,692604.82900000,7234629.50074800,23037
1624665600000,2021-06-26 00:00:00,AVAX/USDT,10.23800000,10.60000000,9.78400000,10.31800000,1136001.57900000,11552426.25393200,34190
