unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1641859200000,2022-01-11 00:00:00,XMR/USDT,182.40000000,195.00000000,181.20000000,192.90000000,109879.48800000,20659857.27550000,52676
1641772800000,2022-01-10 00:00:00,XMR/USDT,191.00000000,194.50000000,175.00000000,182.40000000,97440.27800000,18108663.71190020,65761
1641686400000,2022-01-09 00:00:00,XMR/USDT,183.90000000,195.60000000,183.00000000,191.00000000,99503.82200000,18972481.83690000,48497
1641600000000,2022-01-08 00:00:00,XMR/USDT,194.80000000,197.80000000,179.10000000,183.90000000,96940.22400000,18384422.09760000,50675
1641513600000,2022-01-07 00:00:00,XMR/USDT,204.50000000,209.00000000,191.80000000,194.70000000,124417.03800000,24776849.93320000,70432
1641427200000,2022-01-06 00:00:00,XMR/USDT,206.50000000,206.50000000,193.80000000,204.40000000,90650.39100000,18141510.91160000,58831
1641340800000,2022-01-05 00:00:00,XMR/USDT,222.00000000,225.30000000,200.70000000,206.50000000,87849.52200000,19083607.64060000,64712
1641254400000,2022-01-04 00:00:00,XMR/USDT,231.50000000,233.70000000,220.00000000,222.10000000,83491.13000000,18929071.42510000,55786
1641168000000,2022-01-03 00:00:00,XMR/USDT,239.70000000,239.90000000,223.50000000,231.50000000,91828.90500000,21353713.39440000,76102
1641081600000,2022-01-02 00:00:00,XMR/USDT,250.10000000,255.00000000,236.40000000,239.70000000,90050.41000000,22138635.14520000,73231
1640995200000,2022-01-01 00:00:00,XMR/USDT,228.50000000,255.30000000,228.50000000,250.10000000,127610.75900000,31276597.10920000,111217
1640908800000,2021-12-31 00:00:00,XMR/USDT,225.30000000,235.70000000,223.00000000,228.70000000,87680.87000000,20156024.30780000,64950
1640822400000,2021-12-30 00:00:00,XMR/USDT,214.70000000,229.20000000,208.60000000,225.40000000,106077.27700000,23471181.98370000,68521
1640736000000,2021-12-29 00:00:00,XMR/USDT,208.60000000,219.00000000,202.70000000,214.70000000,75846.68700000,15917664.78620000,44342
1640649600000,2021-12-28 00:00:00,XMR/USDT,220.90000000,221.20000000,207.00000000,208.80000000,97205.42300000,20943353.62200000,53762
1640563200000,2021-12-27 00:00:00,XMR/USDT,217.10000000,236.90000000,215.60000000,220.70000000,159287.70400000,36332692.00710000,95358
1640476800000,2021-12-26 00:00:00,XMR/USDT,211.00000000,217.50000000,206.10000000,217.10000000,62400.01100000,13158916.96970000,36423
1640390400000,2021-12-25 00:00:00,XMR/USDT,204.40000000,218.40000000,203.00000000,211.10000000,79247.35500000,16854048.37420000,50625
1640304000000,2021-12-24 00:00:00,XMR/USDT,209.80000000,210.60000000,200.10000000,204.30000000,70377.60700000,14500655.16990000,43006
1640217600000,2021-12-23 00:00:00,XMR/USDT,190.60000000,215.40000000,187.50000000,209.80000000,149215.60400000,30461812.83240000,88333
1640131200000,2021-12-22 00:00:00,XMR/USDT,189.10000000,194.60000000,186.20000000,190.60000000,82783.47000000,15767663.89530000,48447
1640044800000,2021-12-21 00:00:00,XMR/USDT,189.10000000,198.00000000,187.20000000,189.10000000,116119.96200000,22287567.11580000,55078
1639958400000,2021-12-20 00:00:00,XMR/USDT,183.90000000,194.70000000,179.30000000,189.00000000,127090.21000000,23566887.29710000,59123
1639872000000,2021-12-19 00:00:00,XMR/USDT,181.20000000,186.10000000,178.00000000,184.00000000,65497.60300000,11931462.27680000,30618
1639785600000,2021-12-18 00:00:00,XMR/USDT,181.60000000,188.00000000,178.00000000,181.20000000,54406.32700000,9921600.02250000,26423
1639699200000,2021-12-17 00:00:00,XMR/USDT,187.20000000,188.80000000,176.50000000,181.60000000,74745.72600000,13713678.01228960,36570
1639612800000,2021-12-16 00:00:00,XMR/USDT,188.20000000,206.00000000,184.80000000,187.10000000,117445.49300000,22509158.77640000,54954
1639526400000,2021-12-15 00:00:00,XMR/USDT,186.80000000,190.80000000,178.90000000,188.10000000,84613.76900000,15703952.89820000,44307
1639440000000,2021-12-14 00:00:00,XMR/USDT,183.90000000,188.40000000,179.80000000,186.70000000,72585.29300000,13314816.67260000,38578
1639353600000,2021-12-13 00:00:00,XMR/USDT,197.80000000,199.20000000,181.40000000,183.80000000,90382.57200000,17139406.51650000,46718
1639267200000,2021-12-12 00:00:00,XMR/USDT,198.70000000,203.00000000,191.50000000,197.90000000,79351.22100000,15660658.97660000,40914
1639180800000,2021-12-11 00:00:00,XMR/USDT,189.70000000,199.90000000,187.20000000,198.70000000,78236.52700000,15232306.81590000,44919
1639094400000,2021-12-10 00:00:00,XMR/USDT,189.00000000,204.00000000,185.50000000,189.90000000,132204.12500000,25512325.17350000,68282
1639008000000,2021-12-09 00:00:00,XMR/USDT,209.80000000,210.70000000,187.80000000,189.10000000,98925.92300000,19556884.73560000,55271
1638921600000,2021-12-08 00:00:00,XMR/USDT,207.00000000,214.20000000,200.50000000,209.70000000,93771.40400000,19580468.25360000,60775
1638835200000,2021-12-07 00:00:00,XMR/USDT,200.70000000,208.80000000,199.50000000,207.00000000,100540.42400000,20441044.29310000,52520
1638748800000,2021-12-06 00:00:00,XMR/USDT,201.40000000,204.00000000,185.90000000,201.00000000,107091.97600000,20927922.23710000,59154
1638662400000,2021-12-05 00:00:00,XMR/USDT,204.50000000,206.60000000,193.10000000,201.30000000,84553.03200000,16910137.44230000,57264
1638576000000,2021-12-04 00:00:00,XMR/USDT,223.30000000,225.50000000,177.50000000,204.70000000,205902.83534000,41257159.79979170,106106
1638489600000,2021-12-03 00:00:00,XMR/USDT,239.40000000,244.00000000,217.30000000,223.40000000,125709.41900000,29360965.44920000,77216
1638403200000,2021-12-02 00:00:00,XMR/USDT,230.70000000,241.90000000,225.50000000,239.50000000,101544.40000000,23831836.52190000,55636
1638316800000,2021-12-01 00:00:00,XMR/USDT,238.10000000,243.00000000,227.20000000,230.60000000,108049.63500000,25533199.53080000,59872
1638230400000,2021-11-30 00:00:00,XMR/USDT,235.70000000,256.60000000,228.10000000,238.00000000,147281.87200000,35587340.84530000,87789
1638144000000,2021-11-29 00:00:00,XMR/USDT,239.10000000,240.30000000,233.30000000,235.80000000,101679.28500000,24078085.82820000,53255
1638057600000,2021-11-28 00:00:00,XMR/USDT,228.10000000,239.40000000,219.90000000,239.10000000,94642.07200000,21733022.04170000,53390
1637971200000,2021-11-27 00:00:00,XMR/USDT,226.90000000,233.80000000,219.00000000,228.10000000,82960.11800000,18992298.62430000,39072
1637884800000,2021-11-26 00:00:00,XMR/USDT,248.30000000,249.60000000,216.60000000,226.90000000,133065.84500000,30377630.27030000,66110
1637798400000,2021-11-25 00:00:00,XMR/USDT,243.90000000,251.00000000,241.50000000,248.20000000,110662.28400000,27282677.84610000,57881
1637712000000,2021-11-24 00:00:00,XMR/USDT,237.40000000,247.00000000,233.10000000,243.90000000,154930.17400000,37457271.06300000,83857
1637625600000,2021-11-23 00:00:00,XMR/USDT,231.80000000,241.00000000,225.70000000,237.40000000,101664.59000000,23610582.61860000,53431
1637539200000,2021-11-22 00:00:00,XMR/USDT,250.50000000,251.20000000,229.00000000,231.70000000,104736.76200000,24938641.37690000,55922
1637452800000,2021-11-21 00:00:00,XMR/USDT,247.30000000,253.70000000,241.80000000,250.50000000,66985.16900000,16536529.65140000,39980
1637366400000,2021-11-20 00:00:00,XMR/USDT,238.40000000,251.90000000,237.00000000,247.20000000,88434.43700000,21663968.05830000,52395
1637280000000,2021-11-19 00:00:00,XMR/USDT,226.40000000,239.90000000,224.20000000,238.30000000,81697.54300000,19062604.39150000,43755
1637193600000,2021-11-18 00:00:00,XMR/USDT,241.70000000,244.30000000,223.90000000,226.40000000,146910.50300000,34408880.42780000,89023
1637107200000,2021-11-17 00:00:00,XMR/USDT,240.90000000,244.70000000,230.70000000,241.60000000,114701.74000000,27376701.00840000,74960
1637020800000,2021-11-16 00:00:00,XMR/USDT,268.00000000,268.20000000,200.00000000,240.70000000,190978.88933000,47168917.38342880,128414
1636934400000,2021-11-15 00:00:00,XMR/USDT,275.00000000,279.00000000,265.10000000,268.10000000,96046.61400000,26286567.06960000,64491
1636848000000,2021-11-14 00:00:00,XMR/USDT,270.70000000,281.80000000,266.60000000,275.00000000,89539.02800000,24532093.91490000,71942
1636761600000,2021-11-13 00:00:00,XMR/USDT,260.70000000,275.00000000,258.10000000,270.70000000,74891.31900000,19876194.44320000,56969
1636675200000,2021-11-12 00:00:00,XMR/USDT,263.80000000,267.00000000,252.00000000,260.70000000,96648.96500000,25121156.85380000,74387
1636588800000,2021-11-11 00:00:00,XMR/USDT,267.10000000,271.20000000,261.00000000,263.80000000,132324.95400000,35211204.25060000,96152
1636502400000,2021-11-10 00:00:00,XMR/USDT,289.40000000,292.90000000,260.00000000,267.10000000,178580.12700000,50114828.67920000,150305
1636416000000,2021-11-09 00:00:00,XMR/USDT,274.90000000,294.10000000,268.90000000,289.40000000,170016.06200000,47359324.78080000,165299
1636329600000,2021-11-08 00:00:00,XMR/USDT,266.70000000,275.20000000,261.70000000,275.00000000,116618.81700000,31292076.13030000,91337
1636243200000,2021-11-07 00:00:00,XMR/USDT,259.90000000,266.90000000,258.90000000,266.80000000,65333.50400000,17152775.76940000,42796
1636156800000,2021-11-06 00:00:00,XMR/USDT,254.90000000,262.70000000,249.00000000,259.90000000,59908.99400000,15372922.21210000,51101
1636070400000,2021-11-05 00:00:00,XMR/USDT,260.70000000,263.00000000,253.30000000,255.00000000,84430.21400000,21777867.58550000,61539
1635984000000,2021-11-04 00:00:00,XMR/USDT,266.10000000,267.00000000,256.00000000,260.70000000,70814.13900000,18518405.94000000,53082
1635897600000,2021-11-03 00:00:00,XMR/USDT,275.20000000,275.30000000,263.60000000,266.10000000,84756.58000000,22881327.85690000,61206
1635811200000,2021-11-02 00:00:00,XMR/USDT,271.00000000,277.60000000,267.80000000,275.00000000,69536.09700000,18961755.46320000,53328
1635724800000,2021-11-01 00:00:00,XMR/USDT,275.00000000,283.00000000,267.00000000,271.10000000,95192.49200000,25965092.96390000,78902
1635638400000,2021-10-31 00:00:00,XMR/USDT,263.30000000,276.20000000,262.70000000,274.90000000,94958.94400000,25617365.58310000,79815
1635552000000,2021-10-30 00:00:00,XMR/USDT,268.90000000,270.00000000,260.50000000,263.30000000,71348.00500000,18929628.69830000,45126
1635465600000,2021-10-29 00:00:00,XMR/USDT,267.20000000,271.30000000,264.80000000,269.00000000,91097.60300000,24418726.88450000,53477
1635379200000,2021-10-28 00:00:00,XMR/USDT,255.60000000,271.10000000,252.80000000,267.20000000,157374.60400000,41473217.07900000,87058
1635292800000,2021-10-27 00:00:00,XMR/USDT,280.00000000,283.50000000,247.80000000,255.60000000,194732.83300000,51789605.21470000,149410
1635206400000,2021-10-26 00:00:00,XMR/USDT,286.70000000,295.00000000,269.60000000,279.90000000,197648.88500000,56859859.96370000,172707
1635120000000,2021-10-25 00:00:00,XMR/USDT,289.30000000,299.00000000,283.90000000,286.60000000,149746.81900000,43369889.31730000,120381
1635033600000,2021-10-24 00:00:00,XMR/USDT,267.40000000,295.30000000,266.50000000,289.30000000,173343.88700000,48634506.27510000,174433
1634947200000,2021-10-23 00:00:00,XMR/USDT,266.40000000,269.80000000,261.10000000,267.30000000,50666.77900000,13483746.36180000,40534
1634860800000,2021-10-22 00:00:00,XMR/USDT,271.00000000,275.30000000,263.80000000,266.30000000,94430.58500000,25508972.19490000,62769
1634774400000,2021-10-21 00:00:00,XMR/USDT,260.30000000,275.60000000,257.50000000,271.00000000,142658.61200000,37898977.75400000,120155
1634688000000,2021-10-20 00:00:00,XMR/USDT,255.00000000,265.90000000,253.20000000,260.00000000,89428.99400000,23211671.63550000,60535
1634601600000,2021-10-19 00:00:00,XMR/USDT,256.50000000,260.50000000,251.40000000,255.00000000,71420.44400000,18211397.97380000,45156
1634515200000,2021-10-18 00:00:00,XMR/USDT,261.20000000,264.50000000,252.40000000,256.50000000,75956.27400000,19610987.84940000,48996
1634428800000,2021-10-17 00:00:00,XMR/USDT,268.00000000,268.40000000,253.10000000,261.10000000,80307.88200000,21012142.39660000,55062
1634342400000,2021-10-16 00:00:00,XMR/USDT,274.10000000,274.80000000,265.00000000,268.00000000,93570.06500000,25244448.05870000,63116
1634256000000,2021-10-15 00:00:00,XMR/USDT,266.80000000,279.20000000,260.90000000,274.10000000,125756.91200000,34303827.89040000,84408
1634169600000,2021-10-14 00:00:00,XMR/USDT,274.50000000,274.80000000,264.00000000,266.80000000,82726.82800000,22369209.35510000,52715
1634083200000,2021-10-13 00:00:00,XMR/USDT,277.30000000,283.40000000,269.20000000,274.30000000,88679.26000000,24376969.62030000,61784
1633996800000,2021-10-12 00:00:00,XMR/USDT,276.70000000,281.00000000,268.10000000,277.20000000,110990.41900000,30548760.46830000,75386
1633910400000,2021-10-11 00:00:00,XMR/USDT,270.10000000,280.00000000,265.20000000,276.70000000,113796.89300000,31117872.08920000,66371
1633824000000,2021-10-10 00:00:00,XMR/USDT,278.40000000,282.60000000,269.20000000,270.00000000,67879.57600000,18840563.41680000,47763
1633737600000,2021-10-09 00:00:00,XMR/USDT,278.00000000,282.30000000,273.50000000,278.40000000,78453.80700000,21770027.63740000,48960
1633651200000,2021-10-08 00:00:00,XMR/USDT,277.90000000,286.80000000,275.90000000,277.90000000,114299.67800000,32126838.76370000,75391
1633564800000,2021-10-07 00:00:00,XMR/USDT,286.50000000,296.80000000,275.70000000,277.80000000,149360.85100000,42560897.54070000,104395
1633478400000,2021-10-06 00:00:00,XMR/USDT,270.80000000,294.90000000,262.30000000,286.50000000,177874.14200000,49792202.62924450,129950
1633392000000,2021-10-05 00:00:00,XMR/USDT,265.00000000,275.90000000,261.10000000,270.80000000,136475.86900000,36681530.33800000,86571
1633305600000,2021-10-04 00:00:00,XMR/USDT,259.40000000,267.30000000,251.20000000,264.80000000,99294.55400000,25703773.14400000,65637
1633219200000,2021-10-03 00:00:00,XMR/USDT,252.80000000,263.80000000,250.10000000,259.30000000,91600.90100000,23577890.12470000,56100
1633132800000,2021-10-02 00:00:00,XMR/USDT,257.60000000,262.50000000,251.30000000,252.80000000,95213.20200000,24441595.80630000,55720
1633046400000,2021-10-01 00:00:00,XMR/USDT,251.00000000,261.60000000,243.00000000,257.50000000,135878.42700000,34499020.03990000,76501
1632960000000,2021-09-30 00:00:00,XMR/USDT,233.60000000,254.30000000,232.80000000,251.10000000,99198.01300000,24430333.35190000,60576
1632873600000,2021-09-29 00:00:00,XMR/USDT,229.60000000,240.70000000,228.80000000,233.60000000,84941.99600000,20019348.78410000,42713
1632787200000,2021-09-28 00:00:00,XMR/USDT,234.30000000,243.70000000,228.20000000,229.60000000,108966.89300000,25607940.83670000,51313
1632700800000,2021-09-27 00:00:00,XMR/USDT,234.10000000,248.10000000,233.70000000,234.30000000,112243.20100000,27075349.85210000,57390
1632614400000,2021-09-26 00:00:00,XMR/USDT,235.70000000,237.10000000,221.70000000,234.20000000,138917.99700000,32274126.14630000,65213
1632528000000,2021-09-25 00:00:00,XMR/USDT,233.50000000,242.40000000,229.80000000,235.80000000,102763.57600000,24365802.72580000,51770
1632441600000,2021-09-24 00:00:00,XMR/USDT,248.90000000,254.60000000,222.70000000,233.60000000,169465.96500000,40127996.80960000,71337
1632355200000,2021-09-23 00:00:00,XMR/USDT,245.00000000,255.60000000,243.20000000,249.10000000,92112.90100000,22814845.63280000,47826
1632268800000,2021-09-22 00:00:00,XMR/USDT,218.20000000,245.50000000,214.40000000,245.10000000,108780.76200000,25093069.75240000,52386
1632182400000,2021-09-21 00:00:00,XMR/USDT,232.70000000,237.50000000,212.00000000,218.00000000,150502.66975000,34057457.24179340,79145
1632096000000,2021-09-20 00:00:00,XMR/USDT,259.90000000,261.60000000,225.90000000,232.70000000,183120.75668000,44238824.59124980,98133
1632009600000,2021-09-19 00:00:00,XMR/USDT,271.80000000,276.50000000,258.10000000,259.80000000,83890.53100000,22462790.39880000,60085
1631923200000,2021-09-18 00:00:00,XMR/USDT,262.70000000,272.00000000,259.90000000,271.70000000,67880.32900000,18195255.88920000,43317
1631836800000,2021-09-17 00:00:00,XMR/USDT,263.90000000,267.70000000,256.90000000,262.70000000,72689.95000000,19088381.02690000,43566
1631750400000,2021-09-16 00:00:00,XMR/USDT,269.40000000,273.30000000,259.60000000,264.00000000,102061.36200000,27234629.20940000,63712
1631664000000,2021-09-15 00:00:00,XMR/USDT,269.10000000,275.00000000,265.30000000,269.30000000,100897.72600000,27205795.09680000,64190
1631577600000,2021-09-14 00:00:00,XMR/USDT,263.40000000,275.50000000,255.80000000,269.10000000,177878.85800000,46796795.13250000,98642
1631491200000,2021-09-13 00:00:00,XMR/USDT,256.30000000,270.70000000,241.10000000,263.30000000,228138.79600000,58635458.25230000,163264
1631404800000,2021-09-12 00:00:00,XMR/USDT,249.80000000,258.50000000,246.20000000,256.20000000,88817.46800000,22444094.24130000,55530
1631318400000,2021-09-11 00:00:00,XMR/USDT,249.20000000,258.80000000,247.20000000,249.80000000,80660.83500000,20472982.21010000,48897
1631232000000,2021-09-10 00:00:00,XMR/USDT,261.70000000,268.30000000,244.20000000,249.20000000,113032.06000000,29211136.08540000,65685
1631145600000,2021-09-09 00:00:00,XMR/USDT,257.20000000,267.00000000,253.50000000,261.80000000,137862.40200000,36033566.17030000,74464
1631059200000,2021-09-08 00:00:00,XMR/USDT,263.30000000,271.10000000,245.00000000,257.10000000,176421.28300000,45772885.21280000,92796
1630972800000,2021-09-07 00:00:00,XMR/USDT,314.80000000,316.30000000,232.00000000,263.20000000,255180.90384000,70306976.18960570,166042
1630886400000,2021-09-06 00:00:00,XMR/USDT,315.40000000,321.70000000,300.30000000,314.80000000,116946.45259000,36549155.14372130,99042
1630800000000,2021-09-05 00:00:00,XMR/USDT,305.20000000,319.60000000,299.60000000,315.40000000,104246.54624000,32287365.00297870,95482
1630713600000,2021-09-04 00:00:00,XMR/USDT,304.20000000,311.40000000,298.50000000,305.10000000,69896.16100000,21353417.76430000,59884
1630627200000,2021-09-03 00:00:00,XMR/USDT,302.50000000,309.70000000,296.60000000,304.10000000,84262.60200000,25673265.20400000,64837
1630540800000,2021-09-02 00:00:00,XMR/USDT,302.80000000,309.50000000,297.50000000,302.50000000,92049.36300000,27989242.59300000,71323
1630454400000,2021-09-01 00:00:00,XMR/USDT,285.80000000,303.60000000,280.00000000,302.90000000,103799.74700000,30709622.42560000,72242
1630368000000,2021-08-31 00:00:00,XMR/USDT,281.90000000,292.70000000,279.20000000,285.80000000,86153.62113000,24627840.54872440,51535
1630281600000,2021-08-30 00:00:00,XMR/USDT,291.40000000,295.10000000,280.10000000,281.80000000,104991.53114000,30269873.86933660,56393
1630195200000,2021-08-29 00:00:00,XMR/USDT,300.60000000,306.80000000,287.10000000,291.40000000,90748.11500000,26682307.13760000,61503
1630108800000,2021-08-28 00:00:00,XMR/USDT,314.80000000,316.60000000,298.20000000,300.50000000,65929.26900000,20121391.91710000,51939
1630022400000,2021-08-27 00:00:00,XMR/USDT,291.40000000,316.70000000,285.70000000,315.00000000,93122.31979000,28360161.37737550,73662
1629936000000,2021-08-26 00:00:00,XMR/USDT,314.21000000,317.75000000,286.10000000,291.40000000,115659.10583000,34496081.98195390,85630
1629849600000,2021-08-25 00:00:00,XMR/USDT,307.33000000,325.14000000,297.45000000,314.29000000,144898.54460000,45082973.95937800,109636
1629763200000,2021-08-24 00:00:00,XMR/USDT,318.05000000,339.72000000,302.67000000,307.33000000,184572.94434000,59033114.31795110,171031
1629676800000,2021-08-23 00:00:00,XMR/USDT,306.30000000,334.41000000,301.81000000,318.17000000,174067.87106000,55894940.54485780,176999
1629590400000,2021-08-22 00:00:00,XMR/USDT,287.96000000,306.77000000,275.03000000,306.38000000,159147.03919000,46119677.34025070,133671
1629504000000,2021-08-21 00:00:00,XMR/USDT,282.06000000,293.42000000,272.50000000,287.98000000,128307.88338000,36158735.43957070,113778
1629417600000,2021-08-20 00:00:00,XMR/USDT,264.18000000,283.29000000,262.00000000,282.06000000,132069.25514000,36008524.30324170,109772
1629331200000,2021-08-19 00:00:00,XMR/USDT,252.56000000,264.36000000,247.02000000,264.19000000,84771.38526000,21704820.74469650,55669
1629244800000,2021-08-18 00:00:00,XMR/USDT,256.40000000,262.07000000,245.66000000,252.51000000,104687.31298000,26723011.00769780,65500
1629158400000,2021-08-17 00:00:00,XMR/USDT,266.65000000,278.06000000,255.31000000,256.23000000,94669.40781000,25325058.79199640,74914
1629072000000,2021-08-16 00:00:00,XMR/USDT,271.80000000,285.00000000,266.11000000,266.50000000,110111.97887000,30435234.49460860,96981
1628985600000,2021-08-15 00:00:00,XMR/USDT,271.53000000,275.00000000,261.52000000,271.86000000,85488.44583000,22870250.07886350,54284
1628899200000,2021-08-14 00:00:00,XMR/USDT,273.00000000,279.39000000,264.69000000,271.60000000,84299.86573000,22844203.64140610,66326
1628812800000,2021-08-13 00:00:00,XMR/USDT,257.50000000,273.45000000,254.81000000,272.89000000,77292.38831000,20572587.12365330,53504
1628726400000,2021-08-12 00:00:00,XMR/USDT,268.04000000,276.62000000,252.24000000,257.42000000,101149.86177000,26571468.12772960,67916
1628640000000,2021-08-11 00:00:00,XMR/USDT,266.51000000,279.38000000,265.72000000,268.03000000,108037.41405000,29530780.09195320,80104
1628553600000,2021-08-10 00:00:00,XMR/USDT,269.30000000,271.08000000,260.14000000,266.34000000,92781.63147000,24581251.57198560,57401
1628467200000,2021-08-09 00:00:00,XMR/USDT,257.23000000,271.99000000,253.64000000,269.31000000,103405.03362000,27296054.85254960,71711
1628380800000,2021-08-08 00:00:00,XMR/USDT,271.86000000,274.79000000,256.00000000,257.12000000,121945.94812000,32630022.81658240,84256
1628294400000,2021-08-07 00:00:00,XMR/USDT,263.18000000,275.92000000,258.79000000,271.83000000,107894.54117000,28823372.43208320,86242
1628208000000,2021-08-06 00:00:00,XMR/USDT,252.91000000,267.75000000,250.51000000,263.09000000,119600.81536000,31093779.40648600,86587
1628121600000,2021-08-05 00:00:00,XMR/USDT,244.27000000,254.04000000,237.26000000,252.84000000,123186.59051000,30298519.13898980,87771
1628035200000,2021-08-04 00:00:00,XMR/USDT,225.93000000,245.71000000,223.00000000,244.38000000,87333.68020000,20244255.87833600,57957
1627948800000,2021-08-03 00:00:00,XMR/USDT,232.68000000,236.83000000,223.53000000,226.02000000,87241.24625000,20063790.66375460,48813
1627862400000,2021-08-02 00:00:00,XMR/USDT,235.57000000,244.63000000,228.18000000,232.58000000,96306.98945000,22736429.57308100,55848
1627776000000,2021-08-01 00:00:00,XMR/USDT,239.87000000,249.47000000,232.00000000,235.45000000,99286.66861000,24201200.88003180,66424
1627689600000,2021-07-31 00:00:00,XMR/USDT,242.01000000,249.06000000,234.29000000,239.86000000,110571.68197000,26640236.87826100,63555
1627603200000,2021-07-30 00:00:00,XMR/USDT,241.67000000,245.44000000,230.00000000,242.01000000,94946.19867000,22511996.45850220,58869
1627516800000,2021-07-29 00:00:00,XMR/USDT,235.35000000,248.12000000,230.70000000,241.67000000,94610.20565000,22829669.47989840,68195
1627430400000,2021-07-28 00:00:00,XMR/USDT,225.64000000,235.50000000,222.19000000,235.44000000,100130.16552000,22885537.22323940,60568
1627344000000,2021-07-27 00:00:00,XMR/USDT,218.07000000,226.65000000,214.00000000,225.59000000,107501.40675000,23664385.73638270,61751
1627257600000,2021-07-26 00:00:00,XMR/USDT,212.87000000,234.97000000,212.50000000,218.07000000,147828.05282000,33281159.09488710,98380
1627171200000,2021-07-25 00:00:00,XMR/USDT,208.49000000,214.67000000,203.96000000,212.91000000,62907.91275000,13180919.47450780,39460
1627084800000,2021-07-24 00:00:00,XMR/USDT,203.92000000,210.77000000,201.76000000,208.52000000,65329.56765000,13456420.67016110,41245
1626998400000,2021-07-23 00:00:00,XMR/USDT,197.70000000,203.96000000,194.29000000,203.96000000,64892.43527000,12871219.83540040,40384
1626912000000,2021-07-22 00:00:00,XMR/USDT,196.77000000,202.54000000,190.02000000,197.70000000,79271.28115000,15518997.53489720,47203
1626825600000,2021-07-21 00:00:00,XMR/USDT,182.89000000,200.41000000,178.92000000,196.77000000,123449.12482000,23726299.97843560,58610
1626739200000,2021-07-20 00:00:00,XMR/USDT,189.10000000,191.63000000,178.60000000,182.89000000,129942.42816000,23885810.11072910,62051
1626652800000,2021-07-19 00:00:00,XMR/USDT,199.51000000,200.40000000,187.56000000,189.02000000,104598.70387000,20296325.05660040,49156
1626566400000,2021-07-18 00:00:00,XMR/USDT,197.61000000,205.00000000,196.87000000,199.41000000,69717.77611000,14008776.31689090,36977
1626480000000,2021-07-17 00:00:00,XMR/USDT,192.89000000,199.72000000,191.00000000,197.56000000,69494.96323000,13528417.89018590,34553
1626393600000,2021-07-16 00:00:00,XMR/USDT,196.67000000,200.00000000,191.33000000,192.95000000,88632.01419000,17309166.15429140,44405
1626307200000,2021-07-15 00:00:00,XMR/USDT,203.42000000,205.56000000,190.17000000,196.71000000,96234.28883000,18899416.79112540,46029
1626220800000,2021-07-14 00:00:00,XMR/USDT,203.80000000,205.04000000,192.24000000,203.38000000,89484.68420000,17885135.82082470,44717
1626134400000,2021-07-13 00:00:00,XMR/USDT,206.17000000,211.58000000,200.39000000,203.83000000,82552.12103000,16986686.74129530,42767
1626048000000,2021-07-12 00:00:00,XMR/USDT,211.88000000,216.81000000,203.04000000,206.25000000,80874.38255000,16920249.94734040,39532
1625961600000,2021-07-11 00:00:00,XMR/USDT,209.66000000,214.68000000,207.88000000,211.52000000,59523.51120000,12580156.53209190,31979
1625875200000,2021-07-10 00:00:00,XMR/USDT,212.86000000,217.63000000,206.74000000,209.70000000,71042.41830000,15126069.73574220,38415
1625788800000,2021-07-09 00:00:00,XMR/USDT,205.27000000,215.00000000,199.69000000,212.87000000,78935.16088000,16348534.70828940,39391
1625702400000,2021-07-08 00:00:00,XMR/USDT,215.01000000,215.77000000,201.82000000,205.23000000,108787.59766000,22603877.41042750,49735
1625616000000,2021-07-07 00:00:00,XMR/USDT,221.74000000,231.61000000,214.21000000,215.17000000,106321.98914000,23781045.32662130,59691
1625529600000,2021-07-06 00:00:00,XMR/USDT,214.45000000,222.34000000,211.77000000,221.75000000,96336.92290000,20866157.55911050,52911
1625443200000,2021-07-05 00:00:00,XMR/USDT,219.87000000,220.55000000,205.63000000,214.47000000,101846.00844000,21683489.60084170,57328
1625356800000,2021-07-04 00:00:00,XMR/USDT,214.83000000,225.30000000,212.88000000,219.92000000,85565.30008000,18901446.68022680,52009
1625270400000,2021-07-03 00:00:00,XMR/USDT,211.35000000,216.35000000,206.70000000,214.86000000,68396.11770000,14565181.49388750,41924
1625184000000,2021-07-02 00:00:00,XMR/USDT,205.52000000,211.86000000,199.30000000,211.35000000,84529.23072000,17423156.55345030,51660
1625097600000,2021-07-01 00:00:00,XMR/USDT,223.09000000,223.37000000,203.18000000,205.44000000,124184.65086000,26072138.76137050,67450
1625011200000,2021-06-30 00:00:00,XMR/USDT,217.81000000,223.84000000,208.81000000,223.06000000,118266.61867000,25698554.09126120,70379
1624924800000,2021-06-29 00:00:00,XMR/USDT,213.25000000,227.04000000,212.17000000,217.89000000,119238.18174000,26204270.63604180,73139
1624838400000,2021-06-28 00:00:00,XMR/USDT,211.92000000,217.59000000,205.91000000,213.17000000,110639.16637000,23490651.94039240,63862
1624752000000,2021-06-27 00:00:00,XMR/USDT,202.83000000,212.05000000,195.51000000,211.92000000,85327.16509000,17213243.12925470,47369
1624665600000,2021-06-26 00:00:00,XMR/USDT,194.85000000,202.95000000,185.13000000,202.84000000,130234.09925000,25249805.24168250,68355
1624579200000,2021-06-25 00:00:00,XMR/USDT,225.76000000,227.76000000,192.64000000,194.95000000,174432.91431000,35917261.80494790,85689
1624492800000,2021-06-24 00:00:00,XMR/USDT,218.66000000,227.26000000,204.25000000,225.74000000,145645.61889000,31659852.66492500,68443
