unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT,tradecount
1640908800000,2021-12-31 00:00:00,DASH/USDT,133.00000000,142.50000000,131.00000000,133.60000000,153278.07900000,20943673.87750000,81902
1640822400000,2021-12-30 00:00:00,DASH/USDT,133.30000000,135.80000000,129.40000000,133.10000000,101804.91600000,13533439.37620000,55013
1640736000000,2021-12-29 00:00:00,DASH/USDT,134.70000000,136.90000000,131.20000000,133.30000000,107339.48900000,14430805.79700000,62645
1640649600000,2021-12-28 00:00:00,DASH/USDT,150.90000000,151.10000000,134.60000000,134.80000000,169037.83300000,23777851.49350000,90799
1640563200000,2021-12-27 00:00:00,DASH/USDT,149.20000000,155.80000000,149.00000000,150.90000000,83240.03900000,12718129.89340000,61119
1640476800000,2021-12-26 00:00:00,DASH/USDT,150.00000000,151.10000000,145.00000000,149.10000000,74104.22400000,11027129.56840000,49221
1640390400000,2021-12-25 00:00:00,DASH/USDT,149.50000000,153.70000000,148.10000000,150.00000000,98831.28300000,14950997.02800000,52434
1640304000000,2021-12-24 00:00:00,DASH/USDT,146.70000000,157.80000000,144.80000000,149.40000000,252833.21000000,38348567.73410000,180647
1640217600000,2021-12-23 00:00:00,DASH/USDT,135.20000000,147.40000000,131.60000000,146.70000000,164425.91300000,22834204.06220000,128332
1640131200000,2021-12-22 00:00:00,DASH/USDT,133.70000000,142.90000000,131.20000000,135.10000000,117638.75000000,15993888.98090000,85102
1640044800000,2021-12-21 00:00:00,DASH/USDT,127.30000000,134.90000000,125.50000000,133.70000000,93739.59200000,12260945.99270000,48569
1639958400000,2021-12-20 00:00:00,DASH/USDT,129.00000000,130.10000000,122.50000000,127.20000000,103363.20300000,13017054.43460000,54629
1639872000000,2021-12-19 00:00:00,DASH/USDT,129.60000000,133.20000000,128.60000000,129.10000000,62858.60300000,8236581.78320000,43743
1639785600000,2021-12-18 00:00:00,DASH/USDT,128.40000000,132.40000000,126.30000000,129.60000000,59682.27900000,7764157.91290000,42419
1639699200000,2021-12-17 00:00:00,DASH/USDT,130.40000000,132.40000000,124.00000000,128.30000000,88089.57000000,11328247.15290000,60408
1639612800000,2021-12-16 00:00:00,DASH/USDT,134.20000000,136.00000000,129.80000000,130.30000000,84272.74300000,11264083.63180000,52294
1639526400000,2021-12-15 00:00:00,DASH/USDT,131.60000000,136.80000000,124.20000000,134.20000000,136467.91200000,17794241.60690000,87537
1639440000000,2021-12-14 00:00:00,DASH/USDT,126.30000000,134.30000000,124.60000000,131.60000000,125769.87700000,16232054.78540000,85136
1639353600000,2021-12-13 00:00:00,DASH/USDT,138.20000000,139.90000000,123.70000000,126.40000000,108871.65300000,14196160.45650000,80811
1639267200000,2021-12-12 00:00:00,DASH/USDT,140.60000000,140.90000000,133.90000000,138.20000000,63092.61700000,8682139.73190000,42246
1639180800000,2021-12-11 00:00:00,DASH/USDT,133.10000000,141.80000000,130.50000000,140.60000000,91463.83100000,12603846.60550000,57752
1639094400000,2021-12-10 00:00:00,DASH/USDT,136.10000000,141.60000000,131.30000000,133.00000000,113031.12900000,15461197.06520000,72546
1639008000000,2021-12-09 00:00:00,DASH/USDT,147.60000000,151.50000000,135.60000000,136.00000000,183261.61700000,26385066.44730000,121365
1638921600000,2021-12-08 00:00:00,DASH/USDT,138.10000000,148.80000000,135.00000000,147.60000000,184237.93300000,26289487.89520000,104334
1638835200000,2021-12-07 00:00:00,DASH/USDT,137.40000000,144.70000000,135.60000000,138.20000000,153328.70100000,21298411.90360000,81705
1638748800000,2021-12-06 00:00:00,DASH/USDT,134.50000000,140.00000000,122.00000000,137.40000000,200981.73600000,26059277.20960000,100043
1638662400000,2021-12-05 00:00:00,DASH/USDT,142.50000000,145.00000000,126.30000000,134.50000000,172310.00400000,23206760.55200000,92377
1638576000000,2021-12-04 00:00:00,DASH/USDT,167.10000000,167.70000000,110.20000000,142.60000000,404803.47577000,55524714.49145250,204964
1638489600000,2021-12-03 00:00:00,DASH/USDT,176.00000000,180.30000000,159.30000000,167.20000000,120298.78900000,20697526.89800000,85828
1638403200000,2021-12-02 00:00:00,DASH/USDT,178.20000000,178.30000000,172.30000000,176.00000000,85313.07700000,14972042.98460000,56186
1638316800000,2021-12-01 00:00:00,DASH/USDT,180.00000000,185.50000000,176.60000000,178.20000000,107979.42000000,19563221.86140000,68187
1638230400000,2021-11-30 00:00:00,DASH/USDT,181.90000000,186.30000000,174.40000000,180.00000000,156221.82100000,28272654.96940000,112260
1638144000000,2021-11-29 00:00:00,DASH/USDT,178.60000000,184.40000000,175.60000000,181.90000000,133714.16300000,24065672.60020000,89852
1638057600000,2021-11-28 00:00:00,DASH/USDT,182.40000000,183.10000000,164.00000000,178.60000000,211058.36400000,36822095.39500000,122824
1637971200000,2021-11-27 00:00:00,DASH/USDT,183.60000000,189.90000000,180.60000000,182.40000000,114192.13000000,21139639.31050000,71714
1637884800000,2021-11-26 00:00:00,DASH/USDT,214.80000000,215.50000000,178.40000000,183.60000000,225797.10600000,42930389.22050000,163953
1637798400000,2021-11-25 00:00:00,DASH/USDT,204.20000000,215.60000000,202.20000000,214.70000000,196362.60200000,40975000.55360000,186773
1637712000000,2021-11-24 00:00:00,DASH/USDT,187.50000000,205.00000000,184.30000000,204.20000000,354140.41500000,69610083.54850000,265202
1637625600000,2021-11-23 00:00:00,DASH/USDT,197.80000000,200.90000000,184.60000000,187.50000000,166510.12400000,31827903.75980000,116249
1637539200000,2021-11-22 00:00:00,DASH/USDT,207.30000000,209.00000000,188.50000000,198.00000000,246454.71000000,48244148.92640000,171665
1637452800000,2021-11-21 00:00:00,DASH/USDT,193.70000000,208.70000000,187.20000000,207.20000000,168082.07000000,33352354.09630000,140727
1637366400000,2021-11-20 00:00:00,DASH/USDT,189.30000000,198.10000000,186.00000000,193.70000000,145122.25200000,28013940.18690000,96435
1637280000000,2021-11-19 00:00:00,DASH/USDT,175.60000000,189.40000000,173.90000000,189.30000000,149341.50600000,27466201.30590000,103289
1637193600000,2021-11-18 00:00:00,DASH/USDT,189.40000000,191.00000000,169.70000000,175.70000000,236570.87900000,42733064.99700000,161472
1637107200000,2021-11-17 00:00:00,DASH/USDT,198.40000000,200.70000000,184.60000000,189.30000000,225305.92900000,42972113.22810000,152852
1637020800000,2021-11-16 00:00:00,DASH/USDT,224.40000000,224.50000000,188.60000000,198.50000000,271549.42700000,55512092.78350000,205507
1636934400000,2021-11-15 00:00:00,DASH/USDT,229.10000000,240.30000000,223.60000000,224.50000000,148586.25000000,34506878.35270000,178943
1636848000000,2021-11-14 00:00:00,DASH/USDT,228.90000000,232.00000000,220.00000000,229.00000000,91549.21400000,20670968.33790000,76255
1636761600000,2021-11-13 00:00:00,DASH/USDT,221.40000000,232.60000000,217.20000000,228.90000000,143445.26700000,32159892.85500000,119391
1636675200000,2021-11-12 00:00:00,DASH/USDT,231.70000000,236.20000000,212.20000000,221.30000000,169481.66100000,37872359.86350000,154369
1636588800000,2021-11-11 00:00:00,DASH/USDT,217.10000000,235.00000000,213.00000000,231.70000000,211886.90700000,47988557.83130000,203893
1636502400000,2021-11-10 00:00:00,DASH/USDT,234.50000000,247.80000000,208.00000000,217.00000000,354254.85700000,82036292.19900000,421931
1636416000000,2021-11-09 00:00:00,DASH/USDT,212.00000000,239.00000000,210.90000000,234.50000000,462387.14400000,105983964.36960000,716900
1636329600000,2021-11-08 00:00:00,DASH/USDT,193.80000000,213.20000000,193.30000000,211.90000000,194631.47400000,39680975.29270000,263219
1636243200000,2021-11-07 00:00:00,DASH/USDT,191.10000000,193.90000000,189.60000000,193.90000000,48314.02700000,9260487.14540000,38888
1636156800000,2021-11-06 00:00:00,DASH/USDT,194.30000000,197.90000000,185.20000000,191.10000000,80479.30000000,15387291.71660000,78640
1636070400000,2021-11-05 00:00:00,DASH/USDT,198.70000000,199.80000000,191.50000000,194.40000000,71073.90600000,13885815.81710000,62651
1635984000000,2021-11-04 00:00:00,DASH/USDT,201.90000000,204.50000000,193.70000000,198.70000000,113462.57200000,22582699.18570000,123061
1635897600000,2021-11-03 00:00:00,DASH/USDT,200.10000000,205.50000000,193.00000000,201.90000000,164545.99100000,32939305.60800000,191135
1635811200000,2021-11-02 00:00:00,DASH/USDT,189.10000000,202.80000000,187.50000000,200.10000000,119924.50800000,23401381.27450000,133561
1635724800000,2021-11-01 00:00:00,DASH/USDT,192.70000000,194.70000000,183.50000000,189.10000000,102977.47000000,19574234.46810000,94277
1635638400000,2021-10-31 00:00:00,DASH/USDT,183.70000000,199.60000000,183.40000000,192.70000000,178819.99100000,34266169.46310000,183521
1635552000000,2021-10-30 00:00:00,DASH/USDT,187.70000000,189.40000000,176.80000000,183.70000000,115328.35600000,21264565.06740000,76851
1635465600000,2021-10-29 00:00:00,DASH/USDT,183.60000000,189.20000000,181.70000000,187.70000000,97228.52700000,18064838.68160000,70766
1635379200000,2021-10-28 00:00:00,DASH/USDT,175.40000000,186.50000000,173.00000000,183.50000000,140119.36600000,25355381.94800000,99471
1635292800000,2021-10-27 00:00:00,DASH/USDT,198.60000000,202.00000000,170.10000000,175.40000000,216841.23800000,39727097.05840000,146486
1635206400000,2021-10-26 00:00:00,DASH/USDT,208.60000000,208.70000000,195.00000000,198.50000000,100522.66200000,20343903.50110000,77142
1635120000000,2021-10-25 00:00:00,DASH/USDT,202.60000000,209.70000000,201.30000000,208.50000000,114373.67700000,23608254.63890000,81504
1635033600000,2021-10-24 00:00:00,DASH/USDT,197.80000000,214.10000000,196.90000000,202.70000000,284207.31500000,59182939.16760000,193354
1634947200000,2021-10-23 00:00:00,DASH/USDT,195.30000000,198.80000000,191.40000000,197.70000000,69900.69400000,13699534.78740000,43244
1634860800000,2021-10-22 00:00:00,DASH/USDT,196.60000000,203.30000000,192.40000000,195.30000000,98324.09100000,19522185.73920000,64716
1634774400000,2021-10-21 00:00:00,DASH/USDT,201.60000000,208.20000000,192.80000000,196.70000000,156104.60300000,31363331.80200000,110948
1634688000000,2021-10-20 00:00:00,DASH/USDT,194.00000000,205.90000000,189.40000000,201.70000000,134674.85100000,26713203.18220000,103914
1634601600000,2021-10-19 00:00:00,DASH/USDT,186.70000000,195.10000000,186.10000000,194.10000000,111610.47500000,21310865.96560000,73676
1634515200000,2021-10-18 00:00:00,DASH/USDT,186.10000000,190.60000000,180.40000000,186.80000000,91057.04600000,16900174.75390000,55511
1634428800000,2021-10-17 00:00:00,DASH/USDT,190.40000000,192.80000000,178.70000000,186.10000000,80517.83900000,15090044.13570000,50538
1634342400000,2021-10-16 00:00:00,DASH/USDT,194.10000000,198.40000000,189.40000000,190.40000000,103527.25500000,20074005.48700000,73465
1634256000000,2021-10-15 00:00:00,DASH/USDT,186.80000000,194.90000000,181.70000000,194.00000000,126992.67100000,23929584.57630000,83496
1634169600000,2021-10-14 00:00:00,DASH/USDT,183.40000000,189.70000000,182.30000000,186.70000000,89177.59800000,16570200.64940000,58693
1634083200000,2021-10-13 00:00:00,DASH/USDT,180.80000000,183.80000000,173.00000000,183.30000000,144862.42800000,25840108.73730000,68365
1633996800000,2021-10-12 00:00:00,DASH/USDT,182.90000000,182.90000000,170.30000000,180.70000000,128864.97600000,22706124.43830000,65460
1633910400000,2021-10-11 00:00:00,DASH/USDT,182.10000000,191.10000000,178.20000000,183.00000000,98373.54900000,18198291.34410000,53628
1633824000000,2021-10-10 00:00:00,DASH/USDT,193.70000000,195.70000000,181.40000000,182.30000000,83080.99800000,15779338.95870000,53318
1633737600000,2021-10-09 00:00:00,DASH/USDT,189.60000000,194.60000000,186.50000000,193.70000000,89195.13200000,17100801.55430000,50161
1633651200000,2021-10-08 00:00:00,DASH/USDT,189.20000000,198.80000000,186.20000000,189.50000000,119565.71700000,22976405.29160000,77032
1633564800000,2021-10-07 00:00:00,DASH/USDT,185.20000000,198.30000000,179.90000000,189.20000000,201750.50400000,38287093.80360000,112707
1633478400000,2021-10-06 00:00:00,DASH/USDT,182.60000000,190.70000000,170.60000000,185.10000000,198804.05400000,36150184.06120000,109629
1633392000000,2021-10-05 00:00:00,DASH/USDT,174.30000000,184.90000000,171.70000000,182.50000000,112515.45000000,19937812.47990000,66445
1633305600000,2021-10-04 00:00:00,DASH/USDT,178.30000000,180.30000000,167.90000000,174.20000000,122603.89700000,21268124.92460000,62915
1633219200000,2021-10-03 00:00:00,DASH/USDT,177.60000000,182.20000000,173.60000000,178.20000000,119075.07000000,21093017.38280000,57110
1633132800000,2021-10-02 00:00:00,DASH/USDT,176.70000000,182.90000000,171.70000000,177.80000000,96890.71600000,17168936.73250000,55136
1633046400000,2021-10-01 00:00:00,DASH/USDT,166.20000000,177.00000000,163.30000000,176.80000000,145656.17900000,24993640.21980000,75134
1632960000000,2021-09-30 00:00:00,DASH/USDT,152.60000000,170.00000000,151.80000000,166.00000000,111862.02200000,18001804.70110000,55331
1632873600000,2021-09-29 00:00:00,DASH/USDT,147.20000000,160.80000000,146.50000000,152.60000000,124930.57800000,19333935.74660000,55180
1632787200000,2021-09-28 00:00:00,DASH/USDT,153.70000000,158.60000000,146.30000000,147.30000000,132424.67796000,20187934.68036650,51464
1632700800000,2021-09-27 00:00:00,DASH/USDT,162.00000000,167.40000000,153.50000000,153.70000000,114075.62000000,18336246.00430000,46723
1632614400000,2021-09-26 00:00:00,DASH/USDT,164.40000000,165.20000000,150.60000000,162.00000000,135192.13353000,21529844.18921420,56636
1632528000000,2021-09-25 00:00:00,DASH/USDT,165.50000000,171.90000000,159.10000000,164.40000000,118601.29200000,19615256.82210000,53609
1632441600000,2021-09-24 00:00:00,DASH/USDT,184.60000000,185.30000000,156.30000000,165.50000000,218293.76100000,36854781.78820000,87664
1632355200000,2021-09-23 00:00:00,DASH/USDT,175.50000000,185.10000000,171.60000000,184.70000000,158759.49000000,28394285.43500000,76812
1632268800000,2021-09-22 00:00:00,DASH/USDT,157.30000000,176.20000000,154.10000000,175.50000000,98879.48800000,16495058.57522800,50659
1632182400000,2021-09-21 00:00:00,DASH/USDT,170.10000000,177.00000000,154.90000000,157.40000000,182848.47699000,30653924.60022800,93952
1632096000000,2021-09-20 00:00:00,DASH/USDT,193.00000000,193.40000000,167.80000000,170.10000000,200021.30698000,35597660.21311960,102077
1632009600000,2021-09-19 00:00:00,DASH/USDT,199.40000000,201.20000000,190.30000000,192.90000000,70902.20000000,13926443.13910000,39878
1631923200000,2021-09-18 00:00:00,DASH/USDT,199.30000000,205.60000000,195.30000000,199.40000000,69942.16300000,14120250.71650000,38062
1631836800000,2021-09-17 00:00:00,DASH/USDT,208.30000000,209.40000000,194.90000000,199.30000000,85120.97900000,17165931.35830000,49434
1631750400000,2021-09-16 00:00:00,DASH/USDT,209.10000000,219.70000000,202.50000000,208.30000000,154659.05600000,32832693.72560000,92374
1631664000000,2021-09-15 00:00:00,DASH/USDT,205.70000000,209.80000000,202.40000000,209.00000000,86184.38000000,17757738.54050000,56296
1631577600000,2021-09-14 00:00:00,DASH/USDT,196.60000000,206.00000000,194.70000000,205.70000000,91314.53300000,18273491.11330000,53451
1631491200000,2021-09-13 00:00:00,DASH/USDT,203.60000000,215.00000000,186.50000000,196.60000000,179592.68700000,35222616.62180000,116148
1631404800000,2021-09-12 00:00:00,DASH/USDT,194.10000000,206.40000000,189.10000000,203.50000000,98020.59100000,19574635.98210000,62610
1631318400000,2021-09-11 00:00:00,DASH/USDT,193.00000000,203.90000000,191.60000000,194.10000000,107005.65000000,21194515.14320000,57900
1631232000000,2021-09-10 00:00:00,DASH/USDT,202.50000000,214.90000000,187.10000000,192.90000000,190445.65200000,38205768.88020000,96025
1631145600000,2021-09-09 00:00:00,DASH/USDT,201.90000000,208.00000000,194.60000000,202.50000000,165899.67300000,33593455.13240000,79832
1631059200000,2021-09-08 00:00:00,DASH/USDT,207.40000000,211.90000000,184.37000000,201.70000000,237059.19349000,47351916.02022120,109796
1630972800000,2021-09-07 00:00:00,DASH/USDT,255.70000000,256.50000000,185.00000000,207.30000000,345910.99702000,75819047.61621190,192915
1630886400000,2021-09-06 00:00:00,DASH/USDT,264.40000000,265.50000000,249.40000000,255.70000000,125391.44200000,32349845.07220000,91769
1630800000000,2021-09-05 00:00:00,DASH/USDT,251.80000000,268.90000000,248.20000000,264.40000000,130996.71982000,33984153.35845040,113619
1630713600000,2021-09-04 00:00:00,DASH/USDT,247.60000000,256.50000000,245.00000000,251.80000000,100638.13327000,25263442.08194750,81468
1630627200000,2021-09-03 00:00:00,DASH/USDT,239.10000000,251.40000000,233.00000000,247.50000000,115032.63300000,28097602.62440000,96808
1630540800000,2021-09-02 00:00:00,DASH/USDT,239.00000000,246.10000000,235.10000000,239.00000000,107430.87500000,25891267.53550000,86934
1630454400000,2021-09-01 00:00:00,DASH/USDT,223.60000000,240.50000000,216.10000000,238.90000000,124660.38400000,28832187.70230000,93284
1630368000000,2021-08-31 00:00:00,DASH/USDT,216.50000000,229.00000000,212.60000000,223.70000000,99317.61868000,22038847.72161970,76654
1630281600000,2021-08-30 00:00:00,DASH/USDT,225.20000000,232.30000000,214.90000000,216.60000000,134065.42047000,30006270.05252200,81019
1630195200000,2021-08-29 00:00:00,DASH/USDT,236.60000000,247.20000000,224.40000000,225.30000000,129194.95200000,30234499.57130000,89944
1630108800000,2021-08-28 00:00:00,DASH/USDT,242.30000000,243.10000000,234.40000000,236.40000000,76326.60300000,18145284.69710000,45019
1630022400000,2021-08-27 00:00:00,DASH/USDT,232.10000000,243.80000000,222.20000000,242.30000000,168992.68161000,39474356.49426150,107215
1629936000000,2021-08-26 00:00:00,DASH/USDT,264.44000000,265.00000000,230.30000000,232.10000000,145323.26559000,35358783.79984030,110335
1629849600000,2021-08-25 00:00:00,DASH/USDT,248.26000000,264.68000000,239.27000000,264.46000000,140378.65866000,35182121.07718790,116277
1629763200000,2021-08-24 00:00:00,DASH/USDT,270.43000000,274.02000000,243.45000000,248.16000000,167702.35378000,43667817.70188860,131412
1629676800000,2021-08-23 00:00:00,DASH/USDT,255.27000000,284.98000000,254.62000000,270.58000000,337422.94948000,92277114.48114340,307020
1629590400000,2021-08-22 00:00:00,DASH/USDT,237.30000000,257.00000000,230.00000000,255.26000000,190276.54182000,45863075.98266070,176118
1629504000000,2021-08-21 00:00:00,DASH/USDT,232.69000000,248.88000000,226.75000000,237.27000000,205263.37012000,48754324.51115720,177417
1629417600000,2021-08-20 00:00:00,DASH/USDT,220.17000000,235.69000000,218.31000000,232.73000000,184318.98459000,42144105.32465650,157571
1629331200000,2021-08-19 00:00:00,DASH/USDT,209.83000000,221.22000000,199.00000000,220.09000000,178478.35557000,37124228.89893840,133791
1629244800000,2021-08-18 00:00:00,DASH/USDT,194.81000000,213.77000000,186.00000000,209.79000000,215812.85590000,43635573.37897030,145294
1629158400000,2021-08-17 00:00:00,DASH/USDT,201.24000000,211.59000000,185.73000000,194.76000000,218049.64872000,43493576.23398780,130272
1629072000000,2021-08-16 00:00:00,DASH/USDT,215.78000000,216.78000000,198.95000000,200.98000000,142422.80328000,29727340.89127010,99857
1628985600000,2021-08-15 00:00:00,DASH/USDT,199.01000000,217.45000000,191.07000000,215.87000000,150911.23374000,30712725.75704510,117738
1628899200000,2021-08-14 00:00:00,DASH/USDT,204.67000000,205.00000000,190.39000000,199.02000000,163089.42286000,32120953.95660680,100055
1628812800000,2021-08-13 00:00:00,DASH/USDT,180.22000000,204.74000000,177.76000000,204.60000000,136171.16821000,25760282.91970820,99858
1628726400000,2021-08-12 00:00:00,DASH/USDT,181.35000000,190.62000000,170.30000000,180.20000000,142525.83774000,25606449.94707280,81852
1628640000000,2021-08-11 00:00:00,DASH/USDT,175.80000000,188.00000000,175.63000000,181.49000000,145460.50002000,26514955.40635950,97323
1628553600000,2021-08-10 00:00:00,DASH/USDT,179.08000000,180.18000000,169.17000000,175.82000000,130499.26123000,22852255.02314120,75764
1628467200000,2021-08-09 00:00:00,DASH/USDT,161.65000000,181.18000000,156.70000000,179.06000000,181924.74985000,30866636.35158700,106718
1628380800000,2021-08-08 00:00:00,DASH/USDT,170.34000000,172.35000000,159.45000000,161.62000000,118453.46103000,19699029.94752160,65794
1628294400000,2021-08-07 00:00:00,DASH/USDT,167.28000000,173.54000000,164.06000000,170.34000000,182662.51421000,30755286.89180140,96523
1628208000000,2021-08-06 00:00:00,DASH/USDT,164.43000000,168.28000000,160.11000000,167.19000000,104216.57695000,17125934.41100750,64100
1628121600000,2021-08-05 00:00:00,DASH/USDT,161.59000000,165.22000000,154.88000000,164.41000000,113527.61187000,18262336.89543160,66212
1628035200000,2021-08-04 00:00:00,DASH/USDT,156.46000000,164.50000000,151.08000000,161.58000000,107508.83578000,16916917.31220280,54936
1627948800000,2021-08-03 00:00:00,DASH/USDT,161.66000000,163.97000000,153.28000000,156.41000000,83938.48217000,13155299.85732300,45725
1627862400000,2021-08-02 00:00:00,DASH/USDT,160.16000000,164.36000000,156.04000000,161.75000000,87619.05408000,14063061.53282120,47023
1627776000000,2021-08-01 00:00:00,DASH/USDT,163.72000000,173.95000000,157.74000000,160.19000000,117267.80122000,19589401.00936140,74757
1627689600000,2021-07-31 00:00:00,DASH/USDT,165.47000000,168.16000000,159.62000000,163.77000000,82044.44651000,13421359.30775330,49980
1627603200000,2021-07-30 00:00:00,DASH/USDT,164.29000000,167.33000000,153.50000000,165.36000000,152491.28267000,24419986.28945050,82190
1627516800000,2021-07-29 00:00:00,DASH/USDT,152.63000000,165.00000000,147.86000000,164.24000000,158518.09308000,24598369.99187280,79400
1627430400000,2021-07-28 00:00:00,DASH/USDT,146.02000000,156.77000000,142.85000000,152.63000000,204053.96718000,30934019.32095980,89810
1627344000000,2021-07-27 00:00:00,DASH/USDT,142.11000000,147.68000000,137.40000000,146.04000000,145906.11031000,20767438.59275090,64971
1627257600000,2021-07-26 00:00:00,DASH/USDT,139.62000000,157.00000000,138.78000000,142.17000000,259813.22833000,38930412.43271940,132268
1627171200000,2021-07-25 00:00:00,DASH/USDT,140.87000000,142.99000000,136.55000000,139.60000000,123894.32943000,17252458.45360780,51918
1627084800000,2021-07-24 00:00:00,DASH/USDT,142.79000000,149.00000000,138.07000000,140.89000000,192698.21199000,27759091.71960740,80694
1626998400000,2021-07-23 00:00:00,DASH/USDT,142.25000000,145.74000000,135.37000000,142.76000000,157199.32691000,22059102.90846880,65844
1626912000000,2021-07-22 00:00:00,DASH/USDT,139.04000000,146.59000000,135.24000000,142.20000000,250180.96569000,35450387.82159710,98803
1626825600000,2021-07-21 00:00:00,DASH/USDT,125.22000000,151.60000000,124.18000000,139.02000000,476958.67148000,66079155.29545390,188379
1626739200000,2021-07-20 00:00:00,DASH/USDT,138.04000000,147.46000000,115.15000000,125.26000000,832482.21052000,105502778.76476500,270754
1626652800000,2021-07-19 00:00:00,DASH/USDT,115.75000000,188.00000000,109.52000000,137.98000000,1060666.99169000,145196459.31221710,331434
1626566400000,2021-07-18 00:00:00,DASH/USDT,116.09000000,122.00000000,114.79000000,115.78000000,70758.56981000,8373485.03443970,28831
1626480000000,2021-07-17 00:00:00,DASH/USDT,114.76000000,118.96000000,113.32000000,116.08000000,75066.86410000,8730894.04753070,29494
1626393600000,2021-07-16 00:00:00,DASH/USDT,122.90000000,124.23000000,114.39000000,114.77000000,101437.50375000,12061412.03943910,38540
1626307200000,2021-07-15 00:00:00,DASH/USDT,123.19000000,125.08000000,116.38000000,122.87000000,91016.39947000,10932469.71869410,33797
1626220800000,2021-07-14 00:00:00,DASH/USDT,123.94000000,124.83000000,115.46000000,123.25000000,93598.06718000,11273959.41957820,37964
1626134400000,2021-07-13 00:00:00,DASH/USDT,126.62000000,127.81000000,121.77000000,123.93000000,76014.11774000,9471455.29411970,30097
1626048000000,2021-07-12 00:00:00,DASH/USDT,128.45000000,135.09000000,125.05000000,126.62000000,127413.59711000,16620802.35994980,48506
1625961600000,2021-07-11 00:00:00,DASH/USDT,128.46000000,130.91000000,125.21000000,128.44000000,70646.47101000,9023445.38081470,29674
1625875200000,2021-07-10 00:00:00,DASH/USDT,128.42000000,131.12000000,125.17000000,128.42000000,79490.05999000,10102127.37906760,31422
1625788800000,2021-07-09 00:00:00,DASH/USDT,126.51000000,130.39000000,121.06000000,128.41000000,79930.86561000,10126201.02607480,32552
1625702400000,2021-07-08 00:00:00,DASH/USDT,135.10000000,135.11000000,123.48000000,126.48000000,101184.64615000,13039727.93898620,41496
1625616000000,2021-07-07 00:00:00,DASH/USDT,134.90000000,139.29000000,133.51000000,135.15000000,83907.63769000,11501447.20392920,36062
1625529600000,2021-07-06 00:00:00,DASH/USDT,132.57000000,138.66000000,131.83000000,134.94000000,91668.79865000,12350343.37812850,39667
1625443200000,2021-07-05 00:00:00,DASH/USDT,140.24000000,140.24000000,129.19000000,132.52000000,95566.28771000,12808111.58451970,45400
1625356800000,2021-07-04 00:00:00,DASH/USDT,138.77000000,143.45000000,133.72000000,140.22000000,74782.55312000,10403104.87383330,41106
1625270400000,2021-07-03 00:00:00,DASH/USDT,135.35000000,140.22000000,132.27000000,138.81000000,64702.94846000,8892166.33029660,32504
1625184000000,2021-07-02 00:00:00,DASH/USDT,138.14000000,140.57000000,129.55000000,135.35000000,83307.98601000,11073275.05710210,38663
1625097600000,2021-07-01 00:00:00,DASH/USDT,145.67000000,145.67000000,133.07000000,138.16000000,109112.96432000,14968666.91798800,55939
1625011200000,2021-06-30 00:00:00,DASH/USDT,140.73000000,146.64000000,134.22000000,145.62000000,159439.57006000,22310899.61478640,67677
1624924800000,2021-06-29 00:00:00,DASH/USDT,132.25000000,148.18000000,130.47000000,140.85000000,169862.10546000,23792306.16194720,77954
1624838400000,2021-06-28 00:00:00,DASH/USDT,127.22000000,134.17000000,124.69000000,132.23000000,129781.67728000,16734330.43413270,54216
1624752000000,2021-06-27 00:00:00,DASH/USDT,124.37000000,127.76000000,118.26000000,127.22000000,144112.75131000,17671133.53562970,54805
1624665600000,2021-06-26 00:00:00,DASH/USDT,119.83000000,126.35000000,115.19000000,124.32000000,175541.87771000,21106198.50201080,64685
1624579200000,2021-06-25 00:00:00,DASH/USDT,131.46000000,134.61000000,119.04000000,119.77000000,199032.48581000,24911757.20417920,69795
1624492800000,2021-06-24 00:00:00,DASH/USDT,127.42000000,134.69000000,120.38000000,131.43000000,138407.38931000,17711057.72298860,53137
1624406400000,2021-06-23 00:00:00,DASH/USDT,119.52000000,131.58000000,113.96000000,127.43000000,178224.82228000,22418387.57892560,68909
1624320000000,2021-06-22 00:00:00,DASH/USDT,123.06000000,131.42000000,101.70000000,119.37000000,370156.09445000,43131790.73641860,133989
1624233600000,2021-06-21 00:00:00,DASH/USDT,153.34000000,154.14000000,122.78000000,123.09000000,237050.63994000,32027746.55565500,96918
1624147200000,2021-06-20 00:00:00,DASH/USDT,150.94000000,155.51000000,141.40000000,153.28000000,122839.70904000,18279121.60983230,61070
1624060800000,2021-06-19 00:00:00,DASH/USDT,155.36000000,160.83000000,150.94000000,150.94000000,90592.34162000,14124053.25430160,46627
1623974400000,2021-06-18 00:00:00,DASH/USDT,164.04000000,164.95000000,150.75000000,155.32000000,101371.47400000,16007514.33093030,60403
1623888000000,2021-06-17 00:00:00,DASH/USDT,164.50000000,173.93000000,160.48000000,163.93000000,112292.24552000,18880419.60109620,58913
1623801600000,2021-06-16 00:00:00,DASH/USDT,171.93000000,174.82000000,163.29000000,164.50000000,117473.98476000,19810687.03244290,61311
1623715200000,2021-06-15 00:00:00,DASH/USDT,177.92000000,179.00000000,169.61000000,171.94000000,97218.48363000,16948058.68906110,53231
1623628800000,2021-06-14 00:00:00,DASH/USDT,172.53000000,178.00000000,167.61000000,177.91000000,124747.64164000,21501633.56796990,62733
1623542400000,2021-06-13 00:00:00,DASH/USDT,163.60000000,172.89000000,157.09000000,172.55000000,112692.45739000,18495575.17072970,52833
