unix,date,symbol,open,high,low,close,Volume LRC,Volume USDT,tradecount
1641168000000,2022-01-03 00:00:00,LRC/USDT,2.09510000,2.09760000,2.02000000,2.04630000,7864482.00000000,16238894.17690000,52992
1641081600000,2022-01-02 00:00:00,LRC/USDT,2.08850000,2.12000000,2.04670000,2.09550000,8649507.00000000,17978397.21540000,50676
1640995200000,2022-01-01 00:00:00,LRC/USDT,2.08700000,2.12140000,2.03720000,2.08860000,9139247.00000000,18930988.25460000,53105
1640908800000,2021-12-31 00:00:00,LRC/USDT,1.99450000,2.15060000,1.94500000,2.08490000,24127222.00000000,49641040.94930000,143923
1640822400000,2021-12-30 00:00:00,LRC/USDT,1.97320000,2.05210000,1.90080000,1.99390000,15659439.00000000,31243791.60820000,91104
1640736000000,2021-12-29 00:00:00,LRC/USDT,2.05860000,2.11760000,1.92600000,1.97270000,19963370.00000000,40609059.53720000,126432
1640649600000,2021-12-28 00:00:00,LRC/USDT,2.26140000,2.26140000,2.04270000,2.05860000,28604353.00000000,61411833.37210000,190958
1640563200000,2021-12-27 00:00:00,LRC/USDT,2.35090000,2.44500000,2.24630000,2.26150000,26148925.00000000,61937912.27750000,163225
1640476800000,2021-12-26 00:00:00,LRC/USDT,2.27240000,2.45790000,2.20110000,2.35080000,27269971.00000000,63597136.55780000,170748
1640390400000,2021-12-25 00:00:00,LRC/USDT,2.21490000,2.32400000,2.19850000,2.27300000,13456549.00000000,30482717.69780000,90200
1640304000000,2021-12-24 00:00:00,LRC/USDT,2.31860000,2.37710000,2.17320000,2.21570000,21195015.00000000,48762886.15720000,140025
1640217600000,2021-12-23 00:00:00,LRC/USDT,2.20310000,2.36210000,2.15370000,2.31840000,25489289.00000000,57393825.72500000,157926
1640131200000,2021-12-22 00:00:00,LRC/USDT,2.40000000,2.41150000,2.18880000,2.20290000,36541595.00000000,83741774.66510000,206149
1640044800000,2021-12-21 00:00:00,LRC/USDT,2.01460000,2.45000000,1.98640000,2.39990000,38708015.00000000,87371176.66650000,249439
1639958400000,2021-12-20 00:00:00,LRC/USDT,2.04410000,2.07890000,1.87670000,2.01440000,16820523.00000000,33255689.30470000,107641
1639872000000,2021-12-19 00:00:00,LRC/USDT,2.07220000,2.12240000,2.01950000,2.04320000,8284384.00000000,17109125.74540000,51211
1639785600000,2021-12-18 00:00:00,LRC/USDT,2.05340000,2.12190000,1.98800000,2.07230000,12504562.00000000,25811831.83880000,75667
1639699200000,2021-12-17 00:00:00,LRC/USDT,2.10630000,2.15800000,1.99180000,2.05300000,15278897.00000000,31764753.42100000,99823
1639612800000,2021-12-16 00:00:00,LRC/USDT,2.24410000,2.36300000,2.09520000,2.10590000,22208822.00000000,49618047.97360000,127656
1639526400000,2021-12-15 00:00:00,LRC/USDT,2.18510000,2.28150000,2.00440000,2.24410000,23494372.00000000,50559446.99980000,140933
1639440000000,2021-12-14 00:00:00,LRC/USDT,2.09710000,2.28390000,2.03640000,2.18550000,24985163.00000000,54088726.62360000,147058
1639353600000,2021-12-13 00:00:00,LRC/USDT,2.45330000,2.47220000,2.05880000,2.09760000,27203449.00000000,61137436.26120000,154984
1639267200000,2021-12-12 00:00:00,LRC/USDT,2.42290000,2.49200000,2.32390000,2.45410000,13650662.00000000,32856933.35870000,85322
1639180800000,2021-12-11 00:00:00,LRC/USDT,2.30100000,2.46240000,2.26080000,2.42410000,15681672.00000000,37072151.58880000,101905
1639094400000,2021-12-10 00:00:00,LRC/USDT,2.49240000,2.60500000,2.29250000,2.30050000,43766637.00000000,107302470.04570000,253877
1639008000000,2021-12-09 00:00:00,LRC/USDT,2.57300000,2.73630000,2.35310000,2.49230000,69354079.00000000,175154039.15630000,399175
1638921600000,2021-12-08 00:00:00,LRC/USDT,2.46260000,2.96160000,2.26900000,2.57220000,73456563.00000000,191471043.68270000,427017
1638835200000,2021-12-07 00:00:00,LRC/USDT,2.45540000,2.65500000,2.36660000,2.46060000,63732402.00000000,160639567.33000000,385818
1638748800000,2021-12-06 00:00:00,LRC/USDT,2.03570000,2.54010000,1.79730000,2.45390000,61612970.00000000,132461999.59700000,321113
1638662400000,2021-12-05 00:00:00,LRC/USDT,2.26790000,2.34680000,1.96490000,2.03570000,31405573.00000000,67656300.71770000,185310
1638576000000,2021-12-04 00:00:00,LRC/USDT,2.38000000,2.38630000,1.60000000,2.26700000,69013113.00000000,140538741.39050000,357602
1638489600000,2021-12-03 00:00:00,LRC/USDT,2.63080000,2.64590000,2.24370000,2.38040000,31488767.00000000,78112533.77680000,200975
1638403200000,2021-12-02 00:00:00,LRC/USDT,2.77800000,2.77970000,2.56300000,2.63110000,23351840.00000000,61889180.64420000,158025
1638316800000,2021-12-01 00:00:00,LRC/USDT,2.77250000,2.98570000,2.70190000,2.77900000,35508835.00000000,100260515.39500000,226281
1638230400000,2021-11-30 00:00:00,LRC/USDT,2.86460000,2.96000000,2.71110000,2.76820000,35032694.00000000,98850251.75240000,233936
1638144000000,2021-11-29 00:00:00,LRC/USDT,2.93100000,3.17160000,2.85290000,2.86260000,42550314.00000000,127398202.42080000,276111
1638057600000,2021-11-28 00:00:00,LRC/USDT,2.89420000,2.97790000,2.65290000,2.92770000,36118313.00000000,100776684.50570000,250416
1637971200000,2021-11-27 00:00:00,LRC/USDT,2.81830000,3.11650000,2.77370000,2.89160000,49254842.00000000,145615133.22670000,314481
1637884800000,2021-11-26 00:00:00,LRC/USDT,3.20220000,3.63850000,2.64220000,2.81750000,132463845.00000000,399854223.78840000,838579
1637798400000,2021-11-25 00:00:00,LRC/USDT,3.41260000,3.77770000,3.11630000,3.20020000,143717118.00000000,492788312.18880000,902872
1637712000000,2021-11-24 00:00:00,LRC/USDT,3.33700000,3.49500000,2.90000000,3.41290000,150667836.00000000,472532240.77770000,896810
1637625600000,2021-11-23 00:00:00,LRC/USDT,2.64740000,3.48000000,2.53170000,3.33480000,288060667.00000000,872273446.06440000,1533710
1637539200000,2021-11-22 00:00:00,LRC/USDT,2.37780000,2.85500000,2.31590000,2.64610000,95787473.00000000,251098547.22190000,571610
1637452800000,2021-11-21 00:00:00,LRC/USDT,2.58160000,2.63390000,2.35210000,2.37570000,36837216.00000000,91820456.65260000,205963
1637366400000,2021-11-20 00:00:00,LRC/USDT,2.65910000,2.74900000,2.49980000,2.58160000,54934511.00000000,143923467.99350000,326538
1637280000000,2021-11-19 00:00:00,LRC/USDT,2.21680000,2.89430000,2.17360000,2.65770000,135970564.00000000,354212850.78170000,735840
1637193600000,2021-11-18 00:00:00,LRC/USDT,2.52640000,2.59320000,2.16380000,2.21290000,79226411.00000000,187564165.33260000,354547
1637107200000,2021-11-17 00:00:00,LRC/USDT,2.63060000,2.88300000,2.47950000,2.52510000,79753519.00000000,214218646.67050000,408755
1637020800000,2021-11-16 00:00:00,LRC/USDT,2.90980000,2.91200000,2.35860000,2.63220000,86756251.00000000,228534528.73880000,450470
1636934400000,2021-11-15 00:00:00,LRC/USDT,3.05810000,3.11740000,2.85000000,2.90980000,63013313.00000000,186257341.81920000,392148
1636848000000,2021-11-14 00:00:00,LRC/USDT,2.67820000,3.36000000,2.65010000,3.05750000,174746828.00000000,543440104.16950000,1066417
1636761600000,2021-11-13 00:00:00,LRC/USDT,3.03760000,3.08830000,2.61740000,2.67810000,83795697.00000000,234243019.02080000,489562
1636675200000,2021-11-12 00:00:00,LRC/USDT,3.21240000,3.53550000,2.84700000,3.03620000,156757714.00000000,488938847.51090000,840923
1636588800000,2021-11-11 00:00:00,LRC/USDT,3.03180000,3.73860000,2.97010000,3.21370000,282335423.00000000,940970628.13390000,1818907
1636502400000,2021-11-10 00:00:00,LRC/USDT,2.92310000,3.85000000,2.66000000,3.03470000,609401595.40000000,1992135685.91084200,3883069
1636416000000,2021-11-09 00:00:00,LRC/USDT,2.04480000,3.04000000,2.00680000,2.92410000,624066752.60000000,1554293940.09310700,2461633
1636329600000,2021-11-08 00:00:00,LRC/USDT,1.48020000,2.50820000,1.40790000,2.04580000,490221917.10000000,928691633.13994800,1536607
1636243200000,2021-11-07 00:00:00,LRC/USDT,1.28360000,1.51680000,1.24320000,1.48050000,115050056.00000000,157233816.49500000,337657
1636156800000,2021-11-06 00:00:00,LRC/USDT,1.18290000,1.35600000,1.16610000,1.28410000,137738723.00000000,174836545.91310000,386114
1636070400000,2021-11-05 00:00:00,LRC/USDT,1.11490000,1.48500000,1.08220000,1.18300000,228152107.00000000,298025443.82080000,657879
1635984000000,2021-11-04 00:00:00,LRC/USDT,1.18440000,1.36830000,1.06000000,1.11500000,160482624.00000000,192617345.95350000,480051
1635897600000,2021-11-03 00:00:00,LRC/USDT,1.43410000,1.58000000,1.15730000,1.18440000,356326709.00000000,486490163.39810000,1008587
1635811200000,2021-11-02 00:00:00,LRC/USDT,1.01970000,1.71000000,0.92750000,1.43410000,887405732.20000000,1187759501.74948800,2296061
1635724800000,2021-11-01 00:00:00,LRC/USDT,0.63310000,1.14990000,0.61350000,1.01890000,859963803.70000000,749603101.42334100,1544155
1635638400000,2021-10-31 00:00:00,LRC/USDT,0.54940000,0.63720000,0.54090000,0.63210000,44116305.00000000,25315635.83080000,89359
1635552000000,2021-10-30 00:00:00,LRC/USDT,0.55000000,0.64620000,0.53540000,0.54960000,87981752.00000000,52276258.92790000,156194
1635465600000,2021-10-29 00:00:00,LRC/USDT,0.54080000,0.57740000,0.50030000,0.54930000,92502568.00000000,49368004.80380000,147162
1635379200000,2021-10-28 00:00:00,LRC/USDT,0.37360000,0.59170000,0.37000000,0.54090000,197782918.00000000,100170674.39870000,273988
1635292800000,2021-10-27 00:00:00,LRC/USDT,0.42970000,0.44660000,0.36350000,0.37280000,28174334.00000000,11190919.98980000,43446
1635206400000,2021-10-26 00:00:00,LRC/USDT,0.42790000,0.44100000,0.42300000,0.42960000,16324362.00000000,7055568.61350000,22052
1635120000000,2021-10-25 00:00:00,LRC/USDT,0.41550000,0.42930000,0.41310000,0.42760000,6896291.00000000,2911610.74540000,10249
1635033600000,2021-10-24 00:00:00,LRC/USDT,0.43320000,0.43610000,0.40600000,0.41510000,10202584.00000000,4282269.74250000,18928
1634947200000,2021-10-23 00:00:00,LRC/USDT,0.42620000,0.43800000,0.42000000,0.43320000,13731402.00000000,5899602.35820000,21108
1634860800000,2021-10-22 00:00:00,LRC/USDT,0.41460000,0.42900000,0.40560000,0.42620000,13510943.00000000,5653242.79710000,23585
1634774400000,2021-10-21 00:00:00,LRC/USDT,0.43630000,0.44390000,0.41070000,0.41410000,15912905.00000000,6836993.24480000,25361
1634688000000,2021-10-20 00:00:00,LRC/USDT,0.42970000,0.44210000,0.42260000,0.43600000,11306971.00000000,4893785.30750000,22402
1634601600000,2021-10-19 00:00:00,LRC/USDT,0.43120000,0.43780000,0.42010000,0.42860000,11766940.00000000,5055210.23840000,19286
1634515200000,2021-10-18 00:00:00,LRC/USDT,0.45120000,0.46180000,0.41830000,0.43140000,27869023.00000000,12245758.21010000,38170
1634428800000,2021-10-17 00:00:00,LRC/USDT,0.42090000,0.51700000,0.41320000,0.45120000,90861948.00000000,42262342.40840000,128728
1634342400000,2021-10-16 00:00:00,LRC/USDT,0.41400000,0.45840000,0.41090000,0.42070000,49588945.00000000,21397628.17750000,55271
1634256000000,2021-10-15 00:00:00,LRC/USDT,0.37960000,0.50000000,0.37000000,0.41450000,113554140.00000000,49487067.33710000,122759
1634169600000,2021-10-14 00:00:00,LRC/USDT,0.38220000,0.39550000,0.37540000,0.37940000,8709209.00000000,3353386.47080000,13371
1634083200000,2021-10-13 00:00:00,LRC/USDT,0.37240000,0.38250000,0.36370000,0.38180000,9877063.00000000,3690345.15840000,12578
1633996800000,2021-10-12 00:00:00,LRC/USDT,0.36910000,0.37690000,0.34830000,0.37270000,14124392.00000000,5133834.08320000,16982
1633910400000,2021-10-11 00:00:00,LRC/USDT,0.38300000,0.38940000,0.36000000,0.36940000,21517869.00000000,8087860.95220000,29566
1633824000000,2021-10-10 00:00:00,LRC/USDT,0.41060000,0.41760000,0.38030000,0.38320000,12975100.00000000,5222980.41760000,16403
1633737600000,2021-10-09 00:00:00,LRC/USDT,0.40190000,0.43000000,0.39560000,0.41040000,19236682.00000000,7959697.57210000,25037
1633651200000,2021-10-08 00:00:00,LRC/USDT,0.39550000,0.41910000,0.38840000,0.40170000,33938921.00000000,13756236.64130000,42618
1633564800000,2021-10-07 00:00:00,LRC/USDT,0.39290000,0.40100000,0.38340000,0.39480000,15750568.00000000,6181318.84220000,20308
1633478400000,2021-10-06 00:00:00,LRC/USDT,0.40890000,0.41280000,0.38030000,0.39260000,22592805.00000000,8933841.35680000,27019
1633392000000,2021-10-05 00:00:00,LRC/USDT,0.39970000,0.41500000,0.39580000,0.40910000,19967505.00000000,8112974.30660000,27497
1633305600000,2021-10-04 00:00:00,LRC/USDT,0.41170000,0.41170000,0.38260000,0.39950000,24196164.00000000,9655930.02760000,27690
1633219200000,2021-10-03 00:00:00,LRC/USDT,0.39710000,0.42990000,0.38850000,0.41150000,40816254.00000000,16855198.61280000,44112
1633132800000,2021-10-02 00:00:00,LRC/USDT,0.38850000,0.41100000,0.38410000,0.39720000,22363816.00000000,8911967.36260000,24736
1633046400000,2021-10-01 00:00:00,LRC/USDT,0.36560000,0.39070000,0.36380000,0.38820000,23549950.00000000,8982941.89250000,22801
1632960000000,2021-09-30 00:00:00,LRC/USDT,0.35490000,0.37220000,0.35370000,0.36550000,10679563.00000000,3877689.35210000,11828
1632873600000,2021-09-29 00:00:00,LRC/USDT,0.35130000,0.36710000,0.35000000,0.35480000,11644480.00000000,4172320.07150000,12119
1632787200000,2021-09-28 00:00:00,LRC/USDT,0.36560000,0.37310000,0.34810000,0.35140000,16274967.90000000,5877403.95648000,15660
1632700800000,2021-09-27 00:00:00,LRC/USDT,0.36920000,0.38370000,0.36490000,0.36570000,19875969.00000000,7484714.56240000,21886
1632614400000,2021-09-26 00:00:00,LRC/USDT,0.38470000,0.38630000,0.35270000,0.36940000,30677932.30000000,11309734.36554300,28373
1632528000000,2021-09-25 00:00:00,LRC/USDT,0.37990000,0.39240000,0.36960000,0.38470000,16257410.00000000,6200957.75360000,20610
1632441600000,2021-09-24 00:00:00,LRC/USDT,0.41060000,0.41210000,0.36780000,0.38000000,29765286.00000000,11423241.64630000,34070
1632355200000,2021-09-23 00:00:00,LRC/USDT,0.41040000,0.41600000,0.39640000,0.41090000,15116871.00000000,6178981.44820000,17254
1632268800000,2021-09-22 00:00:00,LRC/USDT,0.37700000,0.41120000,0.36900000,0.41040000,21425599.00000000,8424985.21860000,23344
1632182400000,2021-09-21 00:00:00,LRC/USDT,0.40130000,0.41530000,0.36730000,0.37670000,29822629.60000000,11833162.95782500,34898
1632096000000,2021-09-20 00:00:00,LRC/USDT,0.45050000,0.45210000,0.38830000,0.40170000,38906520.00000000,16260273.01190000,45950
1632009600000,2021-09-19 00:00:00,LRC/USDT,0.45940000,0.47160000,0.44540000,0.44990000,24084867.00000000,11086032.78070000,30127
1631923200000,2021-09-18 00:00:00,LRC/USDT,0.46430000,0.46800000,0.44870000,0.46000000,15588766.00000000,7142003.01830000,19074
1631836800000,2021-09-17 00:00:00,LRC/USDT,0.47210000,0.47570000,0.44720000,0.46320000,23936637.00000000,11013616.26310000,32187
1631750400000,2021-09-16 00:00:00,LRC/USDT,0.49870000,0.51400000,0.45740000,0.47200000,30582850.00000000,14889368.55980000,44525
1631664000000,2021-09-15 00:00:00,LRC/USDT,0.46870000,0.50960000,0.45960000,0.49900000,36228687.00000000,17547255.15230000,52542
1631577600000,2021-09-14 00:00:00,LRC/USDT,0.43420000,0.48600000,0.42570000,0.46890000,26205185.00000000,11886891.72510000,32907
1631491200000,2021-09-13 00:00:00,LRC/USDT,0.48300000,0.49000000,0.41110000,0.43380000,32500039.00000000,14405966.43510000,37777
1631404800000,2021-09-12 00:00:00,LRC/USDT,0.43880000,0.52900000,0.42090000,0.48390000,91495020.00000000,44810647.62130000,110451
1631318400000,2021-09-11 00:00:00,LRC/USDT,0.41590000,0.47000000,0.41230000,0.43910000,19737017.00000000,8710227.71820000,27719
1631232000000,2021-09-10 00:00:00,LRC/USDT,0.44900000,0.47140000,0.40370000,0.41580000,22127559.00000000,9651821.30660000,33232
1631145600000,2021-09-09 00:00:00,LRC/USDT,0.43670000,0.48000000,0.43000000,0.44820000,24940960.00000000,11158957.94470000,33150
1631059200000,2021-09-08 00:00:00,LRC/USDT,0.40570000,0.49000000,0.39290000,0.43600000,69049438.00000000,30140411.87970000,77600
1630972800000,2021-09-07 00:00:00,LRC/USDT,0.50500000,0.50750000,0.38030000,0.40480000,77684283.80000000,34279735.76372500,90100
1630886400000,2021-09-06 00:00:00,LRC/USDT,0.52360000,0.53330000,0.46500000,0.50500000,37380601.00000000,19019265.51870000,51837
1630800000000,2021-09-05 00:00:00,LRC/USDT,0.50870000,0.53520000,0.50240000,0.52340000,40899591.00000000,21234795.10750000,49693
1630713600000,2021-09-04 00:00:00,LRC/USDT,0.51390000,0.52340000,0.50250000,0.50860000,33185280.00000000,17023176.78760000,41487
1630627200000,2021-09-03 00:00:00,LRC/USDT,0.52880000,0.53130000,0.49340000,0.51380000,38983342.00000000,20287369.82340000,50082
1630540800000,2021-09-02 00:00:00,LRC/USDT,0.53560000,0.55000000,0.52570000,0.52880000,39252736.00000000,21023258.16470000,46591
1630454400000,2021-09-01 00:00:00,LRC/USDT,0.55600000,0.56690000,0.52020000,0.53550000,58981872.00000000,31833676.79970000,63263
1630368000000,2021-08-31 00:00:00,LRC/USDT,0.53540000,0.56670000,0.51510000,0.55590000,82740128.00000000,44544874.52550000,95173
1630281600000,2021-08-30 00:00:00,LRC/USDT,0.55390000,0.59890000,0.52770000,0.53570000,172551070.00000000,97213632.77260000,220895
1630195200000,2021-08-29 00:00:00,LRC/USDT,0.55280000,0.75450000,0.51770000,0.55420000,410115515.30000000,257836279.55178200,542452
1630108800000,2021-08-28 00:00:00,LRC/USDT,0.49650000,0.57120000,0.48590000,0.55320000,78956481.90000000,41826786.93169600,91124
1630022400000,2021-08-27 00:00:00,LRC/USDT,0.49420000,0.54050000,0.45000000,0.49650000,100702709.80000000,51471094.87668300,111764
1629936000000,2021-08-26 00:00:00,LRC/USDT,0.46428000,0.52020000,0.44590000,0.49430000,125633818.90000000,60768335.15472300,127504
1629849600000,2021-08-25 00:00:00,LRC/USDT,0.45855000,0.50011000,0.43862000,0.46482000,93745218.90000000,43730743.53693600,94842
1629763200000,2021-08-24 00:00:00,LRC/USDT,0.50644000,0.54666000,0.44020000,0.45830000,181441223.30000000,89538569.81209400,201368
1629676800000,2021-08-23 00:00:00,LRC/USDT,0.55001000,0.57513000,0.48211000,0.50689000,243747981.80000000,126228332.07399500,300500
1629590400000,2021-08-22 00:00:00,LRC/USDT,0.35102000,0.61000000,0.35029000,0.54985000,511000120.10000000,256023435.95545400,645331
1629504000000,2021-08-21 00:00:00,LRC/USDT,0.35327000,0.36612000,0.34181000,0.35098000,41083564.30000000,14593123.54354500,51850
1629417600000,2021-08-20 00:00:00,LRC/USDT,0.32828000,0.35890000,0.32512000,0.35282000,40003499.20000000,13861201.33868400,50365
1629331200000,2021-08-19 00:00:00,LRC/USDT,0.31451000,0.32899000,0.30544000,0.32822000,27553651.60000000,8748637.38047200,29280
1629244800000,2021-08-18 00:00:00,LRC/USDT,0.31409000,0.33548000,0.29574000,0.31451000,36230670.20000000,11430150.57492000,35267
1629158400000,2021-08-17 00:00:00,LRC/USDT,0.34447000,0.34897000,0.30716000,0.31449000,34638648.60000000,11579234.36266200,36960
1629072000000,2021-08-16 00:00:00,LRC/USDT,0.32598000,0.37023000,0.32284000,0.34428000,63107586.70000000,21847903.69897200,60973
1628985600000,2021-08-15 00:00:00,LRC/USDT,0.32738000,0.32958000,0.31094000,0.32585000,22120523.40000000,7049126.41765500,21400
1628899200000,2021-08-14 00:00:00,LRC/USDT,0.33750000,0.34098000,0.31332000,0.32734000,25964152.20000000,8458073.35930200,29747
1628812800000,2021-08-13 00:00:00,LRC/USDT,0.28543000,0.34285000,0.28283000,0.33750000,61643320.60000000,19881710.59623300,58330
1628726400000,2021-08-12 00:00:00,LRC/USDT,0.29612000,0.30464000,0.27585000,0.28548000,27136380.80000000,7844457.45200200,23614
1628640000000,2021-08-11 00:00:00,LRC/USDT,0.29168000,0.30948000,0.28778000,0.29612000,26561236.30000000,8001602.08051200,26797
1628553600000,2021-08-10 00:00:00,LRC/USDT,0.28637000,0.29678000,0.28000000,0.29200000,31674804.30000000,9134350.90328000,26507
1628467200000,2021-08-09 00:00:00,LRC/USDT,0.26079000,0.29670000,0.25321000,0.28608000,41593846.20000000,11563838.47688800,39138
1628380800000,2021-08-08 00:00:00,LRC/USDT,0.28131000,0.28666000,0.25918000,0.26061000,24025279.20000000,6557255.40192800,22880
1628294400000,2021-08-07 00:00:00,LRC/USDT,0.26534000,0.28822000,0.26184000,0.28126000,38071279.20000000,10545731.06991900,37012
1628208000000,2021-08-06 00:00:00,LRC/USDT,0.25673000,0.26997000,0.24810000,0.26507000,23653689.90000000,6137858.81013500,20352
1628121600000,2021-08-05 00:00:00,LRC/USDT,0.25251000,0.26200000,0.24514000,0.25653000,20410476.50000000,5204847.77203600,19017
1628035200000,2021-08-04 00:00:00,LRC/USDT,0.24130000,0.25920000,0.23796000,0.25202000,14288451.30000000,3552473.36050300,15729
1627948800000,2021-08-03 00:00:00,LRC/USDT,0.25259000,0.25600000,0.23845000,0.24108000,11272815.70000000,2759164.40241800,13069
1627862400000,2021-08-02 00:00:00,LRC/USDT,0.25003000,0.25959000,0.24266000,0.25257000,14738340.80000000,3697409.83505500,17020
1627776000000,2021-08-01 00:00:00,LRC/USDT,0.25171000,0.26990000,0.24828000,0.24988000,23023119.80000000,6007360.83177200,26327
1627689600000,2021-07-31 00:00:00,LRC/USDT,0.24733000,0.26500000,0.24406000,0.25173000,17502760.60000000,4455209.75056300,19562
1627603200000,2021-07-30 00:00:00,LRC/USDT,0.23993000,0.25000000,0.23206000,0.24729000,15173524.00000000,3673613.31009500,16447
1627516800000,2021-07-29 00:00:00,LRC/USDT,0.23334000,0.24249000,0.22713000,0.23980000,11631400.10000000,2753976.72230300,13984
1627430400000,2021-07-28 00:00:00,LRC/USDT,0.22912000,0.23971000,0.22290000,0.23339000,17656692.30000000,4087782.47291200,18901
1627344000000,2021-07-27 00:00:00,LRC/USDT,0.22902000,0.23699000,0.22061000,0.22912000,17140357.20000000,3905160.26471900,19430
1627257600000,2021-07-26 00:00:00,LRC/USDT,0.22463000,0.25600000,0.22386000,0.22941000,37015781.40000000,8887438.73505500,35534
1627171200000,2021-07-25 00:00:00,LRC/USDT,0.21530000,0.22815000,0.21164000,0.22470000,15002119.70000000,3322561.42097900,12269
1627084800000,2021-07-24 00:00:00,LRC/USDT,0.21134000,0.21990000,0.20977000,0.21544000,9741224.60000000,2098940.57054500,8330
1626998400000,2021-07-23 00:00:00,LRC/USDT,0.21047000,0.21422000,0.20335000,0.21132000,9310847.10000000,1943848.12639000,7021
1626912000000,2021-07-22 00:00:00,LRC/USDT,0.20282000,0.21578000,0.20101000,0.21065000,13617893.70000000,2818816.89320300,11159
1626825600000,2021-07-21 00:00:00,LRC/USDT,0.18808000,0.20589000,0.18337000,0.20265000,18807319.20000000,3714717.08037400,14931
1626739200000,2021-07-20 00:00:00,LRC/USDT,0.20053000,0.20319000,0.18336000,0.18801000,13861126.00000000,2640401.37531400,13810
1626652800000,2021-07-19 00:00:00,LRC/USDT,0.21153000,0.21246000,0.19867000,0.20052000,9351779.40000000,1907349.44304600,9072
1626566400000,2021-07-18 00:00:00,LRC/USDT,0.20760000,0.22201000,0.20729000,0.21145000,14746173.40000000,3177203.92361500,12994
1626480000000,2021-07-17 00:00:00,LRC/USDT,0.20743000,0.21452000,0.20615000,0.20747000,13426648.40000000,2814784.86116700,11271
1626393600000,2021-07-16 00:00:00,LRC/USDT,0.22322000,0.22599000,0.20706000,0.20758000,15260415.10000000,3311171.22830700,15695
1626307200000,2021-07-15 00:00:00,LRC/USDT,0.23251000,0.24641000,0.22038000,0.22316000,26801605.80000000,6233922.62390200,27489
1626220800000,2021-07-14 00:00:00,LRC/USDT,0.22332000,0.24729000,0.21175000,0.23260000,23880371.80000000,5530773.16231000,24014
1626134400000,2021-07-13 00:00:00,LRC/USDT,0.23148000,0.23344000,0.21934000,0.22321000,7935022.80000000,1795871.32459400,9739
1626048000000,2021-07-12 00:00:00,LRC/USDT,0.23580000,0.24143000,0.22750000,0.23208000,8694036.00000000,2039733.88966800,11335
1625961600000,2021-07-11 00:00:00,LRC/USDT,0.23502000,0.23970000,0.23052000,0.23570000,9777724.00000000,2305202.50435600,10920
1625875200000,2021-07-10 00:00:00,LRC/USDT,0.23822000,0.24161000,0.22840000,0.23517000,10353585.20000000,2442710.86452800,11192
1625788800000,2021-07-09 00:00:00,LRC/USDT,0.23631000,0.24037000,0.22578000,0.23822000,14731086.10000000,3459908.18994200,14513
1625702400000,2021-07-08 00:00:00,LRC/USDT,0.25732000,0.25853000,0.23216000,0.23638000,16051288.50000000,3885100.39966400,17110
1625616000000,2021-07-07 00:00:00,LRC/USDT,0.25874000,0.27233000,0.25543000,0.25689000,21124420.00000000,5567543.17156500,19672
1625529600000,2021-07-06 00:00:00,LRC/USDT,0.24758000,0.26158000,0.24719000,0.25900000,17168428.80000000,4391278.39832900,15548
1625443200000,2021-07-05 00:00:00,LRC/USDT,0.25758000,0.25867000,0.24300000,0.24742000,9395624.20000000,2361417.59635400,11174
1625356800000,2021-07-04 00:00:00,LRC/USDT,0.25921000,0.26751000,0.25081000,0.25803000,12868334.40000000,3351113.28584000,14176
1625270400000,2021-07-03 00:00:00,LRC/USDT,0.24966000,0.26900000,0.24478000,0.25944000,16697774.00000000,4288829.01890600,16239
1625184000000,2021-07-02 00:00:00,LRC/USDT,0.24946000,0.25233000,0.23909000,0.24948000,12008425.00000000,2943949.23036800,12382
1625097600000,2021-07-01 00:00:00,LRC/USDT,0.26794000,0.26991000,0.24543000,0.24997000,14816368.10000000,3772376.79395600,16448
1625011200000,2021-06-30 00:00:00,LRC/USDT,0.27841000,0.28315000,0.25600000,0.26794000,23870839.40000000,6403299.16958900,29340
1624924800000,2021-06-29 00:00:00,LRC/USDT,0.27931000,0.29716000,0.27629000,0.27859000,42955574.10000000,12349499.03340200,52539
1624838400000,2021-06-28 00:00:00,LRC/USDT,0.27769000,0.30200000,0.26560000,0.27938000,121665262.20000000,34450668.88224000,155050
1624752000000,2021-06-27 00:00:00,LRC/USDT,0.21072000,0.32751000,0.20862000,0.27809000,216941366.10000000,59704007.23393400,181476
1624665600000,2021-06-26 00:00:00,LRC/USDT,0.20605000,0.21244000,0.19719000,0.21079000,18640407.60000000,3805387.45960700,16919
1624579200000,2021-06-25 00:00:00,LRC/USDT,0.22352000,0.23302000,0.20482000,0.20565000,21073982.70000000,4595886.54100100,21638
1624492800000,2021-06-24 00:00:00,LRC/USDT,0.21727000,0.22726000,0.20413000,0.22337000,15719679.10000000,3396207.13753000,15417
1624406400000,2021-06-23 00:00:00,LRC/USDT,0.19974000,0.22309000,0.19370000,0.21712000,17572680.50000000,3780479.39008200,16736
1624320000000,2021-06-22 00:00:00,LRC/USDT,0.21302000,0.22224000,0.17420000,0.20030000,28762085.30000000,5772462.30586700,28597
1624233600000,2021-06-21 00:00:00,LRC/USDT,0.27089000,0.27231000,0.21257000,0.21299000,19651139.00000000,4649082.17693600,18630
1624147200000,2021-06-20 00:00:00,LRC/USDT,0.26812000,0.27229000,0.24528000,0.27051000,12997085.60000000,3355572.86659400,13556
1624060800000,2021-06-19 00:00:00,LRC/USDT,0.27073000,0.27499000,0.25925000,0.26836000,8435113.20000000,2274546.75370000,10567
