unix,date,symbol,open,high,low,close,Volume ZIL,Volume USDT,tradecount
1641600000000,2022-01-08 00:00:00,ZIL/USDT,0.06333000,0.06518000,0.05920000,0.06073000,167377830.60000000,10468587.48852200,42809
1641513600000,2022-01-07 00:00:00,ZIL/USDT,0.06557000,0.06658000,0.06011000,0.06332000,234145359.00000000,14902528.62165000,64665
1641427200000,2022-01-06 00:00:00,ZIL/USDT,0.06672000,0.06724000,0.06240000,0.06563000,189146718.60000000,12228177.70622700,53676
1641340800000,2022-01-05 00:00:00,ZIL/USDT,0.07109000,0.07330000,0.06220000,0.06667000,242076390.40000000,16757287.65757400,74413
1641254400000,2022-01-04 00:00:00,ZIL/USDT,0.07439000,0.07450000,0.07090000,0.07112000,197797575.90000000,14416591.04240200,59426
1641168000000,2022-01-03 00:00:00,ZIL/USDT,0.07705000,0.07787000,0.07317000,0.07438000,179049628.60000000,13509987.53616400,56527
1641081600000,2022-01-02 00:00:00,ZIL/USDT,0.07666000,0.07795000,0.07462000,0.07705000,164583050.70000000,12572812.82690900,50751
1640995200000,2022-01-01 00:00:00,ZIL/USDT,0.07468000,0.07675000,0.07456000,0.07665000,145700825.90000000,11038241.14062900,42967
1640908800000,2021-12-31 00:00:00,ZIL/USDT,0.07831000,0.08024000,0.07330000,0.07471000,261495451.00000000,20290049.01613700,72888
1640822400000,2021-12-30 00:00:00,ZIL/USDT,0.08016000,0.08336000,0.07534000,0.07829000,389224926.30000000,30908989.32073300,113733
1640736000000,2021-12-29 00:00:00,ZIL/USDT,0.07517000,0.08220000,0.07486000,0.08008000,477328404.70000000,37899141.05875700,142828
1640649600000,2021-12-28 00:00:00,ZIL/USDT,0.07915000,0.08397000,0.07362000,0.07515000,362513120.90000000,28314545.17347500,113228
1640563200000,2021-12-27 00:00:00,ZIL/USDT,0.07670000,0.08534000,0.07611000,0.07915000,469803447.60000000,38701749.53951400,144374
1640476800000,2021-12-26 00:00:00,ZIL/USDT,0.07299000,0.07671000,0.07074000,0.07669000,150129622.80000000,11077547.99328800,56878
1640390400000,2021-12-25 00:00:00,ZIL/USDT,0.07187000,0.07415000,0.07113000,0.07296000,113321712.20000000,8264810.04100700,40611
1640304000000,2021-12-24 00:00:00,ZIL/USDT,0.07306000,0.07614000,0.07061000,0.07184000,218559108.50000000,16151921.80208600,74933
1640217600000,2021-12-23 00:00:00,ZIL/USDT,0.06765000,0.07409000,0.06582000,0.07305000,270400495.90000000,18940526.89135200,82581
1640131200000,2021-12-22 00:00:00,ZIL/USDT,0.06313000,0.06880000,0.06310000,0.06767000,282571148.50000000,18637336.73667400,79940
1640044800000,2021-12-21 00:00:00,ZIL/USDT,0.05942000,0.06525000,0.05851000,0.06313000,158479505.60000000,9707306.87538900,39907
1639958400000,2021-12-20 00:00:00,ZIL/USDT,0.06082000,0.06173000,0.05723000,0.05944000,184970597.00000000,10952014.60872500,52376
1639872000000,2021-12-19 00:00:00,ZIL/USDT,0.06303000,0.06332000,0.06040000,0.06084000,109472345.90000000,6780491.62072200,34654
1639785600000,2021-12-18 00:00:00,ZIL/USDT,0.05939000,0.06576000,0.05853000,0.06303000,269815212.60000000,16988056.27542000,71711
1639699200000,2021-12-17 00:00:00,ZIL/USDT,0.06028000,0.06156000,0.05763000,0.05944000,125275876.90000000,7492175.35607500,36691
1639612800000,2021-12-16 00:00:00,ZIL/USDT,0.06210000,0.06403000,0.06010000,0.06028000,118946038.30000000,7450635.40526900,36316
1639526400000,2021-12-15 00:00:00,ZIL/USDT,0.06062000,0.06281000,0.05793000,0.06208000,155348849.10000000,9386743.19194000,42035
1639440000000,2021-12-14 00:00:00,ZIL/USDT,0.05811000,0.06115000,0.05698000,0.06063000,161866982.10000000,9561817.30678300,44782
1639353600000,2021-12-13 00:00:00,ZIL/USDT,0.06532000,0.06580000,0.05730000,0.05812000,178403663.60000000,10838961.03662300,47769
1639267200000,2021-12-12 00:00:00,ZIL/USDT,0.06536000,0.06618000,0.06311000,0.06537000,100010935.70000000,6482925.15307200,29089
1639180800000,2021-12-11 00:00:00,ZIL/USDT,0.06243000,0.06578000,0.06137000,0.06534000,131130197.10000000,8395801.24396500,37911
1639094400000,2021-12-10 00:00:00,ZIL/USDT,0.06634000,0.06829000,0.06211000,0.06248000,189512273.60000000,12479003.43005800,54968
1639008000000,2021-12-09 00:00:00,ZIL/USDT,0.07460000,0.07498000,0.06626000,0.06637000,175401415.80000000,12279874.76162900,51331
1638921600000,2021-12-08 00:00:00,ZIL/USDT,0.06943000,0.07547000,0.06848000,0.07458000,324726517.50000000,23413900.94596800,87203
1638835200000,2021-12-07 00:00:00,ZIL/USDT,0.06880000,0.07341000,0.06779000,0.06945000,275316689.80000000,19415887.55359300,67328
1638748800000,2021-12-06 00:00:00,ZIL/USDT,0.06649000,0.06960000,0.05995000,0.06885000,261979148.50000000,16895417.55437400,73136
1638662400000,2021-12-05 00:00:00,ZIL/USDT,0.07010000,0.07109000,0.06354000,0.06646000,252595332.00000000,17035920.64640200,66066
1638576000000,2021-12-04 00:00:00,ZIL/USDT,0.08189000,0.08191000,0.05264000,0.07007000,566355037.70000000,38752212.47509400,159180
1638489600000,2021-12-03 00:00:00,ZIL/USDT,0.08610000,0.08907000,0.07872000,0.08185000,257870882.30000000,21957517.49128700,77097
1638403200000,2021-12-02 00:00:00,ZIL/USDT,0.08704000,0.08741000,0.08357000,0.08608000,138770511.10000000,11921215.78782200,46003
1638316800000,2021-12-01 00:00:00,ZIL/USDT,0.08753000,0.09000000,0.08572000,0.08707000,175021428.90000000,15405278.90399200,64908
1638230400000,2021-11-30 00:00:00,ZIL/USDT,0.09133000,0.09219000,0.08638000,0.08745000,210288962.20000000,18669082.36289800,75352
1638144000000,2021-11-29 00:00:00,ZIL/USDT,0.08383000,0.09580000,0.08370000,0.09129000,644023226.10000000,58615020.85793200,180721
1638057600000,2021-11-28 00:00:00,ZIL/USDT,0.08355000,0.08403000,0.07701000,0.08386000,161870487.70000000,13082335.73531900,49256
1637971200000,2021-11-27 00:00:00,ZIL/USDT,0.08148000,0.08524000,0.08114000,0.08355000,117326863.40000000,9824396.88455300,37401
1637884800000,2021-11-26 00:00:00,ZIL/USDT,0.08944000,0.09036000,0.07927000,0.08154000,263101940.10000000,22002548.41549400,78924
1637798400000,2021-11-25 00:00:00,ZIL/USDT,0.08700000,0.09090000,0.08690000,0.08944000,171876575.30000000,15319707.93274300,54153
1637712000000,2021-11-24 00:00:00,ZIL/USDT,0.08997000,0.09154000,0.08492000,0.08704000,166690614.90000000,14634234.50275500,53344
1637625600000,2021-11-23 00:00:00,ZIL/USDT,0.08892000,0.09074000,0.08671000,0.08996000,142910419.60000000,12775283.91617800,47660
1637539200000,2021-11-22 00:00:00,ZIL/USDT,0.09283000,0.09313000,0.08768000,0.08892000,177103049.90000000,15917675.17233400,54538
1637452800000,2021-11-21 00:00:00,ZIL/USDT,0.09306000,0.09485000,0.09199000,0.09283000,127762244.60000000,11919574.53768500,47995
1637366400000,2021-11-20 00:00:00,ZIL/USDT,0.09139000,0.09319000,0.08879000,0.09307000,113298220.60000000,10392586.42004000,44688
1637280000000,2021-11-19 00:00:00,ZIL/USDT,0.08707000,0.09257000,0.08501000,0.09141000,148358296.80000000,13345797.36220500,53186
1637193600000,2021-11-18 00:00:00,ZIL/USDT,0.09571000,0.09693000,0.08454000,0.08706000,216573912.70000000,19648529.05539000,73351
1637107200000,2021-11-17 00:00:00,ZIL/USDT,0.09298000,0.09660000,0.09005000,0.09575000,207847828.10000000,19473390.16509100,69982
1637020800000,2021-11-16 00:00:00,ZIL/USDT,0.10165000,0.10165000,0.08590000,0.09292000,307562100.70000000,28894998.53055500,120737
1636934400000,2021-11-15 00:00:00,ZIL/USDT,0.10157000,0.10548000,0.10006000,0.10165000,159177081.80000000,16417256.55763700,64335
1636848000000,2021-11-14 00:00:00,ZIL/USDT,0.10138000,0.10751000,0.09884000,0.10156000,201903735.20000000,20638857.44446600,73773
1636761600000,2021-11-13 00:00:00,ZIL/USDT,0.09995000,0.10241000,0.09974000,0.10138000,125308264.40000000,12691062.44625600,47331
1636675200000,2021-11-12 00:00:00,ZIL/USDT,0.10277000,0.10389000,0.09700000,0.09991000,163585789.90000000,16441441.20360200,69403
1636588800000,2021-11-11 00:00:00,ZIL/USDT,0.10209000,0.10554000,0.10036000,0.10265000,184058023.40000000,19011139.02841000,74786
1636502400000,2021-11-10 00:00:00,ZIL/USDT,0.11273000,0.11296000,0.09546000,0.10210000,340608040.20000000,36459365.54427000,137730
1636416000000,2021-11-09 00:00:00,ZIL/USDT,0.11151000,0.11569000,0.10965000,0.11272000,289281400.80000000,32436429.34766300,107348
1636329600000,2021-11-08 00:00:00,ZIL/USDT,0.10914000,0.11233000,0.10501000,0.11153000,208689706.00000000,22790277.82417400,74520
1636243200000,2021-11-07 00:00:00,ZIL/USDT,0.10737000,0.11072000,0.10711000,0.10915000,127668969.80000000,13935912.52997600,51325
1636156800000,2021-11-06 00:00:00,ZIL/USDT,0.10843000,0.11103000,0.10367000,0.10749000,167478894.30000000,17937124.43906000,63273
1636070400000,2021-11-05 00:00:00,ZIL/USDT,0.10895000,0.11300000,0.10693000,0.10843000,231676876.60000000,25455213.23699500,88346
1635984000000,2021-11-04 00:00:00,ZIL/USDT,0.10955000,0.11300000,0.10534000,0.10895000,223530382.00000000,24383174.04341600,89031
1635897600000,2021-11-03 00:00:00,ZIL/USDT,0.11459000,0.11484000,0.10600000,0.10966000,232896207.10000000,25599256.28622200,90734
1635811200000,2021-11-02 00:00:00,ZIL/USDT,0.11241000,0.11667000,0.10989000,0.11457000,259543692.50000000,29549247.55236800,99689
1635724800000,2021-11-01 00:00:00,ZIL/USDT,0.11245000,0.11286000,0.10404000,0.11241000,267292363.60000000,29330937.56722300,117388
1635638400000,2021-10-31 00:00:00,ZIL/USDT,0.10176000,0.12500000,0.10133000,0.11233000,1051701018.00000000,120247977.13789200,393824
1635552000000,2021-10-30 00:00:00,ZIL/USDT,0.10119000,0.10389000,0.09758000,0.10161000,208015406.80000000,20884643.08846400,76557
1635465600000,2021-10-29 00:00:00,ZIL/USDT,0.09825000,0.10249000,0.09752000,0.10116000,166463179.30000000,16768170.08719600,59227
1635379200000,2021-10-28 00:00:00,ZIL/USDT,0.09351000,0.10128000,0.09339000,0.09823000,222628594.70000000,21747785.43133200,80258
1635292800000,2021-10-27 00:00:00,ZIL/USDT,0.10690000,0.11052000,0.09000000,0.09348000,370584047.70000000,36449156.76763300,128606
1635206400000,2021-10-26 00:00:00,ZIL/USDT,0.11068000,0.11250000,0.10550000,0.10685000,222346656.00000000,24460712.38486500,74326
1635120000000,2021-10-25 00:00:00,ZIL/USDT,0.10186000,0.11408000,0.10142000,0.11068000,332882732.50000000,36357602.26688700,115184
1635033600000,2021-10-24 00:00:00,ZIL/USDT,0.10325000,0.10669000,0.09950000,0.10185000,225687323.40000000,23280777.99162900,80377
1634947200000,2021-10-23 00:00:00,ZIL/USDT,0.10180000,0.10587000,0.10004000,0.10325000,269348652.30000000,27766751.92818800,86776
1634860800000,2021-10-22 00:00:00,ZIL/USDT,0.09457000,0.10433000,0.09383000,0.10179000,374157334.50000000,37556101.19646400,111840
1634774400000,2021-10-21 00:00:00,ZIL/USDT,0.09584000,0.10077000,0.09316000,0.09451000,231817586.40000000,22522004.97891400,78838
1634688000000,2021-10-20 00:00:00,ZIL/USDT,0.09152000,0.09650000,0.09069000,0.09582000,134019915.40000000,12595479.89179400,43362
1634601600000,2021-10-19 00:00:00,ZIL/USDT,0.09313000,0.09399000,0.09000000,0.09154000,127187441.50000000,11714845.72717000,37378
1634515200000,2021-10-18 00:00:00,ZIL/USDT,0.09388000,0.09455000,0.09077000,0.09316000,111401824.10000000,10390813.10566200,37566
1634428800000,2021-10-17 00:00:00,ZIL/USDT,0.09750000,0.09818000,0.09056000,0.09391000,135777889.80000000,12938943.27932000,45830
1634342400000,2021-10-16 00:00:00,ZIL/USDT,0.09633000,0.10050000,0.09517000,0.09750000,192511911.70000000,18916665.83618800,66628
1634256000000,2021-10-15 00:00:00,ZIL/USDT,0.09864000,0.10000000,0.09231000,0.09633000,257557703.20000000,24831871.64549900,80954
1634169600000,2021-10-14 00:00:00,ZIL/USDT,0.09422000,0.09922000,0.09363000,0.09864000,157101250.40000000,15233560.13044600,56409
1634083200000,2021-10-13 00:00:00,ZIL/USDT,0.09150000,0.09535000,0.08949000,0.09421000,141595959.60000000,13025977.62687700,47494
1633996800000,2021-10-12 00:00:00,ZIL/USDT,0.09435000,0.09440000,0.08644000,0.09150000,172519213.80000000,15513863.19414500,53274
1633910400000,2021-10-11 00:00:00,ZIL/USDT,0.09553000,0.09915000,0.09155000,0.09435000,140382270.10000000,13430272.45360400,44526
1633824000000,2021-10-10 00:00:00,ZIL/USDT,0.10299000,0.10306000,0.09508000,0.09558000,139508081.50000000,13931570.35918200,46648
1633737600000,2021-10-09 00:00:00,ZIL/USDT,0.09996000,0.10764000,0.09902000,0.10296000,208717781.20000000,21633850.36524400,71001
1633651200000,2021-10-08 00:00:00,ZIL/USDT,0.09838000,0.10280000,0.09761000,0.09996000,203283414.80000000,20476024.17329300,69633
1633564800000,2021-10-07 00:00:00,ZIL/USDT,0.09872000,0.10000000,0.09500000,0.09837000,199134154.20000000,19384471.45415200,60940
1633478400000,2021-10-06 00:00:00,ZIL/USDT,0.10316000,0.10348000,0.09356000,0.09872000,311661211.90000000,30718148.77893000,93727
1633392000000,2021-10-05 00:00:00,ZIL/USDT,0.09699000,0.10770000,0.09625000,0.10311000,349085541.20000000,35719565.70149500,108571
1633305600000,2021-10-04 00:00:00,ZIL/USDT,0.09964000,0.10170000,0.09454000,0.09699000,214916198.50000000,21031713.37129500,76478
1633219200000,2021-10-03 00:00:00,ZIL/USDT,0.09643000,0.10314000,0.09429000,0.09962000,200924790.60000000,20039996.77288600,67572
1633132800000,2021-10-02 00:00:00,ZIL/USDT,0.09465000,0.10198000,0.09303000,0.09640000,258138529.40000000,25406014.38256100,77736
1633046400000,2021-10-01 00:00:00,ZIL/USDT,0.08579000,0.09585000,0.08414000,0.09464000,312314024.80000000,28524266.54133500,90578
1632960000000,2021-09-30 00:00:00,ZIL/USDT,0.08256000,0.08962000,0.08231000,0.08577000,344419125.80000000,29662441.24470800,92776
1632873600000,2021-09-29 00:00:00,ZIL/USDT,0.07520000,0.08535000,0.07465000,0.08253000,362676081.30000000,29525343.50699300,79276
1632787200000,2021-09-28 00:00:00,ZIL/USDT,0.07937000,0.08039000,0.07489000,0.07531000,165395729.20000000,12832946.43218300,42981
1632700800000,2021-09-27 00:00:00,ZIL/USDT,0.08342000,0.08575000,0.07911000,0.07937000,135840228.50000000,11232192.45765100,40541
1632614400000,2021-09-26 00:00:00,ZIL/USDT,0.08393000,0.08459000,0.07650000,0.08351000,166189132.50000000,13584580.33127500,43877
1632528000000,2021-09-25 00:00:00,ZIL/USDT,0.08490000,0.09350000,0.08155000,0.08402000,153900412.10000000,12981433.20641900,43715
1632441600000,2021-09-24 00:00:00,ZIL/USDT,0.09305000,0.09342000,0.07928000,0.08492000,199496399.80000000,17008884.56642200,58482
1632355200000,2021-09-23 00:00:00,ZIL/USDT,0.09194000,0.09669000,0.08843000,0.09304000,181085647.60000000,16590840.96319900,51628
1632268800000,2021-09-22 00:00:00,ZIL/USDT,0.08086000,0.09229000,0.07890000,0.09197000,156113285.50000000,13427848.86918100,43756
1632182400000,2021-09-21 00:00:00,ZIL/USDT,0.08707000,0.09174000,0.07827000,0.08071000,246348738.80000000,21098232.91969900,61342
1632096000000,2021-09-20 00:00:00,ZIL/USDT,0.10248000,0.10269000,0.08428000,0.08708000,292029748.40000000,26695140.96657000,79995
1632009600000,2021-09-19 00:00:00,ZIL/USDT,0.10833000,0.10858000,0.10080000,0.10252000,90973722.10000000,9561413.45671300,37801
1631923200000,2021-09-18 00:00:00,ZIL/USDT,0.10767000,0.11151000,0.10583000,0.10832000,106982395.00000000,11673937.66087700,34567
1631836800000,2021-09-17 00:00:00,ZIL/USDT,0.11190000,0.11686000,0.10569000,0.10767000,266146164.40000000,29721116.18748600,81176
1631750400000,2021-09-16 00:00:00,ZIL/USDT,0.11127000,0.11620000,0.10714000,0.11191000,273517056.00000000,30792954.70136700,100515
1631664000000,2021-09-15 00:00:00,ZIL/USDT,0.10668000,0.11262000,0.10457000,0.11123000,198007130.60000000,21563866.53744000,66623
1631577600000,2021-09-14 00:00:00,ZIL/USDT,0.10253000,0.10719000,0.10074000,0.10679000,174350593.10000000,18135188.85098300,52414
1631491200000,2021-09-13 00:00:00,ZIL/USDT,0.11195000,0.11390000,0.09623000,0.10256000,289228917.90000000,29767210.28592000,96358
1631404800000,2021-09-12 00:00:00,ZIL/USDT,0.10696000,0.11299000,0.10429000,0.11178000,229914729.40000000,25061113.81623000,70480
1631318400000,2021-09-11 00:00:00,ZIL/USDT,0.10636000,0.11190000,0.10412000,0.10696000,228714414.50000000,24710657.84343400,69585
1631232000000,2021-09-10 00:00:00,ZIL/USDT,0.10818000,0.12111000,0.10314000,0.10638000,567748417.60000000,63837666.72098400,174854
1631145600000,2021-09-09 00:00:00,ZIL/USDT,0.10333000,0.11096000,0.10133000,0.10818000,284479893.20000000,30496888.79191000,88210
1631059200000,2021-09-08 00:00:00,ZIL/USDT,0.10182000,0.10600000,0.09161000,0.10335000,352610244.90000000,35234457.94068800,96989
1630972800000,2021-09-07 00:00:00,ZIL/USDT,0.13075000,0.13099000,0.08562000,0.10186000,611575512.40000000,67493095.57340100,216772
1630886400000,2021-09-06 00:00:00,ZIL/USDT,0.13274000,0.13484000,0.12250000,0.13082000,285039173.00000000,37129259.82299700,110006
1630800000000,2021-09-05 00:00:00,ZIL/USDT,0.12221000,0.13661000,0.12049000,0.13274000,309368799.10000000,39917168.66468600,123702
1630713600000,2021-09-04 00:00:00,ZIL/USDT,0.11938000,0.12588000,0.11806000,0.12219000,303983563.90000000,37213640.00137400,97639
1630627200000,2021-09-03 00:00:00,ZIL/USDT,0.11390000,0.12304000,0.11161000,0.11940000,352023386.60000000,42027061.98986600,128003
1630540800000,2021-09-02 00:00:00,ZIL/USDT,0.11507000,0.11600000,0.11153000,0.11388000,194417708.30000000,22170732.50758000,55613
1630454400000,2021-09-01 00:00:00,ZIL/USDT,0.10803000,0.11592000,0.10546000,0.11516000,208482133.90000000,23205532.85321100,66122
1630368000000,2021-08-31 00:00:00,ZIL/USDT,0.10725000,0.11249000,0.10416000,0.10800000,190191693.90000000,20698118.26060400,61275
1630281600000,2021-08-30 00:00:00,ZIL/USDT,0.10994000,0.11317000,0.10511000,0.10716000,213887872.90000000,23323460.94541400,60899
1630195200000,2021-08-29 00:00:00,ZIL/USDT,0.11342000,0.11476000,0.10763000,0.10997000,170996663.80000000,18834181.39684300,52991
1630108800000,2021-08-28 00:00:00,ZIL/USDT,0.11273000,0.11405000,0.10885000,0.11336000,175645276.70000000,19669064.58627400,51227
1630022400000,2021-08-27 00:00:00,ZIL/USDT,0.10551000,0.11395000,0.10173000,0.11266000,327454810.80000000,35584631.36811500,94411
1629936000000,2021-08-26 00:00:00,ZIL/USDT,0.11284000,0.11850000,0.10421000,0.10571000,331325875.30000000,36673617.71432300,88367
1629849600000,2021-08-25 00:00:00,ZIL/USDT,0.10719000,0.11394000,0.10345000,0.11288000,269933825.50000000,29518532.87494300,82119
1629763200000,2021-08-24 00:00:00,ZIL/USDT,0.11509000,0.12438000,0.10471000,0.10724000,433777527.60000000,49703448.65340300,136586
1629676800000,2021-08-23 00:00:00,ZIL/USDT,0.10950000,0.12231000,0.10820000,0.11526000,411109969.80000000,47514209.54262000,146278
1629590400000,2021-08-22 00:00:00,ZIL/USDT,0.10689000,0.11139000,0.10516000,0.10950000,195710654.10000000,21181811.29817700,62007
1629504000000,2021-08-21 00:00:00,ZIL/USDT,0.10800000,0.11280000,0.10300000,0.10701000,265686697.60000000,29032685.59553200,93233
1629417600000,2021-08-20 00:00:00,ZIL/USDT,0.10445000,0.11081000,0.10286000,0.10800000,181952863.70000000,19325484.39048400,63746
1629331200000,2021-08-19 00:00:00,ZIL/USDT,0.09745000,0.10461000,0.09555000,0.10442000,194790560.90000000,19442265.03834200,66912
1629244800000,2021-08-18 00:00:00,ZIL/USDT,0.09945000,0.10184000,0.09320000,0.09745000,230048154.60000000,22557871.67572600,69635
1629158400000,2021-08-17 00:00:00,ZIL/USDT,0.10680000,0.11292000,0.09833000,0.09954000,265095218.20000000,28050621.12907200,95636
1629072000000,2021-08-16 00:00:00,ZIL/USDT,0.11158000,0.11691000,0.10550000,0.10664000,252798328.40000000,28285416.08317300,87258
1628985600000,2021-08-15 00:00:00,ZIL/USDT,0.11159000,0.11304000,0.10491000,0.11150000,189875082.90000000,20735660.87793000,66388
1628899200000,2021-08-14 00:00:00,ZIL/USDT,0.10581000,0.11633000,0.10408000,0.11165000,351139908.70000000,38847301.59757200,122059
1628812800000,2021-08-13 00:00:00,ZIL/USDT,0.09918000,0.10710000,0.09754000,0.10577000,175563372.90000000,18140579.15390100,61676
1628726400000,2021-08-12 00:00:00,ZIL/USDT,0.10449000,0.10650000,0.09475000,0.09914000,237563194.40000000,23761743.53196100,74692
1628640000000,2021-08-11 00:00:00,ZIL/USDT,0.09767000,0.10680000,0.09692000,0.10444000,283222619.00000000,29035275.60481800,93869
1628553600000,2021-08-10 00:00:00,ZIL/USDT,0.09165000,0.10000000,0.09046000,0.09771000,247760803.10000000,23665111.31907500,88729
1628467200000,2021-08-09 00:00:00,ZIL/USDT,0.08699000,0.09329000,0.08351000,0.09169000,212212843.60000000,19138555.19279900,66507
1628380800000,2021-08-08 00:00:00,ZIL/USDT,0.09323000,0.09490000,0.08545000,0.08709000,185874239.10000000,16696599.21779700,59374
1628294400000,2021-08-07 00:00:00,ZIL/USDT,0.09125000,0.09611000,0.08883000,0.09321000,317082641.50000000,29472130.75701600,90357
1628208000000,2021-08-06 00:00:00,ZIL/USDT,0.08604000,0.09136000,0.08350000,0.09123000,307174672.50000000,26807140.97150800,83019
1628121600000,2021-08-05 00:00:00,ZIL/USDT,0.08127000,0.08740000,0.07800000,0.08607000,296358158.20000000,24553547.24787900,78956
1628035200000,2021-08-04 00:00:00,ZIL/USDT,0.07887000,0.08167000,0.07684000,0.08121000,118478988.50000000,9439610.93421600,37007
1627948800000,2021-08-03 00:00:00,ZIL/USDT,0.08163000,0.08204000,0.07670000,0.07885000,134878903.20000000,10609576.97419000,42024
1627862400000,2021-08-02 00:00:00,ZIL/USDT,0.07960000,0.08510000,0.07771000,0.08158000,167603170.80000000,13631287.23000800,51089
1627776000000,2021-08-01 00:00:00,ZIL/USDT,0.08372000,0.08846000,0.07850000,0.07955000,253612136.30000000,21451516.80229900,74179
1627689600000,2021-07-31 00:00:00,ZIL/USDT,0.08047000,0.08500000,0.07785000,0.08365000,275583009.00000000,22552485.05774300,77789
1627603200000,2021-07-30 00:00:00,ZIL/USDT,0.07587000,0.08075000,0.07316000,0.08048000,255032111.70000000,19722117.59496800,62206
1627516800000,2021-07-29 00:00:00,ZIL/USDT,0.07416000,0.07870000,0.07289000,0.07592000,190117050.30000000,14473265.09799600,44803
1627430400000,2021-07-28 00:00:00,ZIL/USDT,0.07647000,0.07698000,0.07254000,0.07420000,185390183.10000000,13846363.00037700,46186
1627344000000,2021-07-27 00:00:00,ZIL/USDT,0.07425000,0.07836000,0.06956000,0.07648000,303215326.10000000,22291580.07775300,82261
1627257600000,2021-07-26 00:00:00,ZIL/USDT,0.07424000,0.08500000,0.07318000,0.07424000,673971744.30000000,53722439.33129600,187697
1627171200000,2021-07-25 00:00:00,ZIL/USDT,0.06460000,0.07533000,0.06219000,0.07420000,547294043.10000000,38445892.37269700,115992
1627084800000,2021-07-24 00:00:00,ZIL/USDT,0.06304000,0.06646000,0.06259000,0.06458000,138153806.90000000,8909753.22021000,38818
1626998400000,2021-07-23 00:00:00,ZIL/USDT,0.06203000,0.06365000,0.05938000,0.06305000,118617965.80000000,7308868.46090900,28370
1626912000000,2021-07-22 00:00:00,ZIL/USDT,0.05861000,0.06403000,0.05778000,0.06207000,180239410.40000000,10914203.03408100,42482
1626825600000,2021-07-21 00:00:00,ZIL/USDT,0.05339000,0.06032000,0.05186000,0.05862000,173014431.00000000,9864143.53709100,37453
1626739200000,2021-07-20 00:00:00,ZIL/USDT,0.05809000,0.05915000,0.05070000,0.05340000,220076607.60000000,11785833.37842600,44593
1626652800000,2021-07-19 00:00:00,ZIL/USDT,0.06327000,0.06368000,0.05777000,0.05811000,110019627.80000000,6598373.28867700,28192
1626566400000,2021-07-18 00:00:00,ZIL/USDT,0.06224000,0.06504000,0.06142000,0.06325000,90316325.50000000,5717615.36626900,23984
1626480000000,2021-07-17 00:00:00,ZIL/USDT,0.06173000,0.06339000,0.06033000,0.06220000,102328241.10000000,6326407.77192800,25595
1626393600000,2021-07-16 00:00:00,ZIL/USDT,0.06739000,0.06833000,0.06139000,0.06174000,140663510.90000000,9074185.40507700,35968
1626307200000,2021-07-15 00:00:00,ZIL/USDT,0.07125000,0.07151000,0.06500000,0.06734000,130086331.70000000,8815910.87330500,33757
1626220800000,2021-07-14 00:00:00,ZIL/USDT,0.06918000,0.07135000,0.06454000,0.07127000,142644793.50000000,9666369.46831000,33979
1626134400000,2021-07-13 00:00:00,ZIL/USDT,0.07176000,0.07224000,0.06770000,0.06916000,105142682.90000000,7379651.76939300,27657
1626048000000,2021-07-12 00:00:00,ZIL/USDT,0.07397000,0.07502000,0.07016000,0.07179000,85198798.90000000,6205366.12895900,23889
1625961600000,2021-07-11 00:00:00,ZIL/USDT,0.07297000,0.07459000,0.07155000,0.07395000,88694438.40000000,6504105.70562200,22716
1625875200000,2021-07-10 00:00:00,ZIL/USDT,0.07498000,0.07588000,0.07132000,0.07295000,84565280.30000000,6182776.67110800,22834
1625788800000,2021-07-09 00:00:00,ZIL/USDT,0.07491000,0.07569000,0.07073000,0.07503000,132555011.50000000,9688912.20055400,32891
1625702400000,2021-07-08 00:00:00,ZIL/USDT,0.08128000,0.08136000,0.07372000,0.07484000,172743453.70000000,13240737.59469600,47969
1625616000000,2021-07-07 00:00:00,ZIL/USDT,0.08083000,0.08542000,0.07910000,0.08135000,232855272.10000000,19195968.35874200,55349
1625529600000,2021-07-06 00:00:00,ZIL/USDT,0.07970000,0.08265000,0.07800000,0.08083000,165970163.90000000,13330830.40977900,46187
1625443200000,2021-07-05 00:00:00,ZIL/USDT,0.08298000,0.08298000,0.07700000,0.07964000,176984829.30000000,14133887.99442200,47482
1625356800000,2021-07-04 00:00:00,ZIL/USDT,0.08231000,0.08449000,0.07892000,0.08300000,166431628.80000000,13709247.74942000,46916
1625270400000,2021-07-03 00:00:00,ZIL/USDT,0.08152000,0.08281000,0.07880000,0.08230000,102808717.30000000,8348738.70809600,31461
1625184000000,2021-07-02 00:00:00,ZIL/USDT,0.08195000,0.08325000,0.07719000,0.08151000,125320314.30000000,9974971.91717900,35217
1625097600000,2021-07-01 00:00:00,ZIL/USDT,0.08791000,0.08804000,0.07963000,0.08205000,172434359.50000000,14249490.42300600,49049
1625011200000,2021-06-30 00:00:00,ZIL/USDT,0.08614000,0.09600000,0.07974000,0.08791000,262637647.90000000,22173308.73630000,74518
1624924800000,2021-06-29 00:00:00,ZIL/USDT,0.08004000,0.08869000,0.07940000,0.08619000,339593194.60000000,28894793.42601900,94129
1624838400000,2021-06-28 00:00:00,ZIL/USDT,0.07213000,0.08500000,0.07109000,0.08006000,376571766.20000000,29515194.48400500,95435
1624752000000,2021-06-27 00:00:00,ZIL/USDT,0.07002000,0.07232000,0.06700000,0.07213000,138572523.90000000,9626169.82556100,33041
