unix,date,symbol,open,high,low,close,Volume XLM,Volume USDT,tradecount
1626825600000,2021-07-21 00:00:00,XLM/USDT,0.21202000,0.22995000,0.20682000,0.22825000,130062872.10000000,28562930.13032700,92055
1626739200000,2021-07-20 00:00:00,XLM/USDT,0.21149000,0.21545000,0.19853000,0.21192000,145135518.70000000,29862004.72507400,92245
1626652800000,2021-07-19 00:00:00,XLM/USDT,0.22980000,0.23116000,0.21070000,0.21148000,88892811.30000000,19583214.16468600,61734
1626566400000,2021-07-18 00:00:00,XLM/USDT,0.23256000,0.24052000,0.22612000,0.22977000,82673817.00000000,19254757.47605300,55300
1626480000000,2021-07-17 00:00:00,XLM/USDT,0.23529000,0.23854000,0.22743000,0.23260000,106689058.30000000,24822467.79197100,71101
1626393600000,2021-07-16 00:00:00,XLM/USDT,0.24090000,0.25800000,0.23300000,0.23513000,248451258.40000000,60655596.50828000,166739
1626307200000,2021-07-15 00:00:00,XLM/USDT,0.24000000,0.24343000,0.22602000,0.24081000,112583379.40000000,26454659.12011200,82818
1626220800000,2021-07-14 00:00:00,XLM/USDT,0.23224000,0.24491000,0.21898000,0.23994000,121116707.00000000,28127584.25473500,88928
1626134400000,2021-07-13 00:00:00,XLM/USDT,0.23834000,0.24232000,0.22703000,0.23222000,88258546.50000000,20744417.04485300,63697
1626048000000,2021-07-12 00:00:00,XLM/USDT,0.24600000,0.25219000,0.23554000,0.23834000,81989539.30000000,19998037.01111400,65155
1625961600000,2021-07-11 00:00:00,XLM/USDT,0.24489000,0.24808000,0.24011000,0.24595000,56935693.50000000,13896774.90890600,43326
1625875200000,2021-07-10 00:00:00,XLM/USDT,0.24559000,0.25295000,0.23821000,0.24478000,67326821.30000000,16385791.68342300,49782
1625788800000,2021-07-09 00:00:00,XLM/USDT,0.24291000,0.24937000,0.23242000,0.24566000,105063944.10000000,25346753.21798800,72878
1625702400000,2021-07-08 00:00:00,XLM/USDT,0.25655000,0.25776000,0.23888000,0.24286000,112961219.40000000,27815871.81853200,79242
1625616000000,2021-07-07 00:00:00,XLM/USDT,0.26037000,0.26571000,0.25557000,0.25641000,98688669.50000000,25792812.00023800,70544
1625529600000,2021-07-06 00:00:00,XLM/USDT,0.25349000,0.26784000,0.25225000,0.26043000,100162470.30000000,26025079.67127500,80037
1625443200000,2021-07-05 00:00:00,XLM/USDT,0.26794000,0.26794000,0.25043000,0.25326000,104916705.50000000,27104053.85792100,78127
1625356800000,2021-07-04 00:00:00,XLM/USDT,0.26382000,0.27235000,0.25856000,0.26814000,84602586.10000000,22678128.00389500,69940
1625270400000,2021-07-03 00:00:00,XLM/USDT,0.26295000,0.26999000,0.25892000,0.26394000,89230788.40000000,23611409.54535500,66877
1625184000000,2021-07-02 00:00:00,XLM/USDT,0.26870000,0.27340000,0.25223000,0.26287000,85674710.10000000,22291894.98561900,66882
1625097600000,2021-07-01 00:00:00,XLM/USDT,0.28393000,0.28428000,0.25962000,0.26890000,106958778.50000000,28607596.51242500,81237
1625011200000,2021-06-30 00:00:00,XLM/USDT,0.28302000,0.28615000,0.26601000,0.28389000,126449804.60000000,34796711.47766500,96068
1624924800000,2021-06-29 00:00:00,XLM/USDT,0.26349000,0.29374000,0.26237000,0.28320000,160513261.70000000,44924572.26980200,139138
1624838400000,2021-06-28 00:00:00,XLM/USDT,0.25969000,0.26948000,0.25575000,0.26349000,118145051.40000000,30852420.11984200,91329
1624752000000,2021-06-27 00:00:00,XLM/USDT,0.24947000,0.25987000,0.23914000,0.25979000,135039946.20000000,33527380.05209300,104670
1624665600000,2021-06-26 00:00:00,XLM/USDT,0.24089000,0.24966000,0.22815000,0.24940000,120400311.40000000,28661029.85613800,93825
1624579200000,2021-06-25 00:00:00,XLM/USDT,0.26878000,0.27442000,0.24034000,0.24091000,162018488.30000000,41540192.52402800,127986
1624492800000,2021-06-24 00:00:00,XLM/USDT,0.25565000,0.27331000,0.24302000,0.26880000,143398015.90000000,37352841.78690400,109216
1624406400000,2021-06-23 00:00:00,XLM/USDT,0.23531000,0.27000000,0.22433000,0.25546000,203372677.30000000,51870905.21992100,141975
1624320000000,2021-06-22 00:00:00,XLM/USDT,0.23600000,0.25913000,0.19877000,0.23503000,361659240.50000000,82055553.23757600,230888
1624233600000,2021-06-21 00:00:00,XLM/USDT,0.29737000,0.30250000,0.23510000,0.23581000,247331873.40000000,65016374.90521300,189777
1624147200000,2021-06-20 00:00:00,XLM/USDT,0.28861000,0.29925000,0.26929000,0.29739000,126135963.50000000,35866557.62421900,100389
1624060800000,2021-06-19 00:00:00,XLM/USDT,0.29726000,0.30660000,0.28853000,0.28853000,83955933.60000000,24982298.11370600,71679
1623974400000,2021-06-18 00:00:00,XLM/USDT,0.31756000,0.31868000,0.28454000,0.29725000,150968056.90000000,45113973.72634000,112844
1623888000000,2021-06-17 00:00:00,XLM/USDT,0.31767000,0.33030000,0.31000000,0.31751000,101043771.60000000,32445783.93940000,82389
1623801600000,2021-06-16 00:00:00,XLM/USDT,0.33353000,0.34200000,0.31474000,0.31766000,142476461.10000000,46513643.24549800,116978
1623715200000,2021-06-15 00:00:00,XLM/USDT,0.34300000,0.35199000,0.32967000,0.33352000,138913498.40000000,47277711.42472200,114289
1623628800000,2021-06-14 00:00:00,XLM/USDT,0.34486000,0.34990000,0.32700000,0.34300000,152209858.10000000,51550908.14124500,125301
1623542400000,2021-06-13 00:00:00,XLM/USDT,0.32792000,0.34854000,0.31091000,0.34486000,141947456.30000000,46403721.32078000,120225
1623456000000,2021-06-12 00:00:00,XLM/USDT,0.31811000,0.34400000,0.29933000,0.32784000,190275454.10000000,61053162.35503800,146646
1623369600000,2021-06-11 00:00:00,XLM/USDT,0.33883000,0.34282000,0.31394000,0.31816000,141793334.00000000,46857148.93368100,105554
1623283200000,2021-06-10 00:00:00,XLM/USDT,0.36513000,0.36717000,0.33102000,0.33887000,150510872.20000000,52392380.88288900,114450
1623196800000,2021-06-09 00:00:00,XLM/USDT,0.34923000,0.36543000,0.32438000,0.36501000,196490428.20000000,67629350.85183000,149958
1623110400000,2021-06-08 00:00:00,XLM/USDT,0.34654000,0.35676000,0.30952000,0.34928000,227386875.60000000,76326551.40959400,175945
1623024000000,2021-06-07 00:00:00,XLM/USDT,0.38046000,0.39166000,0.34230000,0.34630000,147880251.80000000,55099234.94094300,135333
1622937600000,2021-06-06 00:00:00,XLM/USDT,0.37480000,0.38850000,0.37137000,0.38053000,101616596.90000000,38616072.96101800,90536
1622851200000,2021-06-05 00:00:00,XLM/USDT,0.38450000,0.40575000,0.36299000,0.37488000,180484545.40000000,69711323.06330900,160886
1622764800000,2021-06-04 00:00:00,XLM/USDT,0.42548000,0.42548000,0.36916000,0.38450000,223812601.50000000,87374046.80396000,212099
1622678400000,2021-06-03 00:00:00,XLM/USDT,0.41875000,0.43414000,0.41241000,0.42530000,194089946.60000000,82112080.84605100,180492
1622592000000,2021-06-02 00:00:00,XLM/USDT,0.41873000,0.43548000,0.40538000,0.41880000,229354582.10000000,96078458.13467800,238169
1622505600000,2021-06-01 00:00:00,XLM/USDT,0.40267000,0.44994000,0.38368000,0.41864000,417356905.30000000,175935318.87321900,330574
1622419200000,2021-05-31 00:00:00,XLM/USDT,0.37441000,0.40971000,0.36510000,0.40243000,258272168.30000000,101014831.48369200,198378
1622332800000,2021-05-30 00:00:00,XLM/USDT,0.36727000,0.39888000,0.34503000,0.37466000,207728302.70000000,78853291.50806300,166649
1622246400000,2021-05-29 00:00:00,XLM/USDT,0.39919000,0.40997000,0.34349000,0.36728000,254464417.90000000,95131619.84744000,201060
1622160000000,2021-05-28 00:00:00,XLM/USDT,0.42061000,0.42600000,0.36408000,0.39933000,314680966.40000000,123739457.45895400,234879
1622073600000,2021-05-27 00:00:00,XLM/USDT,0.44367000,0.44700000,0.40888000,0.42058000,223059472.80000000,95693912.98847300,230624
1621987200000,2021-05-26 00:00:00,XLM/USDT,0.42911000,0.47000000,0.42031000,0.44368000,334701996.90000000,149288690.81034600,328519
1621900800000,2021-05-25 00:00:00,XLM/USDT,0.43928000,0.46000000,0.40622000,0.42922000,396258266.00000000,171383678.20240100,336745
1621814400000,2021-05-24 00:00:00,XLM/USDT,0.36201000,0.45000000,0.35874000,0.43964000,577274117.70000000,242926764.66371000,496775
1621728000000,2021-05-23 00:00:00,XLM/USDT,0.38917000,0.40135000,0.27335000,0.36200000,535763670.60000000,177738594.94350000,406917
1621641600000,2021-05-22 00:00:00,XLM/USDT,0.41884000,0.42209000,0.36417000,0.38917000,329935744.90000000,131005081.16787300,234836
1621555200000,2021-05-21 00:00:00,XLM/USDT,0.49470000,0.51315000,0.37014000,0.41884000,402186161.20000000,182160559.81606400,339316
1621468800000,2021-05-20 00:00:00,XLM/USDT,0.44302000,0.53386000,0.39578000,0.49469000,522575719.60000000,248369354.96414700,521514
1621382400000,2021-05-19 00:00:00,XLM/USDT,0.64551000,0.65576000,0.28500000,0.44315000,1018636062.60000000,493128341.13510200,879626
1621296000000,2021-05-18 00:00:00,XLM/USDT,0.64306000,0.70000000,0.62999000,0.64540000,432553040.00000000,285023138.15833200,466668
1621209600000,2021-05-17 00:00:00,XLM/USDT,0.71051000,0.71321000,0.61899000,0.64323000,574620997.20000000,382373824.10126200,581258
1621123200000,2021-05-16 00:00:00,XLM/USDT,0.68077000,0.79850000,0.66000000,0.71027000,843950524.90000000,618743758.59206400,977039
1621036800000,2021-05-15 00:00:00,XLM/USDT,0.66942000,0.74359000,0.64936000,0.68081000,691112260.50000000,479145282.83166000,798844
1620950400000,2021-05-14 00:00:00,XLM/USDT,0.65363000,0.70817000,0.63263000,0.66885000,473112329.90000000,319388751.28929000,549905
1620864000000,2021-05-13 00:00:00,XLM/USDT,0.59104000,0.66200000,0.53871000,0.65366000,645717296.00000000,393577558.38809700,723233
1620777600000,2021-05-12 00:00:00,XLM/USDT,0.73486000,0.74500000,0.57892000,0.59554000,485806355.30000000,325729275.05556600,629916
1620691200000,2021-05-11 00:00:00,XLM/USDT,0.65683000,0.74321000,0.61981000,0.73465000,753173523.00000000,504348234.71973800,793136
1620604800000,2021-05-10 00:00:00,XLM/USDT,0.62783000,0.78000000,0.60802000,0.65643000,1299537754.00000000,918045137.26645600,1324121
1620518400000,2021-05-09 00:00:00,XLM/USDT,0.61451000,0.63324000,0.57476000,0.62804000,293580379.80000000,178584840.96340700,365042
1620432000000,2021-05-08 00:00:00,XLM/USDT,0.63086000,0.64082000,0.60377000,0.61380000,198172070.80000000,123600803.88947400,262829
1620345600000,2021-05-07 00:00:00,XLM/USDT,0.65085000,0.68900000,0.60427000,0.63063000,443642907.60000000,286179710.00406300,536882
1620259200000,2021-05-06 00:00:00,XLM/USDT,0.60502000,0.69000000,0.59428000,0.65085000,929598629.70000000,594437264.66568100,995350
1620172800000,2021-05-05 00:00:00,XLM/USDT,0.50156000,0.60600000,0.49562000,0.60473000,506467046.10000000,287843119.21917600,543346
1620086400000,2021-05-04 00:00:00,XLM/USDT,0.55081000,0.55091000,0.49365000,0.50152000,297465548.80000000,154617381.12880900,315028
1620000000000,2021-05-03 00:00:00,XLM/USDT,0.55577000,0.57322000,0.53940000,0.55044000,241217287.80000000,134616819.81895600,283214
1619913600000,2021-05-02 00:00:00,XLM/USDT,0.53999000,0.55990000,0.50613000,0.55601000,256628501.50000000,137644909.47928100,299181
1619827200000,2021-05-01 00:00:00,XLM/USDT,0.52966000,0.54000000,0.51030000,0.54000000,171586918.10000000,90327407.81454000,211415
1619740800000,2021-04-30 00:00:00,XLM/USDT,0.49151000,0.54083000,0.48477000,0.52966000,295427059.10000000,153663802.79309200,314390
1619654400000,2021-04-29 00:00:00,XLM/USDT,0.49723000,0.50863000,0.47602000,0.49162000,167114135.70000000,82413331.06655400,182265
1619568000000,2021-04-28 00:00:00,XLM/USDT,0.50964000,0.52183000,0.47430000,0.49687000,204446170.80000000,101078606.86891400,223802
1619481600000,2021-04-27 00:00:00,XLM/USDT,0.48596000,0.52246000,0.47626000,0.50963000,235691948.50000000,118745752.03514500,275286
1619395200000,2021-04-26 00:00:00,XLM/USDT,0.41632000,0.48655000,0.41392000,0.48600000,275058388.10000000,126684595.54801900,271531
1619308800000,2021-04-25 00:00:00,XLM/USDT,0.42498000,0.44483000,0.40031000,0.41620000,193136275.20000000,82423473.94761200,147577
1619222400000,2021-04-24 00:00:00,XLM/USDT,0.45065000,0.46126000,0.41202000,0.42507000,282667066.50000000,123990630.09376000,180196
1619136000000,2021-04-23 00:00:00,XLM/USDT,0.44980000,0.45723000,0.35823000,0.45069000,492741000.70000000,204942302.63891200,408908
1619049600000,2021-04-22 00:00:00,XLM/USDT,0.48891000,0.51500000,0.44400000,0.44951000,308597892.40000000,149207923.50650800,280940
1618963200000,2021-04-21 00:00:00,XLM/USDT,0.52895000,0.53756000,0.48404000,0.48894000,257880130.70000000,131387491.36661200,250800
1618876800000,2021-04-20 00:00:00,XLM/USDT,0.49947000,0.53130000,0.46800000,0.52877000,278004526.20000000,139102217.69372800,276433
1618790400000,2021-04-19 00:00:00,XLM/USDT,0.54483000,0.56601000,0.48858000,0.49982000,312750231.60000000,165366506.00788000,466817
1618704000000,2021-04-18 00:00:00,XLM/USDT,0.59130000,0.60041000,0.43750000,0.54459000,455418601.40000000,235567043.50314500,473520
1618617600000,2021-04-17 00:00:00,XLM/USDT,0.60990000,0.64400000,0.58802000,0.59137000,263520955.40000000,162419265.33319100,344860
1618531200000,2021-04-16 00:00:00,XLM/USDT,0.63966000,0.65371000,0.56516000,0.61005000,376225078.70000000,228736107.45704400,444341
1618444800000,2021-04-15 00:00:00,XLM/USDT,0.63509000,0.64980000,0.61387000,0.63966000,316537391.50000000,199106861.58480200,352940
1618358400000,2021-04-14 00:00:00,XLM/USDT,0.65701000,0.69100000,0.58555000,0.63505000,619287714.60000000,396746595.42855400,705553
1618272000000,2021-04-13 00:00:00,XLM/USDT,0.59051000,0.68400000,0.57629000,0.65701000,863195026.40000000,547496050.31593400,945656
1618185600000,2021-04-12 00:00:00,XLM/USDT,0.58445000,0.60800000,0.56614000,0.59051000,481035300.10000000,280921887.69876900,584979
1618099200000,2021-04-11 00:00:00,XLM/USDT,0.56193000,0.65620000,0.55521000,0.58440000,1387374053.60000000,848976955.12827900,1401568
1618012800000,2021-04-10 00:00:00,XLM/USDT,0.48577000,0.59400000,0.48176000,0.56192000,807705249.00000000,437813611.69003900,832771
1617926400000,2021-04-09 00:00:00,XLM/USDT,0.50488000,0.50856000,0.47696000,0.48607000,223808564.00000000,109201136.84571600,224034
1617840000000,2021-04-08 00:00:00,XLM/USDT,0.47233000,0.50522000,0.46664000,0.50500000,294430470.50000000,143821329.84700600,294699
1617753600000,2021-04-07 00:00:00,XLM/USDT,0.54206000,0.54690000,0.45195000,0.47257000,557970971.50000000,275951490.19108700,491738
1617667200000,2021-04-06 00:00:00,XLM/USDT,0.53704000,0.57800000,0.48034000,0.54206000,883367345.90000000,465888634.52153800,716668
1617580800000,2021-04-05 00:00:00,XLM/USDT,0.42859000,0.54949000,0.42202000,0.53706000,879513379.40000000,424665909.19047800,752853
1617494400000,2021-04-04 00:00:00,XLM/USDT,0.40809000,0.43464000,0.40065000,0.42851000,220000117.40000000,92481174.74964800,222044
1617408000000,2021-04-03 00:00:00,XLM/USDT,0.43912000,0.45839000,0.40587000,0.40809000,335192184.80000000,147275517.34148200,311496
1617321600000,2021-04-02 00:00:00,XLM/USDT,0.42430000,0.46853000,0.42420000,0.43897000,489374356.20000000,218234856.97113900,405777
1617235200000,2021-04-01 00:00:00,XLM/USDT,0.40578000,0.42987000,0.40034000,0.42430000,291671172.20000000,120459347.39703400,270959
1617148800000,2021-03-31 00:00:00,XLM/USDT,0.40077000,0.40701000,0.37611000,0.40560000,211491017.10000000,83404684.88778500,186468
1617062400000,2021-03-30 00:00:00,XLM/USDT,0.40445000,0.41338000,0.39782000,0.40076000,172128546.60000000,69629242.50179300,151601
1616976000000,2021-03-29 00:00:00,XLM/USDT,0.39754000,0.41327000,0.39106000,0.40446000,186088553.40000000,74857336.38035200,166207
1616889600000,2021-03-28 00:00:00,XLM/USDT,0.38195000,0.41327000,0.37797000,0.39755000,326410489.00000000,130260435.83053300,255768
1616803200000,2021-03-27 00:00:00,XLM/USDT,0.38448000,0.38996000,0.37082000,0.38185000,113503078.70000000,43102767.73666800,101934
1616716800000,2021-03-26 00:00:00,XLM/USDT,0.36135000,0.38729000,0.36034000,0.38460000,139086326.50000000,52319615.47381000,124132
1616630400000,2021-03-25 00:00:00,XLM/USDT,0.36186000,0.37050000,0.34102000,0.36112000,213538495.20000000,76661043.71422700,164727
1616544000000,2021-03-24 00:00:00,XLM/USDT,0.39488000,0.40311000,0.34776000,0.36153000,170494233.50000000,65740265.98440200,168864
1616457600000,2021-03-23 00:00:00,XLM/USDT,0.39228000,0.40870000,0.38737000,0.39518000,197716138.50000000,78681759.91395100,162358
1616371200000,2021-03-22 00:00:00,XLM/USDT,0.40348000,0.42525000,0.39000000,0.39238000,283685967.90000000,115861014.11892200,248280
1616284800000,2021-03-21 00:00:00,XLM/USDT,0.41597000,0.42372000,0.39183000,0.40347000,257265778.00000000,103960291.61507600,201740
1616198400000,2021-03-20 00:00:00,XLM/USDT,0.39485000,0.43801000,0.39205000,0.41577000,326157323.30000000,135822076.05208500,282247
1616112000000,2021-03-19 00:00:00,XLM/USDT,0.39458000,0.40221000,0.38755000,0.39486000,126225533.10000000,50135066.82343300,122994
1616025600000,2021-03-18 00:00:00,XLM/USDT,0.40278000,0.40861000,0.39329000,0.39439000,150306925.90000000,60427121.28525500,145663
1615939200000,2021-03-17 00:00:00,XLM/USDT,0.39563000,0.40495000,0.38634000,0.40268000,168153959.20000000,66616808.53221800,140634
1615852800000,2021-03-16 00:00:00,XLM/USDT,0.38428000,0.41331000,0.37297000,0.39563000,288485490.20000000,113694902.84656800,212968
1615766400000,2021-03-15 00:00:00,XLM/USDT,0.38833000,0.39923000,0.36721000,0.38429000,188924935.00000000,72328454.72295600,154661
1615680000000,2021-03-14 00:00:00,XLM/USDT,0.40658000,0.40887000,0.38762000,0.38831000,138069745.70000000,54753606.73392200,125167
1615593600000,2021-03-13 00:00:00,XLM/USDT,0.38668000,0.41200000,0.37540000,0.40661000,193537671.90000000,76923827.20050600,160715
1615507200000,2021-03-12 00:00:00,XLM/USDT,0.40562000,0.40707000,0.37739000,0.38657000,184560074.90000000,72524691.81624900,146606
1615420800000,2021-03-11 00:00:00,XLM/USDT,0.40913000,0.41290000,0.39558000,0.40564000,176882401.10000000,71505554.34158400,141689
1615334400000,2021-03-10 00:00:00,XLM/USDT,0.43192000,0.43326000,0.40583000,0.40889000,192310325.20000000,80049660.43983800,168605
1615248000000,2021-03-09 00:00:00,XLM/USDT,0.41838000,0.43480000,0.41274000,0.43186000,234072475.50000000,99369753.36571600,199304
1615161600000,2021-03-08 00:00:00,XLM/USDT,0.41265000,0.42100000,0.40257000,0.41821000,168682729.10000000,69503802.22903900,143240
1615075200000,2021-03-07 00:00:00,XLM/USDT,0.40159000,0.42238000,0.40141000,0.41265000,161937065.90000000,66654358.79087100,144500
1614988800000,2021-03-06 00:00:00,XLM/USDT,0.40489000,0.40849000,0.39204000,0.40142000,111400049.10000000,44556399.66585900,96763
1614902400000,2021-03-05 00:00:00,XLM/USDT,0.41196000,0.41282000,0.38555000,0.40483000,176504438.40000000,70349473.45543900,147499
1614816000000,2021-03-04 00:00:00,XLM/USDT,0.42081000,0.42850000,0.40119000,0.41182000,252643849.50000000,104950131.46291000,198166
1614729600000,2021-03-03 00:00:00,XLM/USDT,0.41857000,0.43860000,0.41188000,0.42052000,226457001.60000000,96474374.41239700,195940
1614643200000,2021-03-02 00:00:00,XLM/USDT,0.43101000,0.43632000,0.39655000,0.41856000,243838707.70000000,102203401.09397800,180034
1614556800000,2021-03-01 00:00:00,XLM/USDT,0.40541000,0.45000000,0.40001000,0.43069000,253988523.40000000,105844713.73919000,194223
1614470400000,2021-02-28 00:00:00,XLM/USDT,0.43845000,0.45025000,0.38000000,0.40587000,319632425.00000000,130562636.31916500,224135
1614384000000,2021-02-27 00:00:00,XLM/USDT,0.40066000,0.47171000,0.39860000,0.43792000,527720260.40000000,230384047.31137600,367336
1614297600000,2021-02-26 00:00:00,XLM/USDT,0.38080000,0.40147000,0.35457000,0.40030000,242047636.10000000,92065305.75351800,168317
1614211200000,2021-02-25 00:00:00,XLM/USDT,0.40492000,0.42545000,0.37638000,0.38022000,203875233.60000000,82884915.30519100,167844
1614124800000,2021-02-24 00:00:00,XLM/USDT,0.38647000,0.43386000,0.36763000,0.40538000,291623219.70000000,119090563.89960600,227067
1614038400000,2021-02-23 00:00:00,XLM/USDT,0.46302000,0.46503000,0.31155000,0.38652000,623044562.20000000,237317198.54084900,356556
1613952000000,2021-02-22 00:00:00,XLM/USDT,0.49601000,0.52700000,0.38685000,0.46363000,514911532.70000000,239944204.54694500,423048
1613865600000,2021-02-21 00:00:00,XLM/USDT,0.48588000,0.50862000,0.47371000,0.49601000,204202452.30000000,100869347.21447900,196486
1613779200000,2021-02-20 00:00:00,XLM/USDT,0.51278000,0.53269000,0.45560000,0.48613000,370786177.60000000,190277966.54309800,342353
1613692800000,2021-02-19 00:00:00,XLM/USDT,0.49654000,0.52200000,0.48249000,0.51278000,255881661.40000000,129474417.67488000,229904
1613606400000,2021-02-18 00:00:00,XLM/USDT,0.49748000,0.51632000,0.48312000,0.49656000,223141451.80000000,111937037.79588300,195147
1613520000000,2021-02-17 00:00:00,XLM/USDT,0.48526000,0.50971000,0.45579000,0.49737000,236397721.70000000,115196503.41438900,227123
1613433600000,2021-02-16 00:00:00,XLM/USDT,0.49449000,0.51800000,0.46757000,0.48534000,292280117.70000000,144335718.48788000,249616
1613347200000,2021-02-15 00:00:00,XLM/USDT,0.51555000,0.53999000,0.42000000,0.49474000,569631456.70000000,280898181.23964700,419535
1613260800000,2021-02-14 00:00:00,XLM/USDT,0.56454000,0.57784000,0.49296000,0.51591000,416999858.10000000,223954895.17916300,265612
1613174400000,2021-02-13 00:00:00,XLM/USDT,0.52851000,0.60692000,0.50753000,0.56456000,884628802.95000000,497440999.89574320,732133
1613088000000,2021-02-12 00:00:00,XLM/USDT,0.45608000,0.53635000,0.43639000,0.52853000,608050495.29000000,291380927.57374800,447893
1613001600000,2021-02-11 00:00:00,XLM/USDT,0.41495000,0.47000000,0.41043000,0.45604000,550048930.00000000,244056058.10462800,355957
1612915200000,2021-02-10 00:00:00,XLM/USDT,0.40018000,0.44696000,0.37200000,0.41495000,672940856.83000000,276216037.47945100,453671
1612828800000,2021-02-09 00:00:00,XLM/USDT,0.39660000,0.40567000,0.38240000,0.40022000,343877325.80000000,135791701.24067700,249184
1612742400000,2021-02-08 00:00:00,XLM/USDT,0.38535000,0.40350000,0.37319000,0.39660000,515153861.50000000,200943385.77139400,367407
1612656000000,2021-02-07 00:00:00,XLM/USDT,0.37766000,0.42250000,0.36265000,0.38540000,1182745261.43000000,461037418.67186000,704820
1612569600000,2021-02-06 00:00:00,XLM/USDT,0.35164000,0.39800000,0.33586000,0.37739000,616921269.00000000,222105827.93549400,337404
1612483200000,2021-02-05 00:00:00,XLM/USDT,0.32597000,0.36284000,0.32500000,0.35155000,512517525.30000000,178492190.70075100,304128
1612396800000,2021-02-04 00:00:00,XLM/USDT,0.34672000,0.34999000,0.31244000,0.32569000,326942654.90000000,107874710.08260900,247825
1612310400000,2021-02-03 00:00:00,XLM/USDT,0.33932000,0.34872000,0.32920000,0.34670000,294482311.60000000,99947806.40141000,233646
1612224000000,2021-02-02 00:00:00,XLM/USDT,0.32354000,0.34999000,0.31735000,0.33932000,484489799.80000000,160813825.94940900,352324
1612137600000,2021-02-01 00:00:00,XLM/USDT,0.30704000,0.36961000,0.29236000,0.32323000,1090168896.00000000,360588029.52998600,628048
1612051200000,2021-01-31 00:00:00,XLM/USDT,0.32847000,0.33949000,0.29323000,0.30704000,658606929.20000000,209384868.95938400,457288
1611964800000,2021-01-30 00:00:00,XLM/USDT,0.29327000,0.36500000,0.27944000,0.32791000,1176619630.20000000,371226952.44251300,607775
1611878400000,2021-01-29 00:00:00,XLM/USDT,0.29329000,0.38367000,0.28560000,0.29322000,1835251498.90000000,588820716.62154900,966405
1611792000000,2021-01-28 00:00:00,XLM/USDT,0.23767000,0.30377000,0.23203000,0.29306000,462056226.70000000,124988540.21802000,282599
1611705600000,2021-01-27 00:00:00,XLM/USDT,0.26156000,0.26228000,0.23010000,0.23779000,164626281.30000000,40052361.82148100,99517
1611619200000,2021-01-26 00:00:00,XLM/USDT,0.26094000,0.26518000,0.24836000,0.26144000,152994432.00000000,39382896.51070600,92904
1611532800000,2021-01-25 00:00:00,XLM/USDT,0.27139000,0.27714000,0.25974000,0.26102000,187688410.00000000,50985335.37233100,107429
1611446400000,2021-01-24 00:00:00,XLM/USDT,0.26976000,0.28310000,0.26220000,0.27138000,219146598.30000000,60003115.43270200,121236
1611360000000,2021-01-23 00:00:00,XLM/USDT,0.26928000,0.27957000,0.26302000,0.26977000,206829031.30000000,56120980.35247800,117940
1611273600000,2021-01-22 00:00:00,XLM/USDT,0.25125000,0.28200000,0.22700000,0.26941000,417369524.60000000,107616505.43940000,214934
1611187200000,2021-01-21 00:00:00,XLM/USDT,0.29364000,0.29492000,0.24288000,0.25140000,296818169.10000000,80540560.20527200,186118
1611100800000,2021-01-20 00:00:00,XLM/USDT,0.29775000,0.30193000,0.27346000,0.29358000,312544139.10000000,90043200.31913100,182893
1611014400000,2021-01-19 00:00:00,XLM/USDT,0.30530000,0.31995000,0.29000000,0.29748000,492748733.20000000,151948235.89974600,270526
1610928000000,2021-01-18 00:00:00,XLM/USDT,0.30368000,0.30929000,0.29303000,0.30544000,276589020.70000000,83069000.03934600,149819
1610841600000,2021-01-17 00:00:00,XLM/USDT,0.29075000,0.31940000,0.28600000,0.30380000,543229586.60000000,164173427.91825800,297801
1610755200000,2021-01-16 00:00:00,XLM/USDT,0.28389000,0.31190000,0.27680000,0.29075000,465267798.20000000,137703460.20473600,264165
1610668800000,2021-01-15 00:00:00,XLM/USDT,0.30350000,0.31376000,0.25890000,0.28374000,473470475.20000000,136936802.97856700,267846
1610582400000,2021-01-14 00:00:00,XLM/USDT,0.30382000,0.32440000,0.28758000,0.30350000,509036633.70000000,153552986.69649300,274483
1610496000000,2021-01-13 00:00:00,XLM/USDT,0.27991000,0.31000000,0.27200000,0.30356000,508938545.30000000,147394313.71287400,325740
1610409600000,2021-01-12 00:00:00,XLM/USDT,0.27116000,0.31100000,0.25300000,0.27993000,924532021.20000000,264453879.78029600,503491
1610323200000,2021-01-11 00:00:00,XLM/USDT,0.28449000,0.28506000,0.21065000,0.27119000,849119358.90000000,207918640.48151800,418706
1610236800000,2021-01-10 00:00:00,XLM/USDT,0.31070000,0.32500000,0.26000000,0.28450000,568733844.50000000,169814198.05747000,321283
1610150400000,2021-01-09 00:00:00,XLM/USDT,0.29706000,0.32900000,0.28132000,0.31054000,630029959.70000000,189774771.78326100,353178
1610064000000,2021-01-08 00:00:00,XLM/USDT,0.31141000,0.33120000,0.26014000,0.29700000,984017607.40000000,294535750.82391000,470092
1609977600000,2021-01-07 00:00:00,XLM/USDT,0.33976000,0.41194000,0.28888000,0.31124000,1712004424.81000000,599030816.99994100,926898
1609891200000,2021-01-06 00:00:00,XLM/USDT,0.19303000,0.39000000,0.19166000,0.33938000,3305718352.50000000,966724786.50578390,1450888
1609804800000,2021-01-05 00:00:00,XLM/USDT,0.16410000,0.21000000,0.15000000,0.19291000,1166645286.00000000,209333530.85087300,423858
1609718400000,2021-01-04 00:00:00,XLM/USDT,0.13656000,0.16750000,0.12780000,0.16404000,966556893.50000000,144603949.96337400,324104
