unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1626393600000,2021-07-16 00:00:00,EOS/USDT,3.67070000,3.83850000,3.53010000,3.65290000,19626663.37000000,72357330.62976000,158198
1626307200000,2021-07-15 00:00:00,EOS/USDT,3.79740000,3.91890000,3.55550000,3.67070000,15566205.81000000,57743041.74469100,144812
1626220800000,2021-07-14 00:00:00,EOS/USDT,3.88950000,3.92830000,3.59060000,3.79830000,20869223.41000000,78214509.10310200,176342
1626134400000,2021-07-13 00:00:00,EOS/USDT,4.18700000,4.21390000,3.78660000,3.89090000,25083974.82000000,99839967.13031900,245727
1626048000000,2021-07-12 00:00:00,EOS/USDT,4.07750000,4.37860000,4.04130000,4.18730000,38217590.79000000,161769684.06870300,399910
1625961600000,2021-07-11 00:00:00,EOS/USDT,3.96560000,4.17770000,3.83340000,4.07660000,22936376.52000000,92310217.09872000,177854
1625875200000,2021-07-10 00:00:00,EOS/USDT,4.21750000,4.42000000,3.87230000,3.96330000,39271615.66000000,160205369.08310900,265742
1625788800000,2021-07-09 00:00:00,EOS/USDT,3.59590000,4.31330000,3.45550000,4.21740000,49803432.92000000,199715011.17156100,420148
1625702400000,2021-07-08 00:00:00,EOS/USDT,3.82450000,3.84000000,3.52460000,3.59590000,16308329.05000000,59647051.54024800,210366
1625616000000,2021-07-07 00:00:00,EOS/USDT,3.87770000,3.97960000,3.81430000,3.82490000,10925537.03000000,42815906.05684100,116630
1625529600000,2021-07-06 00:00:00,EOS/USDT,3.81010000,4.00550000,3.78260000,3.87760000,14528435.95000000,56418250.86314500,160755
1625443200000,2021-07-05 00:00:00,EOS/USDT,4.06060000,4.06090000,3.75910000,3.81010000,14667457.05000000,57094677.23936200,140908
1625356800000,2021-07-04 00:00:00,EOS/USDT,4.05080000,4.18660000,3.95010000,4.06100000,17331712.71000000,70672203.96517800,138537
1625270400000,2021-07-03 00:00:00,EOS/USDT,3.92260000,4.06510000,3.85100000,4.05040000,12196067.80000000,48572737.27739400,102952
1625184000000,2021-07-02 00:00:00,EOS/USDT,3.92260000,4.00500000,3.74500000,3.92240000,17292675.90000000,66278775.40984700,174308
1625097600000,2021-07-01 00:00:00,EOS/USDT,4.13810000,4.20950000,3.85410000,3.92270000,17183604.41000000,68347459.04509100,184923
1625011200000,2021-06-30 00:00:00,EOS/USDT,4.12850000,4.30000000,3.83360000,4.13830000,22277103.10000000,90079996.76349000,188965
1624924800000,2021-06-29 00:00:00,EOS/USDT,3.85260000,4.29230000,3.83820000,4.12890000,22443557.94000000,92021417.00433900,194321
1624838400000,2021-06-28 00:00:00,EOS/USDT,3.77660000,3.94550000,3.68650000,3.85070000,13666088.31000000,51968713.23283400,114879
1624752000000,2021-06-27 00:00:00,EOS/USDT,3.57060000,3.78240000,3.48740000,3.77660000,11994997.22000000,43105218.85528000,92523
1624665600000,2021-06-26 00:00:00,EOS/USDT,3.53320000,3.65760000,3.35000000,3.57120000,17664309.55000000,61448288.27876700,132258
1624579200000,2021-06-25 00:00:00,EOS/USDT,3.92400000,4.02510000,3.50590000,3.53330000,24547992.59000000,91913213.83533200,207910
1624492800000,2021-06-24 00:00:00,EOS/USDT,3.67260000,3.92920000,3.51840000,3.92400000,22591189.67000000,85433994.84866000,203419
1624406400000,2021-06-23 00:00:00,EOS/USDT,3.38680000,3.80760000,3.25120000,3.67320000,27495124.03000000,99488521.15431100,207558
1624320000000,2021-06-22 00:00:00,EOS/USDT,3.51900000,3.76190000,3.03920000,3.38690000,49227688.14000000,166544693.66538600,321325
1624233600000,2021-06-21 00:00:00,EOS/USDT,4.50660000,4.52250000,3.50260000,3.51810000,36492092.09000000,143021103.60600400,275450
1624147200000,2021-06-20 00:00:00,EOS/USDT,4.46000000,4.53330000,4.10320000,4.50690000,17437328.04000000,75499875.26565000,151351
1624060800000,2021-06-19 00:00:00,EOS/USDT,4.56270000,4.70290000,4.45000000,4.45970000,11474644.75000000,52540045.17935800,132693
1623974400000,2021-06-18 00:00:00,EOS/USDT,4.87270000,4.89410000,4.39040000,4.56400000,16357445.09000000,76380921.77596400,202663
1623888000000,2021-06-17 00:00:00,EOS/USDT,4.86470000,5.08450000,4.75400000,4.87250000,13977776.94000000,69027558.20081900,158799
1623801600000,2021-06-16 00:00:00,EOS/USDT,5.18260000,5.23370000,4.81520000,4.86570000,16610868.82000000,83442015.27765100,157361
1623715200000,2021-06-15 00:00:00,EOS/USDT,5.29840000,5.39820000,5.10580000,5.18080000,16182855.73000000,84857053.91868500,160787
1623628800000,2021-06-14 00:00:00,EOS/USDT,5.08930000,5.32410000,4.95320000,5.29920000,18027075.11000000,92333470.84132000,176630
1623542400000,2021-06-13 00:00:00,EOS/USDT,4.83110000,5.11000000,4.65570000,5.08740000,15078415.85000000,73076071.99971600,137581
1623456000000,2021-06-12 00:00:00,EOS/USDT,4.91600000,4.91600000,4.58420000,4.83020000,19411925.45000000,92402258.96605700,314346
1623369600000,2021-06-11 00:00:00,EOS/USDT,5.07880000,5.39410000,4.85460000,4.91570000,29079424.27000000,147993335.91241700,322893
1623283200000,2021-06-10 00:00:00,EOS/USDT,5.33900000,5.47570000,4.92590000,5.07990000,27109652.34000000,140800045.21055400,293900
1623196800000,2021-06-09 00:00:00,EOS/USDT,5.04910000,5.40000000,4.77080000,5.34040000,33763045.30000000,171467497.18082700,262385
1623110400000,2021-06-08 00:00:00,EOS/USDT,5.18820000,5.25520000,4.50460000,5.05020000,40563736.60000000,199965478.49950600,323361
1623024000000,2021-06-07 00:00:00,EOS/USDT,5.84520000,5.96990000,5.06810000,5.18940000,22547226.45000000,126628629.23084400,247852
1622937600000,2021-06-06 00:00:00,EOS/USDT,5.77580000,5.95160000,5.70610000,5.84570000,15060918.03000000,87804170.23496700,162752
1622851200000,2021-06-05 00:00:00,EOS/USDT,6.01500000,6.22060000,5.63790000,5.77760000,23001120.91000000,136494445.96344400,242629
1622764800000,2021-06-04 00:00:00,EOS/USDT,6.53380000,6.54240000,5.77520000,6.01420000,30733500.44000000,185855960.87984600,332633
1622678400000,2021-06-03 00:00:00,EOS/USDT,6.37260000,6.70000000,6.22540000,6.53350000,30348664.31000000,195864438.32534500,355149
1622592000000,2021-06-02 00:00:00,EOS/USDT,6.30560000,6.60000000,6.12380000,6.36950000,32498475.08000000,206152449.21374600,338034
1622505600000,2021-06-01 00:00:00,EOS/USDT,6.63220000,6.76060000,6.06870000,6.30690000,40141810.11000000,253876660.14152500,390587
1622419200000,2021-05-31 00:00:00,EOS/USDT,6.03590000,6.68880000,5.74000000,6.62970000,44952581.91000000,277017596.42306800,436104
1622332800000,2021-05-30 00:00:00,EOS/USDT,6.02480000,6.37890000,5.53610000,6.03580000,48706229.91000000,294070883.42910700,548250
1622246400000,2021-05-29 00:00:00,EOS/USDT,6.11090000,6.81990000,5.74490000,6.02250000,74939179.11000000,470821247.25716900,789452
1622160000000,2021-05-28 00:00:00,EOS/USDT,7.02050000,7.07000000,5.82610000,6.11300000,99492222.07000000,628106818.46585600,962025
1622073600000,2021-05-27 00:00:00,EOS/USDT,6.43330000,7.66850000,6.05000000,7.02100000,104749617.54000000,726131191.31648300,1202485
1621987200000,2021-05-26 00:00:00,EOS/USDT,5.69440000,6.52250000,5.53950000,6.43150000,58737933.55000000,362127200.04908600,636214
1621900800000,2021-05-25 00:00:00,EOS/USDT,5.64530000,6.00000000,5.05000000,5.69260000,71062139.69000000,389960388.50411400,589039
1621814400000,2021-05-24 00:00:00,EOS/USDT,4.28980000,5.64600000,4.16940000,5.64210000,75626040.36000000,365417486.02574100,589320
1621728000000,2021-05-23 00:00:00,EOS/USDT,5.10110000,5.32250000,3.57100000,4.29230000,77994441.11000000,340209338.05460100,577580
1621641600000,2021-05-22 00:00:00,EOS/USDT,5.55450000,5.66770000,4.89280000,5.10180000,57262026.25000000,302692850.77354400,429072
1621555200000,2021-05-21 00:00:00,EOS/USDT,6.64190000,6.92290000,4.83780000,5.55870000,94702939.98000000,555442142.54926100,692810
1621468800000,2021-05-20 00:00:00,EOS/USDT,5.69000000,7.00780000,5.10000000,6.65060000,109193444.48000000,676560043.62201000,901800
1621382400000,2021-05-19 00:00:00,EOS/USDT,9.32430000,9.47940000,4.20000000,5.68630000,178488115.05000000,1209791847.50978900,1428310
1621296000000,2021-05-18 00:00:00,EOS/USDT,9.14250000,10.02750000,8.94740000,9.32330000,48469427.70000000,455768803.08311400,510400
1621209600000,2021-05-17 00:00:00,EOS/USDT,10.10770000,10.13000000,8.60000000,9.14060000,67977146.16000000,628398666.74322000,698833
1621123200000,2021-05-16 00:00:00,EOS/USDT,10.23850000,11.23000000,9.42240000,10.10930000,51128023.78000000,528356953.14269500,663093
1621036800000,2021-05-15 00:00:00,EOS/USDT,11.14940000,11.95300000,10.11000000,10.23650000,79576778.66000000,863737999.30552600,953630
1620950400000,2021-05-14 00:00:00,EOS/USDT,10.59640000,11.66690000,10.50840000,11.14960000,64812582.29000000,719372435.23658700,879669
1620864000000,2021-05-13 00:00:00,EOS/USDT,10.35360000,11.63840000,9.40630000,10.57600000,120271507.68000000,1262588466.79077900,1179417
1620777600000,2021-05-12 00:00:00,EOS/USDT,14.51640000,14.90000000,10.12630000,10.35360000,144381299.02000000,1839145565.18246500,1911546
1620691200000,2021-05-11 00:00:00,EOS/USDT,9.26540000,14.52870000,8.77400000,14.51640000,207134481.65000000,2452466237.21856700,2490351
1620604800000,2021-05-10 00:00:00,EOS/USDT,10.52830000,10.99280000,8.23000000,9.26710000,82033777.84000000,818910150.90722300,963821
1620518400000,2021-05-09 00:00:00,EOS/USDT,10.33890000,11.09580000,9.11000000,10.52830000,77000361.44000000,773657256.72670700,853701
1620432000000,2021-05-08 00:00:00,EOS/USDT,10.36710000,11.20390000,9.60230000,10.33920000,85375231.26000000,885028332.07726300,1133259
1620345600000,2021-05-07 00:00:00,EOS/USDT,11.47740000,13.25250000,9.55840000,10.37570000,168030917.38000000,1917676802.79910700,1944053
1620259200000,2021-05-06 00:00:00,EOS/USDT,8.71980000,12.85000000,8.41000000,11.46430000,244242567.97000000,2570253555.70364300,2445147
1620172800000,2021-05-05 00:00:00,EOS/USDT,6.33970000,8.83920000,6.20170000,8.72050000,106607763.26000000,819211152.03502800,1221611
1620086400000,2021-05-04 00:00:00,EOS/USDT,6.80800000,7.08530000,6.20000000,6.34000000,73050770.23000000,481822450.71223400,751031
1620000000000,2021-05-03 00:00:00,EOS/USDT,6.52510000,6.99000000,6.51780000,6.80560000,29174864.48000000,196460680.18188800,329671
1619913600000,2021-05-02 00:00:00,EOS/USDT,6.61360000,6.69810000,6.17750000,6.52550000,29104218.50000000,188265267.74819700,310104
1619827200000,2021-05-01 00:00:00,EOS/USDT,6.44990000,6.65890000,6.28390000,6.61290000,21910430.74000000,141892123.97292900,285678
1619740800000,2021-04-30 00:00:00,EOS/USDT,5.89500000,6.45750000,5.78200000,6.44910000,31935292.55000000,198050522.77256200,364500
1619654400000,2021-04-29 00:00:00,EOS/USDT,5.95400000,6.05000000,5.61100000,5.89490000,27007732.35000000,158170654.99360500,239002
1619568000000,2021-04-28 00:00:00,EOS/USDT,6.06120000,6.22590000,5.68000000,5.95300000,31403825.02000000,185935173.31974800,326251
1619481600000,2021-04-27 00:00:00,EOS/USDT,5.86360000,6.10680000,5.74720000,6.06260000,36978557.92000000,219974919.89277300,478538
1619395200000,2021-04-26 00:00:00,EOS/USDT,5.00080000,5.91710000,4.92400000,5.86270000,52923986.71000000,292099690.90327800,499140
1619308800000,2021-04-25 00:00:00,EOS/USDT,5.08670000,5.46400000,4.61270000,4.99920000,32092162.14000000,164276244.16988500,301134
1619222400000,2021-04-24 00:00:00,EOS/USDT,5.57340000,5.65130000,5.02330000,5.08500000,37332457.07000000,196542713.35498200,278127
1619136000000,2021-04-23 00:00:00,EOS/USDT,5.85630000,5.99960000,4.47000000,5.57460000,80103913.55000000,417182496.14715600,573600
1619049600000,2021-04-22 00:00:00,EOS/USDT,6.31920000,6.82120000,5.58830000,5.85500000,57181817.74000000,364002280.20622600,632899
1618963200000,2021-04-21 00:00:00,EOS/USDT,6.69330000,6.89690000,6.23000000,6.32260000,38961209.02000000,255817484.16687100,435006
1618876800000,2021-04-20 00:00:00,EOS/USDT,6.60140000,6.85430000,6.05600000,6.69440000,43365500.85000000,281560629.65197600,473479
1618790400000,2021-04-19 00:00:00,EOS/USDT,7.28200000,7.49870000,6.48310000,6.60050000,54389682.92000000,378866108.57828200,569584
1618704000000,2021-04-18 00:00:00,EOS/USDT,7.77860000,7.95400000,5.86550000,7.28540000,84548001.96000000,573633501.38690300,772047
1618617600000,2021-04-17 00:00:00,EOS/USDT,8.49640000,8.84650000,7.59560000,7.78590000,59682689.57000000,492131165.64693700,752516
1618531200000,2021-04-16 00:00:00,EOS/USDT,7.88410000,8.74990000,7.07140000,8.49740000,84992024.62000000,674623051.84998800,1196471
1618444800000,2021-04-15 00:00:00,EOS/USDT,7.66480000,7.92530000,7.28390000,7.88730000,34988131.53000000,266600945.69805200,400277
1618358400000,2021-04-14 00:00:00,EOS/USDT,7.37970000,8.08410000,7.03820000,7.66520000,76637404.79000000,583571166.02562700,1266962
1618272000000,2021-04-13 00:00:00,EOS/USDT,6.47590000,7.54900000,6.41940000,7.38160000,48379475.85000000,342914858.51138500,582937
1618185600000,2021-04-12 00:00:00,EOS/USDT,6.72660000,6.86500000,6.29110000,6.47750000,24654068.11000000,162708414.26202500,292040
1618099200000,2021-04-11 00:00:00,EOS/USDT,6.61370000,7.06840000,6.55260000,6.72660000,41297143.35000000,280690918.32765600,563849
1618012800000,2021-04-10 00:00:00,EOS/USDT,6.20820000,6.76200000,6.14890000,6.61370000,29718846.38000000,191778184.18768000,377802
1617926400000,2021-04-09 00:00:00,EOS/USDT,6.44030000,6.60110000,6.07000000,6.20720000,22024528.91000000,139374799.58588200,282193
1617840000000,2021-04-08 00:00:00,EOS/USDT,5.88120000,6.47360000,5.80410000,6.44200000,29919017.72000000,184894703.86744500,324839
1617753600000,2021-04-07 00:00:00,EOS/USDT,6.64360000,7.05490000,5.72210000,5.88240000,66141509.12000000,416879559.71046700,877827
1617667200000,2021-04-06 00:00:00,EOS/USDT,6.69830000,7.10000000,6.19730000,6.64360000,67368981.92000000,448276047.95604400,824943
1617580800000,2021-04-05 00:00:00,EOS/USDT,6.28000000,7.08170000,5.83030000,6.69590000,82205391.71000000,528346241.92141300,844888
1617494400000,2021-04-04 00:00:00,EOS/USDT,5.41070000,6.30000000,5.33000000,6.28000000,57685148.82000000,336505926.63163900,563238
1617408000000,2021-04-03 00:00:00,EOS/USDT,6.25260000,6.48670000,5.20770000,5.41070000,80619950.47000000,477840811.99020100,804628
1617321600000,2021-04-02 00:00:00,EOS/USDT,5.59660000,6.35590000,5.36410000,6.25570000,91016938.14000000,530521838.12504600,1037063
1617235200000,2021-04-01 00:00:00,EOS/USDT,4.80180000,5.98470000,4.70800000,5.59470000,91899102.98000000,483848109.08233100,974693
1617148800000,2021-03-31 00:00:00,EOS/USDT,4.33710000,4.90850000,4.06270000,4.80210000,50494289.94000000,226231860.71993700,518890
1617062400000,2021-03-30 00:00:00,EOS/USDT,4.27860000,4.40680000,4.20730000,4.33610000,19014503.23000000,81836825.41371300,185525
1616976000000,2021-03-29 00:00:00,EOS/USDT,4.11050000,4.31210000,4.06400000,4.27850000,19360839.99000000,81790067.57614300,211052
1616889600000,2021-03-28 00:00:00,EOS/USDT,4.08980000,4.21540000,4.03170000,4.11060000,15714660.79000000,64921073.67057400,159043
1616803200000,2021-03-27 00:00:00,EOS/USDT,4.18570000,4.20000000,3.97650000,4.09120000,16487912.15000000,67404542.82490800,186491
1616716800000,2021-03-26 00:00:00,EOS/USDT,3.67230000,4.19290000,3.66980000,4.18490000,33419274.18000000,132989193.58037000,276587
1616630400000,2021-03-25 00:00:00,EOS/USDT,3.69190000,3.78170000,3.53050000,3.67450000,28486210.88000000,104855094.32722300,299952
1616544000000,2021-03-24 00:00:00,EOS/USDT,4.08780000,4.30960000,3.45440000,3.69380000,33240602.47000000,132757022.07342600,268538
1616457600000,2021-03-23 00:00:00,EOS/USDT,4.07770000,4.26660000,4.03810000,4.08990000,22909573.87000000,94799441.47453600,377437
1616371200000,2021-03-22 00:00:00,EOS/USDT,4.15380000,4.34970000,3.99850000,4.07770000,28219839.97000000,118629593.89748100,371877
1616284800000,2021-03-21 00:00:00,EOS/USDT,4.32810000,4.41790000,4.11620000,4.15360000,26100800.89000000,110382622.10030900,359434
1616198400000,2021-03-20 00:00:00,EOS/USDT,4.13790000,4.50000000,4.12390000,4.32780000,26162178.00000000,114125131.42276700,288879
1616112000000,2021-03-19 00:00:00,EOS/USDT,4.14430000,4.26700000,4.02600000,4.13750000,20296052.87000000,84982971.27752000,353154
1616025600000,2021-03-18 00:00:00,EOS/USDT,4.08720000,4.32690000,4.05490000,4.14340000,29844241.14000000,124679783.38831900,229094
1615939200000,2021-03-17 00:00:00,EOS/USDT,4.06680000,4.09470000,3.85420000,4.08670000,21834414.44000000,86682376.42489800,271838
1615852800000,2021-03-16 00:00:00,EOS/USDT,3.81430000,4.13430000,3.67150000,4.06610000,31898121.62000000,126450751.46629700,342313
1615766400000,2021-03-15 00:00:00,EOS/USDT,3.92560000,4.03370000,3.71500000,3.81690000,27198247.86000000,104925642.24351700,190520
1615680000000,2021-03-14 00:00:00,EOS/USDT,4.28270000,4.38460000,3.92550000,3.92560000,26674595.90000000,110493978.35432000,440797
1615593600000,2021-03-13 00:00:00,EOS/USDT,3.78220000,4.38630000,3.67870000,4.28160000,28813745.27000000,116173328.41316800,245938
1615507200000,2021-03-12 00:00:00,EOS/USDT,3.95360000,3.99350000,3.67340000,3.78280000,24719121.33000000,94887997.99049400,242231
1615420800000,2021-03-11 00:00:00,EOS/USDT,3.98930000,4.05020000,3.70010000,3.95320000,24375977.23000000,95979657.95535100,233130
1615334400000,2021-03-10 00:00:00,EOS/USDT,4.16530000,4.18800000,3.89390000,3.99100000,27216643.27000000,109876550.71507900,218205
1615248000000,2021-03-09 00:00:00,EOS/USDT,3.89910000,4.18380000,3.85000000,4.16730000,28686527.23000000,115028301.99285700,268791
1615161600000,2021-03-08 00:00:00,EOS/USDT,3.83050000,3.93000000,3.73360000,3.89810000,23014527.54000000,88285465.14156400,174089
1615075200000,2021-03-07 00:00:00,EOS/USDT,3.72140000,3.84690000,3.71540000,3.83100000,16280416.71000000,61368678.93075300,116298
1614988800000,2021-03-06 00:00:00,EOS/USDT,3.69160000,3.77120000,3.59760000,3.72070000,13409844.36000000,49614113.79884100,153019
1614902400000,2021-03-05 00:00:00,EOS/USDT,3.74900000,3.75570000,3.55630000,3.69040000,18490563.23000000,67623998.48509200,218736
1614816000000,2021-03-04 00:00:00,EOS/USDT,3.82560000,3.92490000,3.63800000,3.74830000,26425366.93000000,100304671.92632800,249601
1614729600000,2021-03-03 00:00:00,EOS/USDT,3.67030000,4.06550000,3.64220000,3.82580000,35571041.38000000,138288349.73144400,350265
1614643200000,2021-03-02 00:00:00,EOS/USDT,3.70740000,3.85000000,3.56300000,3.67100000,25186129.94000000,92919294.31023900,202412
1614556800000,2021-03-01 00:00:00,EOS/USDT,3.47450000,3.75870000,3.44860000,3.70490000,22194068.43000000,79859262.09578200,170591
1614470400000,2021-02-28 00:00:00,EOS/USDT,3.67240000,3.69960000,3.24210000,3.47650000,31361448.32000000,108016288.45603500,240225
1614384000000,2021-02-27 00:00:00,EOS/USDT,3.54870000,3.83980000,3.54310000,3.67150000,24977922.66000000,92700866.03021600,309840
1614297600000,2021-02-26 00:00:00,EOS/USDT,3.66950000,3.76990000,3.40000000,3.54770000,38391146.46000000,137887241.19841600,275584
1614211200000,2021-02-25 00:00:00,EOS/USDT,3.89010000,4.09740000,3.62380000,3.67110000,32728301.12000000,128140701.93080600,333388
1614124800000,2021-02-24 00:00:00,EOS/USDT,3.85170000,4.13930000,3.67750000,3.88920000,45678448.75000000,179871539.92158000,335781
1614038400000,2021-02-23 00:00:00,EOS/USDT,4.68830000,4.72210000,3.18620000,3.85210000,101007395.36000000,390977884.34895000,685943
1613952000000,2021-02-22 00:00:00,EOS/USDT,5.10080000,5.30480000,4.09900000,4.68770000,78799750.21000000,378586220.79884500,644000
1613865600000,2021-02-21 00:00:00,EOS/USDT,4.84000000,5.36550000,4.72960000,5.10080000,40374613.60000000,203941736.77652200,348949
1613779200000,2021-02-20 00:00:00,EOS/USDT,5.22650000,5.45450000,4.51860000,4.83900000,51716507.01000000,267080451.28050100,380693
1613692800000,2021-02-19 00:00:00,EOS/USDT,4.81500000,5.37630000,4.65000000,5.22670000,51485574.30000000,262298329.62039800,376403
1613606400000,2021-02-18 00:00:00,EOS/USDT,4.84270000,5.00700000,4.65840000,4.81460000,32897326.85000000,159775088.65250100,236835
1613520000000,2021-02-17 00:00:00,EOS/USDT,4.64380000,4.88700000,4.42110000,4.84410000,36369451.02000000,171551543.22651700,257180
1613433600000,2021-02-16 00:00:00,EOS/USDT,4.71430000,4.97200000,4.41400000,4.64470000,52643137.62000000,247982957.59752500,317116
1613347200000,2021-02-15 00:00:00,EOS/USDT,5.06540000,5.24430000,4.12440000,4.71480000,64176584.35000000,302391300.17180100,443520
1613260800000,2021-02-14 00:00:00,EOS/USDT,5.55020000,5.60280000,4.86140000,5.06670000,53628704.89000000,281526575.36838800,620695
1613174400000,2021-02-13 00:00:00,EOS/USDT,4.75060000,5.56000000,4.49000000,5.55620000,77049397.80000000,387473887.13132100,580776
1613088000000,2021-02-12 00:00:00,EOS/USDT,4.57990000,4.84000000,4.22500000,4.74890000,52730255.73000000,240201539.80307200,410278
1613001600000,2021-02-11 00:00:00,EOS/USDT,4.12620000,4.67380000,4.00000000,4.58330000,57897957.72000000,250714150.87144000,379402
1612915200000,2021-02-10 00:00:00,EOS/USDT,4.16440000,4.53910000,3.63330000,4.12600000,92504279.48000000,381038361.84919500,549859
1612828800000,2021-02-09 00:00:00,EOS/USDT,3.59620000,4.31020000,3.48030000,4.16310000,74686340.05000000,288007700.94900100,439678
1612742400000,2021-02-08 00:00:00,EOS/USDT,3.44000000,3.60000000,3.35030000,3.59370000,45616122.74000000,158145067.25866300,284408
1612656000000,2021-02-07 00:00:00,EOS/USDT,3.21030000,3.59000000,3.02510000,3.44000000,71730948.25000000,239629299.22438500,357272
1612569600000,2021-02-06 00:00:00,EOS/USDT,3.31480000,3.32590000,3.13330000,3.20920000,26168387.51000000,84229640.55726000,184465
1612483200000,2021-02-05 00:00:00,EOS/USDT,3.02260000,3.38000000,3.01050000,3.31280000,34894929.50000000,110998139.20939900,224221
1612396800000,2021-02-04 00:00:00,EOS/USDT,3.06650000,3.14880000,2.98000000,3.02260000,24736829.90000000,75451532.59533800,172111
1612310400000,2021-02-03 00:00:00,EOS/USDT,2.99760000,3.13850000,2.98460000,3.06650000,21949660.93000000,67070966.81379300,139418
1612224000000,2021-02-02 00:00:00,EOS/USDT,3.05490000,3.07620000,2.95300000,2.99790000,25606816.44000000,77026448.78875400,158825
1612137600000,2021-02-01 00:00:00,EOS/USDT,2.92980000,3.28000000,2.89300000,3.05500000,81454074.44000000,251617169.49536800,413463
1612051200000,2021-01-31 00:00:00,EOS/USDT,2.93140000,3.07680000,2.79470000,2.92970000,48808848.44000000,142995548.36203800,288416
1611964800000,2021-01-30 00:00:00,EOS/USDT,2.72550000,3.09890000,2.68800000,2.93190000,46687724.55000000,134910682.80559000,287479
1611878400000,2021-01-29 00:00:00,EOS/USDT,2.70770000,2.90000000,2.64680000,2.72320000,42065679.73000000,116251941.56142300,249591
1611792000000,2021-01-28 00:00:00,EOS/USDT,2.50130000,2.79430000,2.47360000,2.70900000,28543070.19000000,76243141.65394400,159411
1611705600000,2021-01-27 00:00:00,EOS/USDT,2.62780000,2.62810000,2.46330000,2.50010000,13739860.94000000,34831585.85311800,95692
1611619200000,2021-01-26 00:00:00,EOS/USDT,2.64830000,2.67340000,2.55370000,2.62780000,11431400.81000000,29872800.24321900,80949
1611532800000,2021-01-25 00:00:00,EOS/USDT,2.71350000,2.76710000,2.63080000,2.64810000,14815480.94000000,40250639.41093200,96615
1611446400000,2021-01-24 00:00:00,EOS/USDT,2.70280000,2.77320000,2.64610000,2.71350000,14726360.60000000,40079730.29564500,89780
1611360000000,2021-01-23 00:00:00,EOS/USDT,2.62070000,2.78280000,2.57470000,2.70280000,22166538.13000000,59378553.47033500,130316
1611273600000,2021-01-22 00:00:00,EOS/USDT,2.54420000,2.67480000,2.43090000,2.62080000,22876177.83000000,58853239.15124400,139314
1611187200000,2021-01-21 00:00:00,EOS/USDT,2.77610000,2.78320000,2.49580000,2.54510000,26622270.07000000,70150607.05805500,165623
1611100800000,2021-01-20 00:00:00,EOS/USDT,2.78970000,2.82340000,2.65600000,2.77560000,24136427.43000000,66217134.44955000,178036
1611014400000,2021-01-19 00:00:00,EOS/USDT,2.81550000,2.92720000,2.78200000,2.78950000,34691602.04000000,99179856.75352700,204914
1610928000000,2021-01-18 00:00:00,EOS/USDT,2.76390000,2.83510000,2.70210000,2.81440000,21835501.73000000,60630711.97474800,137726
1610841600000,2021-01-17 00:00:00,EOS/USDT,2.77710000,2.80350000,2.68040000,2.76400000,21830570.16000000,59964210.35866100,137575
1610755200000,2021-01-16 00:00:00,EOS/USDT,2.75670000,2.88430000,2.70560000,2.77700000,34613368.34000000,96995202.23473700,216069
1610668800000,2021-01-15 00:00:00,EOS/USDT,2.80940000,2.93690000,2.58000000,2.75660000,41381415.15000000,114546660.32193300,229178
1610582400000,2021-01-14 00:00:00,EOS/USDT,2.76810000,2.85890000,2.69130000,2.80890000,32720798.98000000,90577969.66588100,184244
1610496000000,2021-01-13 00:00:00,EOS/USDT,2.59840000,2.79330000,2.52430000,2.76700000,27740001.36000000,74106859.34451400,141858
1610409600000,2021-01-12 00:00:00,EOS/USDT,2.66920000,2.77040000,2.53050000,2.59690000,36062487.03000000,95812331.84051400,188592
1610323200000,2021-01-11 00:00:00,EOS/USDT,3.05550000,3.06960000,2.38590000,2.66630000,110068969.12000000,294810900.07621300,510223
1610236800000,2021-01-10 00:00:00,EOS/USDT,3.61410000,3.92200000,2.85000000,3.05520000,123377042.10000000,413525613.63180700,588697
1610150400000,2021-01-09 00:00:00,EOS/USDT,3.10950000,3.73910000,3.01260000,3.61450000,67692589.97000000,233160829.46562500,341310
1610064000000,2021-01-08 00:00:00,EOS/USDT,3.19510000,3.25310000,2.90000000,3.10940000,44115462.00000000,136291274.10333600,228969
1609977600000,2021-01-07 00:00:00,EOS/USDT,3.37140000,3.44880000,3.05000000,3.19430000,70175676.38000000,230729793.10156800,354359
1609891200000,2021-01-06 00:00:00,EOS/USDT,2.88610000,3.45500000,2.84740000,3.37110000,64001252.23000000,203259129.72315800,352420
1609804800000,2021-01-05 00:00:00,EOS/USDT,2.81990000,2.95370000,2.71040000,2.88620000,30181879.28000000,85593226.41825100,183292
1609718400000,2021-01-04 00:00:00,EOS/USDT,2.79900000,3.12200000,2.62000000,2.81910000,52251721.55000000,149823765.49561200,289402
1609632000000,2021-01-03 00:00:00,EOS/USDT,2.63160000,2.84440000,2.57670000,2.79850000,34686424.89000000,94151339.13296400,220237
1609545600000,2021-01-02 00:00:00,EOS/USDT,2.63810000,2.72320000,2.56270000,2.63210000,17549382.44000000,46146783.41053700,128653
1609459200000,2021-01-01 00:00:00,EOS/USDT,2.59060000,2.73130000,2.56700000,2.63780000,13298192.52000000,35099545.43622500,101560
1609372800000,2020-12-31 00:00:00,EOS/USDT,2.61240000,2.65670000,2.51190000,2.59110000,13739882.68000000,35584325.31335200,94764
1609286400000,2020-12-30 00:00:00,EOS/USDT,2.64060000,2.67230000,2.53480000,2.61230000,16477769.52000000,42772972.93096900,109286
