unix,date,symbol,open,high,low,close,Volume BAT,Volume USDT,tradecount
1641340800000,2022-01-05 00:00:00,BAT/USDT,1.28300000,1.33500000,1.12100000,1.17640000,28541133.00000000,35994568.40450000,124444
1641254400000,2022-01-04 00:00:00,BAT/USDT,1.30280000,1.36410000,1.24990000,1.28250000,24191970.00000000,31773107.24110000,114425
1641168000000,2022-01-03 00:00:00,BAT/USDT,1.29940000,1.34460000,1.25500000,1.30170000,20785380.00000000,27021395.88490000,89724
1641081600000,2022-01-02 00:00:00,BAT/USDT,1.25620000,1.34520000,1.21690000,1.29990000,19053481.00000000,24575202.43820000,92004
1640995200000,2022-01-01 00:00:00,BAT/USDT,1.20500000,1.26450000,1.20410000,1.25600000,11540379.00000000,14269125.56720000,63887
1640908800000,2021-12-31 00:00:00,BAT/USDT,1.18850000,1.27470000,1.17820000,1.20470000,19263553.00000000,23738418.84930000,85410
1640822400000,2021-12-30 00:00:00,BAT/USDT,1.15180000,1.24200000,1.11220000,1.18860000,21528374.00000000,25592727.95510000,83525
1640736000000,2021-12-29 00:00:00,BAT/USDT,1.22010000,1.24670000,1.13640000,1.15080000,18770905.00000000,22410578.39400000,79477
1640649600000,2021-12-28 00:00:00,BAT/USDT,1.38170000,1.38180000,1.20950000,1.21950000,22167720.00000000,28597111.03670000,106056
1640563200000,2021-12-27 00:00:00,BAT/USDT,1.33620000,1.45390000,1.33580000,1.38100000,22833855.00000000,31810057.02770000,141299
1640476800000,2021-12-26 00:00:00,BAT/USDT,1.33640000,1.36500000,1.28140000,1.33680000,13174705.00000000,17332985.71440000,60439
1640390400000,2021-12-25 00:00:00,BAT/USDT,1.31320000,1.39190000,1.30170000,1.33640000,17862027.00000000,24069104.76880000,90475
1640304000000,2021-12-24 00:00:00,BAT/USDT,1.34260000,1.38000000,1.29070000,1.31430000,22270648.00000000,29732058.77910000,117487
1640217600000,2021-12-23 00:00:00,BAT/USDT,1.18670000,1.34490000,1.17660000,1.34360000,30142398.00000000,38037817.46010000,147452
1640131200000,2021-12-22 00:00:00,BAT/USDT,1.16490000,1.23100000,1.14730000,1.18720000,22803359.00000000,27238505.43020000,90414
1640044800000,2021-12-21 00:00:00,BAT/USDT,1.10890000,1.18190000,1.08660000,1.16450000,17669592.00000000,20291275.10600000,69907
1639958400000,2021-12-20 00:00:00,BAT/USDT,1.13290000,1.16090000,1.04510000,1.10690000,19154524.00000000,20911639.82230000,72013
1639872000000,2021-12-19 00:00:00,BAT/USDT,1.17710000,1.20230000,1.11830000,1.13340000,13838886.00000000,16066295.62780000,54650
1639785600000,2021-12-18 00:00:00,BAT/USDT,1.14990000,1.21290000,1.10420000,1.17620000,19635478.00000000,22947647.20600000,80959
1639699200000,2021-12-17 00:00:00,BAT/USDT,1.13140000,1.19580000,1.05800000,1.15030000,24215464.00000000,27402249.32640000,93248
1639612800000,2021-12-16 00:00:00,BAT/USDT,1.11750000,1.24000000,1.11410000,1.13080000,36136380.00000000,42517232.66480000,128323
1639526400000,2021-12-15 00:00:00,BAT/USDT,1.06670000,1.14210000,0.98570000,1.11750000,31201040.00000000,33150370.73850000,94787
1639440000000,2021-12-14 00:00:00,BAT/USDT,1.02900000,1.08030000,0.99720000,1.06680000,25509367.00000000,26565989.25500000,75014
1639353600000,2021-12-13 00:00:00,BAT/USDT,1.20020000,1.20360000,1.01380000,1.02960000,31181548.00000000,33996932.12740000,90746
1639267200000,2021-12-12 00:00:00,BAT/USDT,1.14990000,1.22300000,1.09660000,1.19970000,28523161.00000000,33035404.03980000,89119
1639180800000,2021-12-11 00:00:00,BAT/USDT,1.06490000,1.15000000,1.02880000,1.14970000,23813553.00000000,26132684.94200000,73101
1639094400000,2021-12-10 00:00:00,BAT/USDT,1.13810000,1.20000000,1.06340000,1.06540000,31819577.00000000,35960635.22920000,98037
1639008000000,2021-12-09 00:00:00,BAT/USDT,1.30070000,1.31490000,1.13510000,1.13940000,27536749.00000000,33496199.60480000,95577
1638921600000,2021-12-08 00:00:00,BAT/USDT,1.32510000,1.35760000,1.21620000,1.30130000,35538704.00000000,45566229.93230000,128480
1638835200000,2021-12-07 00:00:00,BAT/USDT,1.36040000,1.40820000,1.29450000,1.32510000,49333127.00000000,66684334.58460000,186389
1638748800000,2021-12-06 00:00:00,BAT/USDT,1.16740000,1.37860000,1.11050000,1.36090000,115450519.00000000,141594085.60460000,352844
1638662400000,2021-12-05 00:00:00,BAT/USDT,1.12460000,1.23190000,1.02910000,1.16620000,84410015.00000000,96943935.13270000,244517
1638576000000,2021-12-04 00:00:00,BAT/USDT,1.28210000,1.28380000,0.87570000,1.12470000,85625430.00000000,92003195.29210000,247392
1638489600000,2021-12-03 00:00:00,BAT/USDT,1.42610000,1.43040000,1.23200000,1.28220000,41988474.00000000,56604807.84580000,163401
1638403200000,2021-12-02 00:00:00,BAT/USDT,1.49170000,1.52120000,1.37540000,1.42620000,45767727.00000000,65303058.74950000,169328
1638316800000,2021-12-01 00:00:00,BAT/USDT,1.45670000,1.69000000,1.44420000,1.49200000,79072191.00000000,122579448.42520000,339494
1638230400000,2021-11-30 00:00:00,BAT/USDT,1.61420000,1.61870000,1.44060000,1.45730000,46289145.00000000,69742583.54250000,192229
1638144000000,2021-11-29 00:00:00,BAT/USDT,1.65590000,1.71450000,1.53440000,1.61430000,64306672.00000000,103641734.12670000,282195
1638057600000,2021-11-28 00:00:00,BAT/USDT,1.76290000,1.92900000,1.49050000,1.65780000,172076211.42000000,290049738.67088200,902801
1637971200000,2021-11-27 00:00:00,BAT/USDT,1.33640000,1.82500000,1.33570000,1.76580000,209433691.00000000,335973297.18720000,1116628
1637884800000,2021-11-26 00:00:00,BAT/USDT,1.42060000,1.86000000,1.32000000,1.33610000,366138728.78000000,589007997.38076700,2160130
1637798400000,2021-11-25 00:00:00,BAT/USDT,1.12820000,1.45170000,1.11450000,1.42160000,163947253.00000000,216492700.25260000,1155672
1637712000000,2021-11-24 00:00:00,BAT/USDT,1.06540000,1.14000000,1.02330000,1.12830000,32358120.00000000,34528893.83400000,150865
1637625600000,2021-11-23 00:00:00,BAT/USDT,1.03890000,1.06880000,1.00030000,1.06510000,15782080.00000000,16259956.26890000,65858
1637539200000,2021-11-22 00:00:00,BAT/USDT,1.07320000,1.09990000,1.01120000,1.03900000,19359629.00000000,20356305.57420000,87861
1637452800000,2021-11-21 00:00:00,BAT/USDT,1.10920000,1.14610000,1.05540000,1.07250000,17378077.00000000,18856317.58410000,75814
1637366400000,2021-11-20 00:00:00,BAT/USDT,1.12370000,1.15780000,1.05980000,1.10950000,28115537.00000000,31341263.27630000,121742
1637280000000,2021-11-19 00:00:00,BAT/USDT,0.97910000,1.14600000,0.96390000,1.12530000,41573102.00000000,44883664.18840000,193936
1637193600000,2021-11-18 00:00:00,BAT/USDT,1.06500000,1.08160000,0.95060000,0.97810000,26564011.00000000,27019738.74780000,110737
1637107200000,2021-11-17 00:00:00,BAT/USDT,1.06320000,1.14370000,1.04640000,1.06610000,24714844.00000000,26784322.11520000,115667
1637020800000,2021-11-16 00:00:00,BAT/USDT,1.14460000,1.15500000,0.96450000,1.06360000,47548987.00000000,51239576.47440000,205637
1636934400000,2021-11-15 00:00:00,BAT/USDT,1.14800000,1.24100000,1.13030000,1.14430000,48740234.00000000,57697632.86950000,245124
1636848000000,2021-11-14 00:00:00,BAT/USDT,1.14200000,1.18210000,1.11870000,1.14830000,18609489.00000000,21462647.48660000,85834
1636761600000,2021-11-13 00:00:00,BAT/USDT,1.16840000,1.23310000,1.13600000,1.14240000,30811747.00000000,36532442.22450000,170546
1636675200000,2021-11-12 00:00:00,BAT/USDT,1.11770000,1.23700000,1.10060000,1.16870000,58611592.00000000,68102676.81250000,313372
1636588800000,2021-11-11 00:00:00,BAT/USDT,1.08110000,1.16390000,1.05710000,1.11800000,28901563.00000000,32058795.37110000,166452
1636502400000,2021-11-10 00:00:00,BAT/USDT,1.16950000,1.18490000,1.01220000,1.08110000,56680913.00000000,64051588.69810000,264056
1636416000000,2021-11-09 00:00:00,BAT/USDT,1.27510000,1.39230000,1.16170000,1.16950000,191510430.00000000,244526493.96210000,1009390
1636329600000,2021-11-08 00:00:00,BAT/USDT,0.99840000,1.29000000,0.96500000,1.27630000,161990022.00000000,186614197.75330000,862365
1636243200000,2021-11-07 00:00:00,BAT/USDT,1.01040000,1.03000000,0.98140000,0.99820000,14434275.00000000,14398597.49020000,73600
1636156800000,2021-11-06 00:00:00,BAT/USDT,0.96850000,1.01770000,0.95300000,1.01100000,31286361.00000000,31091144.13330000,163017
1636070400000,2021-11-05 00:00:00,BAT/USDT,0.97510000,1.03610000,0.95010000,0.96970000,30432404.00000000,30273080.86190000,155742
1635984000000,2021-11-04 00:00:00,BAT/USDT,0.96910000,1.09000000,0.93050000,0.97600000,41621379.00000000,40608722.39480000,190558
1635897600000,2021-11-03 00:00:00,BAT/USDT,1.03390000,1.04000000,0.93700000,0.96860000,39130855.00000000,38429888.19400000,168704
1635811200000,2021-11-02 00:00:00,BAT/USDT,1.02050000,1.12000000,1.00820000,1.03390000,55661144.00000000,58464121.34280000,270963
1635724800000,2021-11-01 00:00:00,BAT/USDT,0.99510000,1.09160000,0.95870000,1.02040000,85576393.00000000,87435728.45150000,392417
1635638400000,2021-10-31 00:00:00,BAT/USDT,1.24180000,1.44900000,0.96010000,0.99430000,235534395.00000000,279822839.50990000,1268036
1635552000000,2021-10-30 00:00:00,BAT/USDT,0.85330000,1.46850000,0.78630000,1.24180000,455206339.01000000,535632605.47725100,2624352
1635465600000,2021-10-29 00:00:00,BAT/USDT,0.69470000,0.91290000,0.69190000,0.85310000,154814830.00000000,128303813.97040000,1128844
1635379200000,2021-10-28 00:00:00,BAT/USDT,0.63810000,0.70300000,0.63200000,0.69480000,12337491.00000000,8261832.39870000,86508
1635292800000,2021-10-27 00:00:00,BAT/USDT,0.71290000,0.73160000,0.63660000,0.63730000,22524238.00000000,15147410.95840000,123157
1635206400000,2021-10-26 00:00:00,BAT/USDT,0.70360000,0.74770000,0.70030000,0.71270000,19827997.00000000,14305725.43210000,121178
1635120000000,2021-10-25 00:00:00,BAT/USDT,0.68850000,0.70410000,0.68430000,0.70350000,7594124.00000000,5279310.81820000,30379
1635033600000,2021-10-24 00:00:00,BAT/USDT,0.71190000,0.71960000,0.67750000,0.68850000,8572737.00000000,5977546.12990000,48939
1634947200000,2021-10-23 00:00:00,BAT/USDT,0.69790000,0.71720000,0.69140000,0.71250000,6285039.00000000,4437175.16810000,39952
1634860800000,2021-10-22 00:00:00,BAT/USDT,0.69040000,0.71620000,0.68850000,0.69770000,7593253.00000000,5340545.46790000,39554
1634774400000,2021-10-21 00:00:00,BAT/USDT,0.71140000,0.72890000,0.68580000,0.69070000,14934970.00000000,10616222.38280000,105343
1634688000000,2021-10-20 00:00:00,BAT/USDT,0.68040000,0.71270000,0.67210000,0.71150000,10164949.00000000,7056655.12460000,52372
1634601600000,2021-10-19 00:00:00,BAT/USDT,0.68140000,0.69960000,0.67180000,0.68040000,9459638.00000000,6477640.22480000,43195
1634515200000,2021-10-18 00:00:00,BAT/USDT,0.69080000,0.69510000,0.67130000,0.68120000,5667497.00000000,3875640.00950000,30558
1634428800000,2021-10-17 00:00:00,BAT/USDT,0.71730000,0.72050000,0.67120000,0.69020000,7621598.00000000,5316876.59940000,43482
1634342400000,2021-10-16 00:00:00,BAT/USDT,0.69280000,0.74230000,0.68940000,0.71780000,19564144.00000000,14006513.09070000,107746
1634256000000,2021-10-15 00:00:00,BAT/USDT,0.70380000,0.70920000,0.67250000,0.69200000,13558520.00000000,9375501.60520000,64598
1634169600000,2021-10-14 00:00:00,BAT/USDT,0.70640000,0.72490000,0.69460000,0.70350000,9983667.00000000,7068103.53490000,52230
1634083200000,2021-10-13 00:00:00,BAT/USDT,0.69670000,0.70760000,0.68210000,0.70600000,15564395.00000000,10821692.21860000,58691
1633996800000,2021-10-12 00:00:00,BAT/USDT,0.70300000,0.70300000,0.66390000,0.69710000,8605840.00000000,5879818.17790000,62433
1633910400000,2021-10-11 00:00:00,BAT/USDT,0.71850000,0.73810000,0.68720000,0.70290000,9647174.00000000,6901924.92980000,52616
1633824000000,2021-10-10 00:00:00,BAT/USDT,0.76260000,0.76290000,0.71190000,0.71880000,8229075.00000000,6071705.60740000,45813
1633737600000,2021-10-09 00:00:00,BAT/USDT,0.74840000,0.77060000,0.73420000,0.76250000,11203524.00000000,8450815.63320000,51723
1633651200000,2021-10-08 00:00:00,BAT/USDT,0.73370000,0.78410000,0.72970000,0.74750000,27615047.00000000,20922870.55400000,131633
1633564800000,2021-10-07 00:00:00,BAT/USDT,0.73650000,0.74040000,0.71350000,0.73330000,9231847.00000000,6710743.12040000,47084
1633478400000,2021-10-06 00:00:00,BAT/USDT,0.74230000,0.75000000,0.69220000,0.73630000,13965948.00000000,10148420.52770000,105555
1633392000000,2021-10-05 00:00:00,BAT/USDT,0.70670000,0.74320000,0.70130000,0.74180000,11476321.00000000,8254519.60010000,76076
1633305600000,2021-10-04 00:00:00,BAT/USDT,0.73020000,0.73020000,0.68310000,0.70650000,10506877.00000000,7412128.21980000,58578
1633219200000,2021-10-03 00:00:00,BAT/USDT,0.70730000,0.73980000,0.69330000,0.72990000,11077696.00000000,7981487.63570000,78198
1633132800000,2021-10-02 00:00:00,BAT/USDT,0.68000000,0.73060000,0.66870000,0.70830000,11224703.00000000,7853831.57600000,107940
1633046400000,2021-10-01 00:00:00,BAT/USDT,0.63280000,0.68170000,0.62030000,0.67960000,11429302.00000000,7531435.41790000,73300
1632960000000,2021-09-30 00:00:00,BAT/USDT,0.59460000,0.64350000,0.59110000,0.63200000,10484883.00000000,6516072.91710000,56544
1632873600000,2021-09-29 00:00:00,BAT/USDT,0.58070000,0.60750000,0.57780000,0.59420000,7516885.00000000,4477510.52050000,30212
1632787200000,2021-09-28 00:00:00,BAT/USDT,0.60720000,0.61710000,0.57890000,0.58140000,9583486.85000000,5742668.59030700,37676
1632700800000,2021-09-27 00:00:00,BAT/USDT,0.63760000,0.65350000,0.60630000,0.60750000,7887055.00000000,5012431.01890000,32585
1632614400000,2021-09-26 00:00:00,BAT/USDT,0.64320000,0.65710000,0.59480000,0.63790000,9111408.00000000,5734095.61530000,56828
1632528000000,2021-09-25 00:00:00,BAT/USDT,0.65350000,0.65930000,0.62800000,0.64350000,5806708.00000000,3746073.07370000,35809
1632441600000,2021-09-24 00:00:00,BAT/USDT,0.70260000,0.70510000,0.61250000,0.65380000,13283825.00000000,8690480.47910000,74242
1632355200000,2021-09-23 00:00:00,BAT/USDT,0.68570000,0.71890000,0.67440000,0.70240000,10511479.00000000,7346304.95110000,65824
1632268800000,2021-09-22 00:00:00,BAT/USDT,0.60750000,0.68670000,0.59460000,0.68550000,9436737.37000000,6114667.60578400,55140
1632182400000,2021-09-21 00:00:00,BAT/USDT,0.65170000,0.67640000,0.59840000,0.60620000,12210209.14000000,7836599.36893700,71436
1632096000000,2021-09-20 00:00:00,BAT/USDT,0.73900000,0.74070000,0.63030000,0.65150000,17324977.91000000,11724892.58195800,100105
1632009600000,2021-09-19 00:00:00,BAT/USDT,0.75450000,0.75510000,0.72450000,0.73840000,6244114.00000000,4629250.69100000,35256
1631923200000,2021-09-18 00:00:00,BAT/USDT,0.75170000,0.77440000,0.74000000,0.75450000,6421727.00000000,4876366.17240000,27909
1631836800000,2021-09-17 00:00:00,BAT/USDT,0.77510000,0.78060000,0.73860000,0.75190000,8558383.00000000,6504604.49130000,35862
1631750400000,2021-09-16 00:00:00,BAT/USDT,0.79300000,0.80880000,0.75610000,0.77510000,11284187.00000000,8880203.90230000,69555
1631664000000,2021-09-15 00:00:00,BAT/USDT,0.78190000,0.79900000,0.77330000,0.79270000,8276922.00000000,6521050.68410000,41998
1631577600000,2021-09-14 00:00:00,BAT/USDT,0.75450000,0.78580000,0.74740000,0.78190000,7861252.00000000,6026839.46420000,41959
1631491200000,2021-09-13 00:00:00,BAT/USDT,0.80820000,0.81550000,0.71350000,0.75460000,11334308.00000000,8526354.05780000,72155
1631404800000,2021-09-12 00:00:00,BAT/USDT,0.77330000,0.81590000,0.75690000,0.80980000,8799389.00000000,6970223.04390000,50774
1631318400000,2021-09-11 00:00:00,BAT/USDT,0.76270000,0.79610000,0.75500000,0.77300000,6534445.00000000,5072273.95920000,32756
1631232000000,2021-09-10 00:00:00,BAT/USDT,0.81270000,0.84150000,0.73610000,0.76260000,16200202.00000000,12762980.16490000,70811
1631145600000,2021-09-09 00:00:00,BAT/USDT,0.77000000,0.84320000,0.75880000,0.81210000,18190652.00000000,14633478.70000000,78261
1631059200000,2021-09-08 00:00:00,BAT/USDT,0.77850000,0.79820000,0.70020000,0.77040000,15445488.00000000,11633174.24020000,57148
1630972800000,2021-09-07 00:00:00,BAT/USDT,0.95530000,0.95730000,0.67690000,0.77770000,36297309.84000000,29909806.86837900,132693
1630886400000,2021-09-06 00:00:00,BAT/USDT,0.98370000,0.98950000,0.91200000,0.95530000,14888971.00000000,14300487.68980000,54769
1630800000000,2021-09-05 00:00:00,BAT/USDT,0.92100000,1.00350000,0.90610000,0.98330000,23700269.52000000,22753870.17634500,114048
1630713600000,2021-09-04 00:00:00,BAT/USDT,0.87910000,0.95100000,0.87640000,0.92060000,25685242.72000000,23620828.44461400,111419
1630627200000,2021-09-03 00:00:00,BAT/USDT,0.84880000,0.88760000,0.83120000,0.87870000,13313763.14000000,11590861.40335400,52388
1630540800000,2021-09-02 00:00:00,BAT/USDT,0.86360000,0.87060000,0.83970000,0.84850000,13162170.00000000,11277348.32830000,41725
1630454400000,2021-09-01 00:00:00,BAT/USDT,0.81370000,0.86550000,0.79780000,0.86350000,12712640.00000000,10650786.09627000,45058
1630368000000,2021-08-31 00:00:00,BAT/USDT,0.79210000,0.84680000,0.77830000,0.81460000,13831403.00000000,11308061.88340000,59543
1630281600000,2021-08-30 00:00:00,BAT/USDT,0.81490000,0.84760000,0.78020000,0.79240000,11265885.00000000,9129155.41590000,44969
1630195200000,2021-08-29 00:00:00,BAT/USDT,0.81970000,0.83600000,0.79270000,0.81520000,7104197.00000000,5770123.83740000,23969
1630108800000,2021-08-28 00:00:00,BAT/USDT,0.84570000,0.84740000,0.80460000,0.81940000,6944704.00000000,5703182.54250000,19943
1630022400000,2021-08-27 00:00:00,BAT/USDT,0.79260000,0.84650000,0.75940000,0.84560000,10060874.27000000,8082661.72907000,36361
1629936000000,2021-08-26 00:00:00,BAT/USDT,0.86170000,0.88360000,0.78300000,0.79300000,13237141.42000000,10793909.65373700,38176
1629849600000,2021-08-25 00:00:00,BAT/USDT,0.81750000,0.89000000,0.78980000,0.86190000,18341192.98000000,15250511.74149900,53647
1629763200000,2021-08-24 00:00:00,BAT/USDT,0.89450000,0.90000000,0.80000000,0.81850000,22983156.98000000,19715883.74896800,64792
1629676800000,2021-08-23 00:00:00,BAT/USDT,0.87000000,0.91000000,0.84480000,0.89410000,39257691.80000000,34330132.72124900,115279
1629590400000,2021-08-22 00:00:00,BAT/USDT,0.77960000,0.88900000,0.77640000,0.87000000,47922302.46000000,40074724.39977500,162922
1629504000000,2021-08-21 00:00:00,BAT/USDT,0.78330000,0.80500000,0.70420000,0.77900000,16880430.80000000,13250939.46829300,56135
1629417600000,2021-08-20 00:00:00,BAT/USDT,0.75760000,0.78820000,0.74510000,0.78270000,12643374.47000000,9694262.90711800,38780
1629331200000,2021-08-19 00:00:00,BAT/USDT,0.71610000,0.75790000,0.69740000,0.75760000,14188137.21000000,10265650.62977600,37736
1629244800000,2021-08-18 00:00:00,BAT/USDT,0.73620000,0.74560000,0.69240000,0.71510000,14632699.44000000,10553857.74691600,39403
1629158400000,2021-08-17 00:00:00,BAT/USDT,0.78250000,0.81380000,0.73140000,0.73580000,17011786.52000000,13230852.86942700,50836
1629072000000,2021-08-16 00:00:00,BAT/USDT,0.81200000,0.82630000,0.77000000,0.78260000,17939011.77000000,14386278.30704100,54011
1628985600000,2021-08-15 00:00:00,BAT/USDT,0.78000000,0.81840000,0.75110000,0.81160000,20018280.22000000,15740770.93174000,65193
1628899200000,2021-08-14 00:00:00,BAT/USDT,0.79000000,0.79240000,0.74070000,0.78000000,13407282.61000000,10307236.66157700,43120
1628812800000,2021-08-13 00:00:00,BAT/USDT,0.71490000,0.79040000,0.70750000,0.79010000,13002764.48000000,9842105.23185700,49486
1628726400000,2021-08-12 00:00:00,BAT/USDT,0.74330000,0.77450000,0.68960000,0.71500000,16050852.02000000,11635343.62646100,48269
1628640000000,2021-08-11 00:00:00,BAT/USDT,0.72270000,0.80160000,0.71730000,0.74390000,18837441.27000000,14140176.02187100,75550
1628553600000,2021-08-10 00:00:00,BAT/USDT,0.70180000,0.72500000,0.68810000,0.72200000,12603968.69000000,8962525.92945900,41978
1628467200000,2021-08-09 00:00:00,BAT/USDT,0.67310000,0.71110000,0.64960000,0.70150000,12460963.33000000,8532267.65705600,36667
1628380800000,2021-08-08 00:00:00,BAT/USDT,0.72120000,0.73300000,0.66480000,0.67270000,13000532.48000000,9074955.47198400,37771
1628294400000,2021-08-07 00:00:00,BAT/USDT,0.69640000,0.73680000,0.68700000,0.72040000,19714886.19000000,14088736.76447800,70051
1628208000000,2021-08-06 00:00:00,BAT/USDT,0.67770000,0.70640000,0.66110000,0.69620000,10710506.79000000,7330713.76812800,33326
1628121600000,2021-08-05 00:00:00,BAT/USDT,0.66930000,0.69150000,0.64660000,0.67810000,11465767.68000000,7686122.34467500,35575
1628035200000,2021-08-04 00:00:00,BAT/USDT,0.64120000,0.68000000,0.62920000,0.66930000,10171398.53000000,6723560.30452400,29558
1627948800000,2021-08-03 00:00:00,BAT/USDT,0.65520000,0.66200000,0.61980000,0.64080000,6270736.59000000,3977293.32395700,28077
1627862400000,2021-08-02 00:00:00,BAT/USDT,0.65880000,0.67160000,0.63740000,0.65560000,8480335.55000000,5557792.38189600,25020
1627776000000,2021-08-01 00:00:00,BAT/USDT,0.65220000,0.72600000,0.64680000,0.65900000,34207851.88000000,23737225.31675500,95490
1627689600000,2021-07-31 00:00:00,BAT/USDT,0.61430000,0.65870000,0.60720000,0.65190000,13876871.73000000,8827439.41357000,42733
1627603200000,2021-07-30 00:00:00,BAT/USDT,0.59470000,0.62000000,0.57320000,0.61430000,12277497.30000000,7339611.23735600,33786
1627516800000,2021-07-29 00:00:00,BAT/USDT,0.57130000,0.60280000,0.55590000,0.59460000,7431577.93000000,4327562.88045200,24055
1627430400000,2021-07-28 00:00:00,BAT/USDT,0.57290000,0.58610000,0.55040000,0.57140000,9310840.73000000,5320377.50695800,24024
1627344000000,2021-07-27 00:00:00,BAT/USDT,0.54770000,0.57880000,0.53580000,0.57240000,11097381.98000000,6188741.55594900,28535
1627257600000,2021-07-26 00:00:00,BAT/USDT,0.54240000,0.59900000,0.53980000,0.54750000,18359105.99000000,10591447.10873500,49553
1627171200000,2021-07-25 00:00:00,BAT/USDT,0.53550000,0.54740000,0.52150000,0.54200000,5843455.11000000,3123589.73550100,14224
1627084800000,2021-07-24 00:00:00,BAT/USDT,0.52530000,0.55560000,0.52020000,0.53580000,9520344.51000000,5138710.80037800,22018
1626998400000,2021-07-23 00:00:00,BAT/USDT,0.51280000,0.53110000,0.50080000,0.52520000,8983397.84000000,4646709.48177900,18862
1626912000000,2021-07-22 00:00:00,BAT/USDT,0.50300000,0.52240000,0.49530000,0.51280000,10525981.04000000,5347274.86502500,20953
1626825600000,2021-07-21 00:00:00,BAT/USDT,0.46650000,0.50700000,0.45600000,0.50330000,15546966.45000000,7553797.14046900,26811
1626739200000,2021-07-20 00:00:00,BAT/USDT,0.49530000,0.50270000,0.45570000,0.46610000,14663833.90000000,6876572.42968700,25806
1626652800000,2021-07-19 00:00:00,BAT/USDT,0.51900000,0.52020000,0.48770000,0.49550000,11781402.35000000,5917794.23640400,22929
1626566400000,2021-07-18 00:00:00,BAT/USDT,0.53440000,0.55490000,0.51350000,0.51890000,17565413.33000000,9411054.21529100,31648
1626480000000,2021-07-17 00:00:00,BAT/USDT,0.54930000,0.60230000,0.53070000,0.53410000,57439066.66000000,32572728.84095500,101347
1626393600000,2021-07-16 00:00:00,BAT/USDT,0.50720000,0.57960000,0.49400000,0.54940000,40555068.49000000,22084750.39849000,81269
1626307200000,2021-07-15 00:00:00,BAT/USDT,0.53100000,0.53930000,0.49810000,0.50690000,8438487.45000000,4366140.42570600,16219
1626220800000,2021-07-14 00:00:00,BAT/USDT,0.53630000,0.53840000,0.49700000,0.53100000,8541813.59000000,4413366.29235900,16778
1626134400000,2021-07-13 00:00:00,BAT/USDT,0.54800000,0.55350000,0.52710000,0.53570000,6771942.70000000,3656705.50229700,13496
1626048000000,2021-07-12 00:00:00,BAT/USDT,0.56330000,0.57190000,0.54050000,0.54840000,6231040.44000000,3458568.19963700,12208
1625961600000,2021-07-11 00:00:00,BAT/USDT,0.55860000,0.56670000,0.54600000,0.56290000,6175735.17000000,3451497.78071000,11216
1625875200000,2021-07-10 00:00:00,BAT/USDT,0.56990000,0.58000000,0.54660000,0.55750000,6598421.04000000,3697269.44992700,13732
1625788800000,2021-07-09 00:00:00,BAT/USDT,0.56860000,0.57340000,0.53730000,0.56960000,12681456.21000000,7028988.53217000,22782
1625702400000,2021-07-08 00:00:00,BAT/USDT,0.61350000,0.61680000,0.55990000,0.56790000,15264230.90000000,8891929.24002400,31905
1625616000000,2021-07-07 00:00:00,BAT/USDT,0.59240000,0.64760000,0.58610000,0.61340000,16901885.26000000,10642438.92761900,39445
1625529600000,2021-07-06 00:00:00,BAT/USDT,0.56700000,0.59950000,0.56580000,0.59290000,10542925.59000000,6194785.59534800,20785
1625443200000,2021-07-05 00:00:00,BAT/USDT,0.60500000,0.60540000,0.55610000,0.56630000,8828839.51000000,5092575.22482700,20771
1625356800000,2021-07-04 00:00:00,BAT/USDT,0.58890000,0.62000000,0.56750000,0.60600000,7738386.15000000,4594757.96892500,20797
1625270400000,2021-07-03 00:00:00,BAT/USDT,0.58120000,0.59740000,0.56690000,0.58900000,6390638.29000000,3744732.92394000,14233
1625184000000,2021-07-02 00:00:00,BAT/USDT,0.58080000,0.59000000,0.54630000,0.58120000,5086857.89000000,2872650.65791200,12899
1625097600000,2021-07-01 00:00:00,BAT/USDT,0.61580000,0.61880000,0.56010000,0.58130000,9524818.27000000,5557451.62147000,21384
1625011200000,2021-06-30 00:00:00,BAT/USDT,0.58700000,0.61630000,0.56160000,0.61580000,10125640.43000000,5899772.99790600,26676
1624924800000,2021-06-29 00:00:00,BAT/USDT,0.55770000,0.61940000,0.55520000,0.58660000,11975354.65000000,7077915.07734000,31632
1624838400000,2021-06-28 00:00:00,BAT/USDT,0.54250000,0.56970000,0.53130000,0.55750000,8222684.73000000,4522906.91053400,20673
1624752000000,2021-06-27 00:00:00,BAT/USDT,0.51110000,0.54260000,0.50020000,0.54100000,7648662.63000000,3964117.34533100,19678
1624665600000,2021-06-26 00:00:00,BAT/USDT,0.51810000,0.53110000,0.48510000,0.51110000,11315955.70000000,5715759.01621300,25552
1624579200000,2021-06-25 00:00:00,BAT/USDT,0.57300000,0.59200000,0.51030000,0.51790000,13029023.75000000,7088761.23742800,30603
1624492800000,2021-06-24 00:00:00,BAT/USDT,0.55090000,0.57910000,0.52600000,0.57350000,10131651.40000000,5622869.34038300,25885
1624406400000,2021-06-23 00:00:00,BAT/USDT,0.48380000,0.56740000,0.46790000,0.55080000,15194506.52000000,8157547.17809200,35888
1624320000000,2021-06-22 00:00:00,BAT/USDT,0.51020000,0.53260000,0.42500000,0.48360000,35426983.32000000,17011692.65191900,80273
1624233600000,2021-06-21 00:00:00,BAT/USDT,0.60020000,0.60420000,0.49850000,0.51050000,23063081.61000000,12340550.12205200,50565
