pair,cmo_period,oversold_value,overbought_value,entry_size,starting_capital,final_equity,net_profit,max_drawdown,sharpe_ratio,sortino_ratio,alpha,beta,fees_paid,starting_capital,final_benchmark_equity,final_benchmark_profit,benchmark_max_drawdown,longs,sells,shorts,covers,total_trades
ATOM_BTC,10,-50,50,1.0,10,10.200507527153267,0.2005075271532668,-11.293819521652733,0.3317263784649229,0.4348024860779839,0.03752860915561677,0.21157162260106047,0.0,10,8.716439058949991,-1.283560941050009,-38.78795840996959,2,0,0,0,2
EOS_BTC,10,-50,50,1.0,10,14.5909435149522,4.590943514952199,-32.5315113396185,1.579491404786445,3.0229244151456087,-0.0429570921946697,0.5004427846265171,0.0,10,18.454013822434877,8.454013822434877,-51.41524227693275,8,3,0,0,11
XEM_BTC,10,-50,50,1.0,10,7.59760613220589,-2.4023938677941103,-39.81495524800721,-0.567836430728355,-0.7443119035776233,-0.18373986350630045,0.35872729993887026,0.0,10,5.417558886509635,-4.582441113490365,-70.48458149779736,9,0,0,0,9
EOS_USDT,10,-50,50,1.0,10,10.1995788889,0.19957888889999964,-27.388021825428595,0.3300425292167682,0.5165158000514336,-0.28494699840423643,0.2006995021381004,0.0,10,11.893254978304155,1.8932549783041548,-70.18677737931034,2,0,0,0,2
BCH_USDT,10,-50,50,1.0,10,9.635044035858055,-0.3649559641419451,-20.32924788229402,-0.14472402357141081,-0.21639894497489906,-0.2217981758607103,0.15756301580739554,0.0,10,9.368150525514341,-0.6318494744856586,-63.81176023890999,2,0,0,0,2
ETC_BTC,10,-50,50,1.0,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,60.56406007996254,50.56406007996253,-41.92197802197801,0,0,0,0,0
BCH_BTC,10,-50,50,1.0,10,15.284977072126463,5.284977072126463,-13.515701239227331,2.237605344038518,5.711459117471543,0.5573484443225905,0.39639539636988264,0.0,10,14.689438943125241,4.689438943125241,-41.35836376328578,5,4,0,0,9
XMR_USDT,10,-50,50,1.0,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,9.216966461546647,-0.7830335384533527,-58.17700542077,0,0,0,0,0
ATOM_USDC,10,-50,50,1.0,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,5.4091684559801525,-4.5908315440198475,-59.6109290046803,0,0,0,0,0
DOT_USDT,10,-50,50,1.0,10,8.44210819531888,-1.5578918046811197,-30.087950847802787,-0.6467471117868813,-0.8242184645944761,-0.18769652599362768,0.32901946345423233,0.0,10,5.97852592173182,-4.02147407826818,-62.12637910416666,4,0,0,0,4
ATOM_USDT,10,-50,50,1.0,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,5.596875954596369,-4.403124045403631,-60.18317428321651,0,0,0,0,0
BNB_USDT,10,-50,50,1.0,10,9.408390179842037,-0.5916098201579629,-10.844095594085573,-0.6144038988845519,-0.9374290597891297,-0.18409510964480677,0.05635517085832561,0.0,10,9.32557886345609,-0.6744211365439092,-61.33754060801585,5,0,0,0,5
USDT_USDC,10,-50,50,1.0,10,9.999778220590303,-0.00022177940969747567,-0.024756299972594195,-0.05576366997818146,-0.08278142604747396,-0.00018878278353676474,0.08395447580512799,0.0,10,10.006078174527783,0.00607817452778292,-0.27734763793398154,1,0,0,0,1
USDJ_USDT,10,-50,50,1.0,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,9.136533227308009,-0.8634667726919911,-15.741870958015589,0,0,0,0,0
DOGE_USDC,10,-50,50,1.0,10,10.419857598425843,0.4198575984258426,-4.240718306560186,0.910350625914523,1.4810393208114268,0.05475135317738596,0.008117693473126568,0.0,10,54.98008454013509,44.98008454013509,-54.918611940298526,1,1,0,0,2
SC_USDT,10,-50,50,1.0,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,12.491754705197444,2.491754705197444,-71.85520345021565,0,0,0,0,0
EOS_USDC,10,-50,50,1.0,10,10.210638755267329,0.210638755267329,-27.54387894192766,0.3335343942788938,0.5248294183313763,-0.26754351863998205,0.19965631397085606,0.0,10,11.88798230002984,1.8879823000298401,-70.48016284530388,2,0,0,0,2
LSK_BTC,10,-50,50,1.0,10,11.95719704169543,1.95719704169543,-34.503063161551204,0.9653575640061454,1.525624848783869,-0.0892790255245595,0.5375745456724211,0.0,10,13.54470605228947,3.54470605228947,-43.85026737967914,14,6,0,0,20
BTT_USDT,10,-50,50,1.0,10,8.93429457473357,-1.0657054252664295,-12.757524466116859,-2.180655388837784,-2.497613737402236,-0.42640817826208577,0.03701541062311492,0.0,10,25.501528923301354,15.501528923301354,-68.5005518288626,2,0,0,0,2
DASH_BTC,10,-50,50,1.0,10,11.76927068705917,1.7692706870591692,-10.154823351022758,1.5743179614170209,3.1361214660824346,0.3978899434559398,0.24902695591749016,0.0,10,9.011684207074046,-0.9883157929259543,-44.61732198904353,4,3,0,0,7
TUSD_USDT,10,-50,50,1.0,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,9.987376073057783,-0.012623926942216812,-2.4210704402952823,0,0,0,0,0
BCH_USDC,10,-50,50,1.0,10,8.846664840659297,-1.1533351593407026,-29.243147809625363,-0.4955633150543076,-0.7855753127437536,-0.45236876134992215,0.20956309441213233,0.0,10,9.41895887269572,-0.5810411273042799,-63.878284296471165,8,0,0,0,8
AMP_USDT,10,-50,50,1.0,10,10.493262450063,0.49326245006299985,-15.5620008424569,0.6144126858189235,0.9874625975674999,-0.0857949955774366,0.13975894252241566,0.0,10,12.036056835162213,2.0360568351622135,-59.85505327274674,1,0,0,0,1
XRP_USDC,10,-50,50,1.0,10,8.71294539949152,-1.2870546005084798,-15.433332706300657,-1.5186966481701105,-1.7124084976685585,-0.4796532270733798,0.06226903730822543,0.0,10,15.69620585106383,5.69620585106383,-57.295937687754126,3,0,0,0,3
JST_USDT,10,-50,50,1.0,10,6.563092251533174,-3.436907748466826,-43.86083438392795,-1.425255821163395,-1.7386775314390333,-1.1320115436935876,0.21905666525990475,0.0,10,9.471600180206446,-0.5283998197935542,-67.88357631049766,7,0,0,0,7
DASH_USDT,10,-50,50,1.0,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,5.755241459973529,-4.244758540026471,-65.62495410434073,0,0,0,0,0
ETC_ETH,10,-50,50,1.0,10,10.11230148041113,0.11230148041112997,-2.1193288363982674,0.7989529332389783,1.2582739077051814,0.004826269536406583,0.006275182096023777,0.0,10,31.544166243009656,21.544166243009656,-40.09094566938282,1,0,0,0,1
ZEC_USDT,10,-50,50,1.0,10,10.362603992222883,0.3626039922228834,-2.717677365303412,1.8124971980719864,2.9244083614250713,0.08351042221982051,0.010831182373372198,0.0,10,8.564378957263651,-1.435621042736349,-63.60907210406048,1,1,0,0,2
KCS_USDT,10,-50,50,1.0,10,9.350058744,-0.649941256,-7.1864249161007185,-1.8589869624646385,-2.4260450075698117,-0.19719310893301353,0.07813588608660654,0.0,10,4.816688336960237,-5.183311663039763,-63.727304241628424,5,0,0,0,5
QTUM_BTC,10,-50,50,1.0,10,10.426629777742958,0.4266297777429564,-2.422924253125665,1.479463597029079,2.2990032246396845,0.07750890828464174,0.009151098149286994,0.0,10,24.657471264367818,14.657471264367818,-49.23689307988678,2,2,0,0,4
LSK_USDT,10,-50,50,1.0,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,8.646830128501573,-1.3531698714984266,-65.62582185158561,0,0,0,0,0
SC_BTC,10,-50,50,1.0,10,13.246753216753254,3.2467532167532536,-5.420466071450129,2.5283987072461622,6.5810783889171365,0.4096783126467521,0.12908245220071085,0.0,10,19.583333333333336,9.583333333333336,-50.000000000000014,3,3,0,0,6
BTC_USDT,8,-50,50,1.5,10,8.634302153948692,-1.365697846051308,-19.915754631561487,-1.487299200633609,-1.8878763377270316,-0.1264763378178669,0.24907171026031347,0.0,10,6.391379964529169,-3.608620035470831,-45.57995454092219,3,0,0,0,3
DOGE_BTC,8,-50,50,1.5,10,55.731168920318495,45.731168920318495,-32.57607187616124,3.0171799781813182,8.320609478176838,-0.1501285905452118,0.7810695739639948,0.0,10,85.95959595959596,75.95959595959596,-34.359400998336106,4,0,0,0,4
ETH_USDT,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,12.387842040133227,2.3878420401332274,-49.80954854862881,0,0,0,0,0
DOGE_USDT,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,55.27038376441621,45.27038376441621,-56.16342832568615,0,0,0,0,0
ETH_BTC,8,-50,50,1.5,10,11.146114448959025,1.1461144489590254,-2.17039406652863,3.023659124514739,6.199608461338965,0.10532619561611765,0.09098060379752483,0.0,10,19.402131428571426,9.402131428571426,-25.8897760701647,1,1,0,0,2
XRP_USDT,8,-50,50,1.5,10,8.054061057620899,-1.945938942379101,-23.791565543899086,-1.3366168694683782,-1.555238844554166,-0.7889448656878062,0.1261806785866743,0.0,10,15.522552307755447,5.5225523077554435,-56.9043448307352,3,0,0,0,3
TRX_USDT,8,-50,50,1.5,10,8.381834876572206,-1.6181651234277936,-30.84676062404802,-0.8349124391087089,-1.083360898518772,-0.634340978041351,0.18253177642971355,0.0,10,11.854664649354882,1.8546646493548824,-61.78469257220579,3,0,0,0,3
BTC_USDC,8,-50,50,1.5,10,8.63300120046773,-1.3669987995322703,-20.007585281321933,-1.4727944201252714,-1.878973444783131,-0.1248701193392675,0.2512268788226774,0.0,10,6.3893250906146815,-3.6106749093853185,-45.55248394551796,3,0,0,0,3
XRP_BTC,8,-50,50,1.5,10,27.89361121035184,17.893611210351843,-37.5724439918255,2.693804452449024,5.687852118554846,0.5742389146949973,0.877129452746039,0.0,10,24.365079365079364,14.365079365079364,-38.50094365057967,6,0,0,0,6
LTC_USDT,8,-50,50,1.5,10,8.283893742187498,-1.716106257812502,-44.545225746372665,-0.4270158209553967,-0.5382142311387824,-0.295491439225225,0.4193512894240464,0.0,10,7.405184829665631,-2.5948151703343694,-63.30884063256029,4,0,0,0,4
SRM_USDT,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,8.397634364555083,-1.602365635444917,-67.26533784647667,0,0,0,0,0
XMR_BTC,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,14.384802998155896,4.384802998155896,-34.41026353045606,0,0,0,0,0
LTC_BTC,8,-50,50,1.5,10,13.513146301659862,3.5131463016598623,-37.625065745663555,1.4238661842347942,2.107777500293519,0.4366364895972469,0.8248018308013746,0.0,10,11.57416045326903,1.5741604532690303,-39.772932663996315,6,0,0,0,6
TRX_BTC,8,-50,50,1.5,10,16.49996672572177,6.4999667257217695,-15.113262602059018,2.315464425693653,4.66700712340837,0.3263543214178325,0.5279991899505136,0.0,10,18.440366972477065,8.440366972477065,-33.088235294117666,6,5,0,0,11
ETC_USDT,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,38.771534831570996,28.771534831570996,-63.96334162936509,0,0,0,0,0
ETH_USDC,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,12.37894435054917,2.3789443505491707,-49.586539629746625,0,0,0,0,0
ATOM_BTC,8,-50,50,1.5,10,10.20054986404866,0.2005498640486607,-15.738323268873975,0.31916907442686104,0.4159511109478254,0.04870322097667555,0.2896480922987244,0.0,10,8.716439058949991,-1.283560941050009,-38.78795840996959,2,0,0,0,2
EOS_BTC,8,-50,50,1.5,10,15.492382057729822,5.49238205772982,-35.69991226696893,1.624062009359892,3.184135215633295,-0.0064430162590563885,0.5848328746208751,0.0,10,18.454013822434877,8.454013822434877,-51.41524227693275,6,2,0,0,8
XEM_BTC,8,-50,50,1.5,10,9.013888868888966,-0.9861111311110342,-22.256473529037653,-0.4908951101392508,-0.6407238204843276,-0.0655441063170131,0.18860477639525303,0.0,10,5.417558886509635,-4.582441113490365,-70.48458149779736,3,0,0,0,3
EOS_USDT,8,-50,50,1.5,10,10.361515292325143,0.36151529232514257,-37.17458809679687,0.45292206090644016,0.7249355199779496,-0.33506107289717196,0.294673352354549,0.0,10,11.804454095005278,1.8044540950052799,-70.18677737931034,2,0,0,0,2
BCH_USDT,8,-50,50,1.5,10,9.446267703695266,-0.5537322963047338,-28.412971775688245,-0.0848829226799173,-0.12907945836644125,-0.2993786692345433,0.23457840462042065,0.0,10,9.330371470683822,-0.6696285293161779,-63.81176023890999,2,0,0,0,2
ETC_BTC,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,60.56406007996254,50.56406007996253,-41.92197802197801,0,0,0,0,0
BCH_BTC,8,-50,50,1.5,10,12.788644439459596,2.7886444394595955,-22.50286466048642,1.4592856057389347,2.5787741460589393,0.07588756376422325,0.4112220848582176,0.0,10,14.689438943125241,4.689438943125241,-41.35836376328578,2,0,0,0,2
XMR_USDT,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,9.216966461546647,-0.7830335384533527,-58.17700542077,0,0,0,0,0
ATOM_USDC,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,5.4091684559801525,-4.5908315440198475,-59.6109290046803,0,0,0,0,0
DOT_USDT,8,-50,50,1.5,10,9.367699650597359,-0.6323003494026409,-22.6468798588642,-0.26682789354358033,-0.34942413032433534,-0.002628795738583847,0.24854828848828014,0.0,10,5.95245334754086,-4.04754665245914,-62.12637910416666,3,1,0,0,4
ATOM_USDT,8,-50,50,1.5,10,9.5000691371,-0.49993086289999944,-12.840234985329374,-0.5235714971149333,-0.6624869066555196,-0.05477911917270783,0.1313089856262134,0.0,10,5.596875954596369,-4.403124045403631,-60.18317428321651,1,0,0,0,1
BNB_USDT,8,-50,50,1.5,10,9.508003802081145,-0.49199619791885496,-10.71872769929361,-0.4927315715519719,-0.7705559538423333,-0.15557003124421018,0.05399862712076794,0.0,10,9.32557886345609,-0.6744211365439092,-61.33754060801585,3,0,0,0,3
USDT_USDC,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,10.006078174527783,0.00607817452778292,-0.27734763793398154,0,0,0,0,0
USDJ_USDT,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,9.129580514329836,-0.8704194856701637,-15.741870958015589,0,0,0,0,0
DOGE_USDC,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,54.98008454013509,44.98008454013509,-54.918611940298526,0,0,0,0,0
SC_USDT,8,-50,50,1.5,10,9.222447408000184,-0.7775525919998163,-11.554966677577303,-1.4662873326104078,-1.7496067880271946,-0.29308428998157504,0.048886458261909474,0.0,10,12.372733059377369,2.372733059377371,-71.85520345021565,1,0,0,0,1
EOS_USDC,8,-50,50,1.5,10,10.397613345122696,0.3976133451226964,-37.34117607953742,0.4616693084224461,0.7428695037220482,-0.31336237326503125,0.2927758053456435,0.0,10,11.88798230002984,1.8879823000298401,-70.48016284530388,2,0,0,0,2
LSK_BTC,8,-50,50,1.5,10,12.853747419256296,2.8537474192562957,-23.000893785065777,1.4676443017346348,2.3674686125501467,0.20703024908344195,0.36422288807628983,0.0,10,13.54470605228947,3.54470605228947,-43.85026737967914,8,5,0,0,13
BTT_USDT,8,-50,50,1.5,10,9.135470992151232,-0.864529007848768,-10.230614819252857,-1.837205508107087,-2.2997396071594487,-0.3647413631328712,0.035425664998015596,0.0,10,25.501528923301354,15.501528923301354,-68.5005518288626,1,0,0,0,1
DASH_BTC,8,-50,50,1.5,10,10.648379627865525,0.6483796278655252,-11.919656918012214,0.8889288654301523,1.3697324590726103,0.1397576451702696,0.18232287243478615,0.0,10,9.011684207074046,-0.9883157929259543,-44.61732198904353,2,1,0,0,3
TUSD_USDT,8,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,9.987376073057783,-0.012623926942216812,-2.4210704402952823,0,0,0,0,0
BCH_USDC,8,-50,50,1.5,10,8.938953011410781,-1.0610469885892186,-36.77399775573414,-0.2033545466713961,-0.33263522250219285,-0.4467069065183355,0.2913407913664181,0.0,10,9.41895887269572,-0.5810411273042799,-63.878284296471165,5,0,0,0,5
AMP_USDT,8,-50,50,1.5,10,11.135011218646998,1.1350112186469978,-33.263180261276815,0.7415529114166038,1.2294438791116022,-0.146135954586614,0.3521661162936629,0.0,10,12.036056835162213,2.0360568351622135,-59.85505327274674,2,0,0,0,2
XRP_USDC,8,-50,50,1.5,10,8.648119768650107,-1.3518802313498934,-15.314344661842554,-1.5814781625799132,-1.7824065483169456,-0.50507330446099,0.06515693214159708,0.0,10,15.69620585106383,5.69620585106383,-57.295937687754126,2,0,0,0,2
JST_USDT,8,-50,50,1.5,10,6.383631213561568,-3.616368786438432,-46.8406223780852,-1.3337746251682139,-1.6454449050860624,-1.1857485050025451,0.24082567868083932,0.0,10,9.471600180206446,-0.5283998197935542,-67.88357631049766,5,0,0,0,5
DASH_USDT,8,-50,50,1.5,10,9.564715217448404,-0.4352847825515962,-14.98572618709583,-0.5279220721068151,-0.6604758343971098,-0.06416620404738597,0.09714663419285471,0.0,10,5.755241459973529,-4.244758540026471,-65.62495410434073,1,0,0,0,1
ETC_ETH,8,-50,50,1.5,10,10.766110540639861,0.7661105406398612,-5.503380829417899,1.5577648943179334,2.7624837270898657,0.10036411783433424,0.02444302332816171,0.0,10,31.544166243009656,21.544166243009656,-40.09094566938282,2,1,0,0,3
ZEC_USDT,8,-50,50,1.5,10,10.33215770644,0.3321577064400003,-3.894552669732698,1.0622446826167913,1.6325029843737824,0.07358861377713019,0.017352357776500345,0.0,10,8.553840404842873,-1.4461595951571269,-63.60907210406048,1,1,0,0,2
KCS_USDT,8,-50,50,1.5,10,9.579150473999999,-0.42084952600000136,-5.4985893354489095,-2.784188473307193,-2.938039999847768,-0.2659704796265664,0.018994181608590493,0.0,10,4.816688336960237,-5.183311663039763,-63.727304241628424,3,0,0,0,3
QTUM_BTC,8,-50,50,1.5,10,12.479339897676176,2.4793398976761765,-4.901041599854531,2.7873099918946354,6.005308742316037,0.39471012142953005,0.05564417423993139,0.0,10,24.657471264367818,14.657471264367818,-49.23689307988678,2,2,0,0,4
LSK_USDT,8,-50,50,1.5,10,10.394920152712384,0.394920152712384,-1.6226867967620382,1.3537871011990792,2.803831237974206,0.09080588414114103,0.009472520214238962,0.0,10,8.646830128501573,-1.3531698714984266,-65.62582185158561,1,1,0,0,2
SC_BTC,8,-50,50,1.5,10,16.13636359636364,6.1363635963636405,-27.61506281234574,1.9840180754426093,3.8851892444377096,0.13211837834601625,0.5032503085761736,0.0,10,19.583333333333336,9.583333333333336,-50.000000000000014,4,2,0,0,6
BTC_USDT,9,-50,50,1.5,10,7.318132740859968,-2.6818672591400317,-36.55761082137227,-1.4618017426112462,-1.8478395991655374,-0.2341340558656698,0.5116085938868518,0.0,10,6.400844172751133,-3.599155827248868,-45.57995454092219,8,2,0,0,10
DOGE_BTC,9,-50,50,1.5,10,18.021288840708504,8.021288840708504,-29.05682353092,1.7753930268840237,4.458654923882703,-0.785858048646913,0.36428700485199683,0.0,10,85.95959595959596,75.95959595959596,-34.359400998336106,4,2,0,0,6
ETH_USDT,9,-50,50,1.5,10,10.031400105,0.031400104999999456,-3.7129851888456464,0.17710107882634188,0.24686055070958007,-0.013243499152637542,0.01957245037021598,0.0,10,12.417802471952788,2.417802471952788,-49.80954854862881,1,0,0,0,1
DOGE_USDT,9,-50,50,1.5,10,24.438453223368718,14.438453223368718,-29.015683321158065,2.1567749723649703,6.515557452991278,-0.009468067475543846,0.43790174294400525,0.0,10,55.17256260089895,45.17256260089895,-56.16342832568615,6,3,0,0,9
ETH_BTC,9,-50,50,1.5,10,17.579287255731344,7.579287255731344,-6.302144093433321,3.7575093010537217,9.333974921801712,0.7179696149981275,0.41412643508281427,0.0,10,19.38784857142857,9.38784857142857,-25.8897760701647,7,6,0,0,13
XRP_USDT,9,-50,50,1.5,10,6.933149730657299,-3.0668502693426998,-47.51148534779093,-0.6143268315686556,-0.8020186667491426,-1.3379982028115236,0.3265929372671347,0.0,10,15.594671396147278,5.594671396147275,-56.9043448307352,6,0,0,0,6
TRX_USDT,9,-50,50,1.5,10,6.512765229053189,-3.4872347709468112,-54.05470380686952,-0.8126716813250595,-1.0698649616307458,-1.2699546250534566,0.3711436585097303,0.0,10,11.888589072601823,1.8885890726018228,-61.78469257220579,6,0,0,0,6
BTC_USDC,9,-50,50,1.5,10,7.117178507617127,-2.882821492382873,-37.36288571895472,-1.5571973858401138,-1.9728904303024206,-0.29633563200719076,0.5161824443015758,0.0,10,6.405294339303912,-3.5947056606960883,-45.55248394551796,7,1,0,0,8
XRP_BTC,9,-50,50,1.5,10,28.407470912851323,18.407470912851323,-34.82053127330791,2.7650585346315975,6.009794177582597,0.6618228359217501,0.8534579834126603,0.0,10,24.345238095238095,14.345238095238095,-38.50094365057967,8,1,0,0,9
LTC_USDT,9,-50,50,1.5,10,7.266658126399999,-2.7333418736000006,-59.0574609695351,-0.3598574968935182,-0.4688335173150571,-0.37824945791135317,0.6285762131690165,0.0,10,7.405184829665631,-2.5948151703343694,-63.30884063256029,6,0,0,0,6
SRM_USDT,9,-50,50,1.5,10,12.046431732117735,2.0464317321177354,-9.4882727445694,1.712594970023791,3.3045139002386246,0.41902946350256964,0.0856925442874342,0.0,10,8.404031569416018,-1.5959684305839819,-67.26533784647667,5,4,0,0,9
XMR_BTC,9,-50,50,1.5,10,10.546654405449463,0.5466544054494626,-3.0802328485004575,1.3609665059306413,2.3356955991390835,0.1121877917341479,0.01980658185150933,0.0,10,14.367670678749182,4.367670678749182,-34.41026353045606,4,4,0,0,8
LTC_BTC,9,-50,50,1.5,10,12.311333708198369,2.3113337081983687,-29.834469479990894,1.2296680077677529,1.7726126871747283,0.22989721852944917,0.6313923811843316,0.0,10,11.57416045326903,1.5741604532690303,-39.772932663996315,6,2,0,0,8
TRX_BTC,9,-50,50,1.5,10,17.055602429134645,7.055602429134645,-26.859373649812397,2.0697159161579863,3.911373595081816,0.19439451222581852,0.6834394366034514,0.0,10,18.440366972477065,8.440366972477065,-33.088235294117666,6,2,0,0,8
ETC_USDT,9,-50,50,1.5,10,10.387295237609504,0.3872952376095036,-2.9291430786655615,1.5124641616981624,3.2464627391093015,0.04565864721382226,0.010577602966956033,0.0,10,38.771536507178936,28.771536507178936,-63.96334162936509,1,0,0,0,1
ETH_USDC,9,-50,50,1.5,10,10.027213591043322,0.027213591043322438,-3.72295273142056,0.15852766341440405,0.2223734940057311,-0.013389933845053067,0.018813357334936765,0.0,10,12.37894435054917,2.3789443505491707,-49.586539629746625,1,0,0,0,1
ATOM_BTC,9,-50,50,1.5,10,10.212430664358529,0.21243066435852853,-36.04445492174572,0.48858246367669883,0.6576405766072217,0.2559590862399425,0.7270853611647877,0.0,10,8.716439058949991,-1.283560941050009,-38.78795840996959,7,1,0,0,8
EOS_BTC,9,-50,50,1.5,10,14.802103759132287,4.802103759132287,-14.154862647424812,2.040763751733722,3.831239793924828,0.3676198735446446,0.30102347741924107,0.0,10,18.46039340776183,8.460393407761831,-51.41524227693275,12,10,0,0,22
XEM_BTC,9,-50,50,1.5,10,7.207503180027938,-2.7924968199720617,-36.6594897353125,-0.8101493270854135,-1.0633287166176622,-0.3231642651311363,0.3827899866122165,0.0,10,5.417558886509635,-4.582441113490365,-70.48458149779736,6,1,0,0,7
EOS_USDT,9,-50,50,1.5,10,10.707512356164822,0.7075123561648216,-47.57801112268606,0.6263786473378976,1.0291163481654133,-0.3185830539568512,0.4138994650856878,0.0,10,11.850061577948082,1.8500615779480825,-70.18677737931034,4,0,0,0,4
BCH_USDT,9,-50,50,1.5,10,9.192398106819685,-0.8076018931803155,-38.126416050566,0.013727935895208229,0.021568779622242972,-0.37612489739396754,0.3475734015073813,0.0,10,9.330371470683822,-0.6696285293161779,-63.81176023890999,6,1,0,0,7
ETC_BTC,9,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,60.56406007996254,50.56406007996253,-41.92197802197801,0,0,0,0,0
BCH_BTC,9,-50,50,1.5,10,13.800355166800788,3.800355166800788,-11.581116125936532,1.8887211547864964,4.261076711746636,0.5569989127597511,0.22491117980546582,0.0,10,14.689438943125241,4.689438943125241,-41.35836376328578,7,6,0,0,13
XMR_USDT,9,-50,50,1.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,9.216966461546647,-0.7830335384533527,-58.17700542077,0,0,0,0,0
ATOM_USDC,9,-50,50,1.5,10,9.715760250629183,-0.2842397493708173,-13.251430945304921,-0.2530899981867552,-0.332065906111302,0.005575645133585624,0.12443362542668637,0.0,10,5.4091684559801525,-4.5908315440198475,-59.6109290046803,4,1,0,0,5
DOT_USDT,9,-50,50,1.5,10,9.028832718969085,-0.9711672810309153,-32.016859588999125,-0.17864419585519567,-0.24348945689084897,0.04110048853848288,0.37881958439468505,0.0,10,5.973425613877864,-4.026574386122136,-62.12637910416666,9,4,0,0,13
ATOM_USDT,9,-50,50,1.5,10,7.4389447568,-2.5610552432,-49.39255679330863,-0.2603141591470417,-0.3455089140489985,0.007807855419900686,0.6423204707343826,0.0,10,5.596875954596369,-4.403124045403631,-60.18317428321651,6,0,0,0,6
BNB_USDT,9,-50,50,1.5,10,8.315484812355361,-1.6845151876446387,-29.658548047732765,-0.6498581348005827,-1.0576442635118153,-0.5061140185581207,0.17830727525907447,0.0,10,9.356143124929178,-0.6438568750708225,-61.33754060801585,6,0,0,0,6
USDT_USDC,9,-50,50,1.5,10,9.986063383986531,-0.01393661601346885,-0.1393661601347418,-1.8664780776387577,-2.3153159375366097,-0.003724245403870165,0.1331510139217637,0.0,10,10.006078274520783,0.006078274520785243,-0.27734763793398154,4,1,0,0,5
USDJ_USDT,9,-50,50,1.5,10,9.695095419465016,-0.30490458053498415,-4.130757667583699,-0.7322437731778476,-1.037000288546954,-0.06383181342801274,0.08885975765443234,0.0,10,9.129560083683927,-0.870439916316073,-15.741870958015589,3,0,0,0,3
DOGE_USDC,9,-50,50,1.5,10,10.764291344104567,0.7642913441045671,-10.75748550773038,0.7223318928474652,1.3476540861824766,0.02424498445603328,0.03087661653420843,0.0,10,54.98008454013509,44.98008454013509,-54.918611940298526,6,3,0,0,9
SC_USDT,9,-50,50,1.5,10,7.529001760755001,-2.4709982392449987,-31.349772338594832,-1.6418216126763028,-1.9241136372332137,-0.9239595659215399,0.14275043281097877,0.0,10,12.400106163559359,2.400106163559359,-71.85520345021565,3,0,0,0,3
EOS_USDC,9,-50,50,1.5,10,10.807578917704417,0.8075789177044168,-55.788114099783805,0.6998963909319915,1.1729515968579205,-0.2854007872681994,0.5093679170178422,0.0,10,11.88798230002984,1.8879823000298401,-70.48016284530388,5,0,0,0,5
LSK_BTC,9,-50,50,1.5,10,11.3448363950693,1.3448363950693007,-38.37396954010876,0.794529884195018,1.2716300187563028,-0.2574175254977164,0.6394499002324768,0.0,10,13.48981655351726,3.48981655351726,-43.85026737967914,14,7,0,0,21
BTT_USDT,9,-50,50,1.5,10,10.147360909766128,0.14736090976612815,-33.90566323687153,0.3166160227188263,0.4425850214721475,-0.5954968873425975,0.18321945452522703,0.0,10,25.538770128485663,15.538770128485663,-68.5005518288626,6,1,0,0,7
DASH_BTC,9,-50,50,1.5,10,13.45017090127341,3.4501709012734096,-18.9990095603796,1.594530946463156,3.307321670067826,0.7996571086501483,0.4627717844747077,0.0,10,9.011684207074046,-0.9883157929259543,-44.61732198904353,7,5,0,0,12
TUSD_USDT,9,-50,50,1.5,10,9.997254912290634,-0.0027450877093659898,-0.3633327212322793,-0.08781151507074461,-0.12366727041412535,-0.0003955782603651384,0.14390756132916557,0.0,10,9.987376073057783,-0.012623926942216812,-2.4210704402952823,1,0,0,0,1
