pair,cmo_period,oversold_value,overbought_value,entry_size,poloniex_period,starting_capital,final_equity,net_profit,max_drawdown,sharpe_ratio,sortino_ratio,alpha,beta,fees_paid,starting_capital,final_benchmark_equity,final_benchmark_profit,benchmark_max_drawdown,longs,sells,shorts,covers,total_trades
AMP_USDT,8,-50,50,1.5,86400,10,9.291545873500208,-0.7084541264997917,-12.237719197782724,-0.7684222123172578,-1.017151262163818,-0.1439448054305994,0.026425614217568616,0.00374532,10,17.760354217528857,7.760354217528857,-63.336860966299,2,0,0,0,2
AMP_USDT,8,-50,50,2.0,86400,10,9.055394498000279,-0.944605501999721,-16.231473703966223,-0.7448415820252716,-0.9911647078561373,-0.1908777694542484,0.03579513948746692,0.00499376,10,17.760354217528857,7.760354217528857,-63.336860966299,2,0,0,0,2
AMP_USDT,8,-50,50,2.5,86400,10,8.81924311200858,-1.1807568879914196,-20.183599431647053,-0.7200555286612271,-0.963637263814754,-0.23712444761780596,0.04548754216970433,0.0062422,10,17.760354217528857,7.760354217528857,-63.336860966299,2,0,0,0,2
AMP_USDT,8,-50,50,3.0,86400,10,8.58309174650865,-1.41690825349135,-24.09474382507803,-0.6939324382874614,-0.9343800482129299,-0.2825541643995132,0.05553392690228965,0.00749064,10,17.760354217528857,7.760354217528857,-63.336860966299,2,0,0,0,2
AMP_USDT,8,-50,50,3.5,86400,10,8.34694037100872,-1.6530596289912793,-27.965541082969516,-0.6663205982711444,-0.9031703203415627,-0.32700550381553806,0.06597029480152887,0.00873908,10,17.760354217528857,7.760354217528857,-63.336860966299,2,0,0,0,2
AMP_USDT,8,-50,50,4.0,86400,10,8.110788995508791,-1.8892110044912087,-31.796612310539828,-0.6370441951826991,-0.8697433176370164,-0.3702776653179466,0.07683862952170346,0.00998752,10,17.760354217528857,7.760354217528857,-63.336860966299,2,0,0,0,2
AMP_USDT,8,-50,50,4.5,86400,10,7.87463762951709,-2.125362370482911,-35.58856591433563,-0.6058984656915644,-0.833781759795762,-0.41211890645817245,0.08818829910099919,0.01123596,10,17.760354217528857,7.760354217528857,-63.336860966299,2,0,0,0,2
AMP_USDT,8,-50,50,5.0,86400,10,7.638486244017161,-2.3615137559828394,-39.34199807569341,-0.5726436208279153,-0.7949019475273851,-0.45221085188406396,0.10007788879535084,0.0124844,10,17.760354217528857,7.760354217528857,-63.336860966299,2,0,0,0,2
AMP_USDT,9,-50,50,1.0,86400,10,10.845324239254637,0.8453242392546372,-24.778071436321735,0.542614760506506,0.875067961242383,-0.08298384838044018,0.12771881512595107,0.01794171,10,17.760354217528857,7.760354217528857,-63.336860966299,9,4,0,0,13
AMP_USDT,9,-50,50,1.5,86400,10,11.267986367886232,1.2679863678862304,-32.82507988229488,0.6158357310997927,1.0087445055531985,-0.089347578155415,0.18103778672229262,0.026912569999999997,10,17.760354217528857,7.760354217528857,-63.336860966299,9,4,0,0,13
