pair,cmo_period,oversold_value,overbought_value,entry_size,poloniex_period,starting_capital,final_equity,net_profit,max_drawdown,sharpe_ratio,sortino_ratio,alpha,beta,fees_paid,starting_capital,final_benchmark_equity,final_benchmark_profit,benchmark_max_drawdown,longs,sells,shorts,covers,total_trades
ETH-USDC,7,-60,40,100.0,21600,1000,998.7011636427999,-1.2988363572001163,-1.1563072079533177,-0.08452556505564472,-0.12761002996191595,-0.004013001965110433,0.008888421664989276,3.99357394,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,4,4,0,0,8
ETH-USDC,7,-60,40,150.0,21600,1000,998.0517455456,-1.9482544543999438,-1.730719493928886,-0.08147492111822566,-0.123092172830473,-0.005969510736576079,0.013345396733299732,5.99036063,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,4,4,0,0,8
ETH-USDC,7,-60,40,200.0,21600,1000,997.4023279134001,-2.597672086599914,-2.3026588701254225,-0.07842191704629162,-0.11856427186581525,-0.007892562411682076,0.017810955388984487,7.98714719,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,4,4,0,0,8
ETH-USDC,7,-60,40,250.0,21600,1000,996.7529089530001,-3.2470910469999126,-2.872141455733489,-0.07536657286199826,-0.11402633609196199,-0.009782058662268354,0.022285151623451727,9.983933799999999,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,4,4,0,0,8
ETH-USDC,7,-60,40,300.0,21600,1000,996.1034911272004,-3.8965088727995862,-3.43918329664762,-0.0723087616307275,-0.10947815722200474,-0.011637896939247468,0.0267680446494832,11.98072045,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,4,4,0,0,8
ETH-USDC,7,-60,40,350.0,21600,1000,995.4540731348,-4.545926865200045,-4.003799438660346,-0.06924848772177104,-0.10491972478468987,-0.013459973138997522,0.03125968623352957,13.9775067,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,4,4,0,0,8
ETH-USDC,7,-60,40,400.0,21600,1000,994.8046555026,-5.195344497400015,-4.566005848570359,-0.06618568630317807,-0.10035092178348927,-0.015248181932090158,0.03576013680219553,15.97429326,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,4,4,0,0,8
ETH-USDC,7,-60,40,450.0,21600,1000,994.1552364273998,-5.844763572600186,-5.12581810841414,-0.06312034454805006,-0.09577170881598049,-0.01700241607898307,0.04026945202602267,17.97108032,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,4,4,0,0,8
ETH-USDC,7,-60,40,500.0,21600,1000,993.5058188252001,-6.494181174799905,-5.683250935499093,-0.060052372399633,-0.0911819320506943,-0.018722562605342854,0.04478768945862902,19.96786685,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,4,4,0,0,8
ETH-USDC,8,-60,40,50.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,8,-60,40,100.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,8,-60,40,150.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,8,-60,40,200.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,8,-60,40,250.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,8,-60,40,300.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,8,-60,40,350.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,8,-60,40,400.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,8,-60,40,450.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,8,-60,40,500.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,50.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,100.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,150.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,200.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,250.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,300.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,350.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,400.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,450.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,9,-60,40,500.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,10,-60,40,50.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,10,-60,40,100.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,10,-60,40,150.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,10,-60,40,200.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,10,-60,40,250.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,10,-60,40,300.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,10,-60,40,350.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,10,-60,40,400.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,10,-60,40,450.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
