pair,cmo_period,oversold_value,overbought_value,entry_size,starting_capital,final_equity,net_profit,max_drawdown,sharpe_ratio,sortino_ratio,alpha,beta,fees_paid,starting_capital,final_benchmark_equity,final_benchmark_profit,benchmark_max_drawdown,longs,sells,shorts,covers,total_trades
XMR_USDT,8,-50,50,0.5,10,13.336745195762553,3.3367451957625534,-7.896264783625581,2.608492146585344,4.919375165187735,0.038309191956556875,0.2067944896551125,0.0,10,34.722112276166115,24.722112276166115,-30.28202841031839,9,0,0,0,9
ATOM_USDC,8,-50,50,0.5,10,10.177627773761042,0.1776277737610421,-3.7769545537951097,0.6827158151834518,1.0829935640976756,-0.1226169029252894,0.04304694124336972,0.0,10,35.81947266631946,25.819472666319463,-33.37219795381136,2,0,0,0,2
DOT_USDT,8,-50,50,0.5,10,9.934944763287287,-0.06505523671271263,-1.827804377515136,-0.7748458730647066,-1.0587655028222729,-0.04755311662252153,0.012028031638057046,0.0,10,23.561186478732754,13.561186478732754,-36.41154779445404,1,0,0,0,1
ATOM_USDT,8,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,36.13636370189736,26.13636370189736,-34.1710264712539,0,0,0,0,0
BNB_USDT,8,-50,50,0.5,10,11.69728375696265,1.6972837569626478,-5.346086334811059,2.2809132807511903,3.9519041299854765,-0.1999080074467874,0.07268019540352882,0.0,10,149.6778744315224,139.6778744315224,-40.63495898016998,3,0,0,0,3
USDT_USDC,8,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,9.98986192215263,-0.010138077847370752,-0.3289169888620762,0,0,0,0,0
USDJ_USDT,8,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,10.884615078844998,0.8846150788449982,-14.657362197847185,0,0,0,0,0
DOGE_USDC,8,-50,50,0.5,10,15.668749214459766,5.6687492144597655,-12.761635891606549,2.854862802585634,6.084803623270226,0.019504421860405383,0.10849733899345859,0.0,10,232.30346613447782,222.30346613447782,-40.215812068394804,3,0,0,0,3
SC_USDT,8,-50,50,0.5,10,10.542956954795187,0.5429569547951871,-15.202801558462081,0.6308674004692825,1.071816793759199,-0.5164999027445004,0.10939792637080284,0.0,10,74.04022164391807,64.04022164391807,-42.416576036002276,5,1,0,0,6
EOS_USDC,8,-50,50,0.5,10,10.004320614340598,0.004320614340597828,-7.722734625884138,0.056458395819460584,0.08485818478679218,-0.18096503020917648,0.0441463686811158,0.0,10,37.8807616440844,27.8807616440844,-41.544865077280285,3,2,0,0,5
LSK_BTC,8,-50,50,0.5,10,10.535930102457092,0.5359301024570922,-16.42960978059542,0.7453394832194451,1.1843988764981903,-0.23508290961885078,0.09057760001170215,0.0,10,38.715268926841695,28.715268926841695,-38.79983559391697,7,3,0,0,10
BTT_USDT,8,-50,50,0.5,10,9.744808800415536,-0.25519119958446446,-8.563776625859134,-0.3824474807210519,-0.5767489670905261,-0.3075492554463356,0.025072181163475645,0.0,10,212.45547658297977,202.45547658297977,-38.53878848125737,4,1,0,0,5
DASH_BTC,8,-50,50,0.5,10,9.939756820339205,-0.06024317966079451,-0.6054583405194336,-1.5793669534175676,-1.579467155779645,-0.018081318266042506,0.0010518966033754105,0.0,10,22.860185883594525,12.860185883594525,-37.5035601532117,1,0,0,0,1
TUSD_USDT,8,-50,50,0.5,10,9.995568962818002,-0.004431037181998221,-0.053348127605381074,-0.7560921615109556,-1.0148498415973666,-0.0011590589754215902,0.09050078938316979,0.0,10,10.001450580739663,0.001450580739664531,-0.37892395222928776,2,0,0,0,2
BCH_USDC,8,-50,50,0.5,10,10.121158007339481,0.12115800733948134,-5.379495033525505,0.43222228012827124,0.8284154033779632,-0.06897790677104909,0.026442303873604675,0.0,10,34.19516408002818,24.195164080028178,-36.03913191379793,2,2,0,0,4
AMP_USDT,8,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,110.31307980179336,100.31307980179336,-41.37052071273068,0,0,0,0,0
XRP_USDC,8,-50,50,0.5,10,12.346690543510444,2.3466905435104444,-13.258979291554818,2.1002522166538458,4.215205031159273,-0.1357993732932229,0.11745490083408891,0.0,10,60.21499713197115,50.214997131971145,-43.96863711862761,2,0,0,0,2
JST_USDT,8,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,47.03364987947519,37.03364987947519,-42.866905669898884,0,0,0,0,0
DASH_USDT,8,-50,50,0.5,10,10.95755274673011,0.9575527467301104,-11.09743040019823,1.419513868329267,2.3337019720330736,-0.04892186600821938,0.06679966315931206,0.0,10,40.16482590487297,30.16482590487297,-41.931974647846836,5,1,0,0,6
ETC_ETH,8,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,40.24699396093847,30.246993960938468,-29.444901122382532,0,0,0,0,0
ZEC_USDT,8,-50,50,0.5,10,12.64651664,2.6465166400000015,-17.003587865325066,1.9266132965458365,3.2591784926819782,-0.1085150995493872,0.19922377642201378,0.0,10,35.81523519661047,25.815235196610473,-38.450544903648144,10,0,0,0,10
KCS_USDT,8,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,10.321474640786159,0.3214746407861586,-18.073795815161215,0,0,0,0,0
QTUM_BTC,8,-50,50,0.5,10,11.305717661938477,1.305717661938477,-5.778480299137902,1.9762049878740946,5.265065511225933,0.005741895719858396,0.0658873854795028,0.0,10,44.754114914672314,34.754114914672314,-40.52122740647332,3,0,0,0,3
LSK_USDT,8,-50,50,0.5,10,11.125518724502731,1.125518724502733,-10.186609212976878,1.4704694994909326,2.7779666262586438,-0.2627575562620644,0.09112037071328322,0.0,10,69.3241528916193,59.324152891619306,-48.3044870429157,6,1,0,0,7
SC_BTC,8,-50,50,0.5,10,10.50264548264551,0.5026454826455087,-5.065757437481107,1.1296632964410314,2.107636165367815,-0.0911423514325044,0.04949068508134919,0.0,10,39.44444444444444,29.444444444444443,-31.034482758620708,2,0,0,0,2
BTC_USDT,9,-50,50,0.5,10,9.740784412371204,-0.2592155876287965,-8.472882649709417,-0.43915417091958603,-0.6092084964136882,-0.32160204808642157,0.1619334096031059,0.0,10,17.525421949962496,7.525421949962496,-22.764192399798684,9,8,0,0,17
DOGE_BTC,9,-50,50,0.5,10,11.526454429468723,1.5264544294687212,-6.496198000897785,1.968526642190885,4.104290950872487,0.14957570708451529,0.023485426657838784,0.0,10,128.93617021276594,118.93617021276594,-54.45544554455446,5,0,0,0,5
ETH_USDT,9,-50,50,0.5,10,13.310024434604795,3.310024434604795,-6.252582700440672,2.833110423613481,7.344874209653618,0.2046059866912116,0.19902278477580054,0.0,10,26.588863930982438,16.588863930982434,-27.462674023024746,17,0,0,0,17
DOGE_USDT,9,-50,50,0.5,10,10.989568434924232,0.9895684349242337,-7.9817501505600745,1.4300783984340135,2.5829301049192477,-0.003852449156152516,0.023538213041816494,0.0,10,224.4307347399158,214.4307347399158,-38.917705624536495,7,1,0,0,8
ETH_BTC,9,-50,50,0.5,10,9.931395510310287,-0.06860448968971333,-0.7499785488587039,-1.9794291443257879,-2.010377170251036,-0.018701834740719583,0.0011533113021000689,0.0,10,15.159487458421161,5.159487458421161,-32.69799170484362,5,0,0,0,5
XRP_USDT,9,-50,50,0.5,10,15.059518771778283,5.059518771778283,-31.812307862648677,1.8562840622330965,3.73742501151228,-0.49861507322952275,0.2927809973812984,0.0,10,60.17416864486998,50.17416864486998,-43.65692680664898,9,4,0,0,13
TRX_USDT,9,-50,50,0.5,10,12.75847917552058,2.7584791755205806,-24.25204827838499,1.488919666544007,2.800351883542521,-0.7851715123502239,0.3033593285956596,0.0,10,50.95161685676081,40.95161685676081,-38.107925620473154,8,6,0,0,14
BTC_USDC,9,-50,50,0.5,10,9.896356741758309,-0.10364325824169107,-9.933154521350614,-0.09455976463519926,-0.1332865919655959,-0.3276017238329911,0.19213769296119362,0.0,10,17.51008234474125,7.5100823447412495,-22.826868142120656,9,7,0,0,16
XRP_BTC,9,-50,50,0.5,10,9.970221596648424,-0.029778403351576443,-0.4864959448731838,-0.9543021247867475,-1.370561827258081,-0.009673597073115428,0.0005079553167624441,0.0,10,34.249684741488025,24.249684741488025,-50.23411371237459,1,0,0,0,1
LTC_USDT,9,-50,50,0.5,10,11.502033349777967,1.5020333497779674,-18.956737526255026,1.285297923670882,2.2551242665590046,-0.3300633876893609,0.26244481972935413,0.0,10,25.687571569049876,15.687571569049872,-30.43487054228124,12,7,0,0,19
SRM_USDT,9,-50,50,0.5,10,10.26740164247354,0.2674016424735406,-6.890945481029291,0.4133549003496976,0.6290206852296644,-0.40866461285512184,0.09364945953480668,0.0,10,53.46794668238004,43.46794668238004,-41.78437004934919,10,3,0,0,13
XMR_BTC,9,-50,50,0.5,10,12.44025427545156,2.440254275451558,-3.205968740496643,2.9994628938809367,7.5170933689133825,0.30266970544989014,0.13148521354299786,0.0,10,19.852371354836787,9.852371354836787,-26.721669767050216,9,1,0,0,10
LTC_BTC,9,-50,50,0.5,10,10.46219127303004,0.46219127303004015,-1.2946891064446453,2.2925257264154126,5.296972197073125,0.06046487999531515,0.0456878140874653,0.0,10,14.656359753975863,4.656359753975863,-31.328675408783944,2,0,0,0,2
TRX_BTC,9,-50,50,0.5,10,11.246864225559957,1.246864225559957,-4.468844375150541,2.2809661021957917,5.167864686168216,-0.011381075393397711,0.09681660967074897,0.0,10,28.98876404494382,18.98876404494382,-32.28346456692911,3,1,0,0,4
ETC_USDT,9,-50,50,0.5,10,43.907488105127264,33.907488105127264,-20.014844745306274,3.7456108330007627,11.672413348081582,-0.3593049790936007,0.6529559967418979,0.0,10,109.55906192713708,99.5590619271371,-37.78299363233098,19,0,0,0,19
ETH_USDC,9,-50,50,0.5,10,13.316366548394077,3.3163665483940754,-6.245420490423992,2.82880772120183,7.227757498973714,0.20804760013825502,0.19837114572707137,0.0,10,26.538637043095083,16.538637043095083,-27.620408642145588,17,0,0,0,17
ATOM_BTC,9,-50,50,0.5,10,9.888866350338537,-0.111133649661463,-1.9037446262617004,-0.8797735148589606,-1.321568708790709,-0.06483900195233566,0.015286673553118977,0.0,10,20.59558793096312,10.59558793096312,-38.47492423501812,2,2,0,0,4
EOS_BTC,9,-50,50,0.5,10,9.542599122062576,-0.4574008779374239,-8.261595625163409,-0.6889408729034128,-1.075866717484507,-0.35616849563314756,0.09877080710478213,0.0,10,21.421586603104753,11.421586603104753,-43.87694399592078,12,7,0,0,19
XEM_BTC,9,-50,50,0.5,10,9.764032112977496,-0.23596788702250393,-10.99369125091449,-0.44864045389941704,-0.6864450473310831,-0.11065919362956016,0.06875243915457152,0.0,10,9.72857142857143,-0.27142857142857046,-66.0163624921334,3,2,0,0,5
EOS_USDT,9,-50,50,0.5,10,11.198005948995423,1.198005948995423,-20.174125075537386,1.0595708985715049,1.8438494283854574,-0.5281449347086492,0.2035933487480509,0.0,10,38.02739980996898,28.027399809968983,-41.293022412546456,8,3,0,0,11
BCH_USDT,9,-50,50,0.5,10,17.518546090449497,7.518546090449497,-27.262943854848736,2.1165059240022104,5.20489780789993,-0.5350854466421615,0.5735160528922613,0.0,10,34.57486550875463,24.574865508754627,-36.388100458627,16,4,0,0,20
ETC_BTC,9,-50,50,0.5,10,23.75289169303977,13.752891693039771,-19.900570585131387,2.9871405556154382,8.611608602458848,0.09134667834543511,0.42705964940982416,0.0,10,61.59500151863583,51.59500151863583,-41.2660028449502,14,0,0,0,14
BCH_BTC,9,-50,50,0.5,10,11.815086345177027,1.8150863451770292,-6.828642404592753,1.5858568411641325,3.789025519631433,0.004294842885329024,0.20728562868251776,0.0,10,19.510921745040317,9.510921745040317,-40.44083235052641,10,0,0,0,10
XMR_USDT,9,-50,50,0.5,10,15.34639648711999,5.346396487119989,-12.328601482207514,2.5386298202191977,4.864078713739427,-0.008899572000137754,0.33905199147226694,0.0,10,34.64369975586955,24.643699755869548,-30.28202841031839,18,1,0,0,19
ATOM_USDC,9,-50,50,0.5,10,10.228284723555305,0.22828472355530494,-10.868603315945952,0.36785426129379506,0.5513518537933124,-0.4906771485333783,0.14548084467695913,0.0,10,35.730602535135496,25.730602535135496,-33.37219795381136,7,2,0,0,9
DOT_USDT,9,-50,50,0.5,10,9.735586182843578,-0.26441381715642187,-7.570385945895731,-0.8172513422235577,-1.1703005639378852,-0.2206037498082943,0.060122587760361085,0.0,10,23.496749252209824,13.496749252209824,-36.41154779445404,6,3,0,0,9
ATOM_USDT,9,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,35.860922363135074,25.860922363135074,-34.1710264712539,0,0,0,0,0
BNB_USDT,9,-50,50,0.5,10,25.737792582648527,15.737792582648527,-23.952324104093375,3.0649894878979933,6.36988408875332,-0.8296313671414132,0.42820421851763063,0.0,10,149.35925657710698,139.35925657710698,-40.63495898016998,13,0,0,0,13
USDT_USDC,9,-50,50,0.5,10,10.000519885125238,0.0005198851252394832,-0.009478728822383148,0.3645466025259787,0.5657768134027289,0.00018631747983859784,0.02210873278392663,0.0,10,9.989859827508447,-0.010140172491553301,-0.3289169888620762,1,0,0,0,1
USDJ_USDT,9,-50,50,0.5,10,9.793486160920867,-0.20651383907913257,-2.936265165744423,-0.7524760767645016,-1.0119032283348477,-0.09184849290578846,0.12485528839664749,0.0,10,10.884615078844998,0.8846150788449982,-14.657362197847185,4,3,0,0,7
DOGE_USDC,9,-50,50,0.5,10,26.104388696524758,16.104388696524758,-27.4724490329223,2.964116055536812,7.025163249120941,0.011352044792346763,0.256340560697401,0.0,10,229.87553049444605,219.87553049444608,-40.215812068394804,11,1,0,0,12
SC_USDT,9,-50,50,0.5,10,14.068548524323436,4.068548524323436,-32.11911543911777,1.6041560969396529,2.816795660585703,-1.0215413609309714,0.33602819461305405,0.0,10,73.86242852337706,63.86242852337706,-42.416576036002276,11,3,0,0,14
EOS_USDC,9,-50,50,0.5,10,10.697232080972116,0.6972320809721175,-19.899577689014748,0.7494914143237573,1.2480482772116879,-0.4918062702081115,0.166757117350236,0.0,10,37.55500972987098,27.55500972987098,-41.544865077280285,8,4,0,0,12
LSK_BTC,9,-50,50,0.5,10,11.36182931703705,1.3618293170370492,-32.06355836183196,0.9211097624425553,1.5774440868016222,-0.4126362701516006,0.195746645331898,0.0,10,38.715268926841695,28.715268926841695,-38.79983559391697,19,9,0,0,28
BTT_USDT,9,-50,50,0.5,10,16.134596568986268,6.134596568986268,-20.902249364339912,2.2718635733942727,4.86527577281929,-0.3451274106744296,0.1715033828595711,0.0,10,211.4939329243575,201.4939329243575,-38.53878848125737,10,4,0,0,14
DASH_BTC,9,-50,50,0.5,10,9.50740791780574,-0.4925920821942604,-5.399802093509132,-2.0757120352093543,-2.3919257141209704,-0.16638662651579872,0.014867193857340264,0.0,10,22.82865494993574,12.82865494993574,-37.5035601532117,8,3,0,0,11
TUSD_USDT,9,-50,50,0.5,10,9.979314239367817,-0.020685760632183303,-0.2357609561493612,-0.9715446504280947,-1.292510317230623,-0.005362068028934557,0.33069668963792204,0.0,10,10.001450580739663,0.001450580739664531,-0.37892395222928776,8,1,0,0,9
BCH_USDC,9,-50,50,0.5,10,13.209590596571495,3.209590596571495,-18.93946589521427,1.7612106783880748,4.136983762843592,-0.41317646712956074,0.3132332306321081,0.0,10,34.19516408002818,24.195164080028178,-36.03913191379793,10,4,0,0,14
AMP_USDT,9,-50,50,0.5,10,10.350120727209042,0.35012072720904186,-5.651362279373966,0.7832469784905283,1.6116025903820281,-0.2346668625018568,0.04122017468322496,0.0,10,109.99775791163763,99.99775791163763,-41.37052071273068,3,2,0,0,5
XRP_USDC,9,-50,50,0.5,10,17.500689662370498,7.5006896623704975,-31.52495547280668,2.2153108370100596,4.716582169148657,-0.3005489948908493,0.33162912776844794,0.0,10,60.21499713197115,50.214997131971145,-43.96863711862761,9,0,0,0,9
JST_USDT,9,-50,50,0.5,10,11.155974409409188,1.155974409409188,-12.646923524998254,1.0576109033686325,1.8378772153883027,-0.46736807416031023,0.1570801295783435,0.0,10,46.83761021144419,36.83761021144419,-42.866905669898884,5,5,0,0,10
DASH_USDT,9,-50,50,0.5,10,12.45737231099173,2.4573723109917296,-26.65618947362895,1.40479106892894,2.326680839946159,-0.25328051523478007,0.2085638208784742,0.0,10,40.03200127469402,30.032001274694018,-41.931974647846836,15,2,0,0,17
ETC_ETH,9,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,40.24699396093847,30.246993960938468,-29.444901122382532,0,0,0,0,0
ZEC_USDT,9,-50,50,0.5,10,14.045420534142806,4.0454205341428064,-26.808214870477727,1.8044782566384678,3.1015069312047014,-0.2891676727627048,0.3432054207954435,0.0,10,35.62374733783355,25.62374733783355,-38.450544903648144,19,2,0,0,21
KCS_USDT,9,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,10.321474640786159,0.3214746407861586,-18.073795815161215,0,0,0,0,0
QTUM_BTC,9,-50,50,0.5,10,14.8729192721363,4.872919272136301,-15.32232277718419,2.2776877254685743,6.22627886667773,0.13449813229161042,0.20418324284363762,0.0,10,44.29465818438857,34.29465818438857,-40.52122740647332,10,0,0,0,10
LSK_USDT,9,-50,50,0.5,10,16.113948630524945,6.113948630524945,-34.410083888946914,2.0875597622358053,3.809444972632093,-0.7161012909641084,0.35499817941271156,0.0,10,69.3241528916193,59.324152891619306,-48.3044870429157,20,3,0,0,23
SC_BTC,9,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,39.44444444444444,29.444444444444443,-31.034482758620708,0,0,0,0,0
BTC_USDT,10,-50,50,0.5,10,9.777733420845545,-0.22226657915445536,-7.717655957328782,-0.4749055173319953,-0.6464514326698555,-0.24893363498977103,0.12146697946661844,0.0,10,17.525421949962496,7.525421949962496,-22.764192399798684,6,4,0,0,10
DOGE_BTC,10,-50,50,0.5,10,10.284605432846133,0.2846054328461314,-1.8369987116426074,1.5746008916433976,2.81236409846824,0.024097365241405787,0.00494378555480291,0.0,10,128.93617021276594,118.93617021276594,-54.45544554455446,1,0,0,0,1
ETH_USDT,10,-50,50,0.5,10,12.778807071349178,2.7788070713491777,-5.491226589960775,2.7833119005992994,7.175717847031238,0.17148793333110884,0.1708391137790697,0.0,10,26.588863930982438,16.588863930982434,-27.462674023024746,15,0,0,0,15
DOGE_USDT,10,-50,50,0.5,10,10.326942193819825,0.3269421938198249,-2.127865402480012,1.4183952199675127,2.383716230995293,0.013250381135807648,0.00636388674374683,0.0,10,224.4307347399158,214.4307347399158,-38.917705624536495,2,0,0,0,2
ETH_BTC,10,-50,50,0.5,10,9.929690147815473,-0.07030985218452734,-0.7030985218452628,-2.4587964081580616,-2.4499247477967896,-0.018803011822861704,0.0008686948935912025,0.0,10,15.159487458421161,5.159487458421161,-32.69799170484362,4,0,0,0,4
XRP_USDT,10,-50,50,0.5,10,12.496126883652042,2.4961268836520425,-20.025026698051903,1.6546683673381768,3.2013943887238083,-0.3520915383093855,0.16539567465794253,0.0,10,60.06957583762517,50.06957583762517,-43.65692680664898,4,2,0,0,6
TRX_USDT,10,-50,50,0.5,10,10.777590420217534,0.7775904202175337,-10.531349119238701,1.1170308194740737,1.9898327022406734,-0.347705795932584,0.11073272164739609,0.0,10,50.95161685676081,40.95161685676081,-38.107925620473154,2,2,0,0,4
BTC_USDC,10,-50,50,0.5,10,9.778131627991693,-0.22186837200830745,-7.758014914873476,-0.472573935220824,-0.6440192618495597,-0.2487702068940065,0.12149796717797173,0.0,10,17.51008234474125,7.5100823447412495,-22.826868142120656,6,4,0,0,10
XRP_BTC,10,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,34.249684741488025,24.249684741488025,-50.23411371237459,0,0,0,0,0
LTC_USDT,10,-50,50,0.5,10,10.007379159788764,0.007379159788762024,-8.627592842452605,0.07163907719880447,0.11781225597871205,-0.16683090043580057,0.06284916237725702,0.0,10,25.687571569049876,15.687571569049872,-30.43487054228124,5,5,0,0,10
SRM_USDT,10,-50,50,0.5,10,10.180280257883696,0.1802802578836964,-2.133192047903192,0.769211464902807,1.1368383406157057,-0.07059127364608975,0.022064621493146638,0.0,10,53.46794668238004,43.46794668238004,-41.78437004934919,2,0,0,0,2
XMR_BTC,10,-50,50,0.5,10,11.532465010444565,1.5324650104445645,-2.1031290307593937,3.089334509056189,7.558535577982415,0.20457247576953502,0.08012830849991844,0.0,10,19.852371354836787,9.852371354836787,-26.721669767050216,5,0,0,0,5
LTC_BTC,10,-50,50,0.5,10,10.196559090666671,0.1965590906666712,-0.6263730081146067,2.024842562752174,4.4715206198070785,0.023686694064493093,0.021449782597907145,0.0,10,14.656359753975863,4.656359753975863,-31.328675408783944,1,0,0,0,1
TRX_BTC,10,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,28.98876404494382,18.98876404494382,-32.28346456692911,0,0,0,0,0
ETC_USDT,10,-50,50,0.5,10,33.53564991285685,23.535649912856847,-16.562133171937194,3.5713129719351344,10.893281330885605,-0.4101016218541403,0.5420811893336412,0.0,10,109.55906192713708,99.5590619271371,-37.78299363233098,15,0,0,0,15
ETH_USDC,10,-50,50,0.5,10,12.784396894092492,2.7843968940924917,-5.485502849607325,2.779297601385879,7.064446439021259,0.17434297549940725,0.17033242905587584,0.0,10,26.538637043095083,16.538637043095083,-27.620408642145588,15,0,0,0,15
ATOM_BTC,10,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,20.59558793096312,10.59558793096312,-38.47492423501812,0,0,0,0,0
EOS_BTC,10,-50,50,0.5,10,9.675550916218006,-0.3244490837819942,-3.2444908378199244,-1.7963935793875376,-2.327600944148147,-0.14261384676948452,0.023933662746989992,0.0,10,21.421586603104753,11.421586603104753,-43.87694399592078,4,2,0,0,6
XEM_BTC,10,-50,50,0.5,10,10,0.0,0.0,nan,nan,0.0,0.0,0,10,9.72857142857143,-0.27142857142857046,-66.0163624921334,0,0,0,0,0
EOS_USDT,10,-50,50,0.5,10,9.94137495336162,-0.05862504663837953,-7.474404945723649,-0.12188793631155932,-0.1800701457546248,-0.18941478850212484,0.042191908395981643,0.0,10,38.02739980996898,28.027399809968983,-41.293022412546456,3,2,0,0,5
